look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 2.75 | overall: 3 Nicely crisp beer with piney scent; balanced towards malt, toasty, with hoppy bitter coming in the end.   The head is stable and creamy. Color copper towards brown.    Overall, it is not my favorite beer or style, but quite a good representative of the genre.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.25 Great drinkability on this one. Not a lot of flavor but very smooth for an iPa. Not super hoppy or bready, quite refreshing with a bitter finish. 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 Looks great in the glass small white head modest lacing smells of citrus and pine hops tastes is much like the nose but balanced with a decent malt backbone that is not overpowering. Perfectly carbonated perfectly executed enjoy anytime.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Smooth and dry but with a slightly bitter, hoppy finish that that adds a little kick and gives it a great overall taste....I like this one and I'll be buying some more...   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 This is my first review. So, I've been having some Pale & India Pale Ales lately, and I can say that I like the style quite a bit. A pefrect example of this style is of course the Sierra Nevada Pale Ale.  Look: Pouring it in a Nonic glass, it has a dark orange, amber, kinda coppery color. Very pale and "dirty" with some low carbonation and a 1/2 finger white foamy head.  Aroma: Mild aroma, very citrusy (smells like pine) with hints of caramel and tones of bitter fruits and roast malt.  Taste: Smooth & dry feel, and bitter from the hops with some standard carbonation  Overall, is a great American handcrafted beer and a classic example of the American Pale Ale style. Very drinkable and affordable. A must try. Cheers   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours amber-yellow with a faint yellow-white head.    Smells descent, kinda dirty. Dirty like the forest, mind you.    Tastes kind of woody, mild pine-grass profile.     Feels great, very carbonated.    Overall, pretty good. Not an IPA, but a pale ale; understand and respect that, and you'll love this beer.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a very slightly cloudy golden color with a poorly retained half inch head. Smell is very mild, slight citrus aroma. Taste starts with slightly bitter citrus hops, followed by some sweet fruit flavors and a very nice malt presence and some spices to balance the beer out excellently. Moderately carbonated with a smooth mouthfeel. One of the best mass produced beers out there.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.5 | overall: 4.25 Another very drinkable beer from this company, perfect for kicking back and watching a movie or whatever. A great flavor profile and just good all around.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 A dark golden, orange, coppery color of a beer with a big head. Smells piney and sweet, citrus. Tastes delicious, hops at first, like an IPA, and then strongly malty. So many flavors for such an affordable, available beer. Feels medium bodied, pretty carbonated. A classic for a reason.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 2.25 | smell: 2.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 Great session pale ale. Clean malt character, prominent hop presence without a bitterness lingering on the palate. Citrus and other hop characteristics are pleasant and foreward but not completely one dimensional. Unexpectedly low on fragrance/nose. Refreshing overall. Has a slight haze. Drank immediately before one of the newly popular low abv session IPAs(blue point). This blows that beer away in terms of hop character, body and overall drinkability.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 Good staple pale ale. 
look: 3 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 Not a good pale ale, much better ones out there in my opinion, yes I know it scored a 91 on the App 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 3.75 | overall: 4.25 One of the original "craft" beers and it never fails to deliver. Not too hoppy and not to much ABV it is the perfect beer for a BBQ or relaxing with friends. The beer is truly the classic American Pale Ale.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 My 2nd Sierra Nevada to date    L - Dark blonde/orange  S - Not too much on the smell but it smells of a clean sweetness  T - Some bitterness but not overpowering, has pine and a sort of soft woody flavor.  F - Feels like a light beer, kind of thin but refreshing.     After Hoptimum I wanted to try their flagship beer and it delivers on all fronts, a great drink!   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Yosemite park with pizza 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 Drank at Catraio, Porto.    A: The body is crisply crystalline with a one-finger thick white head. There's lot of lacing and retention. Going back to the body, it's yellow perfect appearing to be almost a pilsner.  S: The aroma has hints of banana and citrusy profiles. It's very soft.  T & M: Can you imagine an awesome IPA with citrusy, kind of hoppy and mostly tropical flavors? Basically it's that but it lacks the bitterness in the end. It's soo great, it seems a beer made in heaven.  O: It's my first Sierra Nevada and I'm totally stoked. It's now clear to me why this beer is classical, it's really a higher product.   
look: 5 | smell: 3 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Wow, this is my favorite drink. I love the beer in all of its good quality. The flavor is rich with bitter (but good) tang and the smoothness is amazing. I love this beer so much. The other stuff they release is meh, I only care about this beer though. Highly recommended if you like a wonderful Ale with a nice bitter crispness and a sweet mouthfeel.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 1.5 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.5 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4 | feel: 3 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 4 This beer is ok, but I prefer other pale ale's 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 Fast fading foam and scent one must persevere to unfold. Once done it's not unpleasant just a generic tamed hoppiness between the citrus fruit (lemon-grapefruit) and pine needle domains. After a few minutes a quizzically alluring rotten smell seeps into the hop fumes.     The taste is overwhelmingly that of gritty, chewy pilsner, even slightly candied, grains and almost absent of what was expected in the aroma. The late aftertaste does harken back, however, to those lemon-like, bitter fruit hops. But it is the mouth-filling bread crust malt character which dominates.   
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 Look: 4  Pours a crisp and clear golden color. Quite frothy at first, but the head recedes fairly quickly. Doesn’t go flat as lacing continues.    Smell: 3.75  Not very aromatic, but you can make out malt, hops, slightly tart fruit, citrus.    Taste: 4.5  Slight hop bitterness at first. Almost to an IPA level of hop bitterness. Quickly kicks into savory spices, citrus, peach, and mango. Its slightly sweet, but then dries out abruptly. Maltier and darker than expected (for something listed as a pale ale). Goes a bit to the bitter side on the tail end and hop flavors turn up the intensity.     Feel: 4  Right on the edge of light, but teetering on the medium bodied side. Feels a bit thin when the carbonation dies out.     Overall: 4.25  Great beer. Better than I expected. I have heard about S.N.’s Pale Ale and, since listed as a Pale Ale, I had stayed away from it. I tend to not like light Pilsners or Pale Ales, but this brew is better than a lot of IPAs that I have had. It is hoppier and maltier than I expected and very flavorful. I am pleasantly surprised with this one.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 A real classic—and still well-rated, despite its ubiquity, for good reason.     Good, if moderate, visible effervescence; nice golden-brown limpidity; solid head and superb lacing. Spicy notes of green-peppercorn and wet thyme floating upon an undercurrent of grapefruit juice and orange-rind; the malt expresses subtle sweet aromas, as well, but in the hopped mix these are transmuted to impressions of sticky citric sugars, like some sort of lemon-infused rock-candy. Refreshing flavors, never overwhelmed by this pale ale's medium-plus mouthfeel: more juiciness, with notes of grapefruit, lemon, d'Anjou pear, and pineapple, all of which is underwritten by a smooth, golden-malty texture, and all of which gives way to some malt-husk and herbaceous, thyme-hop bite.     A great sessionable ale that is, justifiably, the template on which so many subsequent APAs have innovated.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Slightly more hops than a regular ale. Light amber. Decent reliable beer 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 I have been drinking this beer since the 90s and have have always considered it to be decent. It may not be a favorite, but I can remember so many occasions in which it was the best beer available, and I was truly grateful. The color is a nice amber color, and the smell is caramel malt and some grain. The flavor is malty, a bit sweet, with a bitter aftertaste. A bit watery on the finish. A solid beer though overall.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 The Budweisser of Pale Ales? Maybe that's a bit harsh. The carbonation reminds me of a mass-produced American Lager, the malts seem non-existent, and the hops are an ugly mix of pine sap and bitterness. When I see this at a gas station, I grab it, because it's usually the best option you'll find there. Unfortunately it fits the mold of a gas station beer.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Looks a wonderful pale gold color with a great off white head. Left some nice lacing on the side of the glass. Smells of some citus hops but not enough to over power the sweet malt aroma. Tastes of citrus and pine but not overpowering. Leaves a nice bitter taste at the end. Apparent malt character. Feels smooth with medium carbonation. Overall an awesome pale ale, have had it many times and it never fails to be one of the best beers in the session.   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Great beer. What more needs to said? Lots of flavor in this one. Would recommend to anyone looking for a quality brew. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours a dark Amber with a very small head. The smell is subtle and balanced. The taste follows the smell, with no over powering hop profile. Overall it's one of the best national crafts.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Poured from bottle into a shaker glass. Nice, dark, caramel coloring to the beer with a white foam head. Smell is mild and hoppy, lemon and a bit of pine. Good balance of flavors, a little bit of pine and some bread. A little lingering bitterness that doesn't last too long. Very drinkable, good all around beer. Certainly a summer time staple.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Well here we go, review #1801. . . and we have our second perfect 5 score.    Comes across an amazing beauty full of dark gold, caramel and amber appearance with just under 1" of white head. Aroma smacks of old school dry hopping with Cascades. Caramel notes from the malt.     Taste, just heaven, hoppy, yet a sturdy malt bill providing caramel backbone. Hop flavor is plenty of forest, grapefruit. A delicious bitter edge remains through the entire mouthfeel. A darker citrus edge throughout. Barely sweet malt presence that is smooth while the hops provide bitterness, and an almost Magnum hop like spice edge to it.    The absolute classic American pale ale.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Good standby pale ale, the standard by which I judge all others. 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 I'm a big fan of happy beers. Aroma instantly got my attention. Cascades hops do their Job. Not impressed by the appearance, looks like a standard APA. Tastes just as it smells, great happy sensation but not over bitter. Carbonated to the right point, it produces a nice mouthfell. Nor dense neither watery.... nice bubbling. Very drinkable and refreshing. Aftertaste is asome. An excellent beer.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3 | feel: 2.75 | overall: 3.25 
look: 4 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.5 Right away I like the look. Much darker than I had expected doesn't develop a giant head. Hops are the only thing I notice when I smell as my nose isn't the best at these things. Once I start drinking it starts really refreshing with a lingering bitterness. I'm not a giant fan of hoppy beers but this one manages to win me over. The only thing that I don't care for is the lingering bitterness. Having said that it isn't a big deal. Sierra Nevada Pale ale is a beer I've seen all over the place and haven't given its day in court for some time. I now understand its popularity is well earned.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 5 | overall: 4.5 This used to be my favorite beer. However I've been consuming local micro brews lately. . It was so refreshing to drink another one of these today after several years away. I'm going to start drinking it again! Not overly hoppy.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Nice pale ale 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Copper gold in color with a small beige/white head. Lots of bubbles going up the side of the glass. Smell is hops, bread, lots of pine, and some light fruit. Taste follows the nose.More pine. Great balance with the hops. Good carb, dry finish, and refreshing. Classic beer representing this style. Always available, and is also in many of the sports bars in my area.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 Long time go to, but unfortunately not anymore. I like New Belgium Ranger better. 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 3 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 With almost 3,000 reviews there is not much to add here. This is a classic beer from Sierra Nevada - Always easy drinking, flavorful and well crafted. In the realm of APAs this is more earthy, bitter, and a touch spicy thanks to the cascade hops. Great balance between the hops and the malt here as this is a very balanced beer.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a caramel reddish brown. Transparent, but not the color I would expect. Piney aroma that translates through to the flavor. There is a good amount of caramel malt sweetness. This is a solid and old reliable beer, but there are so many pale ales that I'd rather drink if in my fridge.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 A well put-together ale.  But do not take it from me, take it from the experts.    MJ's 1999 "Guide" gave it 4 of 4 stars (very rare) and said "it has a teasing balance between the piney Juniper-tasting Cascade hops and the fruitiness of the top-fermenting yeast."  Listed in the "1001", this classic deserves to be there and craft brewing would be different today were it not for this Pale Ale's offering a tasty alternative so early and making so much of the craft market.  Reviewed also and favorably in Roger Protz' CAMRA classic "300 Beers To Try Before You Die!"   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 A few suspended particles away from crystal clear. Brilliant orange honey color, active bubbles, and decent foam retention along the top. Smells like a walk through a cool pine forest. Tastes piney and citrusy with a malty, biscuity finish. A biting mouth feel from all those bubbles. A quality, well-made APA that does it right.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Have to say i had the first time being a European this year and let me say it was excellent and very tast. The poster boy for the American Pale Ale style. Will have this again for sure!   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 The standard. Great beer 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 Finally get a chance to try this beer. Heard good things-now my turn to try.  The colour is almost see thru-very light amber. You can smell the light aroma of the hops.Not pungent at all.  The taste is amazing---so glad i tried this beer.  Mild carbonation-which of course means you don't feel bloated after drinking this ale.  Overall very impressed   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Draught. Basic pale ale profile, but well done. Nothing particularly memorable but absolutely nothing offensive about it. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 12oz bottle.    Pours light copper with a white, tight head. Nice lacing and a solid skim coat throughout the glass. Light hops in the nose. Orange citrus, pine, and light grapefruit. On the light side of medium bodied. Crisp but smooth. Light malt lays down the base on the palate with a balancing bitterness and pine-rubbed orange. Finishes fairly dry and quick with fading citrus.    The first I had this beer I was blown away by it's bright citrus and solid bitterness but after years of palate shift, it just comes off mild and average.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Packaged on 6/2/15, old I know but was in a hurry and grabbed a 12 pack of a trusted brew. Chilled to 38 degrees, poured into large wine glass.    Look: Hazy gold orange with 1/2 inch off white head that dissipated quickly leaving a ring of foam and light lacing. Good carbonation.    Smell: Overtones of citrus (orange and tangerine), spice and a light pine resin.    Taste: Citrus and pine hops balanced by a light malt sweetness. Spiced Dry finish. Lightly grassy aftertaste.    Mouthfeel: Full bodied and well carbonated, sharp.    Overall: Despite the age of this sample I was pleasantly surprised. This is a very drinkable pale ale but I want to try a fresher bottle and compare this review to the new one. This deserves a second look to see if the legend of this brew holds up.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4.75 | overall: 4 
