look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Dark for an ipa but interesting taste. 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 No matter how many amazing, hop-heavy beers I try, I will always remember that this is the one that put me on the IPA train. Love this beer, will always be one of my favorites.   
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 2.25 | feel: 2.5 | overall: 2.25 Touted as a particularly hoppy IPA but I found it poor, lacking in flavour, depth and taste 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 3 | feel: 3 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 3.75 A very malt forward IPA with a hazey copper color and fragrant, almost perfumey hop smell. Little head retention. Overall, good beer. Definitely not outstanding but good.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Not as citrusy as some but plenty of bitter. Stays through to finish. 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Lucky to get this from the hand pump at Victory - an excellent IPA. 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 As a hop head it crazy that I have not tried this brew! What a nice surprise. Poured out of a bottle a nice amberish color with little head. Smell was floral with apricot, slight banana, and pine. Taste was a blast of hops! It dissipates giving way to a citrus and apricot hint and finishing with just a hint of pine. The hoppy taste lingers for a bit after the finish. A must try for hop heads!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.5 | taste: 2 | feel: 1.5 | overall: 1.75 Highly overrated beer. On tap tastes watered-down. Less-than stellar feel and too dark look. More like a lager in color. 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Pours a crystal clear dark amber with a big, long lasting white head. The smell is fairly faint with citrus and pine aromas. The taste is fairly balanced between the hops and malt and has a fairly oily mouthfeel. A pretty tasty, well balanced IPA.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 One two three four five 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Delicious bright citrusy hops. A standout IPA. 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 It's a strong beer and does the trick. 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 Smelled and tasted like dirtwolf. Very good, better than I recall. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 Not big on this beer. Not one of my favorite IPAs 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 I was disappointed with this beer but it may not have been very fresh. It's not very fragrant - smell is grainy and slightly sweet. Taste is solid but not overly impressive. Definitely malt forward. Really nice dark amber color. yb   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Pours a copper color, decent head and good lace retention.  The hops hit the nose right away. This is followed by a nice biscuity malt aroma with a hint of alcohol.  Incredibly hoppy taste, bitter, piny and resiny. The malt presence is slightly felt in the background. Dry, hoppy, bitter and resin like finish that leaves a lingering aftertaste. Full mouthfeel. Creamy and smooth.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 L- Orange    S- apricot, peach, citrus    T- Apricot and peach, some spicy flavor, and a piney finish.    F- good body and carbonation.    O- really good!   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 I don't like hops, but this was okay. Strong hop taste, obviously, but drinkable for me. Not overly bitter, and somewhat balanced. Some hints of malts. Nice looking beer with a nice one finger head. Leaves plenty of lacing. Decent mouthfeel; maybe a bit thin.   
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.5 Good body to this , but seriously preferred the Flying Dog Pale Ale. It just had a better hop nose and citrus freshness. 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 330ml bottle, poured into tester glass.     A: Bronze, clear, medium disappearing had, left some lacing.    S: Pine, orange, malts, zest.     T: Slightly sour apples, hint of charcoal, fruity but initially it didn’t have vast amounts of bitterness. Finished with a hit of wheat and eventually there was some bitterness which lingered, the malt to IBU balance was slightly on favour of the malt.     M: Light to medium body, not too much carbonation.     O: Good but not memorable, would get buried under the all the good east coast IPAs.   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 For the price point and availability this is a more than solid IPA. Brings a nice balance of bitterness and malt forward flavor. 
look: 4.75 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Very good IPA. I have been wanting to try this one and I'm glad I got the chance. Not a citrus flavor. Nice and bitter but well balanced. Very good selection.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 2.75 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 3.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 One of the best american IPAs & the price is phenomenal 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a dark Amber, smells like caramel and malts. The taste isn't too hoppy despite the name, very smooth, a great beer 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 The Bro's are a little off on this one... IMO... 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3.5 Poured into a Dogfish Head IPA glass.    A - 4.25 - Pours a nice caramel orange color. Forms about a finger of lightly yellowed white head. Medium head potential and retention. Spotty lacing.   S - 3.5 - Nothing too wild here. VERY light hop aroma, a touch of spice and a strong herbal note.  T - 3.25 - A little on the weak side for me. Very lightly sweet arrival which quickly fades into a quite weak bitter hop ending.   F - 4 - Good smooth and decently oily mouthfeel.  O - 3.5 - This is what I call a food pairing beer and a shower beer. This would make a fine transitional brew for beginners, but experienced IPA drinkers may find this a bit weak due to its lack of bitterness and other flavors. A decent little session IPA, but nothing to write home about.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 Opaque deep auburn draft pour with off white head. Hops and a whisper of citrus. Bitter (in a good way) hops up front. Medium lite mouthfeel-nice hoppy tongue coating. A definite go to.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4 The only drinkable IPA style beer in my humble opinion. I'm not a big fan of the style personally, so I'm already biased against it, but I find this one lacks the sour milk aftertaste that ruins most IPAs for me. This has a strong, crisp, grapefruity bitterness balanced with a nice malty sweetness. It is like Victory's Prima Pils but with a much more intense hoppy bitterness. I don't know if I'd go out of my way to buy this number again, but I do like it.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 This may be THE classic American IPA (at least for us East Coasters). Big hops in your nose and rolling across your tongue, but a nice malty backbone to support it. It's closing in on 20 years since I drank my first bottle of Hop Devil and crowned it the best India Pale Ale I'd ever had, and it remains one of my favorite IPAs still today.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 2.5 | taste: 3 | feel: 4.25 | overall: 4 Strong hop bitter taste. Takes a bit getting used to but good. Not citrus flavored but strong hops. Love the amber color. Nice but not a favorite. 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 I'm not really into IPA's but I did try this and it wasn't too bad. There is an after-taste but since i am not to big a fan of IPA's if I did have one, this would be it.   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 another excellent Victory, golden amber, creamy tan head, nice nose but not as pronounced as I would expect. More hoppy flavor than aroma and very smooth as far as IPAs go.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Too hoppy for my taste 
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 A classic. Always have some at my house for guests. Had it on nitro at Victory as well, but it took away the great hoppy flavor that is so characteristic of this amazing beer. Really one of the beers that started it all.   
look: 4 | smell: 4.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 Long overdue on this one as I've had several time. Poured into a Belgian Ale glass to reveal a very consistent golden color. Light on the smell but big on the hop taste. Goes down smooth to leave you wanting for more. A great beer when you are drinking more than one...two...etc.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 The IPA that started it all! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.5 One of the best IPA's I've had very well done 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Very good IPA. I’ve had it on draft and in bottles many times. Pours a slightly darker golden amber color. Big flower aroma. Taste is slightly sweet, with a good amount of floral bitter taste.   
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 Lovely deep copper in color, brilliantly clear. Pours a nice tight white head with good retention.    Nice slightly sweet hoppy aroma with a bit of mango and pine. Hop aroma a bit subdued, but may be sampling this beer at too cold of a temperature.    Nice maltiness up front is immediately balanced by a lovely nutty hop flavor. Hop flavors more pine than fruit, and has a nice bitterness all the way through. No harsh bitterness break on the back end. Bitterness and overall hop flavors are well done.    Medium body and carbonation, no astringency or harshness from the hops. Maybe a very slight alcohol warming.     Super drinkable for a hoppy IPA. Not overpowering despite being intensely hoppy and quite bitter. Sufficient malt from which to hang the hops. I suddenly have a new contender for my favorite American IPA.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 One of the first IPAs I have tried, and was lucky enough to get it fresh from the tap in Vienna, Austria. Hazy orange, white head. Huge grapefruit aroma, with pine hops, as well. Bitter and refreshing, delicious with pine, citrus and honey notes.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Decent hoppy beer has a side taste that I can't identify. 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 Excellent Beer and priced right. My go to IPA. Their Dirt Wolf is amazing as well. Victory is a great brewery. Love a good IPA and this is one of the best.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 A pretty good hop-forward ipa, but I think it's a little watery to be a full hop devil. Stick with Hopslam. 
look: 3 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3 Good. Better than average. Not outstanding. 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 One of the best IPAs ! Great Beer! 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 12 oz bottle into a nonic pint glass. Beautiful clear copper color w/a finger width of creamy pillowy head which diminished but lasted to the last drop and left some nice lacing on glass. Very piney aroma. Grapefruit at start and finish. Leans to the hop side on taste but still has good malt balance. Carbonation just right. Excellent IPA.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Nice amber color with an off white half inch head. Plenty of lacing left behind as I drank the glass down.  From the second I opened the bottle you could smell the pine. A very hop forward smell.  Very balanced taste that left just a slight aftertaste.   Could drink this beer all day as it is very tasty. In my mind this is a perfect IPA.   
look: 5 | smell: 4 | taste: 1.5 | feel: 3 | overall: 3 Disappointed. Will not buy again. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 3.25 | taste: 3.25 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Pours a cloudy, copper with a nice soapy head. Minimal, fine lacing. The head eventually settles into a nice, tan foam on top.    Smells surprisingly malty for an IPA; lots of fruit and brown bread notes before the hops kick in. It tastes even maltier, which is nice albeit a bit shocking from a beer called "Hop Devil." Lots of raisin and brown bread notes on the tongue with floral hops up front and resiny, bitter hops at the end, punctuating the heavy sweetness of the malt.    It feels somewhat heavy for this style; it's a smooth, medium brew, but with a somewhat aggressive carbonation to even it out. It works well here. But, to be sure, it's a heavier feel for an IPA.    Overall, this is an unusual IPA with the heavy malt presence and feel, but still refreshing and different. I was tempted to rate this lower, but I really like the originality here! I will get this again. I can see this going well with a nice beef or lamb roast.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A - Clear orange with a nice thick head.   S - Piney, malty with a little citrus.  T - Taste follows the nose with maybe a little orange.   M - Medium mouth feel and medium carbonation.  O - Very drinkable beer. Not over the top like some West Coast IPA's. Very solid, I can see why this is the go-to IPA for some drinkers.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4.75 Clean smooth taste. Nice piney hints. 
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3.25 Way too sweet why in the world is the beer rated this high? 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 4.5 | overall: 3.75 Look: Lovely bright clear amber with two fingers of white head that settle to a film with minor lacing.     Smell: piney and citrus hops    Taste: Fairly traditional American IPA palate with strong caramelly malt sweetness that nearly balances the strong piney lemon tangerine hops. Lingering bitterness on the tongue.    Feel: Light to medium body and smooth mouthfeel.     Overall: A well-crafted traditional IPA. However, the sweetness approaches excessive for my taste, and the hops while good are nothing to rave about. Although it would have stood out on the shelves 10 or 15 years ago, there are enough interesting alternatives out there now that I don't see myself returning to the Hop Devil.   
look: 3.75 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.75 Nice orange color. Pale head, off-white/tan. Beer looks filtered.    Very nice bouquet of apricots, orange, peach.    Mouthfeel has some nice richness.    Flavor is solid, foursquare. Hops, mostly. Hint of peaches.     Deep but not intense bitter notes on the finish. Almost cocoa, but not a hint of sweetness.   
look: 4 | smell: 4 | taste: 3 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 It's probably my favorite IPA. 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
