look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Wow! Exceptional! Complex! 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 Jet black with brown dense head that lasts.    Aromas of vanilla, alcohol esters, and dark chocolate. A sweetness pervades the nose, nice and syrupy.    Tastes of bourbon, with aged oak/sweet vanilla flavors, espresso, sweet milk chocolate. Closes with more sweetness and nice alcohol warmth.    Body is great. On the full/thick side for sure with a wonderful syrupy smoothness to it.     Overall the sweetness is almost closing but for a post meal beer it's on point. Defiy interesting and satisfying , but t me it's best in smaller doses. Split the bottle!   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 5 | overall: 4.25 Big tan head upon a black smooth brew.     Espresso smell, some syrup/sugar notes    Sweet upfront and sweet at the finish. In between, complex flavors abound. Some coffee, some nutiness, much chocolate - especially as it warms. Desert quality and alcohol warmth. Perfectly smooth and exceptionally blananced.     Optimal in beginning sips but sweetness grew tired over time. Little to criticize, but if I had my druthers I would dial back the sweetness a touch.   
look: 4.75 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 L - Pitch black with a thick, smooth, dark tan head that dissipates somewhat quickly yet leaves behind a solid amount of lacing. Exactly as a stout should look. If the head had stuck around longer I would have gave this 5/5.   S - Rich chocolate, coffee, and maple syrup along with some earthy notes. It's a pleasing smell, but I wish it were stronger.   T - Roasted and toasted malt and rich chocolate up front followed by notes of slightly bitter coffee and sweet maple syrup with sweet bourbon and a slight warming alcohol on the back end - but not offputting. Slight hints of vanilla throughout.   F - Full bodied with a light amount of carbonation. Smooth, soft, creamy, silky, decadent. Feels exactly as a stout of this magnitude should.   O - I've been waiting to have this for years and I have to say, while it doesn't blow me away like I might have thought it would, it definitely does not disappoint - it is one of the most well balanced bourbon barrel stouts I've ever had - all the flavor notes are there and the mouthfeel is incredible. Definitely one of the best BBSs I've ever had. Definitely one of the best beers I've ever had. Compared to KBS, the maple syrup adds a level of sweetness, richness, and overall smoothness that just adds to the experience.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Go read all the other reviews and I’ll keep mine simple. This is one of the best balanced annual releases that simply does not disappoint when compared to other releases.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 2018 vintage. Deep and dark brown, basically black. Thick chocolate mousse colored head that slowly fades but never goes away, leaving nice lacing and a substantial ring of foam around the glass. Nice if roasted malts, coffee with hints of chocolate and maple as per the ingredients. What a delicious beer! Roasted malts with strong presence of coffee, chocolate and bourbon with that maple sweetness on the backend. Very well balanced! For an 11% beer aged in bourbon barrels it is not overly boozy. It's smooth with a soft finish, mild bitterness, chocolate and bourbon aftertaste. Not a fan of the format as there is 0.0z5 chance I could finish this on my own but as far as sharing a top notch beer with friends/family this is perfect!   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 The nose has a pronounced coffee char and roastiness. However, there are no discernable bourbon notes. CBS is integrated exquisitely, it is smooth, an easy sipper and bold. The bitter baker's chocolate blends superbly with the mellow maple syrup sweetness. The body isn't viscous, and the stout isn't overly hot. I don't detect booze or the presence of the bourbon barrel. There might be a trace of vanilla in the finish. Admittedly, I love coffee in stouts, so the addition only serves to bolster an already well made stout.   The mouthfeel is a standout, there is a silkiness, and the mocha taste isn't cloying.   
look: 3.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 Pours midnight cavern on the dark side of the moon black. Clear and burgundy colored when bright light is passed through it. The pour produces a short finger of frothy, somewhat lasting, mocha head that leaves a thick surface cap, a decent collar but only a little lace above the collar. The head is sticky. Aroma is rich chocolate, maple, coffee & vanilla/oak. Alcohol is barely detectable in the nose until the beer has warmed. Taste is extra rich, dark semi-sweet chocolate, Hershey's Chocolate syrup, coffee, woody oak/vanilla, roast, toffee, brown sugar, bourbon with faint hints of fig and prune; earthy hints appear with light pepper in the finish; a mild bitterness lingers in the aftertaste. Alcohol becomes apparent by mid-sip and blossoms from there. Its presence runs the spectrum of flavor/spice, warmth and bitterness all melding in the aftertaste. Mouthfeel is heavy bodied with low-moderate carbonation, velvety smooth, silky and at the risk of being redundant creamy. Very warming in the mouth & throat especially in in the latter half of the sip & aftertaste. Its reputation is well deserved.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Dark brown color where no light passes through the edge. Lasting beige head which leaves many minor spots.     Very smooth, creamy cocoa aroma. Lots of subtlety with semisweet chocolate, light smoke, and vanilla.     The flavor is similar to the smell except there's no smoke and far more alcohol warmth to the tongue and throat. The feel is rich with a modest effervescence. This is a powerful beer with many soft touches: vanilla, Baker's chocolate, and cream. Long aftertaste.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Finally had at Cochon Butcher, New Orleans, on $14.00 draft into pint tumbler.    Many varied flavors are more subtle and balanced than expected, and maybe best of all hide the ridiculous ABV all too well.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.5 Look: Black as night with a brown head. Chilled to ~50 degrees and poured into a tulip. Head faded rather quickly.    Smell: Coffee and maple predominant, chocolate there but less so. Smells rich and inviting.    Taste: Maple-syrupy sweetness on the front, rich coffee (predominantly) and chocolate on the middle, and a well-balanced touch of bourbon on the back end. The bourbon lingers for a bit in the back of the throat. I'm not a fan of cloying, sweet beers, but this is wonderful: Just enough sweetness on the front that quickly fades as the chocolate, coffee, and bourbon take over. The coffee and bourbon linger on the palate. Barely any heat, the alcohol is very well-hidden.    Feel: Medium- to full-bodied. Maybe slightly heavier than an IIPA (such as a Dogfish Head 90), but a tad lighter than other stouts I've had. Soft carbonation. A nice balance.     Overall: I like a lot of different styles, but stouts are usually not something I seek out. My go-tos are dank, cloudy New England-style IPAs or Belgian darks and saisons. One of my favorite stouts is Prairie Bomb and this reminds me of that, only "softer"... and without the chili peppers, but with the addition of maple. Very well-balanced and delicious. Recommended!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 bottle was from 2018 batch. Very good stout, nice look and the maple really sets it apart from other stouts I had. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 750ml bottle in a snifter glass. 2017 release, aged 13 months.    Opaque black in darkness. A passive pour yields a solid 1-plus F of dense mocha tan colored cap. Thick film and sticky rings of lacing remain throughout.    Maple, coffee, dark chocolate. The bourbon and alcohol have mellowed nicely while aging. Note of alcohol as it warms.    Flavors are more of the same. The maple sweetness is balanced by the coffee and chocolate bitterness. Finishes slightly sweet and chocolatey containing the alcohol.    Feel is full, smooth, and a bit sticky from maple and chocolate. Rich flavor and body carry the potency.    It's bourbon barrel aged with notes as such without the bourbon overkill. That's key to its overall enjoyability - for me.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 2018    Pours like straight black oil with a minimum of thick dark brown head leaving nice lacing on the glass.    Smells exactly like what's in it: pronounced maple, followed by chocolate, coffee, then bourbon.    Taste follows the nose. Initial sweetness of the maple with a good bourbon note followed by the dark chocolate and coffee bitterness balancing it out. Leaves a sweetness in your mouth afterwards with the lightest and most delicate bitterness of good dark coffee or chocolate. It is exactly what it says it is.    Feels thick and satisfying in the mouth. If you like thick rich imperials, this is what you want.    Overall, this year is a little sweeter than last year, but not cloying. I actually think 2018 is a bit more balanced all around than 2017 or 2016. I got several bottles with the plan to age one, and I just couldn't resist. This was absolutely stellar.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 5 | feel: 4 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 2018 release bottled Nov 2018 from AJ's Glendale 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 This is an exceptional beer. The flavor and mouthfeel are just top notch. I love KBS, but this is even a step above. There is utterly no booziness here. Outstanding.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 750ml bottle bought online.     It pours a pitch black with an impressive head of tan foam with good lacing.     Truth in labeling here. Chocolate, coffee, maple syrup, Bourbon, roasted malt. Pretty heavenly aromas.     The flavours merely back up what the aromas indicated. Nice barrel influence without being too aggressive. Maple syrup gives it a mildly sweet note, chocolate adds both bitter and sweet flavours, coffee is equally non aggressive with the abv being a non factor.     Silky smooth mouthfeel and each sip makes me appreciate it more.     World class? You betcha!   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Long time want, now distributed here to California. 2018 release, 11.6%ABV. Poured from a 22oz bomber into my Portsmouth tulip.     Opaque, inky seal brown liquid supports a half finger of ecru suds, itself receding to a lasting collar and a smattering of residual surface foam. Rouse-able fine lacing; fast-running tears.     Sweet aroma with coffee, cocoa, and tobacco notes. Fairly restrained.    The flavor profile unfurls slowly, widening out with wave after wave of increasing complexity. Roast malt, dark roast (or perhaps overextracted) coffee, cherries, tobacco, burnt maple sugar, baker's chocolate - everything alternating between caramelized sugar and dry earthy notes. A touch of booze throughout. Some tannins and acidity, but never acrid. Long, lovely finish.     Creamy, medium-full bodied, and well carbonated, though a touch hot from the alcohol.     More complex than KBS, but perhaps not as well integrated, with more heat and fruit than the former.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 L - pours out of bottle black, tan head that lingers for a long time, swish the liquid in the glass the bubbles are slow to fall  S - smells of chocolate and coffee and sweetness  T - Wow! I was thinking it would be a massive flavor overload, nope. This is one of those beers that you need to sip and enjoy little by little. Has amazing flavor that you need to enjoy slowly! I like this beer, its great!  F-Stout of this caliber and this level of review i expected it to be thicker and have a bigger taste, this one surprised me, it has amazing taste, but is more smooth and is not thick like others.   
