look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.75 Not a huge fan. Big burnt flavor, like overroasted coffee beans. The measly 9% comes out strong and leads to a very bitter, boozey, even hoppy after taste.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Too hoppy of a stout for me... Again, curious to see what some age would do to this one, but a solid stout nonetheless. 
look: 4 | smell: 3.25 | taste: 2.75 | feel: 3.25 | overall: 3 I'm not sure if it was a bad bottle or what but it just wasn't good. It had a nice body, but it just tasted burnt, and not the good smokey rauch type of burnt.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.25 | feel: 4.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 A- pours slick, oily black. Impenetrably dark, very faint ruby around the edges. Half of a finger of tan head forms and disperses quickly. Lacing follows, but slowly leeches into the stout.    S- roasted malts, notes of vanilla sweetness, citrusy hops.    T- dueling tastes of deeply roasted malt and spicy hops. Malt sweetness compliments the tangy hop character. Some vanilla notes throughout the malt sweetness. Hop forward stout. Spicy hops linger through the finish. The beer improves as it warms; the hops mellow slowly as the sweetness asserts itself more.    M- sharp carbonation, thick and oily feel. Well balanced.    O- excellent beer, exemplifies the style - giant malty backbone with aggressive hop character.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured from a 12 oz bottle into a snifter. Pours a heavy, deep, dark brown in a well lit room. Damn near black. Head is khaki in color and slow to form. Tops out at about a finger's width and disappeared altogether after about 3 sips. Low carbonation. Decent aroma of dark fruit, roasted malt, baked nuts, chocolate, coffee, and maybe some cinammon. The initial taste introduces strong hints of chocolate, hops, and roasted malt. There's a hevy presene of chocolate and baking spices, along with notes of light tropical fruit. Has a decently smooth finish. Aftertaste put me in mind of black coffee (slightly bitter but also sweet).     This beer has a moderate alcohol taste, as well as an overly-hoppy profile for an imperial stout. It's a good beer, just a bit different from the norm. As has been stated in other review, more of a Black IPA.   
look: 4 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 2.75 | taste: 2.75 | feel: 3.5 | overall: 3.25 Nice dark look, not pitch black but almost. Smell was faint with hints of roasted malt. Taste was more to be desired honestly, it was pleasant but didn't blow my hair back. Mouth was creamy and not too rough. Overall average stout.   
look: 4.5 | smell: 4.5 | taste: 3.25 | feel: 4.25 | overall: 3.75 Poured into a Duvel snifter glass.    A - 4.50 - Pours jet black with a decent head potential, forms a finger of medium tan colored head. Low head retention, dissipates quickly. Spotty lacing left on the glass.  S - 4.50 - Malts, dark chocolate, currants, black strap molasses and a touch of coffee.   T - 3.25 - Too much hop profile, needs to be aged out. Medium sweet malt, chocolate and currant upfront which is pleasant, but quickly fades into a black IPA reminiscent hoppy bitterness that lingers for quite a long time on the palate and in my opinion, quite frankly has no place in an imperial stout. Really takes away from the experience for me.   F - 4.25 - Good mouthfeel. Decently thick.  O - 3.75 - Fresh, this thing drinks more like an triple imperial black IPA than an imperial stout. It has the qualities of a stout upfront, but sadly the hoppy finish really takes over. I feel this one needs a lot of time to age out that hop profile and may be revisiting this review a year or two down the road from now.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 Great Beer! I generally prefer dark and creamy beers but this stout was pretty good. Just the right amount of bitterness and also sweet and malty. High alcohol content is well masked and it is smooth going down. This is a good beer to drink on its own not with food.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 I love imperial shouts, but was a bit disappointed in this one. Lacking on the thick richness of a good imperial stout, but not a bad beer at all. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 Pours nearly jet black with only a little light lace. Mild nose, slightly sweet aroma. A little flat in the front followed by a lingering bitterness. Mouthfeel is uncharacteristically light for the style. Overall, a fair stout.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.5 | overall: 3.25 Nice color, good feel    A bit too hoppy 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 Poured from 12 oz bottle into tulip glass    A - Dark brown, almost black, body. Very thin brown head. Does not appear as viscous as the ABV would suggest.    S - A combination of pine, grapefruit rind, smoke, and coffee.     T - Very hop-forward. A taste of citrus rind before the chocolate and coffee of the dark malts crush the palate. Then, deep pine resin and molasses sweetness. Lingering bitterness and dark malt astringency.    M - A medium-tick mouthfeel with mild carbonation.    O - Drinks nor like an imperial black IPA, but still a solid dark beer. Was my introduction to imperial stouts and remains a great beer nearly a decade later.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 3 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Bottle expiration date of 2/4/2019. Sampled on 8/8/2014.    Aroma: Cocoa, coffee, and roast    Taste: Cocoa and chocolate, zingy, vibrant coffee and roast. The taste was a stronger version of the nose. Still quite a bit of strong hop bitterness in the aftertaste.    Overall: Very much improved from fresh.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Sight: Black, with some black highlights, and the negative space colored in with an extra black Sharpie. Originally capped with a medium-blend coffee roast colored head, which subsides down to a thing and sustained ring around the top. Lacing is small bands around the wall of my snifter.    Aroma: Roasted espresso beans, bright hops, a whiff of booze. It’s a great combination, like a Wilson to Walters pass, with protection by Malcolm Smith and Bruce Irvin.    Taste: Throughout the entire oral experience, I taste the hops. Espresso notes from the malt play along, and it ends with some heat and more hops. I saw somewhere this was originally meant to be a dark IPA (or I like to call them Cascadian Dark Ales). I completely understand, but because of the espresso qualities of the malt roast, and the abv, I can see why they settled Imperial Stout.    Feel: Medium body, tiny bubbles. A touch filmy or oily, which is fine. I want a little coating with my stouts.    Overall: Like their other boozy offering I tried recently (Dirtwolf- seriously, what took me so long to try that?) I think it’s a well-made beer... great for a nasty February day in NWNJ. Keep it up, Victory.   
look: 4 | smell: 3.5 | taste: 2 | feel: 3.5 | overall: 2.25 Way, way, way too hoppy for the style. 
look: 3 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 (from the label) Enjoy By: 10 JUL 2019 C442 P     Appearance: Black body with a narrow foamy light tan head. Fades quickly to a ring.    Aroma: It has an oak barrel aroma and some strong caramel scents. The bottle doesn't say anything about barrel aging but it has that woody smell. There is a bit of pine in there too. All of this is very subtle, but if you take the time it will really come through.    Taste: Interesting. It has a very strong pine and mint quality, backed by this acrid smokey charcoal flavor. It's a lot like what camping in the woods would taste like. It probably sounds funny but that's what it is to me.    Mouthfeel: It has this sharp bite that kicks you in the pants. It can be pretty harsh if that's not what you're looking for in a stout. It's the type of beer you'd want to drink with some sort of snack to cleanse the palate. Nobody would ever say this beer is boring.    Overall: It was a beer that was worth trying. It had a strong presence that really does define what I'd expect from an American Stout. Lots of flavor and palate-shocking presence that makes it worth drinking. If there was an eagle perched in the forest somewhere with a crown on and a beer in his claws, this would be it.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 A solid stout, nothing exceptional, but has a nice roasted maltiness to it. 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Strong hop taste, but not a deal breaker. Very chilled makes no head. Goes down Smooth 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.5 On Tap   Buffalo, NY  L: 2 finger caramel head  S: Zesty  F: medium carbonation  T: sweet start and tangy finish 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Yowzahs! This is good. Balanced and strong Imperial Stout. Nice, dark look with light caramel head. Could have used some more foam there but that's me. Smell is solid, def picking up the floral notes of the hops. Tastes great; burnt malt with a hoppy back note. Mouthfeel: wish it was a tad bit smoother, not bad, but the alcohol takes over the tiniest bit. Overall, really good stuff here   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is one of my favorite beers, but I have not bought a single one since they went from a six pack to a four pack out of principle. 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Great color and feel. A hoppy Imperial Stout. Unlike some other Victory higher gravity brews, you know the alcohol is there with this one. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Appearance: Dark, almost black opaque color. Nice two finger head.  Smell: I'm getting some nice milk chocolate, dark fruit, coffee and some flowery notes, along with some dark roasted malty aromas. I'm also getting a bit of alcohol in the nose.  Taste: The taste is very similar to the nose, with some chocolate, coffee and fruity flavors - the hops are pretty forward in this one. There is a bit of alcohol on the back end as well, but not overpowering, pretty subtle.  Mouthfeel: I thought the mouthfeel on this one was a bit thin, and somewhat dry on the finish.  Overall: This is a very good brew, pretty hoppy for an impy stout, but definitely not in a bad way. I really like the hoppiness in that it doesn't overcome the roasty stout flavors, but complements them very well.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Great tasting Russian Imperial, and you cant beat the bang for your buck! 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Outstanding hint of sweetest just right amount of hops. 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 2012 vintage 12 oz bottle, poured into a goblet.    Appearance: Pours a beautiful, completely opaque, pitch-black color with a quarter of a finger of caramel-colored head that quickly dissolved into an extremely thin lacing of foam that partially covered the top of the beer.    Aroma: I’m stuffed up at the moment (I know that being in that condition is not ideal for reviewing a beer) but even so, I can still smell very strong aromas of roasted malt, some subtle smoke, and dark chocolate.    Taste: Strong flavors of roasted malt up front, imparting notes of roasted coffee beans, followed by some subtle smoke, some brown sugar-like sweetness, finished with some well-balanced hops. Delicious!!    Mouthfeel: Chewy and pretty smooth, as there is some slight carbonation. With an ABV of 9.1%, there’s quite a bit of alcohol on the palate, imparting some very pleasant warmth.    Overall: Damn, this is another excellent imperial stout! It has great flavors of roasted malt, sweetness and balanced hops. While not exactly world class like Bell’s Kalamazoo Stout, Founders Imperial Stout, Great Lakes Black-Out Stout and Oskar Blues Ten Fidy, it’s almost up there, and I’ll certainly keep some of this in my cellar! Excellent!   
look: 3.5 | smell: 3.5 | taste: 4.5 | feel: 3.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.5 12 ounce bottle into snifter, best before 12/11/2017. Pours pitch black color with a 1-2 finger dense tan head with great retention, that reduces to a nice cap that lingers. Nice dense soapy lacing clings on the glass, with a good amount of streaming carbonation. Aromas of big dark chocolate, cocoa, coffee, caramel, toffee, toast, dark bread, citrus zest, pine, floral, grass, light smoke/char, and floral/roasted earthiness. Damn nice aromas with great complexity and balance of dark/roasted malt and moderate citrus/pine hop notes; with great strength. Taste of big dark chocolate, cocoa, coffee, caramel, toffee, toast, dark bread, citrus zest, pine, floral, grass, light smoke/char and floral/roasted earthiness. Fair amount of pine/roasted bitterness on the finish; with lingering notes of dark chocolate, cocoa, coffee, caramel, toffee, toast, dark bread, citrus, pine, light smoke/char, and floral/roasted earthiness on the finish for a while. Very nice complexity and robustness of dark/roasted malt and moderate citrus/pine hop flavors; with a great bitterness/sweetness balance and zero cloying flavors after the finish. Medium carbonation and medium-full bodied; with a smooth, creamy, and lightly sticky/chalky mouthfeel that is nice. Alcohol is very well hidden with only a slight warming present after the finish. Overall this is an excellent Russian imperial stout style. All around great robustness, complexity, and balance of dark/roasted malt and moderate citrus/pine hop flavors; and very smooth to sip on for the ABV. A very enjoyable offering.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Black color with a thin tan head that fades and leaves minimal spotty lacing. Espresso, roared malt, citrus, and charcoal. It's roasty up front, espresso, char and burnt toffee flavors up front. Citrus hop bite mid palate finishes too bitter with an astringent burnt coffee flavor and strong hop finish. Feel is medium and a bit thin for a stout. Nicely carbonated and a dry finish. Overall it's dedent, it drinks more like a black IPA, but it's far from the best no matter which way you classify it. Probably will finish the 4 pack but won't seek it out again.   
look: 4.5 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3.25 Far too bitter for my liking 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Cracked open a bottle that was at least a year and a half old, if not older. Pours jet black with slight browning at the edges of the pour, with a khaki head. Aroma and flavors are much better now than they were when I had this beer on tap (it was too hot, too hoppy, and needlessly complicated in its flavor profile rather than complex). It's smoother, with lots of chocolate, roasted meat flavors, and complimented by an earthy bleu cheese funk that I am quite enjoying. Mouthfeel is still a little over carbonated for my liking.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 A top pick if you are looking for something to drink in the winter! 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 There was no date on the bottle, so I’m not exactly sure how old this is, but I’m pretty sure I’ve aged it at LEAST a few years, which may be why I like this more than others.    Appearance – A super dark black amber with a moderate head and moderate lacing. The head diminishes to a thin layer fairly quickly.    Smell – Wow, a very robust, super malty scent. I’m not smelling the hops that others noticed, likely because of the aging. Semi-sweet chocolate as well.     Taste – A wonderful malty flavor. Again, not much hop flavor, but that’s a big plus in my opinion for a stout.    Mouthfeel – Thick, creamy, nicely carbonated and smooth. No bad aftertaste. I think it could use a little more alcohol, maybe 12-14%, but it’s really nice.    Drinkability – This one surprised me based on the current BA score. Perhaps aging did it wonders.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 If this was in a blind taste test, I'd think I was drinking an IPA. Very hoppy, yet dark. Hoppy and malty indeed. 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 I was totally shocked from the flavors going on here. A nice dark roast grabs your taste budds and all of a sudden a mild level of hops come into play. The flavors all blended well and made it quite enjoyable.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 L: Pours dark. If I cleaned the glass, thick tan head.    S: Picking up what the bottle claims: espresso.    T: Espresso with hint of licorice?    F: Nice with light carbonation.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 2 | taste: 3.75 | feel: 4 | overall: 3.75 I wanted to like this more than I did. As others are saying, intense roast, very hoppy, aggressive carbonation. The nose was very unappealing with a strange barnyard top note.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Outstanding IS! Great value for the price too! 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 This stout has more of the heavy roast and acrid elements than I prefer in the style. There was heavy carbonation with this bottle perhaps accentuating the roast, burnt notes.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 One of my favorites. Tons of subtle fruit, coffee, nut favors. I even get a hint of banana, but I like it. Finished with an interesting hop flavor. For me it has a complex and diverse taste.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 Full and hoppy. Hops come out above the roasty flavors. 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Reminded me more of a black IPA than an imperial stout. Being that RIS is my favorite profile, I didn't favor this hoppy deviation. If someone poured me one and told me I was about to drink a black IPA, I might regard it as a very favorable IPA.   
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 A: Black w/ brown on the edges, very thin head	  S: Hoppy w/ nice malty undertones & subtle coffee	  T: Front is hoppy IPA (hoppy citrus but not astringent w/ some earthy hops & spicy), middle is coffee w/ some chocolate with a dry finish.	  M: Med to low carbonation, full bodied, smooth.	  O: An outstanding Hop forward stout (CDA), less complex than an RIS (no fruityness in this one). Very drinkable and tasty.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 3 | taste: 5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 5 | taste: 3.5 | feel: 3.25 | overall: 4 I was not expecting the bitterness you would expect from an IPA. Besides that, I really liked this beer, and could only think of pairing it with a nice slice of chocolate cake.   
look: 4.5 | smell: 3.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 More of a black IPA to me than a stout, just seems really hoppy, not what I was expecting. Not bad though. 
JNForsyth 
Bitterness from this hoppy stout really overrode any other traditional flavors that one gets from an imperial. Good to try, but not a taste profile for me.   
Bob255 
Ajburke10 
alotofcoffee 
azkkr 
JamesH 
It's a little strong for my taste, but you can tell it's quality brewed and Victory knows their stuff. I'd try it again in hopes that I can handle it, but maybe that's why I shouldn't have had it in the first place.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Poured into a snifter from a 12 oz bottle.    Color is black and opaque with a nice thick tan head. Really nice lacing for a stout. Smell is really interesting. Lots of dark roasted coffee, dark chocolate with some underlying sweetness, booze and citric hops. Flavor is strong hops on the palate - bitter chocolate and coffee - followed by some roasted malt flavor and finishing with a strong hop bite. Finish is quite bitter and lingering for a stout. Body is medium/full with a bite from the carbonation and alcohol, lots of sticky hop resins.    Overall, if you like IPAs you'll like this stout. More like a black IPA with some stout character. I like it, but IPA is my favorite style.   
Punchy_Munchie 
Nick_Bousquet 
xchgr 
AlpacaAlpaca 
Good overall imperial stout but too hoppy for my personal taste. 
stwok21 
moshea 
johnscooper 
AndreasDif 
Here in Michigan we have many world class imperial stouts, and storm king seems to fly under the radar on our shelves. I decided to pick it up finally, and I could not have been more surprised. Not complex at all. Straight forward, simple, tasty, RIS. The only thing I could ask to be improved is the aroma.   
dsnyder61 
lanegan94 
AntLeatherface 
Jerjo 
Obi-Wan-Bonjovi 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
aquazr1 
erushing 
BradC 
Andrew041180 
kane12015 
pigpen892 
Dan269605 
gregweiss 
Ropowers3 
costanzo_mike 
Hootie159 
Eaglefan344 
ChrisParrott 
jbw5016 
connor4835 
Karamoore 
MorgothBauglir 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
brock125 
o0910o 
Stofko1992 
spham 
wbeaver 
JPowell712 
Ethereal429 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Beer is looking sexy as hell in this goblet. poured really nice jet black with a creamy light brown head...1/2 inch about. As you drink it leaves moderate spotty lacing too.    The smell is very interesting....has all the characteristics of a stout while also hinting that it could be a black IPA type style as well because of all the earthy and floral/grapefruit hops kind of pushing through...dominant smell are dark fruits...espresso..coffee..bitter dark chocolate....lets taste the storm king.     damn this is good!!!...for an imperial stout this is dangerously smooth for a 9.1 abv...i mean DANGEROUS haha. you get those big chocolate and coffee flavors....but coming into play is a mild floral hop presence, kind of bringing all of the flavors together; this beer is super solid.     has a very creamy like mouth feel and is pretty well carbonated.....    All in all if you're into stouts.... but "imperial" stouts tend to scare you away because you're afraid of it being a "booze bomb" or too overwhelming...do not fear this brew...this is a killer beer...big stouty notes.....hop notes evening the strong coffee and chocolate flavors out..and drinks real smooth. if you see this and haven't had it....give this a try...and if you're an IPA hop -head like myself, I really think you will appreciate this beer for what it is.   
EricTKole 
Mr_Belvidere 
schnarr84 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2 | taste: 2.5 | feel: 2.25 | overall: 2.5 Cellared a 2013 Storm King for a year and cracked it open today. Bad idea. No head what so ever, no lacing and no hop presence. Maybe I shouldn't fault this beer because I didn't drink it fresh but it was not great at all. The alcohol was very pungent in the nose as it was in the taste. The only thing I enjoyed about this beer was the burnt espresso char that was evident upon the first few sips. This reminded more of a porter was I am splitting hairs there.    Overall I should try it fresh. To give it a fair chance but I can't recommend this to imperial stout fans.   
bowzer4birdie 
Odysseyalien 
Egotript 
mjpolzin 
ivanzamarripa 
Fremont897 
jiggidy 
Longhorn08 
Too hoppy for my taste. 
Rudes 
AFchino 
Airsomers 
jvodom 
sirhc3034 
Alpha309 
a77cj7 
Nat1975 
Davelucas88 
Beerasaurus 
jsn4219 
TitoMike 
An overall great stout. 
TEKNISHE 
shoretaxi 
derekweidman 
SStein 
NSXAG 
JuMa44 
tappangordo 
Martyrob 
csnyder83 
kwkdmk 
braindead 
bsling 
Cubro 
Techichi 
olradetbalder 
Sheldog 
kevdude 
bbudnik 
macuistin 
WuBByG999 
HarryPotHead 
PacNWDad 
TwoBeers 
imhoudinibitch 
harryhops 
newbeeraday 
allenson21 
AMCimpi 
EinFesteBurg 
DavidKosa509 
just_in 
jmartinger 
Matagal 
Coffee, Hops, Malt, 9.1%. A bit too extreme for this guy. 
fuzzcherry 
CorgiDad 
Josh012012 
runner72 
bonez05404 
cheah 
MaximumYuks 
WholeLottaTricks 
Mike099 
qcghost 
Anthony21014 
phishphorce 
Fitze 
cyguyjg 
Adeezy4495 
kdb150 
BeerNW 
beerded_drunk 
hopperjones 
mrosenfeld32 
outdoor7or24 
