look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 Hazy dark brown, almost black, with lighter brown highlights. Topped by a creamy off white head with great retention and streaky lacing.  Smells dried sweet cherry, plum, fig, date, brown sugar, honey, toffee, toast, caramel, and hay. Rich, sweet, and spicy.  Tastes of dried sweet cherry, plum, fig, date, raisin, brown sugar, honey, molasses, toffee, toasted brown bread, ginger, and hay. Fairly sweet and caramelized throughout, with a moderately spicy and lightly dry finish.  Creamy and pillowy, medium-plus mouthfeel with effervescent carbonation.  A fantastic Belgian ale! One of my favorites.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Poured from a 11.2 OZ bottle into a goblet. The appearance is a dark brown with a huge tan head. The aroma is caramel and yeast with some hops and fruit added. The taste is sweet caramel with some yeast or dough in the background. A great beer.   
look: 5 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 Appearance - This beer pours almost a black color but the edges appear redish brown in direct light. It pours a 3 aad a half finger foamy off white head that just does not fade. Carbonation is extremely lively and very visible.    Aroma - The first smells to hit your nose are dark fruits, plum, raisin and fig are all there. Then you get a soft slightly burnt caramel undertone followed by spice and fresh baked white bread.    Taste - Again fig, raisin and plum hit the tongue first followed by a medicinal phenolic taste. then you get burnt caramel and toffee followed by pepper and fresh baked bread. Apon swallowing you get a strong boozy warmth.     Feel - medium-light body with carbonation that tingles and is creamy at the same time, a boozy warmth finishes off this feeling.     Overall - This is a very good Belgian dark ale. As far as trappist ales go I've had some blondes and tripels that surpass it in my tastes. I prefer light fruits to dark fruits though, With that said this has to be up there with rochefort 8 as one of the better strong dark ales. The flavors mesh very well and It is rather smooth. I just feel like they could have hidden the boozyness better. Either way I guess this way it makes for a better winter beer to come home to on a cold day. Cheers!   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 poured this into a snifer and it gave me lots of head that some spilled. the color is a dark amber and the head is a nice beige color. it has nice lacing and the smells is of dark fruits like plums, figs, and raisins. the taste is delicious and smooth. you can taste figs, dates and hint of nuts. overall this is very tasty and I am going to cellar one for a couple for a couple of years to see how it changes.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 Look - Caramel brown in color; large, foamy white head.    Smell - Malt and dark fruit, slightly sweet smelling.    Taste - Malt, fig, caramel, molasses. Definitely has a slightly boozy taste to it. The overall taste is slightly sour, which I don't love and feel that it takes away from the positive aspects of the beer.    Feel - Medium body, creamy, slightly bubbly on the tongue.    Overall - Didn't live up to the high reviews to me, oh well, to each their own!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 L: Dark red, amber-black with a little foam head.  S: Smells fruity with raisin's notes.  T: Sweet-tart and dry.  F: Don't feel alcohol.Very smooth!   O: Great dark ale with a beutiful aftertaste!   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured into a large chalice, Dark, thick, rich head almost a Caramel color.     Aromas of dark fresh fruits mixed into some rich malt.     Upon first sip has a bit of spices and fruit lingering in the undertone. As it grows it gains Caramel/malt     For a beer that i can regularly aquire at my local grocery and beer seller it's certainly a good treat after a long week on the job.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Yummy. This beer is outstanding. Nice deep dark color. Amazing head on the pour into a Chimay chalice. Great smell to say the least. A bouquet of fruit and some spice. Not to heavy on either side. Super smooth alcohol warming effect. Some say to let this beer warm a bit before the pour. I say to each his own. Chimay Grand Reserve is a main stay in my beer stash.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Deep brown in color and very murky complexion. There's a massive dark brown dense head resting on top and moderate lacing. The aroma is of sweet dark Belgian candy sugar. I taste plenty of that dark Belgian candy sugar, dark malt, plum, and alcohol. The mouth is lightly sticky and definitely warms you up with the alcohol.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from the magnum bottle into a schooner glass. A moderate pour produces a creamy tan head of about an inch. The beer is a hazy yellowish-brown of moderate depth.     The aroma is bready, earthy, fruity and minerally. The flavor has a distinct maltiness, suggesting a gingerbread cookie. Also apparent is a spicy apple-raisin fruitiness, and a lemony tartness on the finish. A peppery bit of spice and pucker punctuate the flavor, while a light earthy funk underlies it all. A little boozy warming is apparent, and perhaps a touch of spicy alcohol bite. Vinous, port-like notes and dark fruit hints become more pronounced as the beer warms. The mouthfeel is frothier than one might expect.     This is obviously a world class beer worthy of its reputation. I'm on a bit of a Belgian kick at the moment (this style becoming more available in my area), and am enjoying this and other Belgian beers very much this Thanksgiving weekend.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 Chimay Grande Réserve from Belgium     The look of it: dark brown body    The smell of it: Cherry/ strawberry with the malt    Taste : Vanilla, straberry , cherry, malt and the sweet is really present. 9% ABV feels like a 6 or a 7. Very light in the mouth.     So overeall would I recommend it ? Hell yes, what a beer I really did enjoy that beer. Thanks to my friend to recommend that beer.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Very good Belgian ale. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 L: Poured into a Chimay chalice. Dark brown body, one half finger width creamy tan head.    S: Dark fruity esters like cherry, plum, and spiced raisin. There's some toasted malts, vanilla, some hot caramel as well.    T: Includes everything in the smell.    F: Surprisingly light bodied. Medium carbonation and a smooth finish.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 From bottle, Grand Reserve 2014. Dark brown with medium white head. Aroma is fruity, caramel and sweet malts. Taste spices, fruity, caramel, malt. Very nice.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3 | overall: 3.75 Had this beer a while back. Dark ales are not my favorite but I remember this being surprisingly tasty. It was inside the bottle still so I could not see the color.   
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3.5 | taste: 4 | feel: 5 | overall: 3.75 Kind of boring for a triple in my opinion. Slight bitter taste, heavy feel. 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Enjoyed in Vegas. 
look: 4 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 A: [4.00] There is staggering 3 fingers of eggshell colored head. The head looks fairly dense and very creamy. The head is covering a mahogany colored beer. The cork lists the vintage as 2014 and the bottle lists the ABV (9.0%).    S: [3.25] The dense head is making it hard to get an initial nose. The nose seems subdued. I am getting caramel and red wine esters.    T: [4.00] The taste follows the nose with a nice rich caramel taste. This beer has a really solid malt build that gives some toast flavors in the middle. On a few sips I thought I got an off rust flavor. My favorite flavor is the one that is NOT there. I really do not like Belgian yeast. This beer has none of the Belgian yeast flavor.    M: [4.00] Nice carbonation. Slick mouthfeel, maybe a tad on the watery side though. There is no sense of the 9% ABV.    O: [3.75] This bottle has aged for almost a year. I have never had the beer fresh - but this is really good. The primary flavor is a caramel that is very appealing. As mentioned above there is no flavor of Belgian yeast (which I dislike). I left this bottle for a long time for fear of the disappointment of Belgian yeast. I find this to be a really enjoyable beer.   
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Serving Type: 33 cL (330 mL) Capped Bottle    A- Pours a nice brown with a slight amber tinge. Lingering tan head.     S- Nutty and earthy. Dark Fruit making a presence as well (raisin, prune, etc)     T- Dark fruit and christmas spices (nutmeg, cinnamon, etc) as well as a slight booziness. Despite the label's prescribed drinking temperature of 12 degrees Celsius, I poured the beer straight from my fridge which is just around 2 degrees C. I noticed that the boozy character thinned out as the beer warmed and more dark fruit came through. I definitely recommend that you let this one warm (to about 12 C) before consuming.     M- Medium body and moderate carbonation. I noticed fine bubbles clinging to the bottom sides of the glass which is something I seldom see in a beer. Neat!     O- At last, an additional world class Trappist Brewery makes it's debut in my Province (the first was La Trappe)! As soon as a saw a shelf of Chimay Blue, I jumped at the chance (despite the high asking price of $6 CAD per 330 mL bottle) and I have to say that I was not disappointed in the least. What a beautifully executed Belgian brew.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into my Ommegang glass.  A - Pours a deep raisin brown with 2 fingers of cola-like head. But this head stays for a good long time.  S - Maybe my sniffer is not working today, but this beer has almost no aroma at all.  T - Tastes of dark fruits (muted) and a little bready. Slight alcohol kick. Some sweetness comes in on the finish.  M - Medium body and carbonation.  O - If you are new to this beer, don't drink it cold. Let it warm to almost room temp to get all the flavors. This is a difficult beer to identify because the flavors do not hit you over the head. But it is wonderful, one of the best of the Belgians.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Just bought in a bottle from my new local supermarket in Paris, never had before, not sure what to expect...    Bottle looks pretty cheap. Not expecting much...    Dark, deep, lingering foam...    Aroma is natural, deep and inviting. Though a little too carbon dioxidey (in case you are foreign, that is not a word, I just created it...)    Very flavoursome and highly drinkable, for 9%. Reminds me of Christmas, even though it is October. Bitter, citrussy, loving it. Definitely going to be drinking more of this. Unfortunately not tonight as my supermarket closes in 8 minutes and I live on the 7th floor with no lift, typical hardcore parisian style.    Very good feel, it really zings in your mouth and the bubbles themselves have flavour.    This beer is pretty cheap in Paris, and the best I have had so far that they sell locally. Will have to be careful as it probably will not mix too well with my current 7th floor no lift parisian style    After 8 months in Paris, I would add that this beer is variable, sometimes it really is not that good, and recently it's taste has massively reduced in my experience. So I am downgrading the ratings...   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 This is a beautiful beer. Pours a semi-opaque brown with an amber tint. The head is big, foamy and beige/off-white. The nose is very reminiscent of a mash tun. Lots of sweet malt smell with some sweet fruit notes (like baked apples) and that unmistakeable smell of wort. The taste is just a bit of hops in the front but the sweet malt follows quickly and covers any bitterness until the dry finish that carries a few of the burnt notes. Mouth is very smooth and full-bodied but keeps a dry and light finish. A really great BSDA.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 From bottle to wine glass  Appearance: pours dark brown, dark amber  Smell: Aroma of slight toasted grains  Taste: very good, well balance  Fell: very good, slightly carbonated  Overall: Very good beer, will drink again   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Pretty good and has a touch of sweetness on the finish like many other traditional trappist Belgian ales. I didn't love this, but the flavor is very complex and palatable. I wouldn't drink this very often, but it was enjoyable.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Well, how to describe Chimay blue?  First off I would say don't drink it fresh. Age it and drink it at room temperature. It's one of this beer that you drink as a good wind. It's complex. It's a lot about the yeast and the grain and it's great   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Finished off a bottle that was aged for 5 years. Age likely impacted my experience but this was a great beer. The flavors are integrated very well, little heat, and the brandy comes through nicely in the finish.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 Service: Bottle  Best before: Dec-2020      A:	  Pours a rich, impenetrable ruby brown with a big beige head that airily drops to a decent film. Good retention; speckled lacing. (4)	    S:	  Dark bread and spices. Berries, leather, rubbery phenols, cloves/cinnamon. (4)	    T:	  Dark fruits and dough. Slightly sweet with a woody/hard water taste underlying it all, lots of dark dough, light pepper, dark fruits. (4.25)	    M:	  Rich, medium-full bodied, with soft carbonation and a smooth finish, well-hidden alcohol, pretty drinkable. (4.5)	    O:	  Great beer, a classic strong dark ale.   Very lively yeast flavors with layered fruitiness and breadiness. Rich and creamy feel with a smooth, clean finish. Roses, cherries, brandy and cream. The booze is there and there is the slightest garden hose quality to it, but it is a very good beer on the whole. Absolutely will have again. As I already said, it's a classic. (4.5)   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Less sweet, and drier and nuttier than its red sister.     You'll find all you'd expect from a dark Belgian ale here, and then some.     Off white foam that dissipates quickly, medium carbonation.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 3 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 Look - dark brown, no head    Aroma - fruity, nutty, hint of chocolate    Taste - nutty with chocolate after taste    Feel - smooth, full of flavor    Overall - really good Belgium nutty chocolatie ale. Will defiantly have another   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 this was an exceptional beer. the high alcohol by volume had me a little skeptical at first, but don't let that fool you. this beer is not overly boozy and has a wonderful taste.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 Nutty tastes, reminds me of a stronger New Castle. It is like the Scottish Ale of the Belgian Strong ales if that makes sense. I definitely apriciate the taste of this beer but would prefer a La Fin Du Monde   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 This is my favorite "everyday" beer right now.  Don't let the high abv fool you, this beer is not "boozy" at all.    The head has great retention and lasts as long as you want it too.     Sorry for the short review but I am not the greatest at picking out the smallest of flavors.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Trappistes beers are really in a class of their own. This 9%er doesn't taste it at all. Its sweet but not too sweet. Just enough bubbles perfect color.Fruity but not overally just a perfect drink.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Enjoying my first Chimay ever right now and Im happy to try the Blue version. This amazing trappist beer has a dark brown color, looking like ice tea to me and has a medium head with good carbonation. It says on the 330 ml bottle that the best serving temperature is between 10°C - 12°C, means that a fridge would be way too cold for this brew!  I smelled dark fruits, raisins and chocolate. Amazing mouthfeel. The 9% ABV is perfectly hidden. Im sure I could drink a lot of these without any problem :) Really, an amazing beer, little pricey but probably the best on this planet!   
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Most biers, I have to be in the mood for them, but this one is simply ALWAYS. No question asked, no answers expected. Can't do better, really!! 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Revisited 1/15/18    A-Pours a very nice hazy amber color with a generous head and some very nice lacing.   A-Aroma has spicy and caramel hints as well as earthy undertones.   T-Taste follows the nose with spicy and caramel flavors, it is a very well balanced beer.  M-A medium bodied beer well carbonated with a very smooth and complex character.  O-A great beer from a great brewery.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 2015-08-18  330ml bottle served in a big snifter. L14-044 is printed on the label -- not sure if that's a date or what.    Pours murky brown/gray with a medium head and lots of carbonation. Head stands up, supported by the effervescence. Smell is classic Belgian Strong Dark -- musty, dark overripe fruits, dates. And yeast.    Taste is strong in the date department, moderately sweet (but not as sweet as I was afraid), some kind of sour flavor I can't readily identify.    Mouthfeel is nice -- thick, chewy, not sticky, not heavy (yeah I know, thick and chewy but not heavy -- not sure how to describe the sensation). Overall, solid beer. Love that it's readily available. Surprised I've gone this long without reviewing it.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 33cl bottle purchased at Brussels grocery store.  BB: 12/2020  Served chilled in a Delirium tulip.    Pours very dark brown with tan head. Smells mainly of roasted dark malts and like a solven...sort of like varnish (?!).    Taste is full, hefty, malty. Alcohol is well masked. At 9%, big kudos on that!   There is some sweetness on the tongue, but not as much as others here that reach this ABV.   I like this one much more than the Chimay Red.   
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.75 Look: As perfect as the Trappistes Rochefort 8, which is also a Belgian Strong Dark Ale. While this body doesn't make a transition from ruby to amber, it still has a dark amber body with a reddish brown lower-end and a light brown head. Moreover, thanks to the carbonation, the head retention is perfect.    Smell: I could smell some hints of roasted, but not smoked, hops. You can sense the smooth bitterness.    Taste: Despite its high ABV, I didn't taste the alcohol, which is a good sign. The beer has a bouquet flavours which encompasses black currants, honey, caramel and roasted hops. There were also some hints of coffee at the back end.    Feel: The beer is not as creamy as Trappistes Rochefort 8 is on our palate. However, it is an easy drinking beer with a sublime taste.    Overall: This is the best beer from Chimay. It is the total package given its nice body and palate. The flavours manifested themselves individually when you know how to drink it slowly.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
