look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Poured from a single serve bottle into a tulip...    Pours crystal clear orange with visible carbonation, a limited head, but good lacing. Solid but not spectacular.    The aromas are classic DIPA, although mellow. Grapefruit flesh and zest, mango/guava, floral notes, grass, and white pepper. The hops present with somewhat of an oily aroma.    This DIPA has a strong malt presence at the forefront, but good hop balance. I was expecting more of an uneven hop bomb and was pleasantly surprised by the delivery. The crackery malt seamlessly gives way to grapefruit, pineapple, resin, white pepper, and grass. The ABV is well hidden.    The mouthfeel is medium with a good crisp finish thanks to excellent carbonation.     Overall a solid DIPA.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a bomber bottle into a tulip glass.     L - Light copper color with lots of orange; perfectly clear with tons of miniscule bubbles constantly rising to the surface. Moderate white head fades to a thick skin and great lacing.    S - Strong grapefruit and pine aromas dominate, but not as assertive as I expected. Behind that is some light bready malt. Like the aromas, the flavors are more muted than I wanted in a DIPA.     T - Initial flavor hits are grapefruit and orange citrus, followed by bready, slightly sweet malt in the mid-palate. Then the hops return with intense bitterness over an off-dry finish.    F - Medium body. Creamy, fluffy carbonation. Moderate alcohol burn blends with the intense hops bitterness.     O - This is a clean, but blisteringly hopped DIPA that is a little disappointing for the lack of aromatics.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Bomber ($3.99-$4.99) 8.0%ABV Poured into an Ommegang Brew Stem    Look: Pours a clear rich golden colour, with a 3/4" - 1" white head that dissipates fairly quick, leaving lots of lacing on the glass, retaining 1/8" layer across the top of the brew. Beautiful, clean, crisp appearance. Nice level of carbonation, small, slow rising bubbles, not explosive.    Nose: Wonderful, robust, hoppy, grapefruit, orange peel, citrus, piney aromas. Refreshing.    Palate: At the front, bitter hoopy, grapefruit, orange peel, piney, character. Perhaps even a little vanilla and caramel. Mild sweetness in the middle and on the finish, with bitterness still present, yet not overpowering. Very clean and refreshing.     Feel: Very light and lively on the tungue. Very refreshing. Although bitter, it is not sharp feeling, yet wakes up your tastebuds.    Overall: This is the third bottle of Hop Stoopid that I've consumed within a thirty to forty-five day span, the second bottle I consumed last night. This is a VERY nice Imperial IPA. Alcohol is very well cloaked. In all fairness, I'm not certain if I'm rating it too high or too low. I only know that i REALLY like it!   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 from bottle to beer tulip  look;very transparent light golden with lots of bigger bubbles at first then moderate champagne bubbles, nice1 1/4' inch fluffy white head with good retention and lacing  smell; piney and citrus hops, esp. grapefruit, can barely smell malt and sugar, actually very nice  taste; nicely balanced sharp citrus and pine, sugar (like a coffee with 2 extra sugars), nicely balanced again, lots of bitter lots of sweet  feel; smooth medium bodied with medium carbonation, again, balanced  overall; very drnikable 8. o dont notice the alki haulsmoooove... it's a well balanced ipa with a high abv or an exceptionally smooth double that doesn't taste boozy, either way good job lagunitas i'll be back,     and drewskalicious, blah blah blah makes no sense, a sheep's head would go ' baa baa baa' , if you like beer, review it, it'll take up more time than blah blah blah and annoy your significant other :)   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 As far as price and taste, this is a great beer that really is not that expensive in comparison with other craft brews. Pours an orange color with a big white head. A nice citrus flavor and smell. A very enjoyable experience.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 22 oz shared, poured into pint glass.   A: pours a clear orange golden body, thick frothy white 2 finger foam head, heavy stringy lacing, carbonation  S: sweet citrus, grapefruit, orange peel, malt  M: medium body worth creamy feel and syrupy resin on the tongue  T: grapefruit rind, citrus, malt, pine resin, slight earthy hoppiness, grain, cracker   O: great balanced imperial IPA, not overly bitter for a 102 ibu rating   
look: 5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 1.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 A-pours a golden straw color with a white head with good retention and decent lacing  S-lots of pine, citrus, resin, peach  T-peach and citrus flavors of front, followed by piney citrus flavors, nice malty sweetness throughout  M-medium bodied  O-very well balanced, fruity and flavorful DIPA, fantastic value   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Very clear, golden color. Smell is melon, sap, sickly sweet malts. Taste is sharp pine and hop resin. Feel is sticky, bitter, palette destroying hop resin, exactly what I was hoping for when I bought this. Perfect example of a West coast DIPA IMO. Don't make the same mistake I did by passing over it for harder to get hyped up DIPAs if you haven't had this one yet   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Up there with Nugget Nectar as the kings of Imperial Reds. Excellent stuff. Highly recommended. 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 It is very hoppy. But I like hoppy! 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 L: a nice medium amber color with a head that has very good retention.   S: smells of citrus and hops. Also cane detect some pine.  T: Less citrus than expected given the smell, but still there and still sweet. Big hops with a bitterness that lingers, but not too much.  F: smooth mouthfeel with medium carbonation.    O: A very good DIPA hopbomb. Well balanced and drinkable. For under $5 for a bomber it is a great value. Solid beer.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 4.25 | feel: 4 | overall: 4 Blah blah blah blah something something blah blah beer blah. Pours a deep golden blah blah something or other about a half finger of off white lacing. The nose on the other hand, has potential blah blah something candy but something blah a bit diminished.     Hitting the blah blah, something burns just for a something or other, trickery for a carb burn but it stings like booze. Here the malt is packed backstage in favor of the hop blast. It's quite coating, blah something something blah fruit and mahogany notes, but bah blah something thins it out upon completion.     Overall, this "hop bomb" is, in my humble opinion, a bit more balanced than originally thought. We just got these in Hawaii and I neglected to check the date, but that'll be remedied soon.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Look- light golden, big frothy head and lace that sticks to the glass.  Smell- big hops aroma; citrusy, piny and resinsy.  Taste- sweet and juicy on the tongue. However, before the sweetness becomes almost cloying, the hops hits you. As with the aroma, they are citrusy, piny and resinsy. The finish has a touch of sweetness and then an herbal and bitter aftertaste.  Feel- softly carbonated and medium bodied. Juicy feel. Creamy and smooth.  Overall- this is a good one. A strong mix between sweet and bitter.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 This beer is my go-to IPA when I have nothing in my refrigerator, go out to store to grab food for dinner, and want something consistent and satisfying. Contrary to the name, this beer is not merely concentrated hop juice - the strong citrus taste is very well balanced against the strong malt backbone. A deep orange with an excellent head an an alluringly strong hop-heavy aroma, this beer effortlessly satisfies. At $.4.49 for a bomber, this is the no-brainer choice when you want to enjoy a good IPA.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Classic from Lagunitas, easy drinker. Generally easy to find which is a plus too. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 From the bottle, it pours amber with a slight head. Lacing as you enjoy the beer. Nice hoppy scent tickles the nose pleasantly. Hops in the mouth, nicely done, with a slightly bitter finish. Easy to drink!   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 Very good hoppy taste. Picked this up on a whim and I am glad I did. Will be getting stoopid again 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Nice dark straw/amber in color and has a nice bright white head with good retention. Very nice citrus and hoppy scents. Nice resin bitterness that lasts with just a hint of sweetness.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Appearance: Clear, golden color with two finger of fluffy head    Aroma: All hops here, Pine, Tropical fruit, lot of citrus, slightly resinous    Taste: All hops here, too. A caramel malt backbone buried under a mountain of pithy, resinous bitterness. Some peach and mango leading to a bitter, lingering finish.    The Rest: This right here is a textbook hop bomb, yet is still pretty drinkable.   
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 I have had a few of these over the years... If you crave a bitter red grapefruit taste in your IPA this is the one for you !    22 oz bomber. no bottling info     Pours a clear orange-yellow body with a white head. some retention, good lacing all the way down the glass    Smell is mainly a grapefruit citrus. a little peach, with a tiny bit of discernible malt    Taste is ruby red grapefruit VERY tart with a nice bitterness that I really enjoy. There is no balance of malt (Yet I am giving it a 4.75?!?!) Once and a while I crave a red grapefruit tart flavor. This beer delivers this and then some .    Medium feel    Overall; This beer has a very particular grapefruit type bitter taste. There is a tartness here that is really enjoyable to those of us that like that. No there is no malt backbone. But the tartness is outstanding...   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4.5 | feel: 3.75 | overall: 4 Bottle poured into pint glass:    Hazy golden appearance, shading into amber. Shaggy off-white head persists, with nice lacing.    West coast hops, brassy. Sweet.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 One of my favorites! Great beer and great price for a bomber! Definitely recommend 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Enjoyed in Vegas. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 Poored from a 22 oz bottle it has a fairly clear body that's a fairly clear amber color. Not much head maybe a finger head with decent lace retention. It has a strong citrus smell but malts seem to takeover on the tongue. I felt the drinkability of this beer is great for the abv amount. I'm very satisfied with this beer.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 22 oz bombers raved cold into a shaker pint glass. Purchased while in the US the other day. No freshness level given on the bottle.    Appearance - very clear coppery coloured beer with minimal carbonation. Reddish hues. Big two fingers of white head. Some spidery lacing stocks to the glass. Great head retention.    Smell - plenty of citrus, some mango and pineapple loads of caramel and some fine lemon zest. Some peppery notes too.    Taste - some sweet citrusy flavours of mango and pineapple with maybe papaya as well. Hints of dank flavours linger underneath with some zesty lime flavor. Caramel sticks around in the background. Bitterness isn't too prevalent given the huge IBUs.    Mouthfeel - smooth but well carbonated with a juicy finish. Works real nice. Mouthfeel isn't to sticky either.    Overall - a very fine DIPA with great flavor aroma and mouthfeel. One of the best out there and definitely worth a try.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4 Pours gold and light. Minimal head and thin lacing. Heavy citrus and some grass on the nose. Fairly heavy mouthfeel with a phenomenally bright flavor. Completely lives up to its name with a dominant fresh hop flavor: grassy, sticky, sweet, and a hint of fruitiness. Finishes cleaner than you'd expect. Very solid DIPA, worth a try for any fan of the west coast hop overload.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 I wanted to review this. Ohhhh....yeah!! Hits th' spott! Lotz of taste. Smells like some kind of candy. Looks good, some lace, thin head. Tastes like Disneyland feels. Feels like Summer...a good ol' Beach Boys Summer. Overall, it makes up for my horrid Guinness Nitro IPA experience. Reminiscent of Adams' Rebel Rouser...may just be a bit better. I liked it...or, can you tell??   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 Nice copper color has a great citrusy smell. Taste was hoppy and slightly sweet. Big alcohol percent but not in the taste. I didn't get a sticky mouth feel and I would defiantly not pass this one by.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Golden color. Large sticky bubbles. Taste is surprisingly grainy with a thick pine resin hoppiness. Green pine needles and grassy notes fill out the finish with a good solid alcohol tang and muted alcohol heat. Feel is medium dry but offset by the sticky sappy feel. Pretty good dipa.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from bottle into a pint glass with a 2 finger head. Grapefruit peel, almost a fresh cut grass and floral smell hits you immediately with this imperial / double. Well balanced notes hit your palette of bitter, sweet and citrus.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A nice hoppy beer that tastes a bit different then a standard IPA 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours Amber in color, 1 finger fluffy white foam. Nice lacing.    Aroma is a classic pine-forward IPA. Super citrusy, tons of floral and resinous pine. You know what you are about to taste.    Taste matches the nose. Clean and crisp pine. Bright and citrusy throughout the sip. Touches of grapefruit juice and rind punch through occasionally to break up the monotony of the floral pine. This is just such a prime example of what a pine-forward west coast IPA should taste like. Bitterness is surprisingly mild... I can't believe it is over 100 ibus! No alcohol detected either.    I enjoy this more than sucks and extra. Solid offering especially for the price. While I'm not a pine-forward IPA guy, I would definitely buy this again as it is just an overall delicious brew! I see it pairing well with pigs in a blanket and Kraft Mac and cheese (classic but delicious!). It gets a 91/100.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Grabbed a bottle at local store and really loved it. Great head, aroma and smooth going down. Wish I got a seconded! 
look: 4 | smell: 4.5 | taste: 3 | feel: 3.75 | overall: 3.5 Dark amber color, with a two finger bubbly head. Quite clear appearance with only a few small bubbles rising to the top. A beautiful sight.     As one might guess from the name, the hops are fairly prevalent in the smell. I also get a floral kick, I'm thinking fall flowers. Some dark chocolate as well. Even though the hops dominate the smell, there is a lot of complexity here.    Bitter hops dominate the taste, with the tongue tickling pleasantly from the carbonation. Some sweetness and citrus as well. Perhaps a little bit to bitter for my taste. Dry finish.     I really dug this smell. However, I don't feel like the taste was quite as complex as the smell, with the hops dominating the show. Solid taste, with a delightful feel, and a fantastic smell.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a light copper color with a tight white head that quickly fades with a thin Lace  The aroma is floral with hints of citrus.  Taste is big and bitter Just like you would expect.   Mouthfeel is medium and sticky. Might tasty. Top Notch!!   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 A good edition to the imperial IPA scene  It is quite smooth and balanced and feels like it could be served slighlty warmer than other ipas. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Really nice ipa. Hop sharp. Tasty drinkable. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Revisited 4/3/18    A-Pours a light amber color with a nice head and lacing  A-Aroma has hoppy and piney hints  T-The taste follows the nose with nice hoppy and piney flavors  M-A medium bodied decently carbonated beer  O-The balance of the hops and the bitterness was very nice   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 L: deep golden color, with a thick, foamy head  S: I get citrus, not an overpowering nose  T: I love this beer, hate the label though. Nice blend of hops, I get citrus up front, with a malt balance   F: dry finish, medium body  O: great beer, glad I revisited, got it fresh, would recommend   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 On tap at Isaac Newton's in Newtown, PA during "Crash of Taps" with Lagunitas. Served in standard Laginitas mason jar. Great double IPA and a bonus to have on draft.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 This beer pours like it's from a TV ad. A bright crisp yellow-orange exploding with bubbles below while producing a ridiculous head that leaves every inch of the glass laced. The aroma is pure hops, those calling it dank or musty aren't mistaken, although there is quite a bit of pine along for the ride. The flavor is all hops as well, although a bit of sweetness fights through. The alcohol is not well hidden at all, almost instantly detectable and leaving a dry, warm burn as it finishes. Mouthfeel is fairly sticky, but not as oily as I have come to expect from these big hop beers. It's probably hiding under that alcohol burn.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Deep orange with a big white head and great lacing. Notes of dank, oranges, light pine, grapefruit, and caramel. Nice medium feel, clean and slight drying finish but the alcohol is not totally hidden. A truly great DIPA I've made the mistake of walking past. I'll work this in more regularly.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Appearance - Medium pour yielded a dark copper colored beer with just over one finger of sparkling fluffy white head. Very modest carbonation is made up for by great retention and a swath of lacing just plastered to the glass.    Smell - Big and boozy, plenty of hops, with a decadent caramel booziness with floral notes and roasted grain in the background.    Taste - Quite sweet, not quite cloying due to lots of malt, tastes like caramel with some floral hops up front too and the roasty grain in behind. Very tasty and well put together. Mild bitterness in the aftertaste.     Mouthfeel - Smooth and sticky and the flavors cling to your mouth and lips. Carbonation is slight and the body is very full.    Overall - An excellently crafted DIPA, that delivered everything I was expecting of it. I was hoping for more of a hop dominated DIPA, but this is smooth and a very easy sipper.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
