look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 33cl bottle, 7m old.    Very light straw, extremely clear. Foam is weak, disappears completely, no lace.    Nose is grain, not a strong aroma, but it is exactly as a well-made pils ought to smell like. Very little hops, though. Diacetyl notes.    Taste has even clearer diacetyl mixing with the subdued element of grain. And an understated crispness and edge, presumably from rice. Pleasant, smooth mouthfeel. No hop taste either in terms of aroma or bitterness, which is the main shortcoming... the crispness is the only element bringing any contrast to the smoothness.     In summary, a flawlessly executed subdued hopless version of pils/pilsner..Very well done for what it is trying to achieve. Unjustly over-vilified in my opinion. The diacetyl is not 'corn', maize does not provide much taste at all, and afaik Budweiser does not even have it. Use of rice is no more to sneer at than the Bohemian and German use of it in a very similar fashion at the end of 19th century. Adjunct process is a cornerstone of witbier, why would it be a crime here? A lot of craft beer is poorly balanced and inconsistent and shows little skill. Whether this style is very exciting is another matter, but you cannot fault the execution, as there is very little to hide behind. I suggest trying to make a flawless light lager of your own.   
look: 3.25 | smell: 2.75 | taste: 2 | feel: 1.75 | overall: 2 Okay, so I am getting a chance to review some fresh as the spring flowers I'm looking at. In this place Budweiser is a legit King and isn't meant to be bashed. However, I'm a seasoned beer drinker and know good ales and lagers. Budweiser is thin even for a lager. The world's best lagers have a texture and this lacks it. I believe apple juice would be thicker. It's flavor is a bit mild and skunk even for something so fresh. This stuff was 'born' 10 days ago.. it's actually a decent looking lager on the pour well until the head fades to absolutely nothing. It's aroma is fresh and filled with a buttery Budweiser malt.     Overall - for a brewery that is one of if not the richest, having the best of the best equipment, access to the best ingredients, and given the fact everyone claims how hard Budweiser is to brew, I find it hard to appreciate it any way I look at it. It let's the drinker down when looking at it in those aspects. Idc how hard it is to brew. But what do I know?.. people including these folk have been guzzling it for years and think it's a king.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 2.5 | smell: 2.5 | taste: 3.25 | feel: 3.25 | overall: 3 Poured from 25 oz can into pint glass. Pours a golden clear with a fizzy head that dies quickly. Little bit of lacing occasionally.   Smells of light grains and malt. Not any hops on the nose.  Tastes better than the smell, presenting a decent bitter start and semi-sweet middle with a nice finish. Not bad, honestly.  Mouthful is light/medium bodied.  Overall, Sure, it's one of the most popular beers ever. It's a macro lager, It makes sense.   
look: 2 | smell: 1.75 | taste: 1.75 | feel: 1.25 | overall: 1.5 
look: 1.75 | smell: 2.25 | taste: 2 | feel: 2 | overall: 2 It is free I'll drink it, but much better options out there. 
look: 3 | smell: 2 | taste: 1.75 | feel: 2.5 | overall: 1.5 Appearance: very light in color, very fizzy  Aroma: very light aroma, light hop smell  Palate: highly carbonated,   Flavor: hoppy and bitter  Overall: very plain beer   
look: 2 | smell: 2 | taste: 2.5 | feel: 2.75 | overall: 2.5 
look: 3 | smell: 3 | taste: 1 | feel: 3 | overall: 1 Today in honor of the St. Louis Blues playoff game I bought an 8 pack of 16 once cans iced cold and ready overnight to be poured into a pils glass. Far from a beer snob I was fired up and determined to love this beer.    There is nothing wrong with this beer other than it is the most bland and tasteless beer I have ever had with the exception of Coors Light. Inoffensively tasteless. A major letdown.    Will stick with Warsteiner and Radaberger on weekends and Schlitz Gusto on weeknights. Schlitz is far and away the best American non-craft beer , bar none, and annihilates "The KIng."   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Well known beer, also had this in other country. It's a ok beer. Light and bitter and golden body with a small head. Finish with a grain and quick aftertaste   
look: 2.75 | smell: 2.25 | taste: 2 | feel: 2.5 | overall: 2.5 The standard American Pilsner (or pale lager). Grainy, light, and sweet character that starts off enjoyable, and breaks down as it warms. 
look: 3 | smell: 1.75 | taste: 2.25 | feel: 2 | overall: 2.5 
look: 3 | smell: 2.5 | taste: 2.25 | feel: 3 | overall: 2.75 This beer is clear and rather dark yellow. It has some lacing and a fluffy white head. Smells fruity, sweet, and slightly grainy. I'm not too much of a fan of the overpowering sweet smell. It tasted malty sweet, fairly fruity, and somewhat skunky. The sweetness mixed with the blandness is not the best taste, though I can understand this flavor was designed with utility in mind - greatest pleasure for the greatest number. The feel is light-bodied and heavily carbonated. Not bad of a feel for a session beer. Overall, this is a decent macro American Adjunct Lager. I would recommend to starters, but no more than that. It smells skunky, is too strangely sweet, and offers nothing more.   
look: 2.25 | smell: 2.75 | taste: 2.5 | feel: 2.25 | overall: 3.5 In the realm of marketing, this truly is "The King Of Beers."  But in the realm of product versus promotion, no amount of promotion is going to make Bud into a good product.  Nor will excoriating Bud and calling it "swill" make it better.   Bud is what it is: the most effectively promoted product of the 20th Century.    And we have this to thank AB for: Budweiser created the need for craft brewing, to save American tastebuds.    As for my review... Bud ain't as bad as its ratings. Sure, it Looks sickly. Sure, it Smells like it has a barley shortage. Sure, it Tastes like I just licked something so metallic that, I fear, it won't ever get off my tongue (until it does with some food.)  But Bud sure gave us a good reason to change the world.    Bud is listed on the "1001". As the "Taste That Launched A Thousand Brewers", Bud deserves to be on that list.   
look: 3.25 | smell: 3.5 | taste: 3 | feel: 4.25 | overall: 3.5 A great all american beer. With a light brown color and not much head you can tell it is a mass produced beer, but it is light and refreshing with slight malt and a crisp taste.   
look: 3 | smell: 1.25 | taste: 1.5 | feel: 2.5 | overall: 1 No offense, tastes just cheap to me, like a really watered down beer  Full of hops and no aroma other than that  tried with a brat but it wasn't any better to me   Bitter   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 One of my "Normally would drink" beer. Had its international impact, I drank this beer long before I came to US. Really typical wheat beer with smooth texture. Crystal clear appearance. Really easy to drink.   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Light brown color. Very watery beer. Nothing very outstanding about this. wouldn't really recommend to anyone who really wants to taste a good beer. more of a college beer for people to drink because its cheap, easy, and people don't know what they like yet.   
look: 2 | smell: 2 | taste: 1 | feel: 2 | overall: 1.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 2 | overall: 1.75 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 5 | smell: 3.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 Good beer. My go to cheap beer. I had my first budweiser on tap at a place that was selling 50 cent mugs. I can drink this beer all day, good stuff. 
look: 2.25 | smell: 2.25 | taste: 2 | feel: 2 | overall: 2 Been a long time since I had this. We all use to drink this 30+ years ago. I always got a headache from it. Thought that was just normal till I started drinking Miller light and genuine draught, no headache wow.   
look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 2.5 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.5 Don't let advertising fool you! This beer is cheap and tastes cheap made. 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.75 | smell: 2 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2 | smell: 1 | taste: 1 | feel: 1 | overall: 1.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 At my favorite local watering hole, the Oakville Tap Haus. Poured into an official Budweiser glass from the tap, nitrogenates (Budweiser Signature draft).    Looks awesome in this glass, nice fluffy head, moderate amount of lacing. High carbonation.     Doesn't smell like much besides malt... And water. It's 31 degrees, I'm not expecting much    First sip I hardly tasted anything. Second... Well, I imagine this is what Budweiser is supposed to taste like. Malt, estery yeast, and heck, even the rice tastes okay. This is really something else on draft. Amazing. 100% better.    Feel? Very smooth yet also just like water. Perfect for warm weather.    No, it's not very complex but it's Budweiser. I love the malt flavor and I'm a St. Lousian to the core; this is America's classic beer! Cheers for Anheuser Busch, and to all those that lost their livelihoods to the Belgian takeover. Here's to hoping AB survives into the future.   
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 3 | smell: 2 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 3.5 | smell: 2.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 From the monster can, it pours a golden with a large fluffy head, which dissipates to a thin ring. Constant stream of bubbles from the bottom. Smell does not send me anywhere and the taste is clean and unoffensive.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 1.25 | taste: 3.5 | feel: 3.25 | overall: 2.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4.75 | smell: 2.5 | taste: 4.5 | feel: 4.5 | overall: 3 Definitely better chilled and straight out of the fridge. Can't stand warm Bud! 
look: 5 | smell: 2 | taste: 5 | feel: 5 | overall: 5 THe king...I like it. Feels fine..taste good. Have rarely drinkin this but when I do it does not let me down. Frank Herron/Arden Key FINNA EAT 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 Long recognized as a standard among AALs, this one's close to the top. Excellent quality control, wide distribution, often on sale, lots to recommend it except the taste. I think the flavor is fine, clean, crisp, consistent as MacDonalds. Having been exposed to more flavorful beers I just don't want to step back.    Not bad, just not especially good, or, I should say, not my kinda good.   
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 This beer gets so much hate haha. WELL, for those of you who ARE fans of the classic American golden suds that paved the way, Budweiser is really a decent beer, not the best (in my opinion), just think of your standard marco, it's golden, bubbly, crisp & smooth with a signature beechwood finish. Bud is just so distinguishable compared to other beers in the same realm, it was not made to try and be something, it's just Bud, and it's extremely popular for a reason, enough said.   
look: 2.25 | smell: 2.5 | taste: 2.5 | feel: 2.25 | overall: 2.75 Reviewed on BA as awful? That's a bit harsh. It's an American lager widely available worldwide, just like Heineken only better. I think it's okay, lager being not my fave style either so that's saying a lot   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2.75 | taste: 3.5 | feel: 4 | overall: 3.25 Bought in a 16oz aluminum can for a dollar at my local grocery store. At least it had a pop cap.   Look-Not too impressive light head that dissipated quickly. Not that many bubbles that float too the top. Very light and transparent.   Smell-Rice, grains, and a citrus flavor. It's nothing too special.   Taste-It has a citrus taste too it. There is a grain taste mixed with it as well. I might be able to taste a hint of malt. Overall, it's easy drinking.  Feel-It's nothing special, but it is the King of Beers. I really enjoy the nostalgic that goes into this beer and its bottling label. Try finding a better beer to have at a ballgame in July. It's a brand that Budweiser has sold to the American public.   Overall-It's nothing special. I would drink it again. It's a typical American Lager, it blends in with the crowd. It's kinda expensive for bulk drinking. There are cheeper alternatives on the market that are just as good.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 Just an above average American brew 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.75 
look: 2.25 | smell: 2.5 | taste: 3 | feel: 3.25 | overall: 3 Oh Budweiser, how we criticize thee. For most beer nerds Budweiser is the sworn enemy, having no place in polite conversation. But is that really that deserved? IMHO, no it is not.    Look: Fizzy yellow water. White head.    Smell: Decent cereal grain. Not a lot to talk about.    Taste: Cereal grain, very light fruitiness.    Feel: Better than I expected. Very smooth, crisp, refreshing.    Overall: A beer meant for easy drinking. Inoffensive, but enjoyable. Nothing wrong with it, but nothing that stands out either.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.5 | smell: 3 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 1.25 | smell: 1 | taste: 1 | feel: 1.25 | overall: 1.25 First time with this, thought I'd try a single for "fun." It was not fun. Pours a medium yellow color, kind of like a dehydrated person's urine...appealing. Okay amount of fizzy white head, went away quickly and left zero lacing. Smell is sickly. Skunky, medicinal, and sweet like vomit. Taste is worse. There's something metallic and chemical here, I kept thinking it was almost like residue from one of the machines used in the brewery. Feel is thin and watery, very highly carbonated. Lots of unpleasant beer burps. If this is the king of beers, then I say "kill the king."   
look: 2.25 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.25 Diesel 
look: 1.25 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.75 | smell: 2.75 | taste: 2.25 | feel: 2.25 | overall: 2.25 I used to really like Budweiser before they were bought out. It used to be an actually well balanced cereal grain beer with a nice taste. They seem to have changed the recipe years ago and gone with a less quality recipe. I used to choose this beer years ago, but will now go for Coors Light, Labatts Blue, or PBR if I am buying cheaper beer.   
look: 1.25 | smell: 1.25 | taste: 1 | feel: 1.25 | overall: 1.25 
look: 4 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.75 Amazing clarity, soft yellow color, 1" white head. Aroma of corn and rice.    Lots of carbonation, some hop zip, noble. Very light body. Carbonation is so much it is a distraction.     Very consistent, but also consistently devoid of good hop mouthfeel and all barley malt.   
look: 1.25 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1 Now I know why some people refer to this stuff as ButtWiper. I used to drink Bud many moons ago in my youth. Mainly for $$$ reasons i.e., it was cheap. Haven't had one in many years so I thought I'd try one just for the heck of it.    Half the bottle, more than half really, was poured down the kitchen sink drain.    Smells bad, tastes bad and looks bad. And this stuff sells big? Wow.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1.75 | smell: 2.25 | taste: 2 | feel: 2 | overall: 2 
look: 3.25 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.25 
look: 2.75 | smell: 2 | taste: 2.75 | feel: 1.75 | overall: 2.25 
look: 2.75 | smell: 2.25 | taste: 2.75 | feel: 3 | overall: 2.75 Not bad, but thin feel and flavor is pretty weak. Obviously not a craft beer, but it's very drinkable and still can be good, depending on your purpose.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 They don't call it the king for nothing. 
look: 2.5 | smell: 2.25 | taste: 2 | feel: 2.5 | overall: 2 
look: 2 | smell: 2.25 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 2.5 | smell: 1.5 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 3.5 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.75 
look: 3.75 | smell: 2.5 | taste: 3.75 | feel: 3.75 | overall: 3 
look: 1.75 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.75 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 How do people actually drink this shit? Let me tell you my story. When I was young, I would never drink beer because it all tasted like shit. Back then, there wasn't easy access to real beer like there is today. One day someone offered me a Guinness Draught and I fell n love with beer. I began seeing and drinking a lot of good beer. Several years later someone offered me a Bud at a party. Stupid me didn't bring good beer, like I usually do. And let me tell you, when I'd bring real beer to a gathering, everyone loved it. I took one drink of that Bud and had to spit it out, before I got sick to my stomach. I will never again put any high volume domestic beer in my mouth, it actually taste like poison to me.   
look: 1.75 | smell: 2 | taste: 2.25 | feel: 1.75 | overall: 1.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.75 | overall: 2.25 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 3 | smell: 1 | taste: 1.75 | feel: 1 | overall: 1.5 
look: 1 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1.25 The beer for people who do not like beer. Headache in a can 
look: 1.75 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2.25 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 3.5 | smell: 2.75 | taste: 3.25 | feel: 3 | overall: 3 
look: 5 | smell: 3 | taste: 3 | feel: 4.75 | overall: 3.5 God I used to drink Bud like it was going out of style for a long time. The last ten years have been optimistic for everything else. A month ago I chocked down a 12 pack of bud in cans, it must be cold and in a bottle. I watched Pet Semetary and Jud drinks bud in the bottle and I had to get 6 18 ouncers in da bottle, so much better! I hat canned bud it sends me into a place we won't talk about on here. Bud bottle the only way to go!   
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3 A: Crystal clear straw color, large white head, slight lacing    S: Bread, hops    T: Malts and adjunct grain sweetness, hop bitterness to balance, slight flavor of the beechwood used to age    M: Light, crisp, dry    O: Finally, I give the king a review. Crisp, dry, sweet but balanced. Accounting for price, availability along with all the characteristics rated, the king deserves to be revered.   
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 2 | smell: 2.25 | taste: 2.5 | feel: 1.75 | overall: 2 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1.5 | smell: 1 | taste: 1 | feel: 1.75 | overall: 1.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 2.25 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.5 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2 | smell: 1 | taste: 3 | feel: 2.75 | overall: 3 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 1.5 | taste: 1.25 | feel: 2 | overall: 2 
look: 1.25 | smell: 1.25 | taste: 1.5 | feel: 1 | overall: 1.25 
look: 3.75 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 33cl bottle. Pours a pale yellow, clear, with a white head with decent retention. Smells sweet and bland, with notes of boiled corn and sugar. The taste follows the same notes.   
look: 2.5 | smell: 5 | taste: 2 | feel: 3 | overall: 3 Watered Down from most Beers. Not the best but i guess if you dont have the money this is an "ok" choice 
look: 2 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.75 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 1.5 | taste: 1.75 | feel: 1 | overall: 1.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 4 | smell: 2.5 | taste: 3.25 | feel: 2.5 | overall: 3.25 
look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 2.5 | smell: 2.25 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 2.5 | smell: 1.75 | taste: 2 | feel: 2.75 | overall: 2.25 
look: 3.5 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3 
look: 4 | smell: 2.75 | taste: 2.75 | feel: 2.25 | overall: 2.75 
look: 1.25 | smell: 1.75 | taste: 1.25 | feel: 1.5 | overall: 1.25 
look: 2 | smell: 2.25 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2 
look: 1.5 | smell: 1.75 | taste: 1 | feel: 1.5 | overall: 1.25 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.5 | overall: 3 
look: 2.25 | smell: 3.25 | taste: 1.25 | feel: 3.5 | overall: 1.75 Poured very cold from a 25 ounce can into a chilled glass.    Look: Somewhat dark yellow in color and very translucent. I hate to admit it, but I poured it way too vigorously into a glass trying not to spill it from the can. This caused a hilarious sized head that took up half the glass. I poured a second glass from the same can into the then un-chilled glass (before pouring it down the drain) after finishing the first glass much more slowly and gently and it produced no head.    Smell: It smelled like a room filled with apples. Actually brought back memories of my childhood. I could also smell some grain character.    Taste: A bit funky. There was a taste that I couldn't really put my finger on, but it was odd to say the least. It might have been a combination of the grain and apple tastes that were coming through slightly.    Feel: I did get some carbonation, but I think the over-aggressive pouring killed it a bit. Either way I did find it had a refreshing quality. It definitely wasn't a bad feel, in fact I kind of liked it. It was fuller in feel than I was expecting.    Overall: I wouldn't say I thought it was terrible, but bad is definitely the right term for my experience. It was refreshing in a way, but since it's winter at the time of this review it really didn't make much of a difference. I could definitely see this being consumed on a hot day during the summer for the refreshing quality, but that's about it.    I checked the "birthdate" on the can: July 18th 2015. So it was about 6 months old by the time I consumed it.   
look: 2 | smell: 2 | taste: 2.5 | feel: 2.75 | overall: 2.5 
look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2.25 
look: 2.25 | smell: 2.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 1.75 | smell: 2 | taste: 2 | feel: 1.5 | overall: 1.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 2 | taste: 2 | feel: 1 | overall: 2.75 "The King of Beers" so says the label. This was my first legal beer back in '09. Oh how innocent I was back then. Enough reverie. The head is large, but it collapses into nothing, and I mean nothing. I detected corn in the nose. Not only corn, but something else which I cannot place. Taste is corny like corn niblets from Green Giant. Color is straw, pale gold. Was fairly fizzy, as there were many steady streams of carbonation rising up from the bottom of the glass, it also stings your tongue. An aside, this beer sends me right to the bathroom. Something in it does not agree with my insides. This is the only beer to do this. Haven't found another.   
look: 2.5 | smell: 2.5 | taste: 2.25 | feel: 2.5 | overall: 2.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 1.25 | taste: 1.5 | feel: 1 | overall: 1.5 
look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.25 
look: 2 | smell: 2 | taste: 2.5 | feel: 2.25 | overall: 2.25 
look: 2 | smell: 1.5 | taste: 2.5 | feel: 4 | overall: 2.75 Poured from a 16oz. can directly into a pint glass. Large, fizzy head briefly appears but doesn't stay long. Honestly, this beer isn't terrible.     L- Pale gold, bubbles rising but no head.    S- Faint, maybe a slight corn scent. Nothing outstanding.    T- Very slightly sweet, almost fruity, hints of corn and malt. Not strong at all, but not overly light either. Nothing to really hate about this beer, honestly it's incredibly easy to drink.    F- Smooth, slides down like water.    Like I said above, it's hard to find a fatal flaw about this beer. Sure, it's a macrobrew, and no it's not phenomenal; but there's something about the consistency of Budweiser creating this mediocre brew on a large scale that makes you feel proud to be an American. Sure, it's not a beer to be proud of drinking on a regular basis, but it's a beer that has survived the test of time, and is still a favorite among the general population. I don't usually drink garbage beer, but if I had to choose one- Budweiser hands down would be my choice every single time.   
look: 2.75 | smell: 2.25 | taste: 2.5 | feel: 2.75 | overall: 2.5 A gift from a friend who refers to this as "golden delicious"....ummm...Thanks Kevin!    Poured form the can into a pint glass this easy drinking brew is pale clear yellow with a very nice head of white foam that lingers long with good sudsy lacing. Nose of sweet cereal grains and little else. Flavors surpass the nose with sweet sugary cereal grains that oddly enough remind me of rice krispies. Smooth lightly creamy and easy to drink with ample carbonation and a clean watery finish with a sweet aftertaste. Is it astounding, no, but this is an American classic that has it's place among the public who love their sweeter brews. A thirst quencher that brings back a very old memory of one of the best brews I had when young going back to a camp site after a long hot day at work. I will admit it has been somewhat pleasurable, but just not a satisfying brew. Sessionable. Indeed. But all in all it is lacking seriously in the flavor department.   
look: 2.5 | smell: 2.5 | taste: 2 | feel: 1.75 | overall: 2 
look: 1.75 | smell: 1.5 | taste: 1 | feel: 1.75 | overall: 1.25 
look: 3.5 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3.25 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3.75 
look: 1.75 | smell: 1.75 | taste: 2 | feel: 1.75 | overall: 2 
look: 1.5 | smell: 1 | taste: 1 | feel: 1.25 | overall: 1 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 Let's all try not to be assholes for a moment here - this is a solid beer. Drank cold from the bottle on a hot day or a from a chilled pint glass with a juicy burger and fries? Hits the spot. Consistent, lightly floral notes up front that lead to the classic (overly derided) wheat/cereal taste. No bitter aftertaste, nothing cloying, nothing in the way of mouthfeel. It won't ruin your palette or steal the thunder from a well cooked meal, but it won't impress you either. There's a place for beer like this. After a couple of meaty IPAs I'll reach for a Bud to give my taste buds a well-deserved break and wind down the evening.   
look: 3.75 | smell: 2 | taste: 2.25 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 2 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2 
look: 1.5 | smell: 2 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3 
look: 3 | smell: 2.75 | taste: 3 | feel: 2 | overall: 2.75 I have a soft spot because of college. Sometimes this was the only friend I had, Yes, sad I know, I also would drink this with spicy food. Now I would go for Modelo Especial or Red Stripe. Mega Brews are seeing their slow death. Peace!   
look: 2.75 | smell: 1 | taste: 1.25 | feel: 1.5 | overall: 1.25 
look: 3 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2 
look: 2.5 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2.25 
look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.25 
look: 3.75 | smell: 2.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
