look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.5 | overall: 4.5 I thought I did this one already... turns out it was the Bourbon Barrel-Aged Arrogant Bastard, easy mistake to make as in my memory the labels looked EXACTLY THE SAME [actually there is a slight difference in them]. So here we are Arrogant Bastard! What? No I wasn’t insulting you, that’s the name of the beer... jeez, Arrogant Bastards. That was insulting you, see the difference? No, well maybe I was insulting you then. As far as American Strong Ales go this is the most popular on a little site I go to called Beer Advocate - 10,712 ratings so for, here comes #10,713! Will it be as great as Bourbon Barrel-Aged Arrogant Bastard? Only minutes will tell, around 30 to be precise.    Poured from a 473ml can into a Duvel tulip.    A: This beer is truly arrogant from the get-go: exploding right out of the can and into my sink, jeez Arrogant Bastard. Colour is a deep tawny brown, cloudy or hazed? Hard to tell, I’m gonna say hazed, with a sand-coloured head that simmers down after the initial explosion leaving a nice thin blanket, and lace. 8/10.    S: Boozy from the off, with a mix of dark fruits (prune, plum, dates) and a freight train full of molasses - this thing is as unstoppable as a train with Jon Voight riding on it. Aroma comes across with a decent amount of sugar but not a truckload, it’s not Founders Curmudgeon in that respect (my dentist BANNED me from drinking that beer when I told him a piece of my tooth broke off while I was sipping it). Pretty balanced aroma based on several scientific whiffs. 9/10.     T: Booze, booze, booze. Dark fruits (prune, plum, dates) and molasses. Much like BBAAB (as in the other Arrogant Bastard) there are woody notes throughout. Sweet mid palate, but not overbearing, bit better balanced than Curmudgeon in that respect - Curmudgeon is a bit “all aboard sugar train heading for candy mountain!”. Finish is long dry, with a medium herbal hop bitterness. Overall flavour is tasty, the booze isn’t crazy in your face, and there’s plenty going on. 8/10.    M: Definitely no Curmudgeon when it comes to mouthfeel - medium bodied with a slight creamy carbonation - had better, had worse. 7/10.    D: Yes I know Founders Curmudgeon is a different style beer but it’s the beer that most springs to mind as I sip this... I miss my Curmudgeon days (which are paradoxically behind me). I feel after drinking half a glass that the hops are a tad aggressive now (I found that in BBAAB too). Still decent though. 9/10.    Food match: “Runaway train never going back, pastrami salad is a beautiful snack”.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Classic. A good strong ale to punch you on the face with some aggressive hops. This beer was big and hoppy before today's 21 year olds were even born.   
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Dark, copper-red body topped with a dense, stick, sculpted head; rings and sheets of lacing sticking to the glass. Malt aroma with a note of earthy spiciness. Sweet caramel flavors infused with a peppery zing; some alcohol tones. Heavy body; coarse on the palate; relatively dry finish.    Over all these years I have no recollection of trying this beer. Regardless, it definitely has a strong, malt-forward character with a boozy quality. Old school and very appealing...   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 Berlin Brewed.     A: Darkest shade of amber, opaque, medium sized tanned head, left lots of lacing.     S: Dark chocolate and cocoa beans.     T: Very bitter high quality dark chocolate, cherries, very long lingering bitter finish, his the booze well for the high abv.     M: Very smooth, almost creamy texture, low carbonation.     O: A real wintery ale, very nice.   
look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 16oz can into Nonic Pint  BB 12/21 so just passed the BB date  L- pours a dark red, with a thin tan head, leaves lacing  S- loads of malt, reminds me of a scotch ale   T- sweet brown sugar, with a mellow follow and a super bitter finish  F- medium-bodied, average carbonation   Overall this is a unique brew, with a big range from sweet to bitter   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 22oz bottled 10/2/17 poured into an Arrogant Bastard shaker pint at fridge temp 7.2% ABV. The beer pours bright light reddish brown with light brown head. The aroma is faint with pine and earthy smells. The taste is more pine and earth. Mouthfeel is thin to medium bodied, adequately carbonated and mostly dry in the finish. Overall, very good. Maybe better in my memories, but one of my first real holy cow beers.   
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 -bERLIN-BREWED vERSION  L:  -pours a cloudy copper-brown with a big,frothy,sand-coloured head  -medium to high carbonation visible  S:  -raisins,syrupy,piney,grassy,plums  T:  -pine,resin,plums,cherries,nutty  -high bitterniss for the style  F:  -medium,smooth carbonation  -medium body  O:  After all those years Arrogant Bastard still delivers as a great Beer.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3 | feel: 4 | overall: 3 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Sturdy. 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.75 Pours a deep, dark amber coloration with a medium, creamy head. Smells faintly of biscuity, caramel malts, toffee and red berries, with a hint of pine. Taste follows the nose, with a firm, slightly sweet and caramelly malt presence backed up by bitter, piney hops. Hints of chocolate, toffee, red berries and citrus. This is an expertly crafted and balanced amber ale that has great complexity without sacrificing drinkability. The balance between sweet malts and bitter, piney hops is exceptional with some nice layers of fruitiness and slight chocolate and toffee notes inbetween.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3 
look: 5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 So I will admit I was pretty skeptical in trying ABA because i had heard some unpleasant reviews about it which I feel are very unwarranted (more on that in a second) but I decided to take a leap of faith and give it a try. I am very pleasantly surprised with ABA overall and it actually shattered my expectations. This ale is definitely on my top 10 list of market ales to try because it is extremely tasty and satisfying. Now with the bad reviews I feel a lot of people expect more of a nut ale or brown ale taste to this similar to like a Samuel Smith. This ale actually has a pretty high hop content to it and its closer to an IPA than something like Sam Smith or Newcastle. If you don't like hops then I recommend staying away from this particular ale. All in all I give it a 4.5 and its something I would definitely drink again.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 16 oz can into a pint glass.    L: Pours a deep amber with a super fluffy, cream colored 2-finger head with great retention and lacing. A beautiful beer.    A: Substantial earthy nose, with a strong malt and caramel presence, along with a some floral hops.    T/F: Smooth malt, caramel and chocolate up front along with some sweetness, and followed with an aggressive hop bite at the end along with a hint of the alcohol content. Medium body, dry finish.    O: Very tasty beer. It has the look and aroma of an amber ale, with a taste that combines the best of ambers and IPAs.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Poured 16oz can into snifter. Dark brown with some copper highlight and a 2 finger khaki head. Fades slowly and leaves behind lacing that coats my glass. Aroma is very earthy and piney from the hops then mellows into a sweeter caramel malt. Flavor starts bitter, very earthy and woody, some caramel in the middle. Hints of citrus and piney bitter finish similar to a hoppy barleywine. Feel is medium with good carbonation and a dry finish. I was hoping for a bit more malt, but it is enjoyable.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 I was at the end of my rope with my day, so I picked up a big bottle of this to take to the face.  I was supposed to have band practice, but after driving all the way out to the storage space, NO ONE showed up!  On top of that, the code for the gate wouldn't work, so I had to drive right through the thing. Luckily it was just a 2x4, so my 2000 Nissan 200SX took care of that no problem. I was at my boiling point. I called all the guys on their home phones - no answer (of course!), so I left a message. Then I tried sending them all a text message - no reply. Then I sent each of them an email to let them know to check their voicemail and read their texts - crickets.  It wasn't a total loss at least, as I was able to fire up the space heater and get some song writing done on Old Faithful. I guess you could say I have a songwriter in me, dudes. And once I got this Strong Ale in me, things really took off. I wrote a pretty F'n sweet tune! It sounds like a love song, but it's really about playing video games.  Anyway, I have always liked this beer - especially the name. You know what I'm sayin? You know what I mean?   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Overall a decent beer. Drinking from a Belgian chalice from a canned beer. Pleasant beer finish isn't too strong head dissipated  Quickly nice malty texture and flavor. Hop taste isn't too strong. Reminds me a little of wheat beer without the banana taste, here it's closer to a prune flavor. Would drink again but would run out to get them.   
look: 2.5 | smell: 2 | taste: 1 | feel: 2.5 | overall: 1.5 Not too pleasant. Tastes like metal. High percentage is nice but I would not drink it again. 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 Though you are not at all told, this is an amber ale. Lots of heavier (caramel/chocolate/black?) malt, dark color, a classic looking winter beer.   And that's absolutely great.....if you knew what you were buying. Which this brewery does not help do in any way....other than to overtly insult you into thinking you're an idiot for anything less than loving it.  Well eff y'all.   I liked it, just don''t appreciate being bullied into what to think. How's that for 'arrogant'? There are lots of good amber ales out there....and IMO, this is nothing special enough to create a brewery over, even if it does make for a good website tale.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 This is a very interesting beer! Deep color, leaning more toward a red ale...caramel? Very sweet note upon first taste, ending with a bitter hoppy aftertaste, like an IPA does. I'd pair this with red meats - steak, roastbeef sandwiches (beef on a weck) and burgers with really sharp cheddar cheeses. Quite impressive.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Amazing. Simply amazing. The only thing average about this ale is the colour—semi-dark. But all else—wow. Smells great, everything you would expect from a strong beer; malt, hops, slight fruity aroma, etc. The taste is on par with the Trappist beers—no way you would be able to discern that it packs 7.2 % alcohol. Such a shame that it is available all over Central Europe with Czechia being the sole exception.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 L: Dark reddish-brown color with sitcky light tan head.     S: Caramel malt and fruity hops. Lots of aroma.     T: Big caramel malt taste up front followed by some chocolate notes, but then finishes with more bitter hoppy flavors. Hops are floral and slightly fruity.     F: Medium body, finishes a little dry.     O: I heard someone describe this as a hoppy red ale or amber ale once. I think that pretty much nails it.   
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I remember when I first had this beer in the mid the 2,000s when I just started getting into beers, yes I was a late bloomer when it came to "hard drinks", I remember thinking it wasn't really all that, I didn't hate it but I didn't love it. I then quickly got into British, Irish, and German beers and forgot all about this one. Last night my girlfriend bought it for me on a recommendation of a mutual friend who knows what sort of beers I liked. I was amused to see it, so I cracked the top off, gave it a sniff, you could really smell the hops as well as caramel, slight hint of toffee, as well as some darker notes. As soon as I put the bottle to my lips and tasted the sweet bread it was exactly the way beers are meant to be, room temp and bitter is better. I instantly loved it and drank the pint happily, I'm def going to check out their other beers as well. If you want a beer the way beer should be than this is def it.   
look: 4 | smell: 2.5 | taste: 1.5 | feel: 1 | overall: 1.75 
