look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 (2019)    A: Pours a light copper-orange when held to the light. Has a quickly dissipating white foam head.     S: The honey actually comes through a little bit, along with a faint floral aroma.     T: Overall, the taste is a balanced mixture of the quintessential west-coast floral/pine hop profile and a dollop of honey. I like the addition of honey, as it provides a unique alternative to the "malt backbone" that other DIPAs have. In particular, the flavors I get on this beer are sweet grapefruit, pinecone, honey, orange pith, and a dank oily hop presence.     M: I'd say this is on the heavier side, but with enough carbonation to balance things out. It's obviously not stout-like.     O: Wonderful beer. To me, Hopslam's flavor has a story: it's a beer that once was a typical west-coast DIPA, lost in the sea of millions of the same style. But then, somehow, it got bit by a radioactive bee and turned into a super honey-infused west-coast DIPA that saved the city.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3 | taste: 2 | feel: 3 | overall: 2.75 First off, this may be the most overrated beer on the market. I used to love it, but something happened when Bells decided to can it vs bottle it. The current rendition has light head though does leave nice lacing. The golden color is slightly hazy but pretty clean.     I can't smell any notes off this can at all. Nothing.     The taste is mostly alcohol. Not much smoothness and not real drinkable. Pretty disappointing. I've now drank 4 of these out of six and am pretty sure that Bells has somehow messed up previously great beer.     Too bad.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 This is a fantastic DIPA. Dangerously smooth. 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 A truly exception DIPA with incredible balance. Of course, year to year it can have some variance, since it's a seasonal release. But, when it's a good year, it is OUTSTANDING. The right blend of "fruity" hops and back end bitterness (tiny amount). This is a ridiculously smooth drinking IPA.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 3.25 | taste: 3 | feel: 4.25 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Really nice hops. They add hop oil fir a nice finish. Very well rounded and stood up nicely to duck confit. At farmhouse with Daniel 2017 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Great beer. Would like it better if it was a little less piney and a little more citrus 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 2 | taste: 1 | feel: 1 | overall: 1 Highly overrated, this was a total malt bomb. 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours a dark golden color with a big fluffy white head and a lot of lacing. Smells very piney. Taste is piney hops with an earthy aftertaste. Mouthfeel is light. Overall, good but not oh my god amazing.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.75 Maybe I'm missing something, but this is another beer that I'm not sure how it got rated in the BA250. I've only had the 2017 release, and have heard that prior years have been much better, so this is only the 2017 review.    Poured from a 12oz can into a snifter. Pours a golden, honeyish color that leans more amber, with a creamy white head. Slight haze to the body; the head stuck around and did lace nicely. From there, it went downhill. The nose was lacking & overbearingly sweet, especially for a DIPA. Coupled with lots of malt notes, a lot of the hop nose was overpowered.     The sweetness of the honey and how strong it came through is what shocked me most about this beer, to the point it's about all I could concentrate on. There's a flutterance of hop note that tries to compensate for the sweetness, but then the malt picks up on the tongue and the hop gets muddled. The overbearingness of the malt backbone and honey just didn't work in tandem with the Simcoe hop. Not enough bite to cut through the sweetness.     It finishes almost oily and lingers, but not in a way you'd like for a beer to linger. It's disappointing because Bell's puts out a lot of good product, but this, and especially for the price, is a huge miss in my book.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Hopslam is a great IIPA, and I'm not a huge fan of the imperial (sweeter) styles of the IPA. What I do respect is their balanced use of honey in this sucker - bittter, fresh (when fresh of course), great citrus-floral impact, good mouthfeel. Will never be my favorite, for sure, but glad I bought a sixer of it when it was out a few weeks ago. SOLID.  2019 version: at least .15 higher overall score, less cloying, less sweet. Well done!   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 3.25 | taste: 1.75 | feel: 1.75 | overall: 1.75 This review is for 2017 canned hopslam, consumed less than 14 days after bottling. Sadly, I am reviewing this year, as this beer was a real gem in the past. One of the interesting characteristics of Hopslam is the noticeable differences year to year. Unfortunately, I found the 2017 Hosplam to be astringent, boozy, and uninspiring. As usual, it is very hop forward, but only in bitterness. I found this year's Hopslam to be unbalanced and leaving an after taste of alcohol like a cheap Vodka. Thankfully, the beer does get better near the end, but hardly worth the wait or price. Temperature variations do not seem to provide any appreciable character. If I had to guess, I'd say mass production has led to the sad state of a beer that was once (for me, at the very least) so sought after.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.75 | overall: 4.25 ok so i finally had one, much more west coast style to me, very much alcohol in flavor and i know it was 10%, look was more of an amber, clear with a good head and retention, smell did not hit me over head, taste was clean not much citrus and was able to feel the honey presence. feel was a proper carbonation. i would have another sure, did not knock my socks off. was able to secure one can poured into a beer snifter.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 I have been fortunate enough to find Hopslam on tap for the past few years. Always tastes a little better to me from a tap. Tastes more like the Imperial IPA that it is, than when poured out of a can. But, I would never pass it up in any form when I'm lucky enough to find it.     As Imperial IPAs go, this one is probably the most Hop forward I've ever tasted. But it doesn't have too much of that grapefruit hop taste, that's so popular right now, but that I don't like. But it varies from year to year, as its a true craft beer that depends on a lot of variables, like timing when to add the next dose of hops. That said, this year's Hoplam was the best I've ever tasted! 5 snifters from a tap, and two 6 packs... But not all in one night   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 A great double IPA. Complex taste that comes from a great hop profile. Aromatic and pours with a nice head that lasts. Smoother rather than crisp, this beer is going g to seem a little boozy. But then again it's a 10% beer. Extremely good.   
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 3.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Poured from 12oz can into tulip. Canned on January 23rd 2017.     L: Lighter amber color, like honey. Slightly hazy. Two finger fluffy white head. Great retention and amazing lacing.     S: Strong notes of honey, strong floral hop presence. Good malt backbone as well.     T: WOW. Hopslam is an apt name. Rich and complex, perhaps the most complex DIPA I have had to date. (Including Pliny The Elder). Rich oils, Grapefruit, peppery notes. Then the Alcohol takes charge. Warms nicely. Finish is well balanced with the honey and malt.     F: Slightly syrupy but not too much, dulls a decent carbonation by a hair, light-medium body, slick from the hop oils. Warming and semi-dry.    O: Was pretty hyped for this beer and I have to say I was blown away. This was absolutely amazing. Wow. Well done Bell's.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Very smooth with an great finish. Also packs a punch 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 from fresh canning / 12oz  big citrus, piney, sting of sweetness from honey and malt backbone is there but overshadowed by the slam of hops. medium mouthfeel, i do get a big hit of booze on the nose and at the end of the sip - its fairly obvious that its a 10% beer. i like it, glad i have another can. probably not an everyday drinker but i'm glad i got my hands on some and will certainly search for it again next release.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 First pour you get hit in the nose with flowers, pine, earth, a little bit of orange and citrus. Small amount of head that settles somewhat quickly. The taste follows, like drinking flowery citrus. Somewhat dry and oily, not overly so, a touch of malt lingers with tons of hops. The same flavors persist and not much changes. Not much evidence of alcohol heat. Not my favorite hop profile to be honest, and not very complex, it gets old quickly and you want something else.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Poured Super Bowl Sunday from 12 oz. can; thanks Total Wine! Aroma (not overpowering) of pine and citrus, slightly dark straw color with small amount of foam. Taste is out of the park good; the honey tamps down the hops and that's the main taste, but again not overpowering some malt body and some alcohol. A dangerous 10 % beer, would not recommend having 2 or more at a time for sure! A wonderful example of a double IPA and for me, a top 10 commercially made best beer on earth! Round up score to 4.65!!!   
look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Enjoyed this freshly canned. Looks different from your stereotypical DIPA, pretty light bodied with a gold-like hue. Tastes much lighter than expected, most likely due to the honey undertones, and lacks the super hoppy taste that most DIPAs have. Surprisingly refreshing for a 10.5% beer and doesn't have the dry mouth feel to it that many heavy hitter DIPAs have. Overall this is a very good beer, but quite uncharacteristic of a DIPA. I'd certainly drink another one, even though I definitely prefer a West Coast style DIPA over this beer.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Poured from a 12 oz can into a pint glass.  L - Pours a deep hazy Amber with a white head that dissipates slowly.  S - Kind of a sweet hoppy smell.  T - Getting some sweetness from the honey with some alcohol burn.  F - Slightly slick mouth feel, with medium carbonation.  O - I was looking forward to trying this beer, and was a little disappointment. It is a really nice beer, but I would have liked it better if the alcohol was hidden better. Still a very enjoyable beer.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 As good as Good People Snake Handler. 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3 4 weeks old from a can. Excellent example of an old school Midwest IPA: heavy malt backbone with little to no hop aroma or taste. This beer is a huge disappointment if you enjoy Double IPAs.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 Transparent orange in body with white frothy head. Aroma of citrus, fruit skin, grass, and pine. Tastes of grass, apple skin, citrus, pine, booze. Rather light in body for a big IPA.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 Just a  Freekin amazing beer from one of the premier breweries in the  Country 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 I think the name and logo are what disappoint hop fans like myself. The color of the beer quickly tells the story, with a golden honey brown appearance that indicates its nature. Though it leans a bit sweet and boozy, it is a good, well-balanced DIPA. It is just more a Ballast Point Dorado than a Heady Topper, and as a result not something I'd recommend if you are looking for a hop slam.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 Incredibly complex and delicious flavor. Low carbonation. The honey is noticeable and it is a bit too sweet for my taste. It is also very alcoholic and the alcohol aftertaste comes through. Can only drink one at a time.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Nice clear copper color pour with a good amount of head. The honey makes for a nice change in the finish. 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 From a 12 oz can (packaged on what appears to be January 23, 2017) into a tulip.    A-When I think about what an IPA (or IIPA) should look like, this is pretty close to what I have in mind. A tall, sticky off-white head is pillowy and dense. Retention is good and lacing is plentiful on the glass. The beer beneath is clear and light-golden-orange. A few bubbles creep up the center of the glass.    S-The aroma is intense and I like it. Lots of sweetness from the honey mixes with a pungent, powerful hop note. I sniff honey, bread crust, as well as orange zest, guava, lime, passionfruit, hints of pine and leaf, and a subtle herbal/dank note. Bitterness is high...this isn't a juice bomb, NE-style IPA.    T-The taste is similar to the smell with honey sweetness coming through clearly. The hops tend towards bitter and dank more than juicy and bright, but there is a good dose of pithy, zesty citrus fruitiness here. Alcohol is not concealed and there is a good bit of heat on the finish, along with a palate-scraping bitterness. The flavors on the finish suggest pepper and dandelion leaf.     M-The body is hefty with an active carbonation that fits the beer well. I also notice a heavy, oily hop residue.    O-This is one intense beer. I like the honey, which adds a lot of sweetness, but others may not. I don't know that I could drink more than one in a sitting, but at 10% ABV, I don't really need to. Lots of old-school IIPA flavor, which I enjoy, but it doesn't quite have the refinement of a Pliny.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 2 | taste: 2 | feel: 2 | overall: 2.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured from a can into a pint glass. Stamped can date runs over the bottom lip and is difficult to read, but looks like 1/17/17. From the 2017 batch either way.    A: Pours a slightly hazy, golden-orange color with a one inch, frothy, paper white head with good retention. Thick, white lacing throughout.    S: Aromas of citrus, tropical fruits, honey, and piney hops. Notes of grapefruit, orange, pineapple, mango, and passion fruit.    T: Starts off with grapefruit, orange, and honey followed by pineapple, papaya, and guava. Finishes with a slight lingering piney hop bitterness.    F: Medium bodied, smooth, and crisp with moderate carbonation. Slightly dry.    O: Overall, this is a great DIPA. Well balanced and the honey adds a nice sweet element, but not at an overwhelming level. Would definitely try this one again. Not sure it's quite at the level of it's current or previous hype, but a good beer none the less.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Had in Syracuse, NY. Nice flavor and not too heavy for a DIpa. Recommend to all heavy IPA fans 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 3 week old can from a friend. This falls very short of my expectations given how much people talk about it. The nose is grassy with heavy malt, no real floral hop flavor at all. The flavor follows suit with so little hop flavor for such a big ipa its embarrassing. I get minimal honey flavor throughout, minimal bitterness.     This is a malt bomb, not the worst, but certainly nothing to get excited about   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 L: Brilliant bright copper orange with a creamy white head and some nice fingers of lacing on the glass.    S: Nose leads with a lot of pine, as it warms Grapefruit and other citrus notes become more apparent. A slight floral hop near the end and some honey sweetness.    T: A Strong piney bitterness leads with notes of grapefruit and grapefruit pith, a floral hop in backgrpund. Strong honey sweetness (maybe a slight bit sweet) and a note of noticeable booze.    F: Low carbonation and full body.    O: A very nice IPA, definitely different than a lot of the current IPAs out there which is nice.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 so fresh . I would rate it perfect if it weren't for the honey addition 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4 Pours a dark golden color, very hazy with a medium white head on top. Can smell a lot of hops along with some citrus. Very hoppy in taste with a sweet after taste, very well balanced.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 Better this time then the first time I had it. 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 First time enjoying this much hyped (but deserving) beer. Bought a 6-pack at Belmont Station in Portland, Oregon. I used my go to Avery 12 oz tulip glass to assess this beer.     Look: This beer pours a translucent golden, light orange color with a small white head that quickly dissipates. There are some light alcohol legs when swirled.    Aroma: Right up front you my nose gets smacked with pine and resin. There is some hint of grapefruit on the end followed by a very light wildflower/floral sweetness and caramel. As the beer warms up the boozy alcohol smell becomes much more apparent.     Taste: Again the taste is at first dominated by the pine with a very strong caramel malt backbone to support the somewhat aggressive bitterness of the hopping. As the beer warms up it becomes more sweet and boozy. Grapefruit and mango become more apparent as I continue to sip and there is definitely a discernible honey/wildflower sweetness that plays nicely with the hops. This beer actually becomes more enjoyable as it warms up and I am able to taste the honey much more near the end of the glass.     Feel: Low to moderate carbonation. Fairly light mouthfeel despite the strong caramel malt backbone. I think the honey thins this brew down a bit. Becomes increasingly thin as I drink.     Overall: I will echo the rest of the BA community when I say this is a world class IIPA. Wonderfully balanced with an assertive malt backbone that allows the hopping regiment shine through. This is also one of the few IPAs I have had that actually becomes more enjoyable throughout the drinking experience (and not just because of the 10% ABV). It is extremely drinkable for being 10%. I think the honey makes this beer even more enjoyable near the end of the glass. As the hop flavor dissipates the honey and floral tastes step up to the plate without coming off as cloying or overly sweet. First beer I've ever had from Bell's and I am very impressed.     I was able to try this beer on tap side by side with Pliny the Elder both on tap at Belmont Station last weekend which was not only highly enjoyable but also quite informative as to the differences between two world class IIPAs. This one seems to have a more assertive malt character that is enhanced by the honey possibly. Though I will say, Pliny may still have this one beat on hop character.   
look: 4 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 -bright, hazy amber can pour to glass. sugar and hop nose. The flavor is uniquely honey influenced and exceptionally smooth with a broad hop taste. This brew is neither juicy, nor dank or even like a good DIPA in the west coast style. This a unique and enjoyable offering, but not something I would purchase again given the local price.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 I been looking forward to trying this brew for a long time, & until this week nobody ever had it in my area....so you can imagine my surprise when I walked into my local grocer & they had several sixers on the self! I HAD to get it!  So here goes, the ever popular & hyped Bell's Hopslam Ale!  Poured from a can into my favorite pint Pilsner glass, freshness date 1/16/17...2 weeks old! Does not get much fresher then that!!!  A: Slightly hazed amber with a towering 3 finger snow white head that lingers long time...beautiful.   S: Floral, piney, dank hops goodness, with a sweet undertone...very nice.   T: Follows the nose with the hops, then a solid malt backbone balances it out right away. Light honey sweetness comes in at the end offering its assistance in the balancing act, & combined with the malt gives a valiant effort...but the hops win!  M: Lingering hoppy goodness leaves things on the dry side, with a bit of the 10% ABV coming through.   O: Bell's Two Hearted Ale is my all time favorite IPA, so I had high expectations for this well hyped offering, especially since I'm a big fan of braggots. Did it live up? Sort of...it's VERY good, don't get me wrong, but I wasn't as blown away as all the hype said I would be, especially considering the price & scarcity of it. Still, an excellent brew that I recommend trying at least once if you got the cash & can find it.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Excellent beer! Taste is very hoppy with a balanced lingering sweet/bitterness due to the honey. Doesn't taste boozy at all, in fact I wasn't aware of the 10% ABV until after I drank it. Goes down very smooth, easy, and is awesome. I would definitely buy again!   
look: 4 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
