look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 My notes below are truncated; I'm having this beer as part of my annual Christmas tasting. Reviewed live at high altitude in Castle Rock, CO.    BOTTLE: Brown glass. Branded pry-off pressure cap. 1 pint 6 fl oz.    Side-poured with standard vigor as no carbonation issues are anticipated. Served cold into a Guinness goblet. Expectations are sky high; this is currently #123 on the top 250.    No bubble show forms as it's poured.    HEAD: 2 finger wide. White colour. Nice thickness, creaminess, and fullness. Good even consistency. Nice complexion.    BODY: Clear translucent copper. Vibrant and appealing. Clean; no yeast particulate or hop sediment is visible. Retention is above average - about 4 minutes. Light lacing sticks to the sides of the glass as it recedes.    AROMA: A well-balanced blend of citrus, subtle pine, juicy fruit, mango, passionfruit, pale malts, clean barley, and prominent peach. Seems impeccable, though it could be fresher, juicier, and even more appealing.    Aromatic intensity is mild.    The bursts of fruit are fantastic.    No yeast character, alcohol, or off-notes are detectable.    TASTE: Mango, peach, pale malts, floral hops, faint pine, vague citrus, and juicy fruit. The balance is what stands out. Good depth of flavour. Average intensity and duration of flavour. Complex enough, with adequate subtlety and nuance. But it's not unique or special, and doesn't stand out. I do quite like it. But the rindy hop bitterness gets through the pale malt sweetness far more than it should, turning me off to the brew. And I'd prefer it didn't venture into tropical hop territory to the extent that it does.    Clean, with no off-notes, yeast character, or alcohol detectable.    TEXTURE: Subtly dry but wet enough to refresh, smooth, medium-bodied, well-carbonated, juicy, refreshing, and aptly thick. Complements the taste quite well, but doesn't quite elevate the beer. Presence on the palate is nice, but could be better.     Not oily, gushed, hot, boozy, astringent, rough, or scratchy.    OVERALL: Quite drinkable. I do like it, but the hop profile isn't ideal for my tastes. I'd like more of an oily resinous build with less peach. I've certainly had better, but it's a lovely offering in the style. I'd certainly pick it up again if I saw it on-shelves. Not a world class offering by any means, and certainly not the 123rd best beer out there, but enjoyable and worth trying.    High C+    ***  10.12.15: 2nd impressions from a bottle in Indiana below. This is now #106 in the top 250.    BOTTLE: 650ml. Flashy loud label art. Purchased at 3 Floyds two days ago. Bottled 10-05-2015.    Reviewed live as an imperial IPA per the label.    APPEARANCE: Head is about 3-4 inches wide, with an off-white colour. Average characteristics. Fluffy. Recedes within 3 minutes. Body is a copper of average vibrance. Has a generic look for its style.    AROMA: Way too much caramalt/caramel sweetness. Hop profile is sticky and oily, with notes of new world tropical fruits like mango, as well as rindy bitterness. That said, none of the muted hop notes are vivid or expressive. This suggests a shallow beer which lacks intricacy and subtlety.    TASTE & TEXTURE: Heavy on the palate, with a filling coating syrupy feel that covers its booziness but is somewhat off-putting especially combined with the overly malty saccharine build. I taste more malts than hops - and this bottle is a week old. Lacks any vivid, deep, or expressive hop notes whatsoever, opting instead for surface level mango, melon rind, and shallow floral notes. In spite of the syrupy caramalt and pale malt backbone, some imbalanced hop bitterness is still present in the third act, scratching and attacking the palate to ill effect.    Poorly constructed, though it does boast decent cohesion. I like this even less than the first time I had it. Neither gestalt nor intricate.    OVERALL: Its goopy syrupy feel and overmalted build make it a beer I find tough to enjoy. The hop profile is lackluster and drinkability is low. I remain confused about this beer's popularity, but maybe it's just personal taste. In any case, I won't be buying it again.    Low C-   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Format: 22oz Bottle, poured in pint glass. Decent, but small head.    Appearance: Mild yellow, unfiltered glow. Very appealing.    Aroma: Strong/intense citra aroma that makes you want to just smell the beer forever, rather than drink it.    Taste: Big malt flavor with well ballanced bitterness and a crisp finish.    Aftertaste: Citrus aftertased with a mild earthy note.    Mouth feel: Very smooth.    Overall: Excellent Imperial IPA.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
gobuccos 
wallbj 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
kplooki 
SteveTheBrit 
Duffman79 
09robejo 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 love this beer... had 2 on draft from the 12/5 kegging... awesome stuff 
NCMeanGreen 
Thought this was pretty good for this style of beer. For a non-stout it was a heavy ale, which I liked. 
Dinkel 
Bato 
Noankhump 
BSUNyikos31 
Bencooper27 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
chIPA312 
wethorseblanket 
Ewlew 
Deggar 
Inn8one 
Aslack1977 
Pyjack 
booga73 
kingston2 
AntLeatherface 
caahare 
Bellybuttonjam 
Beerhemoth 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
Whmartin 
Irishace9 
JStampler 
Nicolette10895 
Loudmouth3117 
Heffastera 
bbqtj 
Mwolf87 
Radiohannibal 
Ethereal429 
kingslender22 
illinikap 
kozclash 
mad3air 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
BryanA 
cocoapuph 
CityofWind_brew 
bellbw 
AshburnWineShop 
BWCampbell 
nuggetbomb 
brock125 
jeffaroo95 
jackieT 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
nra818 
handcrafty 
Jenebauer 
elkinbrown 
newbeeraday 
callmeoz 
dtm426 
PG2G 
diablo14 
rsquared59 
Klicky 
LegitCraftBeer 
Studs1991 
SAEmick 
GRWILK 
t2grogan 
Purp1eOne 
Purified 
TheyCallMeYukon 
Razonulzer 
Jakep2021 
look: 4.25 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
waitwhatamidrinking 
29mikoyan 
