look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 2.5 | smell: 2.75 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 3 This is another beer that starts Samuel Adams fans down the path of only drinking Boston Lager. Sure, it looks so good that you can almost taste your hopes for what it is. Plus, you've heard about how they add spices in this lager, and brew it up with a heavy malt, so that it's a true winter beer from the winter environs of Boston. It may be the first seasonal you drink from Samuel Adams, because of all the promised goodness. Then you drink it and it's like . . . wtf? Damn! I shoud've just had a Boston Lager.    This is another old-school, "big" beer from Samuel Adams, but by "big" they mean a big beery malt. Beery Malt? Really? It is extremely lightly hopped (22 ibu) compared to today's beers, or even the original Boston Lager. The spice that they talk about adding during brewing is barely detectable. After trying this one, nobody could blame you if you decided to drink only Boston Lager. However, they do make White Christmas, which is pretty good.    The look, as with many of the beers from Samuel Adams, shows their attention to quality ingredients. It's a deep copper color. The head foams up very abundantly and laces very abundantly. Looks good!    When you snuff in the aroma, however, you realize that something may be amiss. There's just not much to it. Forget about a powerful aroma of grapefruit, pine or any of the other hallmarks of a modern IPA - of course. Also forget about the ineffable scent of paradise that you get in a Boston Lager. It's basically just a meh smell of beery malt. There's a barely detectable hint of cinnamon spice in the mix, but it's about a 1 on a scale to 10. Uh, oh.    The taste confirms that damn! I should have just ordered a Boston Lager. It's malt. That's the flavor - beery malt. Now I'm not talking about a Lagunitas Sucks multi-layered, syrup-thick complex of flavor combining sweetness and spice. I'm talking about a powerfully beery malt. "Beeaahh" as a Beantown resident might say. Time has sort of passed by that so-so flavor. The spice is really not contributing much. It may smell great when they brew it, but it doesn't do much for me.    The feel is fine. It's not super-thick feeling, but far from watery. With the powerfully beery malt flavor, the consistency is pretty substantial. The carbonation seems medium.    Overall, time has passed by this approach to craft beer. Perhaps as a reaction to the watery beers of the giant brewers, Samuel Adams brewed a hugely beery-malt of a beery malt beery malt. Did I mention it tastes like beery malt? Pass.   
look: 3.25 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.25 | feel: 4 | overall: 3.75 I am always kind of disappointed in this beer from Sam Adams. Indeed I like MOST of their beers...but this one always seems to have a bitter aftertaste and just doesn't quite get it for me.   
look: 4 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 5 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 3 | taste: 4.5 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Flashback #108 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 355 ml bottle B and M stores, Bristol - Pours clear amber with a large creamy head. Strong carbonation. Nice amount of lacing. Smell - caramel overtones. Taste - fruit, malty, caramel. Very drinkable.   
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 I really enjoy drinking this one during winter. 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Bottled  So you have a dark amber body and a slightly off white head that does mostly stick  not huge flavours but both pleasantly toffee without being sickly  a better than average brew Not a tribute   but an acknowledgement   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3 | feel: 3.5 | overall: 3 
look: 3 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 Appearance – Clear amber body with a one finger head.    Aroma – Mostly light hops, more toward the pine character.    Taste – Light roasted malts, a little nutty.    Mouthfeel – Full, not heavy.    Overall – A good solid bock. Would drink again.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 I love this beer! I must say the variety pack is the way to go during the winter! 
look: 3 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 Not as hefty in malt or mouth as a bock should be, but good for its price. I guess that's why they call it a "winter lager" instead, so perhaps I'm being unfair.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 I like the taste on this one – it has malty then hoppy thing going on. Then you sip it again and experience the magic all over once more. 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 Love the Samuel Adams brand. This one has many spices of like cinnamon and makes you get into the holiday spirit 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Sam Adams do these nice beers, but their Boston Lager will always be king.    Drinking through a case of this (as nice as it is) just makes me want the original lager.    Basically what I'm saying is: if you want a nice warming winter lager, go revisit their original Boston Lager. It's delicious.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.75 | taste: 3 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Mildy sweet with a taste of nutmeg and cinnamon. A great seasonal offering - perfect for a cold December evening. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 Appearance - amber/copper color with off white head    Smell - caramel, nutmeg, cinnamon    Taste - much the same as the aroma - caramel at the forefront and some spices like nutmeg and cinnamon bringing up the rear    Mouthfeel - medium bodied, higher level of carbonation, slight sweetness upfront, a bit of bitterness from the carbonation on the back end    Overall - an inoffensive lager that is a good change of pace from some of the heavy hitters that craft has to offer   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 very smooth winter beer. better on draft 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 little hint of a citrus taste. your lady will love this beer while sitting by a roaring fire. 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Had this out of a bottle a few days ago. It's a bit bitter, but balanced by nice malt sweetness and a fair bit of spice (cinammon maybe?) and it tastes absolutely fantastic. Pairs well with seafood, for what it's worth.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 Deep caramel brown (BEER BOTTLE) color with mild spiced malt smell. The taste is a mild malty sweetness, some ginger and other spices. A good winter beer with a light-med. body and very drinkable!   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 2.75 | overall: 3.5 you can definitely taste the spices, which were pleasant but overall the flavors are a little too strong in my opinion. this is definitely a bold brew. not my favorite holiday beer but it's alright   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 2.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 It had a nice bock beer taste. 
look: 4 | smell: 2 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Aesop Rock show, shit sucked ass... 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Rich in flavorful Nutmeg and Ginger! Pairs great with food! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 I like this for some reason maybe because im cold taste fruity not like orange though has little spice ginger and very little cinnamon  Half finger head leaves in a hurry poured into a wide mouth goblet blood orange in color overall this is a good brew   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 Good winter lager with some citrus, malt & a hint of spice. 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 2.5 | taste: 3.25 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 5 | taste: 3.75 | feel: 4.25 | overall: 4.25 Rust copper color on pour ! More of a wheat taste than a hops taste! Drank out of a bottle. Poured into a glass head lasted about 30 sec. Bubbles semi present on pour! A good lager not all world but not every beer is   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 12 oz bottle, poured into a pint glass    Appearance: Pours a pretty, clear, deep, amber color with a half of a finger of white-colored head that slowly dissolved into a nice lacing of foam that covered the entire top of the beer.    Aroma: Lots of toasted malt and notes of freshly baked bread. Notes of brown sugar, some nutmeg, cinnamon, ginger and orange peel. Very inviting.    Taste: Lots of toasted malt up front, giving off strong notes of freshly baked pretzels, followed by some brown sugar-like sweetness and some slight citrus flavors of lemon and orange. I’m not getting much in the way of savory spices, but the beer finishes with some nicely balanced hoppy bitterness.    Mouthfeel: Medium-bodied with some good carbonation to tickle the taste buds. With an ABV of 5.6%, there is no alcohol on the palate.    Overall: This is a good winter beer. Good balance between malt and sweet and hops. Very drinkable.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 Smooth and creamy with a hint of cinnamon 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 Poured from a 12 ounce can into a Shaker pint glass, date on bottom of can is "JUN 2015".    APPEARANCE: pours a clear amber color with one-finger off-white head that dissipated slowly until a thin, almost unbroken layer of small bubbles remained, medium carbonation and some lacing was present on the glass.    SMELL: molasses, bread, spice, subtle to the nose.    TASTE: the taste is initially sweet molasses, this is a malt forward beer, next there is a mild hop bite with some spice, the last note is the orange citrus, there was a slight metallic taste that was not appealing to me.    PALATE: this beer has a smooth mouthfeel, medium carbonation and body.    OVERALL: this beer looked better than it tasted, it was good but not great, I would probably not seek this one out again as there are better options available, Sam Adams makes a lot of beers but many are underwhelming.   
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Malty with spice. One of my favorites. 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3.5 
look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 Serving Type: 355 mL Bottle    A- Pours a deep reddish amber colour that is quite good looking. This is topped by about a finger width of dirty white head that quickly dissipates into a thin layer that lasts throughout the session. The head retention just plain sucks but other than that, Winter Lager is a great looking beer.     S- The aroma of this lager is fairly complex and I really dig it. Deep maltiness and a slight hop character that is finished off by cinnamon spice. Pleasant and inviting.     T- Identical to the smell but with the hops less pronounced. Well balanced and easily palatable.     M- Light to Medium body. Medium carbonation. Finish is fairly dry. Slightly astringent.     O- After only having access to Boston Lager and Latitude 48 IPA for the longest time, I have to say that I was a little excited when I saw Winter Lager on the shelf.   Overall, Winter Lager is a beautiful beer that sports a strong malt backbone that is well complimented by a cinnamon-like spiciness. Easy to drink and quite tasteful. I recommend.   
look: 3.75 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 Not particularly unique or memorable -- just a good, solid beer for a winter evening.    Scent of caramel with a little hay. Clean, crisp with decent amount of carbonation. Not as heavy or filling as a double bock but still some of the same rich taste with the malt dominating.   
look: 3 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 I'm not a big Samuel Adams fan. Years ago when Coors was the best beer available, the addition of Samuel Adams Lager was like heaven, but now compared to IPAs and porters and microbreweries, Samuel Adams is just boring and unexciting.    My neighbor is a beer fanatic, and he has a keg in his man cave so when he invited us over for x-mas dinner, it was a no-brainer. The only problem is that he had just finished off a keg, and he hadn't replaced it so the only thing he had was this.    And I was pleasantly surprised.    This is good stuff. It's got a reddish hue to it with a head on top that you have to respect. It's a strong lager taste but with a cinnamon/ginger spice with it making it a pleasantly interesting taste.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.5 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Nice, light smooth lager just perfect for the winter months if you are looking for a beer with taste that does not fill you too much. 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4.5 | feel: 3.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Sweet, smooth, and delicious. If your lady likes beer this would be good for her. 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.75 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 A big head, with an amber dark body.     The taste is mostly of malt, with some ginger and caramel embedded. It's a approachable and enjoyable taste, without being complex. If you are looking for a deep winter warmer, this is not it. But it is a solid drinkable beer for the winter months.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Pours a light hazel color with an eggshell white head that trails the glass. The smell has bits of sweetness from the malt with some spice like nutmeg and clove coming through as well. The taste was a bit heavy with the spice and heavy characters from the malt coming through. A mainstay for the season and a very decent one at that.   
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 I enjoyed this beer quite a bit. 
look: 5 | smell: 2 | taste: 2 | feel: 5 | overall: 2.5 Goes down smooth, but unfortunately doesn't taste that good. Not awful, just not good. 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Pretty good beer. Has a nice spiciness that is refreshing in the cold months. 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.25 Red cooper color with a thing head and lace.. A/T ginger and cinnamon spice, wheat and crystal malt, earthy bitterness.. Thin with low carbonation.. It is decent and I like drinking it in the samuel adams variety packs.   
look: 3.5 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.75 | taste: 5 | feel: 4 | overall: 5 One of my top five favorites. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Love this beer, I really appreciate the taste, aroma, and drinkability of this brew. Great balance 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Serving: Bottle into pint  Served: 31 December 2014    Appearance: Pours a deep brown with amber notes- definitely darker than your average bock. Creamy off-white head sticks around for a while before collapsing and leaving minimal to no lacing.    Smell: Grainy and farmy with some perceptible malt sweetness.    Taste: Much like the nose, the sweet notes from this bock are dominated by a weird farmy astringency. The bottle says there's spices in this but I can't pick up on any.    Feel: Good carbonation makes this one go down easy.    Overall: A typical Sam Adams brew.   
look: 3 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.25 Good seasonal lager, but seems a little light compared to a good winter ale. 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 great winter beer. delicious bock 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 Good seasonal beer. Wish it was around longer. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
