look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 12 Oz bottle poured into glass  Look - very dark almost black as expected. Medium foam head slowly fades, some excellent glass lacing  Smell - Mocha, lots of chocolate and coffee. A bit of caramel and grain.  Taste - Very bitter chocolate and hops. Creamy coffee and oats. Slight metallic flavor like cherries. It has a full profile, I personally don't think it goes down easy because it is filling. Carbonation is medium. A bit of alcohol warmth. I would like even more coffee flavor.    Overall, it's very good, bold flavor stout. It really is a great morning brew and i would like to try it a few more times to get a consistent idea of what it is. Grade is an A   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 They weren't joking with the name, I'm having it for breakfast and its perfect, can't even detect the alc.. Big coffee flavor is mostly what I'm getting.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 L: dark, not quite motor oil  S: heavy on the coffee and malt  T: again on the coffee and malt. Actually pretty bitter, which persists for a while.  F: doesn't coat the mouth, not bad  O: pretty tasty overall, but having tried their KBS already, this is a little disappointing. Not bad by any means, but I've certainly had breakfast stouts I've enjoyed a little more.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Black in color with a nice amount of carbonation. A really nice thick,creamy feel that was perfect match for the intense flavor. Aroma was strong black coffee with a touch of cream and followed by come cocoa. Taste was identical ,strong,and left no doubt about what flavors I was tasting. They weren't cheap with the flavor in this beer and with the thick creamy feel it was an excellent beer.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 The pour is great, nice head and perfect color. I couldn't pick up much smell at all and my nose is fine. The feel is great and the taste is just above average. I have this under-rated but my rating is on point I think.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 I am comparing two bottles, one bottled 9/26/17 and the other at 8/22/16 - having held on to this one for over a year now.    8/22/16: Pours black, very carbonated - more than expected; tan colored foam. Aroma is sweet, some chocolate and even a syrupy bourbon linger in the nose; not detecting any coffee... flavor may have faded during aging. Flavor and mouthfeel follow the aroma and over-carbonation. Not picking up any coffee flavor again, other than the stouts dark nature granting similarity. Not a bad stout. ~7.5/10    9/26/17: Pours just as dark, much less carbonation with less head. Aroma is COFFEE. I am amazed that these beers are the same. Coffee dominates and chocolate is quick to mix in giving me the impression of mocha. First sips are congratulated by an awesome rich dark chocolate and coffee blend. A masterpiece! 10/10!    In the end, I am tempted to dump the rest of the older product as it seems to have much less character; not well aged I suppose? The 2017 release seems to have captured the coffee and chocolate more than I remember - having consumed these for a few years now. I continued to compare these side-by-side and the results are confirmed.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4 Pours nearly black with a slow forming & soon gone dark tan head. It’s aroma is chocolate candy bar. The flavor is as advertised & much more intense than the aroma: oats, dark roast coffee & dark chocolate. A perfect balance of sweet, salty & bitter. Perfect viscosity & adequate carbonation for a very smooth feel. Finishes with a dry coffe bitterness that is very pleasing. No need to brew the French roast & pour a bowl of cereal, Founbers Breakfast Stout is the perfect way to start your day.   
look: 4 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 This is my all time favorite stout. The balance of coffee and bitter sweet chocolate is incredible. It tastes like oatmeal with chocolate syrup. The drinkabaility of this stout is unmatched.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 12oz bottle dated 09/29/16  Dark opaque brown body allows no light through and is capped with a persistent light brown 1/8in head.    Aromas include bitter roasted coffee bean and cocoa powder.  Flavors match with less emphasis on the coffee after a year.  Mouthfeel is creamy, if slightly thin and barely chalky with a nice dry finish.    Overall waiting a year was a good experiment. Still a fantastic beer.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Great tasting beer with coffee and bitter chocolate tastes without a strong after taste. 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 12oz bottled 8/25/17 poured into a pint glass at fridge temp 8.3% ABV 60 IBU. The beer pours dense dark brown, nearly black with red tinted mocha head. No light penetrates this beer at any angle. The head recedes to a thin ring and paper thin island. Aroma is as advertised. Chocolate, coffee, and roast malt abound. Taste is slightly tangy sweetish malt and chocolate giving way to a bitter coffee finish. Mouthfeel is full bodied, adequately carbonated, creamy and dry. To pull of a perfect tasty dry finish in a beer like this is somewhat magical. Overall, great. This beer is really good but anyone adverse to coffee or bitterness might want to wade in gently. This presents itself more bitter than any 60 IBU in my recollection. Note: This beer became more enjoyable and balanced as it warmed. If you don't love the first few sips, let it warms a bit and retry.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.25 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 What I compare any stout to that I try. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 My go to stout and the one by which all others are measured. Pretty near perfection. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Certainly an excellent stout. With a simple whiff the aroma of coffee and chocolate are there. The head has a creamy dark richness to it; and the flavor is bold but not overwhelming. The feel is one of relaxation. This is a stout truly deserving of its high rankings. And, just to say, I find that the more I drink Founders products the more I appreciate their brand.   
look: 4.25 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 Pours pitch black with a thin tan head. Good retention and lacing. Smells of coffee and molasses primarily--strong and sweet. Tastes of bitter chocolate, slight coffee, roasted malts, molasses and a slight fruity sweetness that comes out as the beer warms. Chocolate lingers on the tongue. Thick mouthfeel but not too sticky, and low carbonation. A great stout, no question.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 I am very picky with stouts and this shit is the fuckin boooomb 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured from 0.33l bottle into pint glass.  L: Pitch black color with beige foam head.  S: Coffee, chocolate.  T: Bittersweet saturated dark chocolate,   F: Tight body and medium carbonation.  O: Expected a little bit more from this one but anyway it's great one.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 Minimal but nice tan head., Molasses, coffee, chocolate in that order. A slight alcohol after taste. Prefer more chocolate/vanilla than what this offered. Had from a 4-pack bottle. Now I need to try KBS and CBS.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 A true classic from the Michigan boys. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Tasted from bottle. Black in color with a dark brown head. Incredible aroma of chocolate, coffee, caramel, oak, molasses. Taste is a mixture of dark chocolate and coffee with slight smokey notes. Very smooth and hides the high ABV incredibly well. Full bodied with a sticky heavy mouthfeel at first giving way to a dry feeling. Taste really lingers on palate. This and Bells Expedition are the 2 best non BA stouts I've had. Very very well done.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.5 L:  -pours the darkest of brown with no light coming through and a medium,foamy,khaki head  S:  -coffee,licorice,tobacco,chocolate,syrupy,raisins,molasses,herbal  T:  -Follows the nose + some sour-ish Plums  F:  -medium carbonation  -medium body  -slight alcohol noticeable  O:  A great Imperial Coffee Stout.  Some lower carbonation would be nice.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great breakfast stout. Oatmill and coffee mix. Founders knows stouts without question. Very dark. Smells like coffee. Extremely smooth. No complaints....   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 2.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Too coffee forward for my taste 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 had out of the bottle. a sharp stout with a little thinner body but has a bite with the coffee and chocolate flavor. the finish has a bit of a vanilla taste which leaves a nice aftertaste.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured into various glassware over the years, the appearance was a jet black color with a one finger tan foamy head that slid off to allow a glistening spider web lace in the wake. The aroma had some sweet to grainy oatmeal then a mix of chocolate/coffee blend underscored by an earthy hop base, then a moderate roast. The flavor was a lively blend of the sweetness of the oatmeal to chocolate to coffee and subsequently lead into the aftertaste with a fine smooth roast. Hops seem to be extremely faint. The mouthfeel was about medium bodied with some sessionable traits to it. Semi-dry finish with a good carbonation about it. ABV felt as projected. Overall, I have aged many of these over the years, but they never really seem to age past 9 months as the coffee portion does end up becoming acidic. So drink fairly fresh, friends!   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours solid black with some ruby highlights into a gravity pint glass the same temperature as the beer. Nice solid two and one half finger mocha head thats hangs around. Nice lacing. No legs. Dark coffee hits the nose first followed by semisweet chocolate and dark roasted malts. Licorice. Maybe some smokey molasses?    Taste follows the nose with bold dark roasted coffee, bitter chocolate malts, and some sweet grains. Sweet oaty goodness. Very smooth despite the bitter coffee. Full mouthfeel with good carbonation. Definitely not a stout for non coffee lovers.    Overall a good solid stout. Big enough but not boozy. Very drinkable. Enjoy! Cheers!!   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 2.5 This has a very good taste. Sweet and coffee taste, low carbonation, and looks good too. The problem is the richness, this is not something that I would want to drink an entire 12 oz serving of. This is like a very rich chocolate cake, just a little bit is all you want or you will be sick and bloated. There is no real bitterness to counter the sweetness and it becomes disgusting after too much.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 First actual review and I am. It a beer connoisseur however this is one of the smoothest stouts I've had. No bitter aftertaste. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Pours silky and rich, pitch black. No way you're seeing through the glass with this tasty chocolate, hoppy, coffee blend stress reliever. The coffee blend compliments the chocolate well once it hits your nose. Just let the next drink rest in the back of your mouth and breath through your nose, phenomenal! This gives you the full hop you need, coming from a long time IPA fan. The only downfall for this beer is that it is olny a seasonal, as I have wiped out every store in our city:) That was in May! I would love to be able to purchase this year-round! Cheers To Founders!   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Maybe I could drink this in the am instead of coffeed 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 I want to like it. I'm supposed to like it. Everyone likes it! Except I'm not that into it. It's not you, it's me. I'm just not into the charred/burnt coffee thing and bitter finish. Guess I'm a sweet stout guy... BUT I still always buy you when I see you Founders BS - maybe it's better when it's first released. I always get it like 7 months into the year. I will keep trying you though...I will never give up!    Update: tried this again at room temp (65 degrees) and it was much much better. That burnt coffee bitter finish was gone. very tasty beer. keep this one away from the fridge   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4.5 12oz bottle poured into a tulip. Strong coffee and cocoa smell. Nice lacing and not too heavy, the taste is of cocoa, some maltiness and roasted coffee. Overall a good stout.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This and Ten Fidy are easily my two favorite stouts that are easily attainable. 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 3.5 | overall: 4.5 12 oz bottle    I guess this is hard to find fresh. Recently purchased from a reliable source, this was bottled 7 months ago, hopefully it’s ok at 8.3 percent. Pours a hearty, two finger, milk chocolate colored head into my can-style glass. The body is completely black, with an odd amount of carbonation sticking to the side of the glass. Looks beefy so far.    Yeah I mean the nose doesn’t get much better than this. Huge coffee, and enough chocolate to keep my mouth watering. Fresh, dry, roasty, bitter coffee is the dominating aroma on the nose, but there is a sweet backbone to it. It smells amazing.    The flavor is huge. Coffee flavor is even more in your face on the flavor than in the aroma. Not what I would call a sweet beer for the most part, bitter coffee definitely dominates. Finishes with a slight cinnamon flavor, almost reminds me of mexican spiced coffee. Chocolate is just barely here. It’s a fantastic flavor, though I would have hoped for something slightly more balanced, as the aroma was suggesting.    The mouthfeel is alright. The body is honestly a little thin for a beer that is supposed to be your breakfast. Carbonation is just a tad below medium. It works, but something more chewy would be preferred.    The drinkability is very high for an 8.3% beer, you don’t get any heat at all, and it tastes fantastic.    Overall this is a pretty simple beer to review, it’s loaded with coffee, and not a lot else. Again, I would have hoped for something slightly more balanced, and maybe a little more complex, but what it does, it does well. Anyways, it’s still a fantastic beer.    The appearance turned out pretty good. I got lacing from the top to the bottom, though it was somewhat inconsistent. The head was average, as was retention. Overall a good looking beer, nothing more.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 Just like regular version but smoother an creamier. Pies & pints 4-2017 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Not overly impressed. Wanted less booze and more chocolate and coffee notes to come through. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 As good as stout gets, in my opinion...well balanced for so many elements 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3 | overall: 4.25 Tasty little rascal here. I scored it what I scored it. I did what I did!  My overall question is, what kind of number score do I give for "Feel"?! Do I rate this on how I feel the next day after drinking a shit ton ? How does it feel in my mouth because all stouts feel the same. Please. Help.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Very complex and full bodied. Brilliant balance of the common imperial stout/ coffee flavors. Also, great flavor from the cooler serving temperature through to the gradually room temp. warming.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
