look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Golden, non-cloudy with a white foamy head. Great lacing.    Aroma: notable malty aroma with a slight citrus finish.    Taste: mostly balanced malty/hop taste with a slight leaning towards Malt imo.     Feel: medium mouthfeel, slightly chewy. great imo.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Darkish IPA. Orange hue to my eye. Light lacy white head. The smell is subtle for a west coast IPA. The taste is right in my sweet spot: piney, grapefruit. Absolutely delicious   
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Was a decent beer. A little bitter for only 46 IBU. Maybe I had a bad bottle but I feel this beer could have been better. 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 2 | taste: 3 | feel: 3.5 | overall: 4.25 i d looooooooooo 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 12 oz bottle. No bottling info    Pours a clear golden body with a bone white head. Good retention. Lots of lacing.    Smell is prominent . Mostly a grapefruit citrus, somewhat floral too.    Taste is an interesting balance. I can really taste the malts at the finish. This seems to reduce the bitterness quite a bit.     Light and slightly dry feel.    All things considered, this beer is a classic ! An interesting link in the chain of IPA development. Not exactly a west coast IPA by today's standards. But 15 years ago this was pretty cutting edge. I can taste the history.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 12 oz brown bottle.    I will start by saying this is a nice well-balanced IPA. It poured a nice golden color with a good head that dissipated rather quickly, leaving lace all the way down the glass. Aroma was of pine and grapefruit, which I thought was a bit mild for a west coast IPA. There was a nice malt backbone that supported the hops well to create a beer that is enjoyable to drink.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 The pour was great, clear and pale appearance with an thick white foam head. Smells herb like and floral; sage, basil, mint and lots of floral notes. Taste was very herbal and floral but little bitterness during or after. Light to medium levels of carbonation and a smooth run over the palette. Tastes/feels like a session ipa, but kicks like a full strength ipa.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4 | taste: 3.5 | feel: 5 | overall: 4 Aroma- strong Aroma of grapefruit .   Flavor-  grapefruit flavored I'm sure they used a lot of cascade hops. Not too much malt comes through.  Look- Brilliantly clear  Mouth- light bodied.  Overall- pretty good ipa. Very grapefruity. Light bitterness but it lingers.   
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 One of my favorite IPAs for the money...great full taste with no bite...very crisp and clean 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Legs, balance, color, crispness, it's all there. Nice dry finish, fabulous dry feel after the swallow. Early, mid palette is just as good. This is a very good IPA.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Nice looking amber color. No overpowering smells, mostly malty which is what it tastes like. Considerably better on draft than in the bottle in my opinion. If I'm at a liquor store I won't buy it again, but on tap at a bar I'll go for it.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 2.75 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.5 Not going too in depth... But this is a very basic beginning, middle and ending IPA, almost no aroma, to start... Then there's barely any flavor. I don't get hints of anything in it. Hops are manageably par for the course. Only saving grace to Lagunitas IPA (that I'd say) is there's no weird aftertaste or effect.... A very mediocre intro to IPAs... And if you've had ANY flavored IPA, I say skip this one   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Pours a little dark. Clear. White head. Aroma is underwhelming. Lots of biscuity malt character. Some spicy hops. Thin but easy drinking. A pretty good widely available IPA, but weak in comparison to the IPAs I'm used to.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 12 oz. bottle into a snifter. Light copper in color, topped with about a finger width's head of bubbly, white foam. Transluscent in appearance - overall good clarity albeit a bit hazy. Dank pine, hops, citrus, and a touch of grapefruit on the nose. The taste follows along, with a decent bitterness presenting up front, then giving way to a juicy, fruity sweetness. Lots of grapefruit, mango and maybe some pineapple in there. Nothing stand-out, but very well balanced. The bitterness is far from overwhelming, but remains more than noticable. Good feel, pretty standard. On the creamy side, which is nice. The flavors of this beer fit perfectly within the 6%-8% ABV threshold.     Again, nothing stands out to me, but this is a solid IPA for sure.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Really enjoying  Lagunitas IPA  Think I'll have one more 
look: 3 | smell: 2.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 Not bad. Pretty average I PA. Decent hoppy aroma and taste for a readily available IPA. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 I've never been big on IPAs at all, but this was one of the first I tried and actually enjoyed. When I'm feeling an IPA, I go for this one. I'm picky on my IPAs so the fact I like this one means it is just the right amount of hoppiness for me.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 F'yeah 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 From tap    The color is a nice honey amber color with a one inch white foamy head. Nice lacing on glass too.    Wish the smell was more pronounced. There are hints of pine and citrus peels.     The taste is on par with ano IPA. Not overpowering but enough to know I'm drinking a beer. Hoppy, slight citrus notes, not overbearing pine or grassy notes.    Great level of carbonation. Feels a little more rich than other beers. Sips well.    Overall, a nice IPA. Nothing extraordinary but not boring either. Great beer to drink while at a bar. Pairs easily with a nice Angus burger.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Serving Type: Bottle  Consumed: 4.14.16    A: 4.5 Pours a clear, orange-gold with a one-inch, white head. Pretty good retention and nice lacing left in the glass.    S: 4 Good balance of malt and hop with some sweetness mixing in nicely with pine and citrus. Nice aromas overall, but a bit muted.    T: 4.25 Flavors are like the nose, but a bit stronger. Still good balance with a mild malt sweetness up front before orange, pine, and lemon kick in. The finish has a nice graininess to balance out the mild hop bitterness.    M: 4.5 Great body and carbonation with a creamy, substantial feel that’s still refreshing.    O: 4.25 This is a classic example of a clean, well-executed IPA. It’s not super hop-forward and isn’t exactly cutting-edge anymore, but it still hits the spot just about every time.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 More in common with English style IPA than typical west coast IPAs. Light copper yellow color. Easy on the palate and a restrained bitterness (51 ibu). Bombers are always reasonably priced it seems. All adds up to a good everyday quencher. Wish I could have found a date or at least a code on the 22 oz bottle.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 The beer was a solid copper color, with a half inch head. The smell was simply of fresh hops and citrus. It tasted very crisp and the taste of hops was very prevalent with a minor hint of malt flavor and pine. There was a good level of carbonation which made it refreshing and it also wasn't too bitter. A very nice beginner IPA.   
look: 2.75 | smell: 2.75 | taste: 2.5 | feel: 2.75 | overall: 2.5 **  11/07/2015  Bottle at TGI Fridays. Best thing available here. Bottle to pint glass.  AROMA: Citrus, hoppy nose.   TASTE: Taste is ash, but not too much, wood, pine.   Middle of the road ipa.  **   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4 Poured into a snifter/tulip/wine glass from a 22 oz bottle    I can't even imagine all the times I have had this beer and yet I have never rated/reviewed it? That is just beyond me.    A - A nice simple copper color, one finger white foamy head with a bit of legs/lacing    S - Pine, sweet and toasted malts/grains, bright citrus (lemon, orange, lime), biscuit yeast, nice sugar and just all around hoppy. The smell is the least impressive part of this great beer.     T - Really nice balance of hops (pine and citrus) and malt (sweet and toasted) with a very nice biscuit yeast, nice sweetness and just a very well done simple from start to finish IPA.    M - Medium carbonation, medium acidity, nice complexity, well balanced and the hop/malt finish you'd expect from a staple IPA.    D/O - Refreshing, simple (but not lacking), easy to drink and smooth as heck. As a staple IPA and what you'd call and "everyday'er" this beer is perfect. Anyone looking for something more should try this one but, may end up moving on -- for the time being (don't worry, you'll be back). If you like hops and malt in a perfect balance, this is your go to ale!    Final thoughts - At less than $8 a six pack this beer can be an everyday beer for most and at 6% ABV, why the heck not? Really well done and near perfect for what it is. The only thing lacking (for me) is the nose doesn't represent the rest of the ale.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.25 | taste: 3 | feel: 4 | overall: 3.5 
look: 3.25 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 Poured into a Spiegelau IPA glass.    Look: Pours copper with off-white creamy 3/4 inch head.     Smell: Citrus (grapefruit) and eucalyptus comes through strong. Mild hop smell. Very reminiscent of strawberry fruit to go's by SunRype.    Taste: Strong hit of citrus and grapefruit along with florals off the start, followed by pine and some mild malt. Hoppy bitterness through the finish, but nothing overpowering.    Feel: Mild carbonation and a light mouth feel. Finishes on the dry side.    Overall: Very easy IPA to drink. Not crazy hoppy or piney like others. Pretty well rounded and you could easy enjoy a number of these in a row. Great for relaxing outside in the summer.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours that sticky copper liquid, 1/2" white head. Aroma hit those copper and pine hop notes.     Taste is reliable, plenty of grapefruit and pine bitterness. Seems like the other offerings from the brewery in this vein drop more dry late stage hopping than this one.     Pretty reliable, very good when fresh, great cost point.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 Pours clear brass with a patchy, small head that manages to drape the glass in foam. Light citrusy hopes and some cookie dough pale malts in the nose. Moderate hoppiness in the taste, more citrus,, grapefruit some floral and pine notes. Solid doughy maltiness keeps everything in balance. Moderately light bodied with a smooth, creamy carbonation. Light bitterness and eucalyptus hops in the finish.    A simple, straight forward IPA that covers all the bases. Not overpowering by any means but boasting a full array of hops. Worth a try, and would make a fantastic gateway IPA.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3 | taste: 4.5 | feel: 3.5 | overall: 4.25 12 oz bottle poured into imperial pint glass    L - Pours a clear orange-gold with a thin lacing, typical of other IPAs I've drank    S - Citrus, pine, apple, for some reason a strong smell of grape juice comes through    T - Starts off with a classic bitter hoppy kick, grape juice (not fruit), citrus fruit and bready malt follow and finish, very drinkable    F - medium-bodied carbonation, slightly dry finish    O - A good west coast IPA I see most everywhere and glad I finally picked up a 6-pack. Reasonably priced and fairly balanced.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Great IPA! I truly enjoyed this beer. It wasn't over-powering, nor did it have a ton of bitterness. I can tell this is a quality brewery that knows how to turn out a quality product. I would recommend this to anyone and I generally do not enjoy the IPAs.   
look: 5 | smell: 5 | taste: 4 | feel: 5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.5 | taste: 2.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Pours a slightly hazy golden-yellow with a foamy white head that retains well and leaves behind a good deal of lacing. Pine, citrus, and slightly dank hops. Solid aroma. Great citrus notes, with a little banana, clove, and malt base notes. It performs, but is a bit plain. Mouth feel is robust and filling. Great addition here. Easy and fun to drink. Overall, an IPA that hits the essentials. Nothing extraordinary, but just plain good.    Served in a 12oz snifter.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Sample is approximately 60 days post-bottling.    A: Clear. Color is dark gold to light copper.     S: Aroma is mild. Obviously hoppy, but not in your face. No malt detected.     T: Bitterness hits the tongue immediately. Hops lean towards resinous pine and dank notes. Not much citrus or fruit.     M: Carbonation is medium-low. Finishes thin.     O: It's a good bitter IPA. It lacks the punch of hop flavor and especially aroma i love in IPAs though. I'd drink it again but I don't know that I'd choose it over many other IPAs.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is my every evening beer. It is strong bold and the taste I am expecting is there. I just wish it was a bit chocolaty 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.5 Drank from bottl.e    Can't speak much on looks, a basic bottle. Had to drink this after it fell out of fridge; thus lots of foam which left lacing. Clean looking.    Smells solely of fresh glorious hops.     Taste is typical of an american Ipa. It is fairly straightforward, not too full bodied, but crisp taste of piney hops throughout with a slight malt finish.     Pretty crisp, bitey from the hops, but nothing to back it up with. Feels like it needs something else for the feel.    Good, standard IPA.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 This one poured a very cool metallic orange with a thin foamy bone white head. The beer I poured appeared to be light on the carbonation as the bubbles were slowly streaming up the glass.    The smell was an average as of late IPA smell with a very strong floral hop forward smell with just a touch of some mustiness coming through.    Taste was a piny bitterness with a nice balance of the barley malts and hops.    Mouth feel was light with a crisp finish.    Overall this was a crisp and refreshing IPA that I could find myself purchasing again! Very easy drinking and easy drinking beer. At a 6.2 may not be exactly session-able but who gives a damn! As long as you live within walking distance you are cool my friend.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 2.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3 | smell: 3.75 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 2.75 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Nice mellow CA IPA. It has nice mellow character for an ipa with a little touch of spice. One of my favorites when I don't want a strong tasting beer. Available in bottles in the southeast of the US.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 Pleasant, balanced and drinkable. A little soft on the nose but nice hop flavor and excellent mouth feel. A very nice IPA. 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Solid, all around, go to IPA. 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 355 ml bottle, pale gold, frothy generous head, aroma very hoppy with malt , touch of caramel, pepper, and wild flowers. flavour strongly hoppy, malt and caramel, finish has a taste of honey with complex hops, very nice beer.   
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 It appears golden with a little bit of an orange color.  It smells like pine trees or sap. It comes subtle but pleasantly.  The body is light I think.  The taste is the typical IPA taste.   
look: 3 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Pint on tap in a Lagunitas mason jar at Chicago Dogs in Scarborough, Maine.    Appearance: Fairly clear gold with a big frothy white head. Head dissipates quickly; rings of lace left on glass.    Aroma: Pleasant spicy, hoppy nose. Some grapefruit and sap.    Taste: Great classic IPA flavors. Pine, citrus, grapefruit, spice, maybe tropical fruit. Good stuff.    Mouthfeel: Slightly thin body - very drinkable.    Overall: As good as everyone thinks it is. Maybe better.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.25 | overall: 3.75 See the immediately referenced review for the contest between Lagunitas and Bells' IPA.  Basically, it is a draw.  Bell's balances their hops for a better after-taste.  Lagunitas uses so much of the citrus hops that it smells good, but its after-taste is too much to enjoy.    Re-rate 6/12/16 tasting: dropped .25 in Smell and Taste. Hops should be moderated before I will go back to this often.  2/8/17 tasting: not sought out, guest in someone else's house. Hops dry too much. No rating reduction.   
