look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Rating: just drink it.  Price: $$    It's all about whether you'll drink the beer again. This one I'll grab anytime there's a steak on the table. Super drinkable, well balanced. This is not a hop explosion but who needs a hop explosion all the time? Clean, super drinkable. Who would've think Florida could put out such a good beer?    12 oz can   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Great ivory colored head that shows up, stays, and leaves tons of lace, and nice chunks. A relatively clear, coppery, dark oaken fluid. You know just by sight the hop content is serious and the supporting cast shows commitment.     Nose is big and juicy, with a surprising amount of caramel coming through. Lots of tropical fruit and mild pine, An overlay of citrus grove adds a nice edge.    Taste follows the nose. No surprise really as this has such a big flavor that the nose basically betrays all. Big chewy caramel malt steps up first and then Bam! Grapefruit and hop oil. A tingly mint. More oil. Some pineapple and hint of guava. More hops. Wow. So big, but not overwhelming. Finish is dry and not quite as long as one might think, given the ton of hops in each sip.     Feel is a smooth and well carbonated treat. Lightly creamy with a medium weight this one goes down quite easily for such a strong brew. Really. It drinks like something with much less abv. You almost want to session it.     A top tier IPA. One of the best Iv'e had. No surprise really as Cigar City has established itself as a top tier brewery imo.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.75 FANTASTIC IPA. Looks nice. Smells not too strong on the hops. A well balanced mouthfeel. The taste is so very good. Up there with and maybe better than 90 Minute. This is an outstanding IPA. On draft at Miller's Ale House, Destin, FL. Need this one in Texas.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours an orange copper with medium head that leaves some lace. Nose is not nearly as big as I expected from other reviews. Citrus heavy, with some earthy undertones, but even a 4 is being generous here. Taste has an initial fresh orange zest that fades to serious bitterness. Not really much malt backbone here, but enough to prevent it from being astringent. Finish loses the fruit and retains just bitterness and a bit of an ashtray mouth from some odd tobacco notes. Overall, a good beer but not as good as expected. I do like that it is a bit different than every other IPA.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 12 oz can    Pours a slightly hazy honey amber. Eggshell head is coarse and retains well.    Smells of hemp, bread malts, earthy and citrus hops.    Flavor follows, hemp and bread malts, orange blossom honey, grapefruit hops, and a mild earthy finish.    Medium to full body with tingly carbonation on the tongue.     Very good IPA, I understand the hype. Tasty, excellent balance. Definitely try if you find it.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Pours a foggy, nearly opaque, orange with two fingers of white head. Good head retention, with a good amount of lacing. Aroma is citrus, and herbal hops with caramel as well. Lovely aroma that provides loads of aroma, but without being overwhelming. Flavor profile is citrus, resin, and herbal hops. Caramel hits in the back. Nice deep flavor profile, and yet is plenty quaffible. It may be 7.5%, but it drinks much smoother. Mouth feel is fizzy, with a medium thickness. Overall, an absolute delight to consume.    Served in a 12oz snifter from a 12oz can.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 5 | feel: 4 | overall: 4.5 This is my all time favorite IPA from the Craft Beer industry, thus far. For me, there is nothing not to like... color, smell, TASTE suits my pallet just fine.   
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 Look: Translucent honey orange with a thick eggshell head. Mild activity. Very nice lacing.     Smell: Marmalade, tangerine, grapefruit zest, and caramel malt. Fruity and sweet.     Feel: Medium bodied. Sits on the tongue. Medium bitterness. Booze is a bit astringent on the finish. Malt is sweet but balancing.     Overall: A well balanced IPA. The bitterness and the malt jive really well together. The booze not is a bit much though. Enjoyed this one.   
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 compliments of my brother Tom...thx Bro!  canned on 5/24/17 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Amazingly floral and citrusy. Pours a see through golden with a white head. Smells of citrus and pine but the taste is very floral with citrus and again citrus with a dry finish. A very solid IPA that's goes down smoooth with a light bitterness.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 I like. Can't pinpoint why it is so smooth. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 I have got this brew a couple times now down in Alabama. Today I poured 3 of them into a thermos and jumped into the pool sipping on them for a couple hours. The tropical fruit stands out. And a biscuit flavor comes through at the tail end. Perfect for in the hot sun. I can see why Cigar City, Flordia loves to brew this one. This is now one of my go to ipa's when I come down south...   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Cigar City's Jai Alai enjoys a stellar reputation-- and with good reason. This is an exceptionally well balanced beer with a deft hand managing the balance between hoppiness, malt and citrusy notes. I can only imagine the pairing of this beer with equally well made empanadas or deviled crab cakes-- both of which Ybor City produces with deserved pride. If you can find this beer, get it for the true IPA lover in your life. Unless that's you. Then don't share it at all.   
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 As a Disney nerd in addition to a beer nerd, this is the beer I seek out whenever I'm in Florida. Nice balanced beer with an excellent mix of hoppiness and citrus. On my short list of "buy it if ever you see it" beers.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Golden to orange in color that only appears richer once sipped. The aromas don't do justice to the well combined tropical and hopped flavors. The feel is rich and also delivers great effervescence providing a wonderful balance of depth while maintaining it's delicateness. All in all a beautifully balanced IPA.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Good citrusy base with a good hop load! Better on draft than in the can. 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 On vacation i picked up a 6er in Lakeland. Its delicious. Kinda burnt out on IPAs but this one is a winner. Citrusy floral aroma matches the taste. Easy drinking makes for an enjoyable IPA. Well done.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Perfection! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 A 12 fl oz can with a canned on date of 21st March 2017. Poured into a Lost Abbey teku glass.    Appearance: A slightly hazy light copper orange colour with a two finger slightly off white head that had great retention and left lots of nice lacing.    Aroma: Lots of citrus grapefruit peel, orange rind and lemon with hints of tropical pineapple and pine.    Taste: A nice sweet-ish malty caramel and biscuit backbone, followed by some nice citrus grapefruit and orange with a touch of pineapple and a mildly bitter finish.    Mouthfeel: Medium bodied with moderate carbonation.    Overall: To be fair, perhaps this was hidden in my fridge a bit too long. It was however, still well balanced and enjoyable to drink.   
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 Canned on 6/1 so about 6 weeks old. Copper color that had a nice fluffy head when poured in a teku, must have a bit of chill-haze as a little amount of light comes through initially but it clears as it warms. Good lacing on the glass as the head settled. Had a very citrusy smell when the can popped but it faded so quickly, getting a little more bready smell now. Flavor is underwhelming for me. In all fairness I bought this from a Total Wines off the shelf, not out of a cooler. Not sure for how long it had been warm but I have to imagine it's impacting the flavor. Very malty, substantially bitter as it lingers in between sips, a little bit of pine, Drinks lighter than most IPAs, decent amount of carbonation. I am going to blame the conditions this was kept in prior to purchase   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 On tap at the Hangar restaurant, St Pete Airport. Golden bubbles in the glass, and a nice subtle head. Instant hops presence in the nose, with a piney rich flavor on the tongue. Nice malt backbone, but this beer is all hops. Well balanced and enjoyable--and perfect with my spicy shrimp and grits. Loved it!   
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Clear orange-gold pour with a dense and slightly off-white head. Strong hoppy aroma and flavor with lots of pine, resin, tropical fruit and orange peel. Medium bodied and somewhat juicy.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 Look: Apricot gold colored body with super fluffy head and lingering carbonation, slightly off white. Looks great.  Smell: Citrus, pineapple, mildly piney with some other tropical fruits in there.  Taste: Mirrors the smell, although the bittering of the hops really comes through here. Malt bill is noticable in the background as well.   Feel: Light body, slightly foamy, a bit slick actually, but for a refreshing beer, I'm pleased  Overall: I'm not an IPA guy but I'll give credit where due, Cigar City did a good job.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Excellent IPA... Hard to find in Michigan 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 DATE: July 1, 2017... OCCASION: chilling with Jer after Spikes game with a Liqour Factory growler ($5 off--criminal!)... GLASSWARE: Hopshop 20 oz. pint... with a golden amber body that forms a triple-fingered head of white foam that craters slowly, its creamy body substantial and lasting... mango, grapefruit, the classic citric aromas associated with an IPA (lemon, orange peel, resin)... pepper and other spices suggest a round, full profile... smooth, textured sips whose body belies its 7.5% ABV... a comfortable finish lasts between sips... the resin and tropical fruits build a lively, engaging taste that is at home and encouraging of its next sip... bitterness is short-lived... more than six years after the party began, I finally experience CC's JA's greatness, a balancing act of malts and hops that delivers a nuanced, flavorful IPA...   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Bottle Date: 5/20/17  Palate Contaminants: other beer    Look is medium amber. Slightly opaque, too. Moderate amount of white head.    Medium-strong marmalade scent. There's also some spice, turmeric and piquant lemon rinds. There's also a bit of pilsner tilt to matters. There's also a little bit of something sweeter, maybe nectarine. Too bad it's not stronger.    It's malty, but there's lots of stuff that grows outward from that. First, the sweet stone fruit (nectarines and juxtaposed sour cherries) are stronger. There's also a little savory depth to the fruit flavors, but not a whole lot. Sweet grass and lemon are stronger, yet I can't quite say lemongrass. Whereas the nose was spice, the taste is far more herbal, moderately dill and slightly cilantro. Mild bitterness arrives late.    I don't get a lot of carbonation, either way. It's neither fine nor course, but it just seems like there should be more of it. The aftertaste has some citrus astringency, but it's pretty light.   
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Very smooth and delicious 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 I'm able to get this super fresh in NJ, and it's reasonably priced. It's no Stone IPA but, it's pretty damn good 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Found this in OBX, NC today randomly; cans dated 6/16/17, so for a MA guy who cannot find this beer on my home turf, this categorizes as a nice freshie find   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Excellent balanced IPA     On draft at Oceans bistro in Avon Nc 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 Love this one, the fresher the better. Not good at adjectives, but my favorite warm weather IPA. Refreshing citrusy aroma, deliciously hoppy but not sharp, delightful, not too bitter finish. Wears its fairly serious ABV very well. Enjoyable right out of the can, very, but a glass shows of its hazy golden color, creamy head, lacing, and of course its aroma best.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Look: Nice orange color - quite hazy. Only about a 2 finger head pouring from a can. Nice head retention.  Smell: Powerful tropical and citrus fruit. Some malt. Smells sweet.  Taste: Powerful blast of hops (tropical and citrus flavors). Slight bitterness at first. 70 IBUs are not as noticeable with the sweet malt and caramel flavors that rush in next. Super flavorful.  Feel: Feels medium, but close to a full body - seems thick and a bit syrupy.  Overall: Very very good IPA - May be my favorite IPA right now. I am so happy that Cigar City is now distributing in Colorado (since the relationship with Oskar Blues). This was one on my beer bucket-list that I finally knocked off. There aren't too many beers that I buy in a 6 pack (usually do singles, 750s, and bombers), but I will grab 6s of this for sure.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 16 oz Pils glass.  Nice orange glow with a slight haze. Aroma is very fresh, fruity and wet.. with a citrus/floral mix. Taste is well balanced, with your typical hopped flavors. Malt base keeps the bitterness in check. Very smooth and creamy. Carbonation level was also very good.     The MF for this beer was the highlight. CC has done a great job with this one.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 what a surprise down south. Especially when you can get it at the Rays game!!!!! 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 This is my go to beer. I've tried to find another I like better.. but so far this is the one I keep going back to. It looks good, smells good, taste great and very refreshing with just enough buzz juice to keep you toasty.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great copper orange gold with a slight haze. Rocky head that dissipates to a small lacing after a few minutes. Nice hop nose. Great clean malt taste and intense pine and citrus hop flavor with an intense but pleasant hop bitterness. A classic American IPA done right.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 The appearance is a somewhat hazy though clear light golden amber/somewhat light yellow and clear colored body. There is a super small carbonation is seen rising at an adequate pace; the head - well holy moley dude this thing absolutely defines "rockiness" in the head and how it sustains itself at least to me is quite a show (practically never seen anything like this). The smell has well, this takes a somewhat kinda downfall here, and I realize this is an AIPA that I had after almost 2 months, ok, all I have to say is gee weez - where the heck did the caramel come from and why is it displacing so much of the bitter hops that I typically enjoy in an AIPA (this is why I did this now and not after I got through the entire 6 pack). The taste is super sweet through the caramel malts, and some light hop presence. The aftertaste is somewhat "swarmy" through the caramel malts trying desperately to combine with a bitter "hoppiness." For the most part, it really didn’t. Hmmm... did I have this too old? However, I will say there is a nice dry finish. The palate is sits about a sort of a medium body of sorts, and it leaves a super dry feel coating the mouth and tongue all around. Overall, in my opinion, I think I need to try this fresher.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 This is my "go-to, impress my visitor (from CA) friends and family" IPA. Readily available in supermarkets here, which is a good thing. The juicy tropical hops aroma and flavor are both just....delicious. It has just the right amount of sweetness to counter the wonderful bitterness. Color is a bright copper/orange with some nice haze. This is a 9.9 as far as IPA's go...I rounded up to a 5/5. My favorite Florida beer, hands down.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 2 | taste: 3.5 | feel: 4 | overall: 3.5 12 oz can, canned on 5/9/17. Pours slightly hazy golden orange with a big fluffy white head that retains well and leaves little lacing.    The aroma is subdued - sweet soapy biscuit malts and slightly metallic hops.    The flavor is sweet fruity grainy malt with a fairly big piney resiny slightly ashy hop finish. The mouthfeel is medium to full bodied with slightly sharp carbonation.    Overall, a decent IPA that I liked a lot better on tap.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 After this last experience, I had to edit my review... First let me say, some of the cans I've had have been perfect 5's in every category. But then some have been about 4.5. I think the key is having one less than 3 months old and letting the can sit at room temp for about 20 minutes or so before you pop the top. If you get it right, Jai Alai, judged in the category of IPA, has the potential to blow your mind! This review describes Jai Alai at its best.     Canned on 3/8/17, enjoyed on Memorial Day 5/29/17. 2nd fresh 6 pack in October 2017.    L: Can said pour gently so I did. Poured a beautiful bright, almost glowing, golden yellow orange. A little cloudy. Clean, thick and dense white amber head, lots of sticky lacing. Even the graphics on the can look hoppy and dank! (the old graphics)    S: Mellow, rich, fruity hops with a very nice citrusy grapefruit twang. Citrus, apricot, mango, white grape peach. It's got some dank in there too. Can't keep my nose out of the cup!    T: Fruity hops on the front, pleasant, citrusy and clean. Excellent, smooth enjoyable bitterness. Very good! Not too piney, bitter or sweet but a good dose of them all. This is what I think of when I think of the perfect IPA. SO GOOD!    F: The most resinous and hoppy oiled IPA I've ever had. Just enough carbonation. Medium to full bodied. This must be the threshold of an IPA/DIPA. Amazingly drinkable.    O: It's IMPERATIVE that you let this one warm up. I had a couple that were straight out of the fridge and they weren't nearly as good. When you hit the right temperature, Jai Alai is a bold yet balanced IPA that pushes the limits in every category while remaining very friendly and welcoming. The end result is a very flavorful and drinkable IPA that should be experienced by everyone. Definitely one of my favorite IPA's if not my favorite. Wishing they had a DIPA as readily available. Found a six pack on the shelf at Publix for $10. Amarillo, Simcoe, Cascade, Motueka, Centinnial and CTZ hops.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Unique can info: CANNED ON 05/09/ [email protected] :53 THE GOODIES    Slightly hazy, golden-orange body; thick, sudsy, sticky head. Loads of citrus fruit smells. Well-balanced flavors of toasted grains; some fruity esters, kind of like orange rind; robust hop bitterness that lingers long into the finish. Heavy body; coarse yet warm on the palate; mostly dry finish.    An all-around, very fine IPA. Balance, depth, complexity, all very tasty and enjoyable with every sip.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 12 oz. can, canned 20 days ago.    Pours copperish orange with a thin white head.    Nose is peach, orange, caramel, and pine. Somewhat subdued.    Taste is a smooth, easy-drinking blend of tropical fruit, grapefruit, hop resin, and biscuity malt.     Mouthfeel is medium.    Overall, solid. A good 6 pack IPA. Goes down easy. Nice on a May day in Florida. 8.5/10   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 Very nice sweet fruit aroma. Citrus and other mellow fruit. Moments of excess that seems to grow as it opens up (too bad). I little earthiness in the hop presentation too.  Slightly cloudy bright orange/amber. Off-white head with some lacing.  It's really on the edge between a Am. IPA and a DIPA. The intensity of the hop is pushed. Fairly big bittering and it lays on the finish for a good long while. The hops are fresher and sweeter in the aroma, but still show some of those characteristics. Enough malt firmness and a little sweetness help. The body is mixed. It starts big and fluffy and finishes feeling almost thin. KInda' thin and full simultaneously.   This is a good drinker. Not as good as I had hoped but a worthwhile Am. IPA nonetheless.  thanks bro for this little Florida gem.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12oz can dated 4/12/17 poured into a hotel water glass  A: Slightly hazy orange with a solid one-finger head that lingers  S: Loads of grapefruit, pine, herbs and tropical fruit  T: Citrus and tropical fruit up front with an herbal finish  M: Medium-bodied, quite smooth  O: A rather delicious IPA   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Crisp fruity smell. Great hop combinations and finish. No bitterness only citrus smoothness. 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
