look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Appearance: A golden-coppery orange with a reddish hue. A good amount of rising foamy white head and some decent looking lacing left behind as it settles.    Aromatics: Fairly strong floral infused pineapple and grapefruit citrus with pine resin. I also get a good level of toasty raisin that keeps the balance closer to the sweeter end of the spectrum. I actually really like the how the subtle sweet malt seems to drift in just underneath.     Taste: There is a bit of a yeasty bread sweetness right at the start that quickly moves on to the more intense citrus peel and earthy pine of the hops. The bitter is equivalent to day old coffee with a hint of mocha added.    Mouth: A decent amount of carbonation (not too much) it sits just below "lively" and is good enough to add a nice sensation to the palate. Body is definitely medium, and doesn't wander closer to one end or the other. It's intake is slick and warming, the finish is of moderate length and intensity with a bitter that has a good heft to it.    Overall: I really enjoyed the complexity and freshness. It is one of the better IPAs I've had, even though IPAs are not my usual these days, and I tend to prefer East Coast hop varieties better than the West, so that probably plays a role in my overall impression. Would I drink it again? You bet! But I'm in agreement with many of the others who have ranked it and noted that it just seem to be as far up the chart as other highly praised beers.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 12 ounce bottle into tulip glass, bottled on 8/22/2016. Pours slightly hazy medium orange/amber color with a 2 finger dense and rocky off white head with fantastic retention, that reduces to a nice cap that lasts. Dense soapy lacing clings around the glass. Fantastic appearance. Aromas of big grapefruit, tangerine, apricot, peach, pineapple, mango, lemon zest, orange peel, citrus rind, pine, light caramel, toasted biscuit, herbal, and floral/grassy earthiness. Damn nice aromas with great balance and complexity of bright citrus/tropical/pine hops and moderate bready malt notes; with great strength. Taste of big grapefruit, tangerine, apricot, peach, pineapple, mango, lemon zest, orange peel, citrus rind, pine, light caramel, toasted biscuit, herbal, and floral/grassy earthiness. Good amount of pine/citrus rind/grassy bitterness on the finish; with lingering notes of grapefruit, tangerine, apricot, peach, pineapple, mango, lemon/orange rind, pine, toasted biscuit, and herbal/floral/grassy earthiness on the finish for a while. Incredible complexity, robustness, and balance of bright citrus/tropical/pine hops and moderate bready malt flavors; with a great malt/bitterness balance, and minimal lingering hop astringency after the finish. Moderate dryness from bitterness, increasing through the glass. Medium carbonation and body; with a very smooth, sticky/resinous, and lightly creamy/grainy balanced mouthfeel that is nice. Minimal warming alcohol for 7%. Overall this is an incredible IPA. All around fantastic complexity, robustness, and balance of bright citrus/tropical/pine hops and moderate bready malt flavors; very smooth and easy to drink despite very resinous bitterness. A highly enjoyable offering.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Very good IPA. Not as floral as some of the real good IPAs but still very hoppy and a good mouthfeel. Very unassuming by the looks, but tastes strong and finished smooth.   
look: 3.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 (poured into a pint glass) Yellow-golden, hazy, bubbly; off-white frothy head that leaves a thin, frothy layer; little spotty lacing.     Sweet, sugary IPA hop aroma: tropical citrusy fruits such as pineapple and orange and apricot and tangerine. Piney hops. Honey. A hint of white bread. Delicious, but sort-of mild.     Taste: mild but present hops: fruity (as described above), and the piney hops as well. Honey-oat malt character. I tell you what: this beer is so well put together. The flavors blend with such harmony. It's not so much a round beer as it is a well-blended beer. And the hop profile is one of the most pleasant hop profiles of my beer-drinking experience, for it is not too oily nor does it leave a lasting bitterness on the back of my tongue. I am not an IPA guy, but I could honestly drink this one year-round and not get tired of it. (Still, not as good as Sierra Nevada Torpedo Extra IPA.)     Mouthfeel/finish: medium-full, light carbonation; clean, bitter, refreshing.    Overall: I like it as much as I like Sierra Nevada but the price is outrageous, so I would probably go with Airrra Nevada Extra IPA   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Pours a light amber color. It's flavor has hints of citrus and has a bready aftertaste with a dry finish. It has a hoppy bitter quality to it as well, but unfortunately I thought the bitterness was a tad too strong for my taste. Overall I still think it's a more than decent beer, and if I saw this at a party I wouldn't hesitate to grab a bottle.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Appearance:  Amber-gold color, a little chill haze. Full of carbonation. Small head.    Aroma:  Resiny, citrus, herbal, floral, mango, pineapple, sweet caramel malts.    Taste/Finish/Body:  Hop bitterness up front, citrus, resiny, piney, floral, herbal, tropical fruit. Strong malt backbone, caramel, toasty, sugary. Well balance. Finish is semi-dry, clean. Medium bodied, crisp, easy drinking, a little oily.    Overall:  It's an awesome IPA!   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 solid west coast style IPA. was definitely a little too bitter for my palate. Probably will try it again on the tap somewhere and hopefully a fresher one will change my perspective.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Having this on-tap. This beer draws a pretty clear, medium golden color with a bit of an orange hue and a white head that's about half an inch thick when first drawn and served. Head settles to a medium sized to thick ring lining the inside of the glass along with some bits of foam on the beer's surface. Aromas of slightly toasted caramel malt notes along with mango, melon, and citrus hops. The taste is pretty much the same, with slightly toasted caramel malt sweetness that gives way to mango, melon, and citrus hop bitterness that also has a bit of an earthy note to it. Good balance of flavors here. Has a mainly crisp, slightly smooth and frothy, medium to full bodied mouthfeel with moderate carbonation. Has a clean finish. easy to drink in the good way.    Eric   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Medium amber color with soapy head. Smell is amazing. Nice, sharp and citrusy. Warm mango flavor with nice lemon rind flavor in the hops. Smooth texture driven by the malts. Really well rounded IPA.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 very solid easy to find beer 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 2.75 | feel: 3.5 | overall: 3.5 L -- vibrant pale orange. Slight haziness. Medium head with significant lacing  S -- mango, hops, lemon, nutmeg  T -- bitter hops and burnt orange. Very similar to lagunitas little sumpin sumpin but far too bitter  F -- crisp and heady. Pretty standard IPA  O -- I would purchase little sumpin sumpin instead    68/100   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I actually reviewed this beer about a year and a half ago.  I deleted the review, because the beer was totally different than the last time.    Since Ballast Point is now part of a bigger company, it has better distribution, and fresher bottle dates. Years ago, it was not uncommon for Sculpin to be 8 months old.    This can was brewed in late July. Less than 2 months.    Poured a golden copper- red color with a 3F head in a Spiegalau glass.    Wonderfully fragrant aroma, spicy, piney, other fruit.    Taste follows the aroma : pine, fruit- stone fruit, very spicy and carbonated.    Good hoppy finish, not too strong.    Okay, this the Sculpin which has the great rep.  Class-act West Coast IPA.    More for the fridge in the near future.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 An amber orange color with a rich smell of hops and citrus. Tastes very citrussy, a little piney, and has a mild bitter bite towards the end. Feels solidly medium bodied. Overall it's a fine example of the style.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.25 | taste: 4.25 | feel: 3 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 I enjoyed Sculpin from a 12oz bottle poured into a shaker pint glass. The beer pours a dark, golden, orange that looks as refreshing as it tastes. There was about a finger and a half of paper white head with good lacing on the glass.     The aroma is very strong and is dominated by citrus, floral, and fresh characteristics. I picked up lots of orange and grapefruit.     This is a medium-heavy bodied beer that feels hearty and sweet with a nice amount of carbonation and buttery smooth finish. It is a great level of bitterness compared to lots of other IPA's. I'll probably pick up another sixer of Sculpin as long as I can not look at the price.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 3.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2.5 | taste: 4 | feel: 3 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Tried this a couple of times but don't think it's worth the price or its vaunted status. A bit lighter and at least as complex as a Dogfish 60, I'll give it that. A fine IPA but the price just grinds my shorts. I also prefer the richness of the Two-Hearted at a bit lower price point.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
