look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Scotch ale not quite as dark as a porter. Should have liked but the flavor was really blaah 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 One of the first craft beers I ever had. Awesome taste and feel.   Reasonably priced and a beer that I always have on in stock! 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 355ml can.  L: Dark brown, lots of suspended sediment, thin head disappears quickly but leaves lacing.  S: Rich, sweet & malty.  T&F: Follows the nose. Wood, malt, treacle, hints of whisky barrel, smooth, soft, lightly drying, warming alcohol in the finish.  O: Excellent winter warmer. Almost hides the alcohol. Way too drinkable for 8.5% ABV...! Super smooth.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.5 Dark brown, lets a little light through. Good 2 finger head. Smells sweet with notes of caramel and chocolate. Tastes very sweet as well, without being cloying. It has the same caramel/chocolate notes as the nose, but finishes with some more fruity flavors, like plum or raisins. Moderate body with a slightly dry bitterness in the finish. Excellent beer that would make a great dessert.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 Well done.. 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 Bottle from Boise Co-op. Dark, ruddy brown, small spotty head. Big earthy, peaty aroma. Taste is malty, peat, chocolate, roast grains,. Lingering bitterness. Nice body too, velvety, rolls over the tongue.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 My go-to movie beer. A great Scotch ale with caramel notes and dark fruit. Definitely sweet and malty. Boozy in a good way but not to much of alcohol burn.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Fine example of a strong Scottish Ale.   A bit too strong in taste and potency for my tastes.   But.  as my fine grandpap would say.. 'this will put hair on your chest'.. or 'make a man outta you'..   not exactly encouraging to a girl.   Would drink another as a guest, or if one is hiding in the back of fridge.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.25 Very good and complex beer.    Appears dark ruby with very little head and lacing.    Smells like raisins and dark fruit, such as plums with strong malts at the front    Tastes like the nose but stronger. Finishes with a caramel and fig aftertaste.    Mouthfeel is big with heat from the alcohol, but smooth to drink another.    Overall very good, but could use more taste from whiskey or smoke.    Pairs well with strong cheese or good steak.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a deep, dark amber coloration with a medium, creamy head. Smells of caramel, bready malts, dark bread and a hint of dark fruit and booze. Taste follows the nose, with a strong malt presence dominated by caramel, bready malt and notes of toffee, dark bread, dark fruit: fig, raisin, with a hint of smoke and chocolate. Some earthy, bittering hop notes in there as well. Finishes with a medium, but kinda harsh, boozy bitterness. Smooth mouthfeel with low carbonation. All in all, this is nicely balanced, albeit maybe just a hint too sweet and boozy.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.75 | smell: 3 | taste: 2.75 | feel: 2.5 | overall: 2.5 This was the first scotch ale I ever had back about 5 to 6 years ago and I was blown away so I decided to revisit it recently. All I can say now is what the heck happened. Most of this 6 pack I ended up giving away to local friends. Founders puts bottled on dates on their label so I know I did not buy a 6 pack that was sitting on the shelf for a year or two. Maybe I got an infected 6 pack or something. Oh well, I guess I have to find another scotch ale to drink when I am in the mood for some. Cheers! C   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 great aroma, lot's of flavors and smooth going down not all that bitter for being listed at 50 ibu 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours a very dark reddish brown, with fine foam.    Smell is sweet, with figs, caramle and raisins leading the way, and some leather and brown sugar in the back.    Taste is more bitter than expected, fruity with plenty of figs, caramel and a hint of resin. Gets sweeter as it warms.    Mouthfeel is medium, well carbonated.    Overall, a really good Scotch ale, a little bit underwhelming on the nose.   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Color is dark amber with a slight haze (unfiltered). Nose has brown sugar and malt with a whiff of smoke. Smooth and nicely carbonated, malty, earthy, and just sweet enough. Hints of dark chocolate. Soft bitter finish. Good body to the mouthfeel, almost sticky but not cloying. Slight warming though the alcohol is subtle to my taste. I could drink a lot of this on a cool night and not know I’d overdone it till I tried to get up and walk.   
look: 4 | smell: 4 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 This tastes dark, like it ought to be enjoyed in an old mansion playing a game of chess by candlelight. It has a great finish -  one that perhaps shouldn't be disturbed by food.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12 oz bottle. Dark red brown with thick off white head and good lacing. Nice malt nose. Taste is sweet, malt, biscuit, dark sugar. Complex taste. Very good!   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 pours a nice ruby with a solid head, nice looking ale    smell is malty and roasty. decent hops to this as well, a nice combo going on    tons of roasted malt mixed with sweetness and a solid bitterness. a nice big red ale    easy to drink and very flavorful. wouldn't be my go-to style of beer but it hits the spot on a cold winter night   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 Look- Poured dark brown. Light head when poured that quickly dissipated    Smell- Plum and dates; sweet malts. No hops    Taste- Complex flavors- chocolate and dark berry taste- strong aftertaste of bread or biscuit. Touch of hop bitterness     Feel- Warm mouthfeel, thick feel on tongue. Pleasant alcohol taste    Overall- Fun and tasty beer   
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.5 March 21st, 2015 - Sassily named like San Diego's foundational Stone beers, Founder's Dirty Bastard is a chewy, salty thing. With a black dark body and a deep, malty nose, it offers little hints at first about the flavor profile. But that flavor is lovely and dark, rich with veins of licorice and soy sauce. More impressive than these, though, is the balance between the body and flavor, which are brilliantly engineered to match.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Had on tap.  L: nice dark brown with minimal head.   S: malt immediately and intense.  T: easy to drink. Some booze at the end but not too much.  F: light on the pallet for a wee heavy, I would drink a few of these.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 5 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 5 | feel: 5 | overall: 4.25 This is a "go to" beer for me. The scotch style is nice and molasses-esque. It pours a very dark color. The 8 ABV has quite a kick to it. Founders does a great job with all their brews, and this is all around one of my favorite local beers. I struggle between this and Perrin's Black for my local  favorite "dessert" beer   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Pouring from a 12 oz. bottle into a whiskey glass, this beer pours out a deep caramel and dark ruby in color. It resembles a dark tea. It forms about half a pinky width of creamy khaki colored crown.     The nose brings a caramel, butterscotch sweetness mixing with slight peat and some fruit. Maybe some molasses.     The taste follows the nose well. Bursting with the butterscotch and caramel sweetness and a hugely present peat element. Slight roastiness, almost in the form of a roast nuttiness.     Smoky, sweet, some slight bitterness and a warming/sharp alcohol presence.     Overall, I’m rating to style, and this isn’t a style preference of mine. I do like the different aspects and layers this brew brings.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Delicious punch-in-the-face beer with a creamy caramel eye appeal, rich full-bodied flavour and crisp finish. Rarely have I found a brew take a run at Guiness on my tongue, but this Scot ale makes itself well known with distinct character. If you like Twining's Irish Black Tea, Ghiradelli Dark Chocolate and a heavily peppered steak, this beer is for you. Rather, this is a beer for me. Respect earned, worth every sip.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Another great beer from Founders. Deep burnt orange color with thick khaki foam. Strong aromas of roasted chestnut, bread dough, date, and cinnamon. Semi-dry and weighty on the palate with virtually no perceptible alcohol. Thoroughly enjoyable and an excellent example of the style. [12 oz. bottle into Sam Adams glass]   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 This is one of my favorite beers. All founders beers are excellent. KBS is better, the best beer I've ever had, bar none! But for the price and regular beer enjoyment, Founders flagship beer is a truly awesome delicious beer.  Way to go founders, wonderful beers!!   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Bottled 6-29-17. Michigan craft pint.    A: pours a cloudy dark amber or medium brown with one finger of bubbly, sandy head. Tons of particulate sediment and little visible carbonation to speak of. Awesome lacing and retention.    S: I can smell the sweetness from a foot away. Like a cherry tootsie pop. A bag of fresh prunes left in the sun. Fruitcake. A bag of dark brown sugar. My mouth is watering. It smells sickly sweet, but I love it.    T: unsurprisingly, taste follows the nose. Arrives full-on sugarbomb, but a complex sugarbomb with layers of caramel, toffee, and perhaps milk chocolate with raisins and cherries. Middle carries some of those fruits but also a more pronounced whole wheat breadiness. Like one of those whole wheat breads that markets itself as healthy but has 10 grams of sugar per slice. Ending gets really hoppy and saves this from unpleasantness. Big herbal hop bite brings it all the way back to balance, and that is a long road, indeed.    M: thick. Hefty and malty. Syrupy. Slick finish, but somehow not unpleasant. The hippiness on the finish saves this.    O: each year I buy a dozen or so Michigan beers for the football season. I got this back in August for that purpose, and am I ever glad I did. Super sweet and bold, on paper Scotch ales should be right up my alley, but seldom are. This one manages to execute. Let's hope I can say the same for Big Blue!   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Beer pours a nice deep amber color with a small white head. The smell is caramel malts the flavor is smooth caramel with not a lot else. Overall a good Scottish ale.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 2.5 | feel: 3 | overall: 3 Bottle to a snifter.    A: This pours a cloudy, syrupy, dark brown maple syrup color with reddish hues in the light. Less head and retention than I'd assume for the style.    S: Molasses, deep, brown sugar, a heavy sweetness. It's like hummingbird food.     T: This is too syrupy. There are strong notes of brown sugar, caramel malts, little else. The sweetness is overpowering.    M: It's fresh and ready to go. It's thick on the tongue, heavy in the mouth.     This isn't my thing, and the bottle seemed fine.   
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 3.25 | feel: 3.25 | overall: 3.25 
