look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 A 22oz bottle of bourbon barrel aged stout dated 12/18/18. Slick oily black appearance with a thin veneer of brown head. Mild aroma of sour mash. Flavor is all about that bourbon barrel, boozy with vanilla and oak. Stout flavors are clearly an afterthought here. Roasted barley provides the color, like a porter, but roasty and toasty flavors hardly make an appearance. Though boozy, it doesn't burn, and at 11% this could prove quite dangerous (I'd have guessed around 8.5%-9%). BBA imperial stout is BBA imperial stout... but this one doesn't impress.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 This is just always good to drink. If I ever want a barrel aged Imperial Stout that I know will be consistently good, this is my go to beer. Good taste, great price. Just a nice mouth feel that tastes delicious each sip.   
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 First had Dragon’s Milk, my first beer from New Holland, poured from 12-oz. bottle, stamped “BOTTLED 03/14/18,” into solo cup. This is one surprisingly light and smooth 11.00 bourbon barrel-aged beer.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 My go-to beer to drink alone, buttery, nice vanilla, very boozy and creamy. I like to let this warm a little in the glass and let the flavors deepen. The stronger notes linger on the tongue a bit. Even has kind of a scotch-whisky note to me (which I LOVE).   
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Cellared for a special occasion, and tonight’s the night! Everything about this screams excellence. Truly enjoyable, nice black pour, aroma of chocolate and burnt toast, mildly sweet flavor. Gets more buttery as it warms. I’m glad I saved it! Happy birthday to me!   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Yum! Served it after letting the bottle sit at room temp for about 15 minutes. Thick, sweet, malty, dark, certainly has a bit of bourbon bite and mild bitterness. Reminds me of why I really gravitated toward stouts when I first got into beer!   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 Considering how buttery/creamy the taste was I wonder if they aged it in Elijah Craig barrels considering that whiskey has an aftertaste of buttered popcorn and cream.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 From Labirratorium. In Teku glass. Playing Avernum 3. Very oak-forward, but so well implemented that it doesnt bother at all, maybe thanks to the vanilla. Best oaking ive experienced. Abv completely hidden   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Very delicious beer for stout lovers and those who want to love them. Tastes of a roasty vanilla with a slightly alcohol taste in the finish. Still a very good beer. Suggest buying in a 22 oz bottle, chill and enjoy!   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 3.5 | overall: 4 A good aged imperial stout. Not the best I've ever had but I would say in the top 10. But I can honestly say that I have brewed better. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 When Tonight is a one beer night. This has become my number one option. I love the change that it goes through as it warms. Almost like 2 different beers. Not positive on which one that I preferred . For me, a 30-40 minute beer. Plus, my wife feels better about my discipline when she sees me drink one and done.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4.25 I like porters and dark beers   -yon 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Bottled on 4/13/17 (2017 Vintage)    Look: black with a frothy, tan head    Smell: toasted oak and vanilla, a bit of smoke, chocolate, and a touch of bourbon all come together nicely    Taste: follows the nose while adding an enhanced roasty quality throughout; there's a barrel-like char and vanilla sweetness that reminds of fresh s'mores and a bit of bubblegum    Feel: creamy with a good bit of carbonation, but not enough to be too distracting    Big, malty, and roasty, with a year in the bottle mellowing things out nicely. A simple yet flavorful BA stout, and a good entry point for exploring the style.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Every year, I wait for our local craft brewery to release Imperial Stout, which sells out in 2 days. Dragon’s Milk is even better! My new favorite beer! Perfection!   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 12oz. bottled 8-15-17  Dark brown out of the bottle, near black in the glass with a 1" tan head that falls to a full cap and sits.  Light aroma of roasted malts, cream, some booze.Some wood, vanilla. Really nice complex aroma.  The flavor at this point is less intense than the aroma, maybe a time of development currently? Expected way more from the nose than what I got out of the flavor. Not bad at all just not up to what the nose was putting out there.  Thinner body than expected. HOT @ 11%!   Good but not great at this point.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.75 | overall: 4.25 Look, it’s got the hype of a great beer, and to be honest it’s really good but the thing that you can’t rate of this site is if it as good as the price tag demands $15 for a 12 ounce 4pck. Emm to try yes but I promise this beer will not be a regular I have 5 beans by six point for that and it’s cheaper and better.   So that’s my opening statement, the look tells a telling story its dark but for an 11% it should be be near tar colored but it’s not it’s a special dark chocolate color   The smell is riddled with booze and aged vanilla with some lite mocha and coffee notes with a strong sweet finish that after a few hard smells becomes dominant.The taste is smooth very smooth with all that aged vanilla and chocolate iced coffee goodness but it’s too smooth no one flavor pops out and says hey I’m delicious, definitely needs a star of the show.   The feel however is amazing it’s what separates this beer from all the rest it’s literally sweet and milky and smooth and amazing.If feel is your key factor this beer wins gold every time I have my issues with it but in feel it’s god undisputed.  Overall it’s really good but not worth the price point nock it down a few bills and this goes from a low 4 to a mid 4 for sure   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a thick black chocolate with light carbonation. Aroma of vanilla beans and lactose. Taste is vanilla and milk. Great flavor. Goes down easy and clean.    = A fine barrel aged stout. Great drinkability. Good offering from new holland.   
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 My only complaint is that it's 11% ABV. I wish it was weaker so I could drink more of it because it is delicious. A very dark, smooth, rich, bourbon barrel stout. Very slightly bitter finish, which, as a hater of hoppy bitterness, I really appreciate.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A: jet black color, almost like motor oil. Thin tan film for a head    S: bourbon, cola, molasses, dates, dark chocolate, roasted malts, and a subtle berry note. Bourbon and chocolate dominate the nose    T: cola, dark and milk chocolate, bourbon, oak, tannins, caramel, leather. Alcohol and oak at the end    M: heavier side of medium mouth, silky sticky mouthfeel. Low carbonation    O: barrel aged stout as advertised. The barrrel character is mellow, but noticeable. Nothing mind blowing, but has a nice harmonization - not too heavy on the barrel not too heavy on the sweet   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Dark black color with light brown head. Coffee forward aroma. Rich coffee taste. Overall a smooth drinking experience. This beer is always a good solid choice.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3 | feel: 2.75 | overall: 3.25 Alright, I just want to be clear that I ain't hatin. Producing a year-round BA Imperial Stout is no small feat. It certainly fills a niche. Plus, the idea of milking a dragon and it coming out as a frothy BA Stout is surprisingly charming. Unfortunately it just isn't on par with its less common competitors.     L: Nice bottle, entertaining theme. Pours with just a half centimeter of mocha foam that dissipates quickly. Ends up looking just like a sweet cold-brewed black coffee. Not as black as most BA stouts; the body is more of a dark brown.    S: Not bad. Vanilla, fudge, coffee, coconut, caramel, raisins, a hint of orange and a milk chocolate finish. However, there's not much grainy/bready character going on, and what is there smells a bit stale.    T: Holds its own for a couple seconds, but then it falls apart. Fudge, vanilla, and coffee host a party and some sweet raisins and salty pretzels show up. With coconut and licorice planning to stop by later, you're anticipating a good sip. But then a stale cardboard note shows up and makes the whole thing weird until everyone else clears out.    F: Thin. Flat. Syrupy. Stale aftertaste... It could be worse, but that's not the goal.    O: A great choice if you want to get intoxicated quickly and you really want to be drinking beer. However, it's a poor substitute for the rich, roasty elixirs that most other breweries release a small batch of once a year or less. However, if you eat fruits out of season, you can't expect them to taste the same either. Maybe it's a necessary compromise.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 I'm a bourbon drinker so I picked this up. High alc (11.0%) - very tasty overall. Poured into pint glad with minimum carbonation. This was one of my weekly mix and match 6 pack. Definitely glad I bought it.   
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Stale review. Just logging for my information.     As good as nearly any BBA stout but readily available at a reasonable price. Can’t go wrong with it.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 L -- Pours a surprisingly light shade of black for the style, bordering on deep brown. Small whitish-tan head produced with aerated pour. Minimal retention or lacing   S -- Oak, dark chocolate, bourbon, hazelnut, coffee, touch of lactose   T -- Oaky bourbon, dark chocolate, medium roast coffee, roasty barley malts, light char, and vanilla   F -- Soft, smooth, and lightly velvety. Restrained bitterness throughout. Body feels a little limp/watery, at least given the style and the ABV but nothing too offensive.   O -- Glad to finally be trying this staple of the substyle. Wish it were just a hair more robust, although I can see how it has become a classic. If I were drinking this in 2001, I'm sure I would be completely floored.     83/100   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 3.75 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 L - Pitch, opaque black with a medium tan head that sticks around and leaves lacing behind.   S - Rich notes of chocolate and vanilla along with a malty sweetness.   T - Rich notes of chocolate and vanilla up front intermixed well with the sweet maltiness. On the back end there's a slight amount of smokiness from the bourbon barrels. Slight warmth from the alcohol at the end - but not off putting.   F - Medium to full bodied with a light to medium amount of carbonation. Smooth   O - A really nice if somewhat toned down bourbon barrel aged stout. I say toned down because some bourbon barrel aged stouts can smack you in the face with the notes of bourbon but this one is more mellow - but that's not a bad thing as it provides a smooth, easy to drink, well rounded flavor.   
look: 4.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 Bottled 1/11/18    A really beautiful looking beer. Black body, no light coming through, Just a little ruby tint all the way at the edge. smooth and fizzy brown cocoa head, okay lacing.    The smell is predominately fig, dark fruit (dried plum), raisin, and roasty malts. Hint of vanilla.    Taste is plum, dark fruity fig, roasted malt bitterness and some vanilla extract paired with some evident heat midway through and more heat on the back. Not much oakey character present here. Could almost pass as an imperial stout w/ no barrel aging, let alone bourbon barrel aging.    Mouthfeel is fairly thin, almost watery. Low to medium carbonation, doesn’t stick to the tongue much.    This is enjoyable as a plum-y/fig-y imperial stout with some heavy roasted malt character but doesn’t really fit the profile of bourbon barrel aged, as labelled. Really pretty brew but misses the mark in scent, flavor, and mouthfeel. Maybe it could use some aging.   
