look: 3 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 A classic and unique beer that has a rich history. Great for just having a light beverage with a lot of character at the end of a long day. Always handy to have around the kitchen as well, as it is a great cooking beer.   
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 4.75 | overall: 3.5 12oz bottle, dated 5LO. I've only had this a couple of times and it has to be 6 or 7 years since I had it last. A friend of mine asked me to pick some up for him, so I got some for myself as well.  A - brilliant amber colored body with a frothy off-white head that holds excellent retention leaving thick lacing on the glass as it slowly fades down  S - very earthy; pale malt, and yeast in the nose as well  T - yeast, pale malt, earthy & spicy hops,   M - medium body, very creamy and smooth, finishes dry with moderate bitterness  O - an American classic, but I've never been that crazy over it. Good to come back to, but I bet it will be a long while before I come back to it again.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Rusty orange with a khaki head and nice lacing rings on the glass. Notes of subtle toffee, sweet grain, pepper, and mild fruit. Creamy after a nice carbonation bite and slightly drying leaving a light lingering bitterness. Good beer here, nothing ground breaking but well done.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Fresh bottle served in a pint glass.     Nice pale gold color with a 1 finger white head. Very clear. Bready malts in the nose with some hop character. Taste follows the nose but with some sweetness. A very refreshing brew. Delicious.   
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Not sure what category here to put this one in.     A classic. A little hearty at times. Could be served year round.    My brother in law had at his wedding on draft. That kind of beer that is micro but still a crowd pleaser.    Get it fresh, like most brews and I bet you won't be sad.   
look: 4.75 | smell: 3.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 An old friend, I first had this back in the 1980's and it was one of my first craft beers. I remember it being very strong, full bodied and hard to drink. Wow has my pallet evolved. It's now a medium body easy drinker. This is a true classic beer that all BAers should try it least once. 4.50   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 12 ounce bottle poured into a pint glass    A: Pours a dark orange, honey color with a nice creamy white head, lots of tiny bubbles, some lacing, lots of carbonation, clear, looks pretty good.     A: Lots of malts, bread, biscuits, picking up some honey, slight floral hop notes at the end, no alcohol.     T: First impression, very smooth and easy drinking, malts, bread notes, slight honey, some spiciness in the middle, finishes dry with a strong lager flavor.     M: Medium bodied beer, very smooth and easy drinking on the palate.     O: This is very good, very drinkable, lots of flavors for such a small beer, some complexity, very balanced, going to have to pick this up again.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 A: [3.50] Dark honey colored beer. The beer pours out with a nice full finger of white head. I can't find an ABV listing. The date is "5UP" (which magically translates to born on 6/15/15)    S: [3.50] Prominent "lager" type scents. Breadiness. Biscuit. Caramalized sugars.     T: [3.50] My first instinct was Belgian yeast (for the first several sips) but that was gone so fast that it almost didn't seem real. After that if follows the nose. Bready flavors with some malt backbone sweetness. I still get hints of some spiciness from the yeast.    M: [3.25] Tingly carbonation. Decent body to back it up.    O: [3.25] This is nothing to write home about. It is a solid beer. Tastes like a traditional lager with maybe a tiny curve ball with the yeast. It is drinkable and repeatable. But also forgettable.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Amber in color with a fingernail of eggshell white. I small light malt with a slight marzipan note. To taste light malt, marzipan, and faint citrus. The mouth is light, crisp, and lightly salty.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Bottle, no date. Coded 5UI. Threshold beer glass.    S: sour hoppiness. I recognize the familiar smell of Northern brewer hops. Nice toasty maltiness.    A: pours a deep clear amber with 1 finger pillowy khaki head. Ample carbonation, excellent retention. Excellent lacing.    T: toasty, malty arrival. Not really any sweetness to speak of. Malty middle turns slightly sour, then the firm woody, stemmy bitter back end of Northern Brewer hops. It's a very strong and distinctive hop, but it is not done in excessive quantities here.    M: lighter side of mid weight. Lots of carbonation. Very clean finish.     O: a great amber lager (style) beer with very firm bitter back end. In the dark old days before craft beer, I can see why this was so loved. Now it's A very good, well-made beer, but nothing to write home about. I'd buy it again occasionally. Probably among the best sub-5% beers ever.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4.25 | overall: 4 
look: 5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 12 ounce bottle poured into an English pub glass.     Enormous, thick and foamy head that forms into a majestic peak. Persists forever. Copper liquid with pristine clarity and robust carbonation. Looks flawless. 5    Smells very lager-like, swet and bready and caramel-like with a light floral-hopping. 4    Consistent flavor with the aroma. Caramel notes, breadiness, light honey, and then an earthy, grassy hop presence. 3.75    Starts off smooth and creamy and develops a bit of a spicy bite mid-palate to finish. Finishes with a light lingering finish, some bitterness and a semi-dry feel. 4    Good stuff. Difficult to distinguish between this and a German lager, other than this feels a bit more bitter.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 a balanced brew. Something that one can drink with or without food. Enough flavor to stand alone, but not so much to overwhelm you.  If there was only one beer and this was it, it would be a good choice   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 Great smooth beer 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Look--  Beautiful, large head, ruby color, clear, decent lace    Smell--  Metallic, slightly sweet, a little sour (like a midwestern silo)    Taste--  Balanced, not too hoppy; berry notes, gentle, deliciously bitter finish    Mouthfeel--  Bubbly and smooth    Overall--  Thirst-quenching   
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Strong flavor. Not great but not unpleasant. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Still a go to beer. Has stood the test of time and will be here as others fade away.Granddaddy of CRAFT BREW 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 My pops picked up a sixer of this and I decided to have a few. Harkening back to my old college days!! I used to have this on draft all the time when we went out. A real classic. Look is amber, head is fantastic and lingers long. Smell: Bready, sweet and a touch of bitterness. Roasted malts. Taste: I can't believe this beer is sub-5% alcohol. Tastes terrific for such an offering. Roasted and semisweet malts, a bit of toastiness, bitter hops at the finish. I appreciate this beer so much more now that I've been around the good-beer block. This one is a winner. Cheers to the real San Francisco treat.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 4 
look: 4 | smell: 3 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 4 | taste: 3 | feel: 3.25 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 2.75 | overall: 3.25 
look: 3.75 | smell: 2.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 It pours clear dark amber with a one finger head. The aroma is toasty and malty, with some fruit and very slight lager-like sulfur. The taste is pretty nicely balanced with some fruit and restrained bitterness, Easy to drink.   
look: 4 | smell: 4 | taste: 2.5 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.75 L: Mahogany    S: English yeast, caramel malt, tinge OG fresh fruit    T: caramel malts, caramel malts, carmel malts! Then it's herbal dry hops for what I consider to be the best finish in any beer to date. It's drawn out, not bitter, not sweet, but not bland.    F: Typical lager carbonation here. Nothing noteworthy.    O: I love this beer. It's a bit simplistic maybe, but it's just a great heavy lager. Reminds me of pils with more flavor. I a shockingly bitter IPA and a complex coffee stout, but this...this is just a very tasty beer! I hope that makes sense. Give this brew a try. I think it hits all the marks for a steam/California common. Bonus, it has a great unique fermentation process!   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 355 ml bottle, Hort's bar, Bristol - Pours clear amber with a very large white foamy head which settles down after a while. Strong carbonation. Nice lacing. Smell - malts, yeasty. Taste - Malts predominate, caramel with a dry hopped bitter finish. Taste belies its lowish ABV. Certainly different and would see out again.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Flashback #7 - Subtle and mild but solid nonetheless. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 I got this beer under the fierce recommendation of my brother who loves this brew, because of the unique way that it is fermented in a shallow steam bath. It sports plenty of flavor yet a low 4.9% ABV.    Look-This one pours a clear mahogany amber color with thick bubbles of carbonation clinging to the glass as the head settles from thick to a thin layer. It glints a reddish-orange in the light.    Smell-The smell is simple yet satisfying. I smell English yeast and malts as well as a hint of grape skins at the end.     Taste-It’s heavier than a pilsner and richer than a lager. I can taste some West coast style hops amidst the malt-forward components of this beer. It has a rich biscuit taste with a dry hopped finish, but is not bitter. The caramel malts run rampant until the hops build on the tongue. There is a slight sweetness that is perfectly balanced by a tinge of hops.    Mouthfeel-It is a medium/light bodied brew, ample carbonation, and with a lingering toasty or oily aftertaste.     Overall- It is a very pleasant and unique beer that I was glad to try. It drinks like a 6% brew, but has a variety of attributes that are unlike most beers. Cheers!   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 3 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Pours a clear amber with fluffy white head that dissipates quickly to a thin cap. Smells of steely noble hops layered over cereal malt. Taste is again of steely/grassy noble hops, bitter up front and the bitterness lingers. Slight sweetness with taste of toast. Overall very tasty, and much more bitter than I remember it.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 A nice reddish orange in the glass. A nice head was evident in just pulling the cap off.    The nose is one of a familiar Anchor quality; West Coast hops with an all-malt grain bill.    A nice dry, easy drinking (sort of) lager that leans ever so slightly biscuity with a hop dryness.     A little heavier than a pilsner.    A great argument for a brewer's flagship beer being a solidly crafted lager and not a suped-up hop monster.   
look: 3.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 This pours a clear bronze with a thin beige head that dissipates very quickly leaving a thin ring of small bubbles around the glass. The nose leads with a caramel maltiness and earthy hop notes. The taste leads with a sweet malt, toasted bread and an earthy pine bitterness that coats your mouth. The carbonation is very active but doesn't really cut through the coating of bitterness. Enjoyed the malty flavour but thought that the high carbonation was too distracting. Just not my thing I guess.   
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Look: Three fingers of tan head has some nice sticking power. Beer is slightly hazy and amber in color. Super active carbonation. Light lacing.    Smell: Caramel and bread malts. Slight hint of sea salt. Fruity ester at the end.    Taste: Much more salt than was originally on the nose. Light noble hop bitter finish. Pretty interesting balance between sweet, salty, and bitter.    Feel: Kinda watery. Fun carbonation. Crisp and clean.    Overall: Gets all fives from me as it is a tent-pole of a brewing style. This is what all other Cali Commons are based on. That being said, it is a really great beer. Sure it's essentially a lager, but this more complex than most lagers I've had and it is very well balanced. Best enjoyed overlooking the Pacific Ocean.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 From bomber into pub pint, not my typical style of beer, but figured I'd give it a shot due to the big name/heritage.     A- pours a clear dark red/ copper color with about a 2 finger head that quickly dissipated leaving some good lacing.     S- nice sweet bready aroma, maybe some caramel malts and few fruity notes    T- very smooth malty taste, not overly sweet which I hate in my beers and not very bitter, a very good balance actually. Bread and some caramel seem to be the main flavor here. Bitterness seems to increase as the beer warms up    M- average to high carbo, medium mouthfeel, leaving a mild burn feeling    O- I grabbed this beer thinking I wasn't going to like it, but it's actually a very solid beer, seems like a great Bbq or just drinking beer with your non-craft friends. Not my usual IPA that I would pick, but just a smooth easy drinking beer.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3 | feel: 4.25 | overall: 3 12oz bottle, poured into a shaker. The aroma is a honey and grains combination with a bit of a dry, grassy herb. It's aroma is mellow overall. It pours amber and clear with white fuzzy head that has light medium lace moderate retention. The taste is a medium bitter and light, dry sweet. The texture is thin with a fizzy carbonation and light body. The taste is a light berry and honey with a pronounced grain taste, the finish is clean with a mellow, bitter citrus and a light bread touch that carries to the aftertaste.   
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Salito's - Sausalito, CA - draft 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 4 This is just one of those beers your not allowed to hate. It's a classic and sometimes you just need a beer that taste like beer. 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 4.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Something about the aftertaste I didn't like 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Beautiful sweet classic malt flavor with earthy notes and just a touch of floral hops in the finish. Love this beer. 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 This beer pours a pale amber with a fluffy, flimsy head. The aroma is classic malt sweetness with a touch of tropical fruit and and little earthy quality. The mildly bitter tropical hop flavor is present at the start of the sip, supported by a semi-sweet malt backbone. The mouthfeel is creamy and smooth. This is a classic beer. I often pass it over in the store, but I should give it more attention. Great in all seasons, awesome with a wide variety of dishes, this is a pure, everyday table beer.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 It really is a beautiful looking beer. For me tho, that's all that really stands out. I'm not seeing a best by date, but there may be a chance it's an older bottle. At least I hope so, because it really wasn't all that good.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Poured into a pint glass. Deep amber fluffy white 2 finger head that dissipated to a half finger and stayed awhile. Moderate lacing. Nose was a bit of biscuit malt and a hint of honey. Tastes of just a hint of malt and finishes with a surprisingly strong hop kick. This is more like an IPA to my uneducated palate. The beer has a nice clean feel. This is a good beer but a bit to hoppy for me.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Fire stuff 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 Some light biscuit malts a very small tad of grain and a slight herbal/floral hop. Sweet bready/biscuit malts with an herbal/floral hop. It definitely seems like an old fashioned beer for lack of a better way to put it because it does have a bit of that grainy malt flavor but the richness of the malt and hop character definitely put it above your average macro. As the beer warms the biscuit sweet malt comes out and reminds me of a samuel adams lager. Very drinkable and a full body for only a 4.9 percent. Definitely an artfully crafted beer.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 This is my favorite beer 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Smoot and refreshing taste. This is a great entry level beer because it's not bitter. 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 Pours Amber in color with 1/2 finger of quick dissipating head.     Nose smells like a classic lager but with a bit more malt and some roasty notes.    Taste is unique. Starts like a pilsner with a breadiness, hay, slight iron note, and lemony citrus. Then the malt kicks in with some sweetness and a slight earthiness. Additionally it has only a mild amount of carbonation, less than normal for a pilsner but slightly above or equal to an amber ale.    Overall slightly strange combination. It's like a light amber ale or malty pilsner, which isn't necessarily a good thing. I'm slightly puzzled about this beer. I see it pairing well with San Fran oysters with mignonette sauce. It gets a 74/100.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Very very very good beer. 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 L: clear amber body under a few fingers of tan foam; soft fluffy cap persisted throughout    S: something fruity, malty bread notes, suggestions of spice and maybe soft brown bread    T: fuller tasting than I expected, bringing breads with caramel and spice, dark fruits and toasted breads; just enough hop and bitterness to keep it lean    F: medium-light weight, ample carbonation, smooth, like shellac; light toasty aftertaste    O: delicious beer, very satisfying - a must try.   
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 12 oz bottle purchased from City Swiggers and poured into a Spiegelau stemmed Pilsner glass. A legitimate B beer. Pretty refreshing and would probably pair well with most foods. Would not go out of my way for it, but would not avoid it either.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This has always bee one of my favorites. Some people find it not so good. The aftertaste is like really good french bread. This used to be an option before Sam Adams. If you wanted any other "craft brew" you had to make it. Wish the ABV was a bit higher, I never even knew until today.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 A good Amber type beer with low Abv. 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 2.75 | taste: 3.5 | feel: 4 | overall: 3 Surprisingly flavorful for a lager. Not terrible. Refreshing. 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Anchor Steam Beer is Anchor Brewing's flagship brew for a reason. The original California Common Beer (in short a lager brewed with ale techniques and temperatures), it set the standard for amber lagers.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 great beer with that special Anchor flavor. good all around beer. beer knurds won't agree, but I like it on ice. 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 One of my old favorites. Refreshing. Greatly balanced beer. Great looking beer! 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.25 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 Good summer drinking beer. Light and carbonated but has some punch to it. 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 4 Shhhteamy.     Appearance : Epic head of Godzilla proportions. Solid four finger, leaving mountains and hills of cascading foam lace on the sides as it recedes at a pace that would make cold molasses blush. It finally settles at like, an off-kilter head, some places its two fingers, others its one. The body is dark amber, lemon tea colored, with about 80% opacity.     Aroma : Ginger! Orange slice. Roasted malts! A little white grape. And faint lavender, with light grassy hop. Bouquet is medium to strong.    Taste : Pale hops come out right away, with a rather sharp punch. But the ginger, orange, and roasted malts tend to balance that out a bit, however the hop wins the boxing match and it ends strong on piney hop and some orange muffin.     Feel : Buzzing, medium bodied, lightly creamy, ends crisp and sun-dried. Nothing substantial but appropriate.     Overall : This is a decent beer. Tastes more like an IPA with orange accents than anything. I'd have it again, but it's a bit hoppy for my tastes.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 2.75 | smell: 3.75 | taste: 4 | feel: 2.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Overall a very solid beer. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 3 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
