look: 4 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.25 It has a nice rich amber color which is most likely the result of artificial coloring. It produced a nice head. The favor was lighter than I expected and the hops were equally light. Overall the taste and drinking experience was comparable to Heineken. Not bad, but I hoped for better. I want to try the new Yuengling Pils.   
look: 3 | smell: 2.75 | taste: 4 | feel: 4 | overall: 4 Nice crisp taste, little kick of hops but not overwhelming. Compares very well to Heiniken. 
look: 3.5 | smell: 2.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 2.25 | smell: 2.5 | taste: 2 | feel: 3 | overall: 2.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Beer pours a dark golden color. Nothing outstanding about the smell taste or feel - its a simple lager. However, this was the first beer I loved and I still love it. Its just a nostalgic taste for me with having grown up near Philly and everyone in my family drinking this beer growing up. I've always described it as the best cheap beer money can buy. Its a really good drinkable beer.   
look: 3 | smell: 2.5 | taste: 3.25 | feel: 2.75 | overall: 3.25 Quick review: A nice everyday beer. A far cry from Blandweiser. Crisp clean mouth feel with no bitter aftertaste. A staple on draft in my local bars. Goes nice with most fare. Can have more than a few without feeling pickled. I keep this one on hand most of the time. Slight amber color. Head disappears quickly but this one goes down easy, so not much of a factor. Highly recommended for an all day beverage during the game.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I have been to the Yuengling brewery. They still ferment their beer in a cave. That's pretty sweet! If a bar does not have Iron City I then ask for a Yuengling. This beer is a step up in taste from Budweiser, Miller and Coors. It's a good beer. Did you know Budweiser copied the eagle of Yuengling? Budweiser sucks!   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 This was one of my first loves of beer. Now that I am in love with hops, when I turn to a lager I need to readjust my taste buds. Consistent American beer that is a fairly good buy.   
look: 3.25 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 2.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 APPEARANCE: Dark golden. About 2 fingers of off white foamy head that recedes in a few moments and leaves a ring. Mild, short lived lacing down the glass. Plenty of small bubbles rising.  AROMA: Toasted bread, grassy, super slight amount of sulfur, a bit of caramel, and to me what I perceive as corn husk.  TASTE: Basically, a lot like the smell.  FEEL: Medium thin body, nice full carbonation, dry finish.  OVERALL: I think it's an alright, refreshing lager. If you want a touch more flavor for a few more calories than a standard light beer, this might work well.   
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 2.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.5 | overall: 2.75 
look: 3 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 3 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 2.75 Not available in my area and just got some from a friend who does quite a bit of sales. Buddy claimed it was very popular and my guess is the history of the brewery and longevity of the beer is what makes it popular in its area, or simply the area has different tastes than the upper midwest?    Good beer but nothing overly special. Has decent body and not much of an aftertaste - for me this is not a go to beer, though it IS a good beer.   
look: 4 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 WOW. No really, WOW. This stuff is ridiculously wonderful. It has a great taste, not too heavy not too light, not too hoppy not too plain Jane, not too carbonated, good smell. All relative to the price WHICH by the way is pretty darn cheap, but then again I was in Pennsylvania where it is brewed so it may be cheaper there. Put it this way, they should raise the price. It's WAY better than the Bud/Miller/Coors line up. Excellent Beer!!!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 2 | taste: 3.75 | feel: 3.25 | overall: 4 
look: 4 | smell: 3.25 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 2.25 | smell: 2.25 | taste: 3.5 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 3 | taste: 3.25 | feel: 4 | overall: 3 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 wonder what happened to my review from years ago. 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 Poured into a tulip glass. Medium clear amber color with a 3 finger white head. Nose is a faint bread yeast. This reminded me of the smell from being outside the HS Bakery in Fells Point, Baltimore. Sweet on the tip of the tongue, malt and the faintest of hops. Moderate carbonation and body. This is the most drinkable of the American non-craft beers and the only one I will drink. No Miller, Coors or Bud passes over my tongue. And . . . this is an independent, not part of a international mega corp like Bud. When I have a party and do not want to waste good craft beer on non-caring beer drinkers, I serve this. Great with wings, steamed crabs and 'cue.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4 Better than I thought it would be 
look: 3.75 | smell: 2 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.75 
look: 4 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Gorgeous beer. Tastes better than most mass produced lagers out there. Never offensive and at this low abv it's totally crushable. Not a bad choice when nothing but AAL are available.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 2.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 2.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Poured from a bottle into a tumbler glass. The green bottle might be skunky, so my review will be reflecting this.    Pours a clear amber with lots of bubbly streams of carbonation and a finger of off white head. The aroma offers green grass, sweet corn, brown sugary grain, and toasted biscuit.   Caramel, toast, and corn hit the tongue, followed by green apple, faint earth, lots of freshly clipped grass, and a touch of lemon to balance things out. Quite crisp and clean--except for a touch too much of caramel sweetness, this is near pilsner level of sessionability.  The mouthfeel is light, but not thin or watery, and well carbonated. Very easy to throw back.    Though I don't drink this one much anymore, this was an old favorite, an introduction to craft beer, and still remains one of the best cheap, widely available craft lagers on the market.   
look: 2.25 | smell: 2.25 | taste: 2 | feel: 2.25 | overall: 2.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 2.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 Sold beer from the oldest Brewer in USA 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 Solid go to beer 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Something about this beer I really like. Bust a good wholesome beer. No gimmicks. If you live on east coast stuff is everywhere. 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 The beer pours a creamy white head that takes a while to dissipate. The beer itself is a clear medium amber color. The overall look isn't bad but it isn't very inspiring or anything super fancy. It's just enough to get the job done.    The smell is pretty simple but it isn't bad. A light hop bitterness mixed with sweet and very light caramel malt notes. Slight alcohol note. Although, it comes off as soda sometimes but it still has more personality than those other mass produced brands.    The taste is just as simple as the smell. Light hop bitterness with a slightly stronger light caramel malt note with a slight alcohol note that comes out fairly strongly.    The feel is pretty light with some biting carbonation. It has enough texture to be drinkable.     Overall, an acceptable beer for the craft beer geek if there's no Boston Lager around anywhere. This is something you bring out for parties where you need some mass appeal.   
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 This isn't a beer I pour, smell, allow to warm (deliberately), or make a big fuss about the countless aspects of its flavor, because I didn't pay $10 for 6 beers. Although, I will say the bottles taste better than cans, justifying the whole $.20 price difference. I digress. Whether I'm on a lake bank tossing out a line, floating in a canoe sweating them out faster than I drink them, running a beer pong table, or on my porch playing guitar, Yuengling fails to disappoint. It doesn't taste like carbonated water, and it doesn't have the calories of a steak dinner. Right in the middle. Crisp, refreshing, affordable, flavorful, and pairs well with anything (especially another Yuengling). This was the first beer I had without the word "light" behind it when I was (non incriminating) years old. It opened my eyes to a world of beer beyond Bud, Miller, and Coor's, so I'm slightly biased on this one. Regardless, if you haven't tried it, give it a swig. There's nothing fancy or gimmicky about it. Just a solid, tasty beer. This is my "go to" when I don't want to spend more money on a sixer of something I end up hating. Cheers!   
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.5 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4.75 The perfect ratio of good to cheap 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 Not bad at all, especially for the price. Almost always there when nothing else is. A classic go to lager, for the low price of the high end gas station beer   
look: 3.75 | smell: 2.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 3 | smell: 2.75 | taste: 3.5 | feel: 2.75 | overall: 3.75 Yo this beer is the best cheap beer on the market.  look: It looks like you grinded up a pine cone and a bag of wheat together...surprisingly it looks like a christmas tree that died.   Smell:Like it looks, malt, wheaty and taste like a white christmas tree.   Taste: Really surprised with this one. Wasn't expecting much but hot amighty is it good. Literally tastes like the garden of eden. Picture walking into a meadow and blending a pinecone into a fresh stream that is what this beer taste like...THIS BEER IS A YUP.  Feel: Feels like you're drinking from the garden of eden....yessir.  Overall: Highly suggest, if you're looking for a cheaper beer that has good taste, this should be your go to beer. HOLLA   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 2.5 | smell: 3 | taste: 2.5 | feel: 4 | overall: 3 Mother's milk if you went to college in PA. Go to lager in my fridge when I don't feel like pulling out the tasting bible. 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 2.75 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 1.5 | taste: 3 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 2.25 | smell: 1.75 | taste: 2.5 | feel: 2 | overall: 2 **  02/09/13    In college, this was "good beer"; amazing how the mighty have fallen.     AROMA: Vegetable, hops, dishwater?, Skunk?  LOOK: Light Orange color. Small Head.  TASTE: It's soapy. A touch of caramel.   FEEL: Not very lively.     Side by side comparison with Fordham Helles Lager, Victory Lager and Yuengling Lager.    **   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My guilty pleasure and a great beer for the money and great beer for in a pinch. Beats ALL of the low level beers by a mile and saved the company. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 When you are looking for simply a classic lager. This is it. This is a solid "go to" beer when at a restaurant that doesn't sell any decent crafts. Yuengling will always have a place in my heart as an enjoyable cheap beer.   
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 No comments 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 2.75 | feel: 3.5 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.25 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Had this out of a can. Smelled like budweiser. Taste like a fuller flavored budweiser. Feel is alright. I had it at a wedding just to try with a few friends. I'm not a budweiser fan so this didn't do it for me, though I prefer this beer to that. Not terrible, but just really similar to the smell and taste of budweiser.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 2.5 | taste: 3.5 | feel: 3.75 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 Appearance: Clean golden amber, with an ample head of fine off-white suds. Attractive web of lacing.    Aroma: Caramel malts, grain, toffee, a bit of fruitiness.    Taste: Rich and caramel-malty, both smooth and easy to drink. This amber lager is infinitely better than all the American adjunct “junk” lagers, and certainly one I’d not turn down if offered again. Maybe not a completely perfect brew, but one that certainly pleases for the price point.   
look: 2.5 | smell: 2 | taste: 3.5 | feel: 2.25 | overall: 2.75 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 4.5 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 Decent enough traditional lager. Grassy and dry with lively carbonation. Easy drinkability. A little sweetness and bread in there but has a hint of lemony citron that cuts through. There are many worse offerings out there.   
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 2.75 | taste: 4 | feel: 3 | overall: 3.75 Dark amber in color with a thick 2 finger head that quickly dissipated.  Malty, grassy and bready in the aroma. Good amount of carbonation gives that prickley bite on the end of your tongue. Taste is sweet malts, grass, bread and light hop presence. This to me is just a good representation of the style. Smooth well balanced and very drinkable. Not a world class beer, but in my opinion, a very enjoyable Good beer!   
look: 3 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 24 ounce can poured into pint glass. Light copper in color. Small beige head. Smells of corn, faint caramel, malts, grain, corn. Taste is caramel, some adjunct grain, corn, some hints of toffee. Good carb, and very easy and refreshing to drink. I've also had it on tap and in the bottle, but much prefer this beer from the can. Much better option than any of the other adjunct type styles.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 2.5 | feel: 2.75 | overall: 2.75 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2.5 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 2.5 | smell: 2.5 | taste: 2.25 | feel: 2 | overall: 2.25 Ok drink just wished it was my kind of drink 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Look - dark golden with thin white head, zero lacing    Aroma - strong yeast, malts     Flavor - toasted malt, follows the nose, some caramel hints    Feel - medium body, dry and crisp yeasty finish    Overall - I'm not a macro beer guy but this is the one I can most tolerate as a PA boy...I do like the toasted flavor   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 This was my go to beer when I lived on the East Coast. Hopefully one day they will ship west past the Mississippi. If you're out East, definitely give it a try if you've never had one before.     The beer pours a nice dark golden color every time.    The taste is great and never gets old.    The smell is average, nothing too special.    Ah the memories, wish I had one right now. Drink on!   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 Poured from draft in a translucent copper cold. Smells of slight caramel sweetness with a wet cardboard note. Body is thin and watery. There is a gentle caramel sweetness that is fleeting across the tongue. Aftertaste is mildly offensive with notes of wet paper.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 12 fl oz. can, no apparent canned on date. My first encounter with a can of Yuengling, gifted to me from a friend.     Poured into a Duvel tulip glass.    A - It pours a nice coppery amber body- a touch darker than I expected. About a finger and a half of frothy off-white head. Leaves some good sticky scattered lacing behind. Looks good, considering it's reputation.    S - A creamy, grainy, almost doughy sort of aroma. Sweet & malty, to be sure. Some brown bread perhaps, and maybe just a slight note of floral alcohol / metallics.    T - Taste follows the nose: sweetened, creamy, & grainy all around. Toasty & nutty, with a bit of bready malts and brown bread. A bit of traditional doughy earthy yeast in there as well.    M - The feel is crisp, smooth, & creamy. A nice dry, yeasty finish. Medium-light bodied, but drinkable and quenching.    Overall, I was pleasantly surprised with my first can of this stuff. I would rank it right up there with Samuel Adams Boston Lager in terms of flavor and drinkability. This one is packing a lot of flavor for a low abv. Would love to get more of this stuff.    Yuengling Traditional Lager -----4/5.   
look: 3 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 
