look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Allowed to attain a temp of 55 to 60 Degrees. Poured with a thick dark tan head. no light from my 500 lumen E2D Surefire could penetrate the Stout goblet. Pronounced coffee notes, roasted malts. not boozy. Smooth body. Great flavors.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 One of the better non ba imperial stouts. On par with dark horse plead the 5th. So glad theses guys are finally in michigan. So far have had this are there ipa which is equally as impressive, can't wait to try some of their other beers.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Pour is jet black with a beautiful coffee brown foamy head. Head lasts with a great lacing down glass as it dissipates. Smells of coffee and dark chocolate with molasses creeping around in the background. Taste is just awesome, full on coffee blasts you up front with a rounded dark chocolate mix and a very nice malty hops on back side. Finish is very smooth and creamy with very little burn from the high ABV. This is a great beer especially with a great cigar, outstanding....   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 This one is as advertised. Jet black with a lasting tan head. Smell of coffee. Superb mouthfeel. Roasted flavor dominates but there's some sweetness in there. Flavor evolves with each sip. If you like imperial stout this is a must try.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 25.4oz bomber poured into a snifter:    Look: Pours an amazing jet black in color with about an inch of a nice dark tan head. Lacing is present and retention is great.    Smell: Rich chocolate, roasted malts, bitter coffee, and hints of some dark fruit but not as much as a RIS.    Taste: Chocolate, roasted malts, hints of dark fruit, small notes of coffee, surprisingly very smooth for a 12% ABV. Only minor technicality is I wish there was more coffee coming through but not enough to take away from my score.    Feel: Very creamy, rich, and thick! Surprisingly no alcohol burn for this clocking in at 12%.    Overall: This is one amazing imperial stout! This beer is soo smooth for coming in at 12%. I hope that some of the other versions of this beer make its way to the Pittsburgh PA market once AleSmith gets a foothold here as they are still relatively new to this market. I will be seeking out another bomber of this and I highly recommend purchasing this brew if you haven't tried it yet!   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured into a stout glass. It pours a deep, dark walnut color with two fingers of mocha-colored head and extensive, attractive lacing. The head resembles coffee gelato. It smells of roasted malt, dark chocolate, burnt coffee, and a strong aroma of alcohol. The taste is true to the nose with a lot of burnt coffee grounds and baker's chocolate. The alcohol burn is also quite noticeable. There is also a slight hint of vanilla in the aftertaste. It also finishes with a dry bitterness. About the only thing missing is dark fruit. This stout is medium-bodied, lightly carbonated, and it packs a wallop with an ABV of 12%. It's not as viscous as some of the other Imperial Stouts of similar reputation but it will stand up to a fine meal. Overall, this is a world class Imperial Stout. Whether it is better or worse than KBS, BCBS or some of the others is merely a matter of personal taste. This stout is spectacular!   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 L. Black and opaque but not "motor oil" thick on the pour. 1 cm head reduces to a thin layer which stays and leaves a healthy lacing.    S. Roasted malt, chocolate malt, rich dark chocolate, very subtle dark fruit, rich mocha.    T. Bitter cocoa, milk chocolate, dark chocolate, cappuccino, chocolate malt, graham crackers, vanilla, a little bit of booziness. Caramel and chocolate aftertaste. The coffee flavor doesn't stand out, but compliments the other flavors so well.    F. Rich and creamy without being thick and heavy. Pretty well carbonated.    O. A masterpiece. My first 5/5. Cheers!   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 Bottle Date: 12/28/15  Palate Contaminants: other beer    Appearance is near-black brown with a little bit of tan head.    Smell is charcoal, molasses, prunes, and cinnamon. A little warming up also brings some raisins. When I imagine what a dark beer should smell like, this is it. It's more sweet than bitter, but nothing is overbearing.    The taste is complex for a dark stout, so I need a couple of sips to sort it all out. The charcoal is always covering everything, but there is a lot of dark dried fruit. The raisins match the prunes, and there's also a little bit of blackcurrant and huckleberry. It's not quite as dynamic (feeling of a big depth and range of flavors) as some of the things that I give higher taste grades to, but it is excellent for the type. (Then there's the charcoal issue holding things back.) There's a honey-ish sweetness that shows up to complement the molasses. A little chicory, too.     The feel is so solid. There's a bit of carbonation, but it's like something that I could chow down on.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4 On tap. Pour appears to be jet black, not much light getting through with an off white, nearly khaki colored head. Aroma is very sweet chocolate foward and cold pressed coffee and roasted malts. Hints of caramel as well. Taste is well balanced between the sweetness of the chocolate and bitterness of the coffee and roasted malt. Mouthfeel is silky, smooth and an overall easy drinker.   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Smooth cold brew coffee and vanilla, dark fruit, smooth tobacco, chocolate cake, and roasted malts on the finish. Medium mouth feel with a slight toffee flavor as it warms. Classic imperial coffee stout.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This stout pours black with a finger head that quickly disappears.  The smell is chocolate, coffee, caramel, roasty malt,s and more coffee.  The taste is a milk chocolate followed by strong coffee and some slight bitterness.  As this warms it stays pretty consistent and the coffee gets stronger with a slight caramel feel.  The feel is a medium feel that is creamy.  Overall, this is a good RIS(coffee) stout. It is smooth and the alcohol hides fairly well.   
look: 4.75 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 32oz grunt filled at the Growler Guy’s on Spokane’s South Hill for $9.99. My first beer from AleSmith.    Poured into a River City snifter, this was the color of deep space, with a good sized tan head that took it’s time dropping and left lots of lace on the sides of the glass.    Rich, coffeeish and dark chocolate aromas of dark, roasted malts.    The taste was perfectly balanced between bitter and sweet, with neither gaining the upper hand over the other. Very black coffee forward flavor at first, but backed up by a dark chocolate-like sweetness that mitigates the bitter, coffee bite. The high alcohol is fairly well masked, but there is a little bit of a boozy warmth loitering in the background. There’s a slightly dry, hoppy zap to the palate at the swallow.    Full bodied, with a creamy and velvety-smooth mouthfeel.    This is a big beer with big flavor. It doesn’t taste quite like a true RIS (no dark fruit flavors), and tastes more coffeeish than some coffee stouts I’ve had, but it’s absolutely delicious, not to mention dangerously drinkable for a 12% alcohol beer. Yep, this is deserving of it’s hype.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 Pours up extremely dark. The notes I get in the forefront make me think of coffee (dark roast in particular), and chocolate, with some alcohol warmth in there, and thats about it. Pretty good.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 Finally available in NJ! So excited for this.    Pours pitch black with an ample amount of mocha head. Surprising head for the ABV.    Nose is predominantly roasted malts. I'm getting caramel, vanilla, and a little booziness.    The taste is ridiculous. Heaps of coffee and roastiness. Still getting that caramel to complement the stronger flavors here. This bottle is also 6 months old so I'm sure the coffee has faded a bit but it's still strong.    Mouthfeel is superb. Full and thick yet smooth and slick. No alcohol burn and very minimal alcohol taste if any.     This is almost my favorite beer now. Definitely top 5 for me. I think if I could can get my hands on a BA version of this it would be my number one.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is what all coffee stouts aspire to be. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 3.5 | taste: 5 | feel: 5 | overall: 4.5 L: Pitch Black with a short lived brown head, lots of lacing stuck to the glass as you drink  S: Alcohol, chocolate, raisins, caramel   T: Chocolate, raisins, coffee, roasted malts, and alcohol  F: Smooth creamy sticky and thick  O: This is a very big beer at 12% alcohol. This is one I find myself coming back to again and again over time. It's one of the very best widely available Imperial Stouts I've ever tried. I like it fresh and with age.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Whoa, AleSmith now available in Jersey. Poured from a 750ml bottle. Pitch black in color, topped with a dark-khaki head. Some fine-looking lacing after the head fades. Astringent, fresh ground coffee hits the nostrils first. Mocha-tinged caramelized sugars follows, suggesting this could be somewhat sweet. Faint notes of vanilla, along with just a hint of alcohol.    Speedway tastes at least as good as it smells. Balance between bitter and sweet is just about perfect, as far as I'm concerned. Very coffee forward, but it doesn't utterly dominate the flavor profile. Beyond the coffee notes, bittersweet dark chocolate with hints of caramel are present. The 12% ABV is well-hidden, with only traces of fusel alcohol. In short, an absolute top-notch imperial stout with coffee. Now I can't wait to try one of the barrel-aged versions.   
look: 2.25 | smell: 4.25 | taste: 1.75 | feel: 3 | overall: 1.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 A - nice brown black completely opaque beer with a mocha head that leaves nice lacing  S - coffee, espresso, some milk chocate and cream in there too, roasted malts, dark chocolate, char, burnt marshmallow/sugar, very non boozy for 12%  T - roasted malts, dark chocolate, coffee, espresso, milk chocolate, burnt marshmallow, smores, cream on the back end, it's almost smoky too  M - big beer, very thick, alcohol covered extraordinarily well, aftertaste is roasted malts, espresso, coffee, chocolate  O - great beer. One of the best of its genre... I'd love to put this and Sump next to each other   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 2015 Vintage, pours dark black and thick like motor oil. Balanced for a big stout and not hot or boozy at all. First time to try and this and it was very good.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Super roasty, this is a huge beer, licorice, chocolate and subtle coffee on the nose and the mouth,thick and creamy mouthfeel, this is a standard of imperial stouts.top class   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 750 ml bottle into a snifter. Have had many times, first written review.    Pours near black, really opaque, with a one finger head and lots of foamy cling. Smell brings lots of roasted malts and coffee. some chocolate and vanilla. Great aroma. Taste also leads with the malt- not as roasty as the nose, strong coffee, more chocolate than the nose, vanilla, a little molasses. Very smooth for the ABV, creamy, full bodied, well carbonated, a real tongue coater.    This is a real favorite, and it's even more of a treat on tap. So well blended and bursting with flavor and aroma. This is one everyone should try, if you have the chance.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 This is a great Stout especially on draft. I had this in a 8oz pour and it was awesome. I will definitely have to pick this up sometime when I'm feeling a quality dark chocolate stout sensation. Great chocolate scents and massive finish in flavor   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Had this on tap. Solid black body with a cream colored head, periodic swirls of the glass renew a layer of foam on top of the beer. Good amounts of foamy lacing. Smell is huge: some alcohol, dark coffee, and rich dark fruits. Taste is similarly huge, with dark chocolate and coffee at the forefront. Slight amount of burned/charred bitterness with a boozy bite. Other notable flavors are detectable on the finish: raisins, plums, tobacco, leather. Long lingering charred and roasted flavors on the aftertaste. Booziness is apparent but not as strong or unpleasant as I expected, overall the feel is still relatively creamy and full. A very nice stout!   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottled 02/18/15. My first Speedway, so not sure if it is the aging, but I am getting as much dark fruit (raisin) as coffee in both nose and taste. Incredible dark black pour with nice tan head. Nose is dark chocolate, molasses, raisin. Taste is the same, but as big and bold as advertised, complex. If I had this blind, I might have thought it was a Quad or Alt beer. Very smooth mouth feel. So much going on here, that the 12ABV is pretty well hidden in layers of flavor. Definitely world class.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 L: pours black with a 2 finger brown head  S: coffee, chocolate, dark roasted malt  T: very nice. The flavors are well balanced between the coffee, chocolate and dark roasted malt. There is an overall sweetness which I'm a fan of.   F: very smooth and easy drinking. No alcohol burn and a thick feel.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Big frothy head and totally opaque beer. The nose is strongly of coffee. Taste is moderately sweet, lots of toffee, and lots of chocolate. This is a stouts stout.    Definitely would buy again.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 AleSmith Speedway Stout | AleSmith Brewing Company. Poured from the bottle into a pint glass, this beer's head is three fingers thick and tan, with solid lacing and a body none more black. Its like the album cover for "Smell the Glove".    I smell a generous helping of the coffee mentioned on the labeling, along with caramelized malts and a mildly noticeable boozy-ness.    Tastes like the three components of the aroma, with the addition of dark fruits, dark chocolate, toffee, and tobacco. Quite the "big" taste alright.     The mouthfeel I'm picking up here is heavier with very little carbonation. Its deceivingly smooth with no alcohol bite or immediate warmth.    Overall, I'll rate AleSmith Speedway Stout | AleSmith Brewing Company with a very solid 4.75. I can definitely understand why this keeps getting praises as one of the best U.S. made stouts around.   
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 3 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 AleSmith Speedway Stout brewed by AleSmith Brewing Company, with an ABV of 12.00% This stout pours out a deep brown color with a nice golden brown head. This brew has the look of cola, now I'm not saying that is a bad thing. The smell of Speedway Stout is rich roasted grians , malts, and hops. Really this brew smells like coffee. Now for the taste , it is rich coffee flavors, roasted grians and malts. There is a nice mildness of hops to this brew. AleSmith Speedway Stout, has a lot going on in if. There is nothing overpowering about this brew, this brew has a nice balance to it. The mouthfeel of AleSmith Speedway Stout is rich, bold clean , and refreshing. You really can"t pick up on the 12.00 % ABV in this brew. It is just that smooth. For being a hevery brew this one gose down smooth. Overall I'm giving AleSmith Speedway Stout a 5.0 out of 5. I would buy this brew again. Thank you AleSmith Brewing Company.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 A-Black color with a thick beautifully velvet like moka head that lingers  S-Sweet alcohol with coffee chocolate toffee caramel and dark roasted malt  M-Full bodied mouthfeel with ample carbonation to cut through and release the flavours of the beer  T-Dark and burnt bouquet with a floral note as well. Sweet malt upfront with a mellow bitter balance that just eases the palate  O-An incredible beer that should be savoured like a fine scotch   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 Very pretty stout on the pour; thick, opaque black, with nice carbonation, a fluffy finger-width head that leaves a ring of tan foam and some spotty lace.     Smells very roasty and malty, with the coffee being a bit subtle, along with some molasses, vanilla, chocolate and booze. Taste is very heavy on roasted malt, grains and molasses. Rich and lush chocolate presence coalesces with the light coffee roast, vanilla, toffee. Both of these attributes didn't quite hit the mark for me as in my opinion they were a bit subdued.     Mouthfeel is thick, rich, velvety and creamy. Only a light note of bitterness from the coffee and cacao. No alcohol presence. This is where this one shines for me.     Was expecting more, but overall this is still an amazing brew from a brewery that never disappoints.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottled 1/07/15, opened 5/9/16. Aged for roughly a year and a half.    Dark black, but not inky. Mocha head.    Aroma: toffee, coffee, sweet/milk chocolate, faint caramel. Belgian-esque dark fruits, faint raisin.    Taste: rich!, roasted, dark chocolate, black coffee, thick mouthfeel.     This stuff is fantastic.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.25 | overall: 4.5 Poured into a taster glass.    A: Black as night with a one finger off-white head that lingered. Thick lacing.    S: Dark chocolate, anise, molasses, some light coffee in the distance.    T: OMG! Roasty, toasty dark chocolate intermingled with anise, molasses and leather. I get a pop of coffee on the finish that's smooth with low bitterness. Even a hit of vanilla Then the 12% slides in for the kill. Smile and sip again.    M: Medium to high with medium, thick carbonation.    O: A superior stout that overwhelms the taste buds in the best way possible. Sexy, sultry, smooth and decadent. It only improves with some warmth. Sip and savor. Share with friends. Find!   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottle. Pours an opaque jet black color with khaki colored head. Coffee, roasted malt, and sweet chocolate on the nose; follows onto the palate. Full bodied. Finishes with coffee and cocoa   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 3 | taste: 5 | feel: 4.75 | overall: 4.75 Looks like a stout and tastes like a stout 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 I definitely want to drink this right once I purchase it just to compare to the aged bottle I drank.  Poured a jet black with a nice tan head  Smells of roasted nuts, hints of coffee, chocolate and vanilla  I was kinda disappointed in the taste - I got mostly a ton of smoke with very little coffee and chocolate. A little bit of vanilla in the aftertaste.  I definitely want to give this beer another go, just because of that smoke flavor I got.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 L - Pours out pitch black with about two fingers of tightly packed brown head on top.    S - Coffee with cream flavors up front, dark chocolate follows with a hint of dark fruit (fig/plum) on the finish    T - Coffee is the predominant flavor with some chocolate, and a slight licorice. Some boozy warmth on the finish. The flavor begins with the robust coffee and ends with a complex warm and somewhat bitter finish.    F - Chewy with a crisp carbonation tingle on the tongue.    O - Very enjoyable beer for the Imperial Coffee Stout lover. A well balanced beer.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 Because they didn't distribute to Illinois until recently, I had their beers while visiting southern California (once in their taproom.). This is the third time I've had Speedway Stout and the much that has been made of it is well-deserved.    I'm not going to add to the accolades of Speedway Stout. It is wonderful. Rich, balanced and alcoholic. It is a simple, elegant stout... without lots of the vanilla (et cetera) flavors. I had some with two spoonfuls of caramel sauce and found its pair. (This inspired me to put caramel in my morning coffee.)    Listed on the "1001", Speedway Stout deserves to be recognized. The review makes much of how Alesmith is a home brewing operation grown up with lots of enthusiasm. They have stuck to their knitting (IPA and stouts and barleywines) and have grown slowly and well.   
look: 3.5 | smell: 3.5 | taste: 3 | feel: 4.25 | overall: 3 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Look: It has a jet black appearance with a long lasting tan head.    Smell: There are aromas of roasted malts, chocolate, and coffee. There are hints of citrus aromas as well.    Taste: There are flavors of roasted malts, chocolate, coffee and a very slight burnt character. There are hints of citrus was a strong bitterness with it. There is a strong presences of alcohol.    Feel: It has a full body with a slight creaminess. It has a moderately strong alcohol warmth. It has a moderately strong bitter dry finish.    Overall: This is a strong example of a stout with a superior taste and finish.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a midnight black with a mocha head. Aroma is chocolate and roasted malts. Flavor is chocolate and roasted malts with some coffee. All flavors are in great balance. Has a silky mouthfeel and overall this is a great stout.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 Finally gonna crack this after 6 months of waiting, aging, and letting my excitement grow from my last trip to Seattle.     Appearance : Coca-Cola brown from the bottle, forms into a dark chocolate to pitch colored body. Head is reddish-beige-almond, stays at a couple fingers and then gradually fades to a nice creamy ring.     Smell : Aromas of chocolate covered raisin, some walnuts, dark chocolate nibs, and a touch of day old coffee. It's a trail mix of sorts in character but pretty faint in volume.     Taste : Strong coffee-mocha punch right to the kisser. Lots of bittering hops swirling around, taking turns scraping your tongue of all dignity. A melted dark chocolate Hershey's kiss melts right in the middle of this swath. A destructive path of coffee and dark bath of acidity is left on your palate, utterly shredding it to pieces.     Feel : First thing I noticed, first thing that struck me, first thing I fell in love with here. Total mouth destruction. I love it. Creamy, blissful, full.     Overall : Um....this stout is like utterly amazing. I'm not much on coffee-based stouts, but this thing dominates in so many ways and presents so much depth and complexity in flavor that it's impossible to not fall in love with this. Total artistic brewery perfection. Can you improve on this? Possibly not.      Edit :     Another bottle, aged 1 year. Taste isn't as great, but the mouth is still there. Smells like licorice and roast malts, and tastes a bit more like burnt coffee and ash but the Imperial is there with a capital I. Awesome. Scores adjusted a little, but it's still one of my favorite grabs.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
