look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 6/7/18: 2017 release, 12 ounce poured into snifter. ($6 per beer, four pack, purchased at Capone's). Pitch black pour, razor thin lacing. Strong bourbon aroma, Chocolate and bourbon predominant taste, hint of coffee. Strong carbonation holds, thin texture, easy drinking. ABV packs a punch.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Semi-opaque dark chocolate with a thin tan colored head, lots of lacing; A rich aroma with a whiff of alcohol, a hint of bread; Rich full-bodied flavor, chocolate and alcohol. Feels alcoholic, tangy, moderate carbonation. "Aged in oak bourbon barrels" the label says - The flavor leaves no doubt. Interesting - glad I tried it, but not one that I will drink frequently,   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a cloudy chestnut color with huge cream head    Bourbon, vanilla, maple in the nose    Sweet malt, sugar, vanilla, maple, bourbon. Hint of alcohol in the finish, nice complex blend.    Medium-thick mouthfeel.    A lovely sipper.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 3 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 A joy to the tongue and then the beautiful bouborn burn to warm your throat. Fantastic. 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 L: Dark red like a scotch ale, very light head.    S: So much going on here. Getting bourbon, oak, fruit, vanilla.    T: Very smooth and creamy. I pick up quite a bit from the scotch.     F: Awesome feel, thin and smooth for the ABV. I could drink a couple of these in a sitting.    O: Really good barrel-aged beer for the price and availability.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Vintage 2016 (bottled on 10/6/16)    Look: deep amber-brown with a short-lied but beautiful off-white head; lots of lacing follows each sip    Smell: lightly charred oak chips tossed with dark fruit strike first, synchronizing perfectly with the oncoming bourbon and vanilla     Taste: the more decadent side of the fruits and bourbon arrive, but never become too cloying amongst scotch notes which have now become firmly established as the backbone of the flavor profile; an unexpectedly savory dark chocolate finish also presents itself on occasion     Feel: so smooth and creamy, and there really is no trace of alcohol in this    Overall: this is almost stunningly well-structured, and the 1.5 years of aging has only seemed to reveal the nuance in this beer's myriad of flavor even further. I'm usually one for more of a bite to my higher ABV brews, but the character shown in this one despite the lack of a kick just can't be ignored; I'm no expert on the style by any means, but it's tough to imagine another scotch ale topping this, at least in terms of flavor and mouthfeel.   
look: 4 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 An excellent beer! Sweet and malty, and extremely warming.  However, a bit too herbal to be a scotch ale. 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 2017 release. 12 oz bottle from the US. Served cool into a tulip glass. I was super excited when I saw this was waiting for me at home. Cracking this bottle has a slow eruption of foam that requires quick thinking to get it in the glass.    Appearance - Pours clear and the darkest shade of ruby I've ever seen. Near black unless held up to natural light when a mahogany and ruby mixture appears again. Capped with two fingers of yellowy tan head, pretty decent retention, curtains of lacing stick to the glass.    Smell - Oh Yeah! Single malt whiskey is apparent on the nose, with toffee and butterscotch, figs, raisins and dates, with hints of oak as well as bourbon. Complex, inviting, everything good it's got in spades. Smells like a boozy Christmas cake too.    Taste - Hard to describe since there's so much going on. Initially sweet with toffee and butterscotch and caramel, followed by a hit of booze (bourbon mostly). Some earthy hops shine through momentarily before oak and whiskey come through to enhance the middling bitterness. Figs and raisins are interspersed. If I have a complaints it's the the full breadth of flavors don't linger on the plate quite as long as I'd hoped, because they are some delicious flavors.    Mouthfeel - Carbonation is present, but super smooth and sticky, this slides down the throat way too easily. A nice little whiskey burn at the end, but luscious, thick and slick.     Overall - Yeah, this is about as good as a wee heavy can get, loads of flavor, amazing aromatics and a feel to die for. The only thing I'm missing is smoke, but with some high quality whiskey flavors in there, I can live without the smoke, I might try this a bit colder to see how the flavors change while warming up, but hats off to FOunders on creating a near perfect Wee Heavy.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Pours a deep dark ruby red brown. Smells of scotch and bourbon with slight maple. What a taste... tastes exactly how it smells and it’s near perfect. Light body with slight carbonation. Leaves a wickedly thick bourbon aftertaste... in a good way.    = I put this close to KBS from Founders. A wee heavy done about as good as I’ve had.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Nice dark rich color with mild head, smells of bourbon, maple and malt. Nice deep taste, just like it smells with additional notes of mild floral hops and fruitiness. Smooth mouthfeel, not too heavy, light carbonation, alcohol taste not too strong throughout. Definitely a beer to sip slowly and savor.   
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Dark brown in color with ruby hues and a hazy appearance. Poured with a tall, creamy, dark tan foam with very good retention. Sweet bourbon, earthy dark malt and toasty malt aromas with notes of vanilla, dark fruit and brown bread. Full bodied with medium light carbonation. Rich, creamy smooth feel up front followed by pleasant boozy warmth through the finish. Medium high, boozy bourbon flavors with sweet dark and toasted malt flavors. Medium light, earthy hop bitterness through the middle is difficult to distinguish from the prickly, boozy bite. Dark malt with dark caramel notes on the back end with hints of dark toasted crust. Finished with mellow, sweet, boozy bourbon notes, hints of vanilla and earthy dark malt. Although I am not a bourbon drinker, this was pretty tasty. Definitely a sipper. Malt character was able to show through just enough to balance the boozy scotch presence. Fabulous feel , with pleasant warmth.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 The beer may look like a beautiful, Grade A maple syrup, but it smells like malty caramel, and the bourbon tastes are matched with a sugary (but not too sugary) body of amber, toffee, orange rind, and Fuji apple. That this beer is both perfectly carbonated and delectably smooth is simply further evidence that Founders has the knack.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 Draught 12oz snifter at the BrassTap in Mount Vernon, Baltimore. Founders knows bourbon. Interestingly, given the (slightly) lower ABV, the bourbon is more pronounced here than in yesterday's 2018KBS - which in my VERY subjective opinion works against this beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 3.75 | feel: 4.25 | overall: 4.25 Look - Beautiful deep ruby red, can barely see a finger through the glass. The head is a nice half finger, colored a hazelnut brown. The lacing is absolutely superb, very thick.    Smell - First note for me is strong oaked bourbon, but there are subtle hints of vanilla here as well. A bit of sweet fruit comes through as well, most likely raisins.    Taste - The immediate flavor is strong bourbon, has that nice spiced bite at the back of the throat as well. Subtle hints of cherry and vanilla.    Feel - Full bodied and chewy. Not overly thick and actually has a little bit of carbonation which works great here.    Overall - This is a fantastic scotch ale, great oaked bourbon flavor with a nice spicy kick complimented with sweet raisins and molasses. Definitely a slow sipper, hints of vanilla and spice really play up as the beer warms.   
look: 4.5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 2016 release.  Pours dark, hazy brown, little to no head, perhaps due to age.  Aroma is nice, sweet, caramelized malt, hint of booze.  Taste complex and fantastic, low carbonation. Brown sugar, some fruit I can't put my finger on maybe dark cherry, roasted and caramelized malt, a hint of bitter chocolate perhaps. Touch of caramel in every sip. And of course the bourbon! It is not overly boozy, just a friendly reminder. Made for the perfect dessert beer.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Dark orange-brown colour, pouring with acidity and a decent head.  Smells of bourbon, caramel and fermented grapes.  The taste is surprising, with a mellow sweet initial sensation, hiding some dark fruits, honey, sweet cherries with some fermented fruits. The woody, oak whiskey barrel scents are leaving their mark, after which a really dry feel on the palate is covering everything and a lingering alcoholic feel, like after a bourbon is leaving you the sensation that you forgot what was in the glass.  Very interesting and well-crafted beer, but somehow the aftertaste is leaving room for improvement.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottle from Brewers Haven. Dark brown / mahogany, small fizzy head subsides to ring. Aroma is big and full, roast malts, molasses, peat. Taste comes with some alcohol warmth, sweet and slick, more brown sugar, caramel, tobacco. Velvety feel. Definitely a world class beer.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Had on tap many times until the local bar ran out. Thursday drafts at 3$ OMG. One of my favorite all time beers. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 I'm a bourbon guy, I like bourbon. I live in Kentucky Bourbon country so, I know my Bourbons.    This drinks like a Bourbon and it is my favorite Bourbon barrel aged beer yet. It tastes like someone mixed two fingers of Buffalo Trace with something between a scottish ale and a light thin stout.    The nose is good, but not great. It's lighter than I expected for something so dark. The initial flavors to me are dark red berries mixed with brown sugar and vanilla. Lots of that Bourbon influence coming through. A little smokiness and a tart flavor at the end.    Really good stuff.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 2017 release  Let warm for half an hour, 12oz bottle normal pour into a snifter, about a quarter-inch of tan head that dissipates quickly into pea size groups of bubbles, almost muddy looking body but deep red when put to a flashlight, light stringy lacing    Aroma is immediately sweet bourbon/molasses, but on second take I’m getting some plum, cherry, like dark fruit, no alcohol presence    Taste up front is bitter sweet bourbon, booze, bitter fruit, smokey malt finish, maybe even getting some rye kick to it    Mouthfeel is a lot lighter then I’d expected, moderate carbonation, finish is long, but there’s no alcohol burn present which is weird for the percentage.. kinda bummed since I’d expected some warmth for this cold night lol    Overall a nice barrel aged brew, definitely worth a try, I have one more I plan to have later this year when the 2018s are released, but I can’t help feel that this could’ve been better fresh, since In my experiences the longer I age the barrel dominates everything..   
