look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured into tulip glass. It pours a clear, golden-honey color with a frothy, snow-white head and really extensive lacing. It smells of malt, grapefruit, pine, honey, and floral hops. The taste is much maltier than I anticipated but in a good way. The taste also features grapefruit, pine, caramel, and hops. The balance between malt and hop is outstanding This ale is medium-bodied, lightly carbonated, and with an ABV of 7.5%, it is very easy to drink. Overall, this is an outstanding ale, deserving of its excellent rating and reputation. You can drink this one casually or accompanying a hearty meal. It's outstanding!   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Mouthful of flavor. Hoppy with hints of citrus and pine. Lot of complex flavor. Good ale. 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 **  09/21/2013  Aroma is grainy, lemon. Drank from bottle, so hard to judge appearance and maybe aroma too is not a fair rating either. Taste is sour lemon, hops. Ok. Medium carbonation. A slimy feel??? A good beer, but somewhat strange."  **   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of my favorites 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 L-Beautiful crisp and lightly amber-almost clear beer. Very bubbly and nice head.  S-Sweet malts, hops, pine, and citrus... Smells sophisticated.  T-Amazing flavor; sweet malts mixed with citrusy hops. Near perfect balance between sweet and bitter. I didn't know beer could taste this good.  F-Perfect amount of carbonation. Very nice mouthfeel, crisp, clean and, refreshing.  O-This may be one of my new favorites. This beer is so amazingly brewed. I can't get enough of it. You definitely need to try this beer.   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 3.75 | feel: 3.75 | overall: 4.75 
look: 3 | smell: 3 | taste: 3.75 | feel: 4.25 | overall: 4 This was a mildly hoppy and strongly alcoholic beer. It was in a dark bottle at a restaurant, so I couldn't determine the color. It smelt faintly of hops. It was light bodied and easily drinkable. The taste was wholly hoppy, but a good beer nonetheless.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3 | taste: 3 | feel: 2.75 | overall: 2.75 I prefer darker beers. This was the most complex that they had. Thus, closer to dark, not in color but, well, the best that they had. Overall, not all that bad. Still too hoppy for my tastes.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Clear golden pour, nose is citrus and resin, some pine and a hint of dank. Medium to full bodied, leaves great lacing from a frothy white head. Dankness dominates the tongue, with a subtle wheatish malt bill. Very nice.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Very nutty and oatty. Nice hoppy finish at the end. Good bitter. 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 I used to love this beer but I think the beer world's changed a bit.     This beer just wasn't as satisfying as I was hoping for. Felt malt-heavy in flavor and feel and the thickness on display here was unwelcome rather than rich. I was getting some tropical fruit flavor and aroma (as a matter of fact a good amount on the aroma) but a few sips in I just wanted the Born Yesterday rather than this. This just feels clunky and burly by comparison and without the pop or flavor dynamic.     It doesn't help that I couldn't for the life of me figure out the date this was bottled. An old Lagunitas complaint.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 L: Bright yellow colored ale, with a very mild turbidity. Pours a nice, white head that displays excellent retention. Carbonation is apparent.  S: Floral hop character is most prominent. Somewhat piney and resinous. There are sweet wheat notes as well, though they are very mild  T: Hops once again are most prominent, definitely resinous in character, somewhat floral as well. However, these bitter aspects are perfectly rounded out by a nice sweet character from the malts used. Well balanced flavor  F: Super solid, very silky and smooth, carbonation is medium and crisp. Goes back easy and has a nice bite of bitterness.  O: Great beer. Hops are a little 1 note but I like the idea behind this beer and found it quite enjoyable.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 In a pint glass at a restaurant. 1 finger head.   Clear gold color. Beautiful lacing that lingers.   Minimal smell.   Taste is prototypical American IPA.   Overall, very drinkable, enjoyable ale.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 APPEARANCE: Crystal clear amber/orange with 2 fingers of off white, creamy head that settles down to a nice layer on top. Mild, small bubbles rising. Very nice, thick lacing down the glass.  AROMA: A mix of big piney notes and caramel malt. Maybe some citrus rind lurking far in the background.  TASTE: I would say just as described in the aroma. Good balance between sweet and bitter. Mild building bitterness over the course of the beer.  FEEL: Medium body, smooth on the palate. A little slick up front, drying on the finish. Carbonation is medium full.  OVERALL: I like big pine notes and a nice sweet malt balance, so this one is a winner, to me.   
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Poured from bottle into pint glass. Pours a golden yellow/straw with a half finger white head and a lot of lacing. Smells of Apple cantaloupe, and honeydew. A really a unique smell I think. Taste Is not as good as the smell here but still pretty darn good, a lot more bitter than expected can really taste the hops, and I think the over riding taste is partially fermented apples. Mouthfeel is typical of an IPA, can't even taste the 7.5 percent truly dangerous on a mid Summer's night ha.   Overall a great offering that's offered even at local grocery stores with minimal selection. Would reccomend 4/5   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 One of my favorites, surprised I had not reviewed it earlier! Poured from a bottle into a tall glass, clear yellow. Very nice head and lacing. Citrusy smell and taste, orange and lemon. Clean and crisp feel. A great beer!   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 One of my favorite goto beers. Always in my rotation, always in my fridge. Lots of great hops and at a 7.5%.... well you can't even tell it has a great taste that is everlasting with superb hops smashing your taste buds!!   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 A surprisingly good ale, given that the name kept me from trying it for two years. 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great wheat/ipa beer smooth taste easy to drink would drink again 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Just really really freakin good. 
look: 2.25 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 Lagunitas Brewing Company - A Little Sumpin' Sumpin' Ale. 7.5% ABV. 12oz bottle poured into a snifter. Bottled on 12/28/15 (Code 362 5).    Look: Semi hazy bright yellow body, with a huge three finger head from aggressive pour. Slowly settles, leaving sticky lacing behind.    Smell: Dank hops and citrus fruits, not much else here.    Feel: Light body, pretty smooth and creamy. Has some faint carbonation.    Taste: Pretty bitter; hops, grass, pine resin, and some light citrus taste, just dulled by bitterness.    Overall: My first American Pale Wheat Ale style of beer. I've had less bitter IPAs than this, but it was still enjoyable, although it seemed like one regardless.   
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 Light amber color with a couple fingers of off-white head. Aroma of sweet malt and orange citrus hops, which continues over to the taste. Fairly mild bitterness, with a relatively light body and good carbonation in the mouthfeel. Well balanced and refreshing.   
look: 3.5 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from a bottle dated December 18th, 2015 I believe (352 5, Julian-dating). Yellow gold, slightly pale wheat beer look, a little opaque with a bright white foam that lingers. Smell is very hoppy, resinous citrus and pine, just a little creamy textured. Taste is on point with the smell but a bit more relaxed, with a cool, refreshing wheat backbone that is almost equally as apparent as the mellow but potent hoppy flavors. Very drinkable sessiony ale, interesting take on both IPA and wheat styles with a bit of a dominant IPA character. White lacing stacking up the glass. Cheers.   
look: 4.5 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Looks great, golden. Fluffy white head. Smells amazing, it's been a while since I've had a wheat, my favorite style, so this smell has me super excited. So crisp.   It tastes American. Kind of pale, kind of spicy, tied loosely together by its yeast. I think I could call this a session beer. The carbonation is enjoyable in a strange way with this one.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is just a very fine refreshing Ale. It is crisp and refreshing. Pours a beautiful amber color with a thick head that retains it's wonderful pine and citrus aroma. Taste mimics aroma with a slight sweetness. I first had this one on one of the hottest days last summer and fell in love with it. Just had another tonight, Feb. 20th and it was just as good. It is just a very fine unpretentious beer that has never left me bored. Every time I drink one it is like anew. Complex in its simplicity.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Hazy golden. Frothy. Slight hop sweetness. Sticky, sweet floral hops. Good mix of malt to hops. A little sweet for me. I don't see this as top notch in category. Not enough dryness to knock off the feel. Good beer   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Lovely golden orange, two fingers of head that lingers. Smell not strong. Taste complex, smooth, not too hoppy, long finish. Feel is creamy. Very enjoyable!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.5 A 12 oz bottle with Julian date of 222 5, so bottled on 10th August 2015 and poured into a Spiegelau American wheat beer glass.    Appearance: It poured a nice clear clean golden copper colour with a one finger off white head that stuck around for a while and left some nice lacing.    Aroma: Strong grapefruit, pine and mandarin with a hint of bready wheat malt sweetness. There’s also a hint of lime.    Taste: Grapefruit, lemon zest and pine bitterness with orange, mandarin and light honey sweetness. The finish is a light bitterness.    Mouthfeel: Medium bodied with medium carbonation.    Overall: This was not bad but perhaps started out a little on the sweet side for me. I didn’t get much of the wheatiness though, but the lightly bitter finish was nice.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Overall, just a great wheat IPA. Perfectly refreshing for any hop head, and ALMOST subtle enough for those who are not. Especially in the warmer weather. Cheers!   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 really good when I tried it but had been drinking already! HA! 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Excellent. A go to 6pack from my local store. Delicious! 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 Great IPA by Lagunitas who's been in the hop business for awhile. Love my California beers and this one ranks on top. I would consider it a golden-style india pale ale, as the color is bright yellow and has a butter and biscuit taste. Great mixture of sappy pine notes with citrus flavor as well. This one goes down easy, and also has a nice ABV at 7.5%.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 12 oz poured into plastic hotel cup. Le sigh.     Appearance: Straw colored liquid with a white head that leaves a good amount of lacing along the side of the cup.     Smell: Very hop forward, but a little bit of sweetness to the nose.    Taste: Very much like the nose. Tasty.    Mouthfeel: a bittersweet aftertaste lingers.     Overall: a very nice, easily accessible beer.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 3 | feel: 3.25 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 A: Poured 12oz bottle into pint glass. Medium carbonation with nice 1-inch head and good lacing that lingered for a good while. Color honey amber with a dash of orange.  S: Grapefruit, tangerines, and sourdough bread. Not getting much of the pine that others have described, compared to an IPA.  T: Heavy on the hops for a Pale Ale. Well-balanced and full, with fruit up front and some somewhat bitter pine, grass and spice in the back end. Can just barely taste the wheat. Every sip makes me want more.  M: Medium-bodied and smooth. Tingles all the way down. Refreshing to the end.  O: One of my favorite all-around beers, enjoyable for hopheads and wheat-lovers alike.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Bought a 12oz bottle from Bev Mart $2.25  Golden color  Citrus smell  Medium carbonation  Smooth sweet hoppy taste, slight citrus taste  Overall a really easy drinking beer that does not taste like a high alcohol beer so got to take it easy when drinking it. I would buy again.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 2.5 | smell: 3 | taste: 2.25 | feel: 1.25 | overall: 2.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 A: Poured into a pint glass a very clear bright gold color; had a bright white and thick head about a finger and a half in size that retained well and left lacing. The reason I gave its looks such high marks is in the little things, the head looked very dense and sticky, the rush of bubbles; it was all very appealing.     S: This worried me when I first opened the bottle. There was a very strong pine smell, I was expecting a more balanced beer since it is a wheat ale but it smelled almost like an IPA. On the whole though the sent was well done: pine, maybe grass, plus grapefruit and other citrus and fruit with a slight hint of bread. Not what I expected, but good.    T: Much more balanced then the scent implied. There is a large amount of hops up front, not to bitter but they still make a statement. This is followed by citrus fruits, and at the end the wheat and bread flavors, though these were the weakest overall.     M: Well carbonated giving a thick frothy feel. The tingle of the bitter hops can be felt on the tongue. It finishes smooth leaving a pine/citrus aftertaste. Very refreshing.    O: While I am not a big fan of hoppy beers and I was not expecting so much hops in this one in particular, I found myself really enjoying this beer. It was balanced and refreshing, there was a good complexity to the flavors and they matched nicely together. I certainly would recommend this beer with the caveat that one should be prepared for a lot of hops and a hint of wheat, which is actually not a bad combo.   
look: 4.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Pours straw gold and crystal clear. 2 finger off-white head dissipates slowish and leaves behind lots of sticky lacing.    Bright citrus hop aroma. Lemon, grapefruit, and bitter orange. Light wheat malt and biscuit.    Wheat comes through stronger on tongue than the nose. Biscuit and dough. Grapefruit hops. More citrus in the form of lemon, orange rind, and nectarine.    Smooth mild mouth feel with good hop bite. Medium carbonation. Citrus lingers. Just the right amount of bitterness.    Big citrus with good malt balance. Drinks like a light IPA more than a wheat ale.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 A great hoppy ale, but I couldn't really tell that wheat was used. A nice grapefruity aroma with some nice, dry bitterness. Sweet, but easy to put down.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 On tap at Hard Rock in Tahoe- tasted wonderful. I've had this one many times and really like its balance and taste. I'm not a huge fan of straight up wheat beers. This one you might not even guess that it is thanks to the strong hop character.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 my humble opinion: one of the best beers ever.   Hard to find another beer so balanced between its hoppy character, wheat base and natural fruity aroma. I can't think of a time or place not to drink this.   While it's somewhat mass produced and available everywhere, that a good thing for all.   To me this is the beer that put Lagunitas on the map.   pout this in a nice glass, kick your feet up and life will get better   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 Little Sumpin' Sumpin' smells of floral hops with a strong piney overtone. Its taste is a bit bitter, and not reminiscent of most other wheat beers, but it's not undrinkable, either. I don't get the sweet notes from it that other reviewers have; what I smelled and tasted were much more floral.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 L: Pours golden, clear with a light orange tint. Lots of tiny carbonation rising. Small white head that dissipates rather quickly.    S: Grapefruit, honey, lilikoi [passion fruit]    T: Like the aroma, grapefruit and lilikoi. Some light malts and a malt sweetness.    F: Medium-light bodied and nicely cleansing.    O: Very nice. Very drinkable. Definitely recommend picking up a six-pack or two.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 A really beautiful beer. Dark honey color, with a thick fluffy head about 3 fingers tall. Left a lot of lacing and a thin layer of foam on top that lasted til the end. Smell was a little off putting (my bottle was undated, could have been old). Smelled a little like Lysol mixed with rubbing alcohol. There was definitely an unpleasant alcohol burn that tasted a little like rubbing alcohol, also. I realize this is a little higher than average ABV than a typical beer, but at the same time, I've had equally high ABV beers without that taste. If I looked past the alcohol burn, the beer was great; balanced with just the right amount of hops and citrusy flavors. I don't think it's quite as good as others here say, but it was okay. I'd be willing to try it again and see if my bottle really was bad.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
