look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Purchased from Champagne's for $7.99 22oz bottle. Served at 4deg C in a tulip    A- Opens well and pours a nice head that is gone within a minute to a film. Dark amber gold color. Super dark almost brown.    S- A lot of malt here. Tons of hops.     T- Super rich and complex. Honey galore. Scotch overtones.     M- Super thick and creamy.     O- Nice beer but very heavy. Enjoyable fresh and am looking forward to an aged one in a year or two.     Food Pairing    This wonderful big beer went well with....... Chicken wings with medium hot sauce. Blue cheese really pairs well.    Enjoy   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 2014   I have a more fully developed palette since I drank it last time    This time, all I taste is malts, malts, and malts with a hint of malts. Aside from the malts, this is still a really good beer. I drank it at around 13C and you can definitely taste the fruitiness of the body. You can barely taste the alcohol.   
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 Bottle from 2014 Stone box set:  Nice mostly clear ruby brown color. Head grows thick and lasts, lacing the glass with copious amounts of residual head that clings. Nose is a tad weak, but has some sweet candy-like notes (dark cherry-ish), some dark fruit, but an abundance of hops bite (woody, even piney).    The taste does have a certain boldness of hops, but is a bit more balanced than I expected (but not actually balanced). This is a Stone Arrogant Bastard, after all. Cola-like candy flavor is the first taste that hits. It turns with the addition of hops bitterness into an earthy flavor, almost a bit of coffee ice cream flavor for a fleeting moment before the hops reach their full power. Woody in nature, the hops just linger with the candy flavor, providing a weird long-term taste that isn't my favorite. Body is fairly full, carbonation plays perhaps just a tad too much.    Not a big flavor profile difference than regular Arrogant Bastard, I don't think (even if I described them differently). The final hop/candy flavor is just off-putting enough for me to rate it any higher.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Had on tap at okemo Jackson gore inn. 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 3 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 Very thick and malty. Slightly sweet with caramel and apples 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 This is one powerful beer! It is a strong ale that will be remembered once you drink it. It has a ton of complex maltiness and hopped nicely. This beer packs a serious punch.   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 22oz bomber into tulip    Appearance - Looks like practically every other beer in the Bastard line-up: Murky dark red/brown with a big 2 finger tan head that retains for a long time and leaves awesome lacing.    Smell - Caramely, toasty malts with a musty, sweet fruitiness. Some piney hops hide underneath. Booze is all over the more, but in the most mellow, pleasant of ways.    Taste - Not half as abrasive as I was expecting... The high alcohol content really tempers the flavors. Sweet, caramely, toasty malts are up front with LOADS of musky fruitiness and nuances of yeasty spice and cocoa. The hops reinforce the somewhat tropical fruitiness, then begin to creep in to balance with a well-rounded pine and citrus bite. Finishes semi-sweet with toasty malt sweetness hanging on tightly and moderate pine resin bitterness that seems to build; a slight alcohol burn lets you know this is a huge beer. Otherwise, any specific fusel booziness is nonexistant.    Feel - Decidedly, this is a full bodied monster of a beer with a viscous feel that coats the mouth. Thankfully the carbonation is executed perfectly - smooth and creamy but ample enough to lighten the feel, which is quite drinkable for a beer of this heft. Awesome.    Overall - Finishing a bomber of this isn't just "having a beer", it's an event. Super flavorful, super complex, this Bastard is much more well-rounded than I thought it would be: the huge flavors really marry together well and the booze is ridiculously well integrated. The musty fruitiness of this beer almost reminds me of a Belgian quad. A bit sweeter than I'd prefer, this is still one hell of a brew by Stone, I'm impressed (and a little buzzed).   
look: 4.25 | smell: 4.25 | taste: 3 | feel: 3.5 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 Sharp pine hops upfront but no lingering bitterness, malted bread and burnt caramel finish 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 22oz Bomber 2014 vintage poured into a snifter.    Appearance: Pours a ruby garnet with 1/2 finger of off-white head and a fine lace    Smell: Hops with a lot of pine and earthy hop aromas    Taste: Hop bitterness up front with a lot of earth tones similar to the aroma and finishes with caramel and toffee notes    Mouthfeel: Medium but lighter and not as sticky as the ABV would suggest    Overall: A fantastic winter sipper that I look forward to. I haven't had it cellared but when fresh there is an overwhelming hop bitterness and flavor that is enjoyable. The hoppiness helps to balance the high alcohol content. I personally find this to have a real "old-school" hop flavor. A lot of earth and pine notes as opposed to something like Enjoy by IPA.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 I'm not very good at writing reviews for beer, but I try.   This is just too flowery and bitter for my liking. Not really sure why they call it an American Strong Ale. I have really lost confidence in anything labeled as American now.   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Like caramel candy syrup in my beer. 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 22 ounce bottle into tulip glass; 2013 vintage, bottled on 9/16/2013. Pours slightly hazy deep ruby red color with a 2 finger dense and fluffy light khaki head with good retention, that reduces to a small cap that lingers. Nice spotty soapy lacing clings around the glass. Aromas of big grapefruit, orange zest, pineapple, pine, raisin, plum, caramel, toffee, toast, brown sugar, biscuit, light nuttiness, floral, grass, and floral/toasted earthiness. Damn nice aromas with good balance and complexity of citrus/pine hops and dark/bready malt notes; with great strength. Taste of big grapefruit, orange zest, pineapple, pine, raisin, plum, caramel, toffee, toast, brown sugar, biscuit, light nuttiness, floral, grass, and floral/toasted earthiness. Good amount of pine/grassy bitterness on the finish; with lingering notes of grapefruit, orange zest, pineapple, pine, raisin, plum, caramel, toffee, toast, brown sugar, biscuit, light nuttiness, and floral/toasted earthiness on the finish for a while. Fantastic complexity, robustness, and balance of citrus/pine hops and dark/bready malt flavors; with a great malt/bitterness balance and zero cloying flavors after the finish. Medium carbonation and medium-full bodied; with a smooth and moderately creamy/sticky mouthfeel that is nice. Alcohol is very well hidden with only a slight warming present after the finish. Overall this is an awesome strong ale style. All around great robustness, complexity, and balance of citrus/pine hops and dark/bready malt flavors; and very smooth to sip on for the big ABV. A highly enjoyable offering.   
look: 4 | smell: 4 | taste: 2.5 | feel: 4 | overall: 2.75 This is one of the booziest beers I have ever tried. It is too harsh and it has an unpleasant taste. More than half of it went down the drain. Once is surely enough.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 3.5 | taste: 4.25 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 22 oz Bomber. This was my favorite Bastard in the box of four set. Great flavor. Would drink again. 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
Zetcha7x 
drwatson32 
JDeming 
BogBoyJD 
nathanmiller 
double2chin 
erwityk 
KensWorld 
Headgoober 
Paigealicec 
Halffast67 
Jstonerock24 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Excellent dry hopped version of the original. Hid the alcohol content well. Nice beer. 
Jprebs 
JeremyScott 
Bogdawg 
SC_Beer_Drinker 
cmbeddoe7997 
AmericanSpartan 
dcookmeyer 
chIPA312 
kdivers 
beerFool28607 
Mikeluzzjr 
wilmerkatie 
RavenForBeer 
stonefan55 
sonic4482 
Hallsey3 
Tbrown60 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 Undated bottle at 45 degrees into snifter  Aroma initial faint resinous hops fading to a fruity malt   Head small (2 cm, aggressive pour), light brown, frothy, diminishing to a 2 mm ring and partial layer  Lacing fair – partial rings and small islands of tiny to small bubbles  Body dark amber, clear  Flavor begins with a slight hit of hops which instantly is overwhelmed by a fruity maltiness with a bit of alcohol entering the nose; the hops return as a short-lived bitter aftertaste. No diacetyl.  Palate medium to full, creamy, lively carbonation    Appearance 3.25, Aroma 3.5, Flavor 4, Palate 4, Overall 3.75   
RyanAU 
merock1402 
WesMantooth 
Nitty703 
erushing 
Elvarra 
mgr78704 
bresnab 
HirsuteHopslover 
Gevetyn 
Dr-Jan-Itor- 
JustinBrousseau 
Dan269605 
Jlangan 
hipHOPSanonymous 
Tim725 
mrn1ceguy 
LADaveBN 
Nuggetz 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 220z poured into snifter    A: Gorgeous murky Carmel color like a brackish brown nice head and it finishes into a ring around the beer and then it laces the glass to the finish    S: like a resiny hoppy mess it just smells like it's going to make you pucker it's piney Sticky smell     T: It's dripping hops and full on your face bitter with a smooth malt back bone that eases the bitterness into nothing. It's shocking this beer you just expect to be bitter and abrasive but it's smooth.     M: has full to medium feel     O: I had this last year and it was more abrasive in your face. this year it's smoother I'm not sure it's a bad thing. It's so smooth it's smell promises sticky and bitter but the taste is there without the over-the-top ness of bitterness.   
ross84 
TimBeaulieu 
booga73 
Yeroc 
Jrockerboi 
distant-lover 
stomioka 
lloydboss 
DakAttack421 
A-Red brown clear colour with a tan head that quickly dissipates   S-At 11%, alcohol hits the nose! along with a malty prune and disguised spice  M-Carbonation is light and let's the alcohol through  T-Malty, toasted goodness,gets balance of bitter and sweet with a soar note  O-Drank this fresh, not aged, I wish I had bought another or store in the cellar. Delicious beer that packs a punch, full bodies and very complex flavour. It takes some solid brain power to digest this wonderful beer, highly recommend.   
johnyb 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 4-5-15 - Easter Sunday outside by the fire. Great color and head. Smooth milky feel. Great. 
jamesod 
BrewRy 
waitwhatamidrinking 
hoosier222002 
stimulus 
Cycle69 
ManBearPat 
usnhasty 
Basoos1 
Bladezone 
DougAppleby 
Sarmento 
LambicLion 
zachrotc 
Wildwing54 
Blazer22 
NYR_Rob 
Jimmy_Melnarik 
Rbodacious 
elliott1184 
Quick review-    I found Double Bastard to be less appealing than regular Arrogant.     The 11+% ABV is not noticed, which is neither here nor there. But the taste is simply too sweet for my liking.        (Lukcy Bastard > Double by a full rating point- IMO.)   
Tuckersmth 
There is no way to add to over 2000 (at this writing) reviews. This is from a 2014 version, 22 oz.    The aroma lets you know you are in for it. Malts, some bitter hiding in there, and 11AVB you can feel in the back cavity of your nostrils. Big, malty goodness up front, with more in the finish. Some balancing bitter to cut the stickiness. The finish coats the tongue with the caramel maltiness but burns it good on the way down.    This will punch you in the mouth because you asked for it.   
Anaxagoris 
Prop28WasBetter 
Ngntjp 
jrborchert74 
Wajohnst 
dparker1000 
QuadriderMX 
MattGrimley 
Really fucking good 
KZane 
Joshdp65 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
kricks77 
Sapphyy 
Flooz 
nsiergiej 
johnomyers 
PorkBelly1974 
First time drinking this beer. Strong hops, strong malt presence. Interesting aroma, similar to what RR sours smell like... some sort of fermented apple scent. Very complex taste, bitter fades but the malt lingers for quite awhile. Alcohol presence is there, but actually not too strong for something around 11%. Definitely a sipper.   
Bought the Bastard box on a whim, haven't had many of these for awhile except for a couple enjoy boy's.   Too bad that a lot of these don't get the love that the rare beers get. Inexpensive, and quite delicious.$5 a bomber in this pack.   
NJB145 
samdanand 
LostandBound 
RobTheKnob 
Krice99 
ajcantu 
kbrown 
jmryan8 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Draft. So good. Poured a nice, caramel-like copper color. Nice, sweet aromas from the glass. This was a nice surprise of hop aggressiveness, which I love, with a sweet barleywine finish! A new favorite from Stone, and worth the wait to try.   
dgaffney88 
tmbgnicu 
Plenty of good reviews have already been written on this beer in standard beer-review format so I decided to write a haiku about this one:    beautiful red brown  bitter creamy malty booze  I am satisfied   
mcloud2 
Dirtyhands 
Eheander 
Acubflem 
RedTarmac 
AWB3 
Poured from 22oz on 11/24/14 into tulip glass; bottled 10/24/14    A: murky, brown-amber with a 1/4", light tan head that lasts only for a few minutes except for the edges of the glass. A far amount of lacing throughout consumption.    S: An initial, punchy blend of of maltiness and hops, pseudo-sweet (raisin) and a hint of fresh-from-the-oven bread, and grapefruity-citrus. A slight wiff of alcohol lures you in just as much as it may scare you away.     T: Living up to the 'liquid arrogance' moniker posted all over the fun label, this one isn't for the faint of heart. The amount of maltiness here is generally a bit higher than I like, but is cut and balanced well with the same aggressiveness from the hopiness. A bit of carmel upfront with citrus on the finish leading to a fairly complex taste that enjoyably lingers for a few seconds. The maltiness calms a bit as this one warms.    M: Deliciously smooth carbonation with a medium to full body    O: A lot of beer within a beer as you might expect from the name and description. Surprisingly balanced, as the 1-2 punch I hoped for. Not for the faint of heart and worth trying if you enjoy other Stone offerings. Aging may mellow out the aggressive profiles, but I'd hesitate to make it maltier than it already is.   
vidisad 
theschmooz 
sdm 
Cook82 
swedishmailman 
Bluescooter 
jberg316 
Roy1586 
JkOd81127 
FightinIrish88 
Misfit2209 
zhewitt98 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 22 oz. bottle, vintage 2014, bottled on date 10/14/2014 printed on the bottleneck. My first encounter with the Stone Double Bastard. A long ridiculous nonsensical rant printed on the bottle, as always. My bottle lists an 11.00% abv. Not entirely sure what to expect here.    Poured into a Duvel tulip glass.    A - It pours a muddled ruby reddish colored body. Less than a finger of soft tan head that goes down quick. Some minor spotty sticky lacing on the glass. It comes off in appearance as a thick and heavy beer.    S - The aroma is sweet and malty - caramel, toffee, and brown sugar, with dank resinous hop notes - pine, grapefruit, tea leaves. Some mild solventy alcohol presence is    T - Sweet & herbal. Tea leaves, caramel, toffee, brown sugar, pine, resins, grapefruit, notes of wood & vanilla present themselves.    M - The feel is fairly smooth and creamy, mildly bitter, resinous, and piney on the finish. Semi-dry. Very easy drinking though, despite the high 11.00% abv. Full-bodied with good moderate carbonation.    Overall, a tasty, layered, rich, and complex beer that grows on me more as it warms. Definitely recommended drinking, and I would for sure be interested to see what some serious age would do to one of these bottles.    Stone Double Bastard Ale -----4/5.   
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 Deep amber with excellent clarity. A trace of khaki colored foam covers the majority of the top of the beer, and especially around the rim of the glass. Aroma is comprised of plenty of amber malt and a bit of alcohol. The flavor is intensely malty and alcoholic. There's a warmth on the tongue that becomes a slight burn in the fade and you are left with the aftertaste of intense maltiness. A malty alcoholic bomb. Not my thing.   
KShophead 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
Eddiehop 
PDBray 
Tanktizzo 
AndFle86 
Beer_faerie 
SurlyUtopia 
yspiff 
Green_street_hooligan 
Scobu 
Fabiand 
tastesogood 
HiWire 
Beer4B 
Martyrob 
Summer92 
a77cj7 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
heerboth 
Fillossofher 
Chuck_IPA_Mathus 
FotaJoe 
chrismattlin 
APPEARANCE - Orange with no head.    AROMA/SCENT - Hoppy, piney. Not sweet.    TASTE - Hoppy, dry, bitter. ABV well-hidden.    MOUTHFEEL/PALATE/TEXTURE - Pleasant, dry, little carbonation.    VALUE - Reasonable.    OVERALL/DRINKABILITY - Great beer, almost chuggable.   
Techichi 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
ArtZan 
Appearance: Medium brown in color    Smell: The aromatics on this beer are great you can smell the hops, grapefruit, pine and a hint of alcohol.    Taste: This medium bodied beer is great. Good hoppie bitterness and you can taste the chocolate malts and roasted flavors and the alcohol is like a smooth whiskey.     Mouth feel: it goes down smooth, if your not use to hoppie beers, keep to your fuzzy wussies beers like the bottle say, cause your not worthy.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 Poured from a 22oz 2014 release bottle into a snifter.  Appearance - a cloudy, mahogany with noticeable sediment; a thin, beige head that leaves fairly weak lacing.  Smell - booze, caramel, oak, brown sugar, maple syrup.  Taste - unique, complex and flavorful! Characteristics of both an Imperial IPA and a Quad!  Feel - demands another sip due to it's complexity! Bold, bulky, and undeniably brash! Boozy, but hidden well; aggressively bitter!  Overall - a brilliantly crafted ale, worthy of it's very high praise.   
spacebear09 
LukeK 
I just drank a high ABV maple syrup minus the pancake. Might be a good breakfast beer. Hmmm.. 
Beerbeard 
JasonL02 
stwok21 
A - A dark amber with a redish tint. Almost no head and minimal bubbles. Barely any light passes through.    S - Malts, citrus fruit, sweet and fruity.    T - A malty and sweet front that transforms into a mild bitter aftertaste. Alcohol taste is strong.    M - Smooth, heavy body. Not a lot of carbonation, some alcohol burn.    O - The smooth heavy body combined with the malty sweet taste makes for a pleasant drink. The bitterness is fairly mild, which I like.   
lochef81 
MonkeyBread 
jwalters1293 
BubalooBrewMaster 
helios7 
hypno 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 2013 Realease    A - Pours a hazy brown with a one-finger off-white head. Light soapy lacing.    S - Aroma of caramel malts, brown sugar, toffee, and dark fruits.    T - Taste starts off sweet with brown sugar, toffee, and caramel malts. The is a good deal of piney hops mid palate. The finish is bitter hops and an alcohol burn.    M - Medium bodied with medium carbonation. Syrupy mouthfeel with a sticky dry finish.    O - This is a big beer with big flavors. This is a slow sipper that really opens up as it gets warmer.   
As a former resident of Southern California, now living in New York City I can't believe I waited so long to try this phenomenal ale. These World-Class ratings are spot on by both the Bros and the BA score. So smooth, yet it tastes fresh with hoppy flavor. This beer leaves my mouth watering for more and more with ever sip I take.   
Hetlegioen512 
BPMeyer27 
olradetbalder 
Delicious. I'm arbitrarily docking points for being less drinkable than the original, but it isn't designed to be consumed in quantity anyway. Tons of flavor, tons of ABV, outstanding beer.   
ItsPhipps 
jimbob25 
