look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Serving Type: Bottle (Best By 2.14.16)  Consumed: 10.6.15    A: 4.5 Pours a very dark brown, almost black, with a bit or red around the edge. The one-inch, light tan head lasts a couple minutes, only leaving a bit of lace.    S: 4.25 Roasted malt, bittersweet chocolate, vanilla, and dark coffee are the most prominent aromas. There’s also a bit of hop character thrown, which blends nicely with the more earthy aromas.     T: 4.25 Flavors start off sweet and mild, but quickly move into the roasty elements from the nose. After the roasted malt and coffee flavors comes a wave of both malt and hop bitterness. Finish has more bitterness with some toasted bread flavors.    M: 4 Body is a little too thin, but it really helps drinkability at the same time. Carbonation, however, is on point.    O: 4.25 This is a great example of a classic porter. Nice flavors and very well balanced. Not quite as rich and flavorful as I remember, but still appropriate for the style.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 wonderful the best beer i had in a while sexy dark wow drink it all the night dont let it go 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 12 ounce bottle poured to wine glass  Appearance: dark brown to black  Aroma: Toasted grains  Taste: very good  Mouth feel  Overall: excellent beer, something to look forward to repeating  Drank on : March 9, 2016   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5 dark brown, nearly black with a great thick head of foam. This one has been around a long time and I don't know that I have had a better porter. Wonderful smell- grainy, molasses. Malt forward as a porter should be but there is a hop presence. Perfect amount of carbonation. I have had this many times on tap and in bottles and it is always good.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 3 | taste: 4.75 | feel: 3.5 | overall: 4.25 Very smooth & easy to drink. A little thin. 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 Poured from a 12 oz bottle into shaker pint.  A - Deep and dark, beautiful creamy mocha cap.  S - Cocoa, tobacco, roasted malts and a subtle hint of raspberry.  T - Follows the nose, beautiful roast malts, a nice chocolate and toffee, blend.  F - A bit light in body, but well rounded in totality. A fine mouth feel with just enough bitter to clean the palate out.  O - Simply a wonderful porter, American style, with a nod to the Brits.  Cheers   
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 Silky smooth pour into a snifter. Dark brown with a light brown head and decent lacing. The smell is my favorite: sweet and smoky. The taste is malty and nutty with some caramel. It went very well with hatch green chili stew.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.5 
