look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 12 oz can into IPA glass. Dated best by 5/17/19.  Look is fairly clear reddish brown. Smell is fairly light hops/yeast/malt balance. Taste follows nose. Very balanced. Feel is light. Overall a nice beer but I would not seek it out but would drink again.   
look: 3.75 | smell: 4 | taste: 3.25 | feel: 4.25 | overall: 3.75 look was a deep brown w orange hue, smell just pulled out a malt caramel no hops presence to me, taste couldn't find a prominence or style, not an amber not an IPA and I know this is what they are shooting for, feel was a hearty beer w a great carbonation, but I do not feel the style or beer, i will pass on this going forward, although I have been told this year was not a good or solid batch. Maine Zoe to me is better.   
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I'm a pretty big fan of the style, though I don't tend to buy very often for whatever reason. This is my first time trying Nugget Nectar, and is probably the best of the style that I have tried. Looked at a few other reviews saying its not as good as it used to be. Makes me wish I had the chance to try in previous years, but oh well. Lives up to the hype in my opinion.   
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 A: A bright, jewel-tone orange. Fluffy, thick white head. Beer looks thick and translucent.    S: Bread, resin and some spice.    T: Some citrusy hops at first, yielding to a mix of bread, grass, warm spices and tropical fruits. Nicely balanced. All the crisp flavor without too much unchecked, hoppy bitterness.    F: Sticky. Thick. Viscous.    O: Quite enjoyed this. A substantial beer that packs a surprisingly sophisticated punch.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Well balanced. Well crafted. Delicious 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 Sometimes things just work out. I finally made it to a store I'd been wanting to visit for a long time, specifically because they had 6-packs of Alpine's Pure Hoppiness. Well, I got to try it, because they had a keg tapped for growler purchases. Very tasty. Alas, no 6-packs (at $17.99) left. But they also had Nugget Nectar tapped, and WOW! By far the best thing I've ever tried from Troegs. Actually liked it more than the Alpine offering. Hops and more hops, and bitter (93 IBUs!) -- just the way I like it. Yet at "only" 7.5% it's like a session beer (at least for me). Overall, a home run. Wait, I'm writing this on Super Bowl weekend, so make it a touchdown. Totally deserving of its "world-class" rating.   
look: 3 | smell: 3.25 | taste: 2.75 | feel: 2.75 | overall: 2.75 Orange copper with a moderate fluffy head and some sticky lacing.    I get a little Spree candy aromas at first, then some tangerine.    This is the second time I've had this in two weeks. The first time I would have said it's a little downhill from here, but these two cans were drastically different from each other, as such I'll increase my score a good amount but I think there are some consistency issues, although it's possible this is one of the few IPAs I've ever had that is bit better a couple weeks after canning as opposed to super fresh.    Moderately to extremely bitter depending on your tolerance level. A little wet rug, cat pee, resin, and some tropical notes.    Retrying the 2018 release fresh, and it tastes and smells like PEZ all the way to me. Odd turn of events.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is a crystal-clear, sparkling medium-amber beer wearing a large, pebbly head the color of ancient ivory. Head retention is modest, and lacing is good, consisting of irregular slabs and caverns. The nose is medium-big: an appetizing, seamless blend of candied grapefruit, floral notes and subtle pine, with slight alcohol overtones riding above it. The palate leads with bitter citrus and pine, with a slight IPA soapiness; midpalate the spicy, candy-like florals emerge, as does a nice weedy character, and the soapiness retreats. The bitterness builds to a point a bit north of middling for an IPA, allowing some of the bready malt foundation to show. The finish is pretty clean, showing just a bit of bittersweet nuttiness; the linger is a moderate grass/pine bitterness that sticks around for a few minutes. Retrogustative olfaction is weedy/grassy. Mouthfeel is biggish for the light-medium body and the texture is very nice, exhibiting near-optimal levels of creaminess and pepperiness for the style. Very easy-drinking, tasty red IPA. (growler)   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Look: Copper in color. NIce white colored head that sticks around for a while.    Smell: Juicy, piney, fresh hops dominate with hints of citrus and fresh cut grass lurking in the background.    Taste: Hoppy with a very strong malt backbone. The hop bitterness is present up front, but fades to a tough, malty, bready finish. Excellently balanced. I can't tell if its an IPA or an Amber ale, but I believe Troegs has welded the two together fairly solidly here.    Feel:     Overall:   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 Canned on 1/20/16, sampled on 2/5/16 from 8 oz sniffer. Aroma: hop aroma dominates nose with moderate amounts of tropical fruit, mango, pineapple, and dank hop resin. Light hints of alcohol in nose. Light amounts of malt sweetness with faint hint of caramel. Esters, if present, are likely overpowered by hop aroma. Appearance: clear. Medium Amber color, with orange hue. Medium-low head retention with light tan head quickly disappearing (about 2 minutes) into skim with fine bubbles around rim. Light amounts of medium sized lacing. Flavor: malt flavor low, with some hints of bread crust and slight hint of sweet toffee/caramel - but does not detract from hop flavor. Balance is hop forward with moderate hop bitterness and heavy hop flavor of tropical fruit, grapes and tangerine. Dry finish. Aftertaste clean with whispers of sweet malt and hop flavors just barely remaining. Mouthfeel: medium body. Medium carbonation. Very slight alcohol warmth. No creaminess or astringency. Overall: very enjoyable hop forward Amber/ IPA. Glad the finish is dry and Carmel malts are subdued, thus reducing sweetness. Hop flavors, while at higher levels are nuanced and enjoyable. Would like to smell more hop aroma. Perhaps even this would be more enjoyable at lower alcohol levels so aroma and taste could be even more refined and shine through. 42/50.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 2 | overall: 3 Dark orange color. White head.   Smell of alcohol. Strong orange peel. Pine. Taste is all orange peel. Astringent. Boozy. Toasty. I did not like this one.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 3.75 Great, glowing ruddy orange color, with a nice foamy head. Medium bore tropical fruits on the nose, with just a suggestion of weed. Flavor is wan citrus and warm pine, with just a bit too much muddy, charred bitterness in the way to sort it out. Good juice, but less than I was expecting. Lovely body - substantial enough to keep you from housing it, but light enough for ready drinking.    This is a very nice beer, but it feels...old? Like it might have been revolutionary, a number of years ago, or perhaps the case I got saw a harder road to my door than I know. I'm happy I have more of it, but I don't know if I'd undertake the hustle to get it, again. Would be far more impressive as a regular offering, than a semi-mythical once a year.   
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Always a great beer but lacking a bit this year. Had on draft in a 20oz mug. Beautiful color. Full of flavor. Can't go wrong w this selection. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Not a big amber guy, but just had 14th stars Valor and liked it, was not impressed with Nugget. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Exceptionally well balanced 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Canned version; canned on 1/20/16; drank in a tulip glass on 2/2/16; can labeled as 7.5%, 93 IBUs with Nugget, Warrior, Tomahawk, Simcoe and Palisade hops; good beer but not quite deserving of the world class rating   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 12 oz. bottle poured into a Karben4 glass.    L: Light, reddish-orange, and unfiltered, very cloudy    S: Hop resins more than anything    T: Not as prominent as last year, but still juicy with some citrus, pine, mango, and even a little pineapple    F: It's very crisp, yet light on the finish.    O: This has been one of my top 2 favorite Troegs beers, since I first had one of their beers about 10 years ago. They never disappoint. I just don't think the 2016 version is as good as the 2015 version or the 2014 version. I've been drinking the Nuggets for about 6-7 years now (sneaking their main batch beers when I was younger ~10 years ago) and I just feel like the Nugget Nectar was best in 2014 so far from my trials. Taste is subjective, so I don't feel like anyone has to agree with this.    Cheers everyone!   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 3.25 | feel: 4.25 | overall: 4 12oz bottle poured into a tulip. Dated 1/20/16, freshest by 5/21/16. Consumed 2/1/16    Look: Orange-amber and clear as can be. Towering, fluffy off-white head of huge huge huge bubbles that stuck around forever leaving tons of lacing    Smell: Resin and spice. Some apricot and peach come through, but subtle    Taste: Hoppy and resinous. A little fruity but not overly so. Fairly spicy, and the bitterness just doesn't cut through for me.     Feel: Moderate to heavy mouthfeel. Significant carbonation. Clean finish. Alcohol hidden very well    Overall: Good, but not great. I'm not sure I understand the praise. Maybe because it's a once-yearly offering. I'm glad I tried it but it won't be making the regular rotation.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 This beer pours a crystal clear orange amber with a huge, fluffy off white head. Retention is excellent and there are many thick sheets of hanging lacing. Smell is tropical and citrus fruits, dank and pine. Taste is the same with a touch of bready malt and a good amount of bitterness. Feel is medium, slick and resinous. Overall a great beer. I buy a case every year.   
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 A beautiful shining red Ale. The smell is sweet and spicy With some citrus and tropical fruits. It makes me think of orange candy. The taste is super smooth, toasty, sweet, juicy and really nice. One of the most wonderfully balanced beers I've ever had and one of my favorites. yb   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 a: beautiful mixture of amber, mahogany, and some ruby red. pours a 2 finger off-white frothy head that is seeming to linger    s: super juicy. pineapple, strawberry, apricot, grapefruit. there is a sweet caramel malt backbone, with a dry crackery aroma towards the back as well. this one makes the mouth water    t: a burst pineapple immediately followed by bitter grapefruit. right behind that, in rapid fire, is a nice caramel sweetness to mellow out the bitterness. following that, perhaps a bit muted, is a light mango & strawberry sweetness. there is that dry, crackery presence in the mouth here as well. finishes with little piney bitterness    m: mouthfeel is the lighter side of medium. carbonation level feels perfect for the style - not too much, but enough to make the juicy hops stand out    o: its amazing how quickly all the flavors transition in this beer, i don't think i've ever had one that moves that fast. it really made me focus and think on the flavors (not in a bad way). the sweet fades to bitter, then back to sweet, then finishes bitter. its an incredibly smooth, and crisp beer. definitely on the bitter side, but does have a solid malt presence. worth a pickup, for sure   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 4 | overall: 4 12 oz. bottle poured into a Nugget Nectar pint glass. From a 12-pack, which are now legal in Pennsylvania smh....    Das Review:    L - Bright and rich amber color; crystal clear hue. Nice and carbonated with a two finger head. Layer of foam on top; loose lacing on the side. Alcohol gripping to the glass pretty well.    S - Difficult from a tumbler, Syrupy caramel malts with citrus notes coming through. Notes: maple, caramel, grapefruit, pine. Interesting aroma.     T - Hop dominated. Very distinctive Nugget hop character that encompasses the whole experience. No amber or red character to it. Citrus tasting and quite bitter.     F - Light viscosity; Clean and crisp with medium strong alcohol burn. Strong nugget hop after taste that coats the tongue. Pretty rough stuff.     O - Fresh nugget hops are pretty bomb if you ask me. I love IPAs and even though this is a Red Ale, this certainly feels like a pine IPA. Nugget hops I feel give the best of both worlds between the tropical juiciness and the pine bitterness, and Nugget Nectar is a good example of that. Only comes around late January, so I am going to try and get this while I can. Cheers!   
look: 4.25 | smell: 5 | taste: 4 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Poured from a 12 oz. bottle into a nonic pint glass. Pours a clear copper color with a bubbly white head. Great fruity tropical smell right off the bat then yields to an interesting clover honey like smell. Taste is very similar to the smell, juicy and honey like. Call me crazy but its like a beer version of mead in a way. What the heck do I know, anyone really going to read my reviews? Probably not but my wife likes it so much that I will probably get a fresh squeeze a little later ;)   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 A- red/amber  S-Citrus/sweet  T- orange, bitter  F-Med/ smooth  O- Great 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A very good beer from Troegs 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 Clear amber/gold, off-white head holds up well. Pine/earthy aroma, with tropical and pome fruit flavor. Nice balanced body just right for this style.   Re-buy...only comes out once a year about now.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 12 oz bottle. Bottled on January 7th. A little over a week old.     Excited to have this fresh. Unfortunately this just does not live up to the hype. I have no idea why this one gets so much praise. Like Hopslam, this one probably stood out 5 years ago. Today, it just doesn't cut it.   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 L - Clear amber, deep orange. 3/4" head reduces to a thin layer in a few minutes.    S - Pine, spice, and a familiar sweetness, like orange blossom honey. Some citrus, like orange peel. Inviting.    T - Taste follows the nose. Pine and spice, but with a citrus blast and a big juicy mango. Pine and honey in the aftertaste. Is this good or what?    F - Medium bodied, resinous yet smooth. A dryness that encourages the next sip, yet the flavors linger nicely. My whole mouth is happy.     O - In my amature opinion, there are a lot of good things going on with this beer. Tastes like the first day of spring. Cheers!   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 As stated by a previous review buy this FRESH. This was the first beer that totally blew my mind when I was introduced about 5 years ago. A tropical explosion awaits to those who suffer through winter in anticipation. The malt backbone is a bit more pronounced than in years past but it doesn't detract.    On a side note, I wish my mom would have told me that Troegs hired her to be their new graphic artist.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 First case of 2016 picked up off the line at a beer store in SE PA. Agree with the last reviewer, getting this fresh is key. Great juicy hop flavor with the semi-sweet amber profile I believe works best when drinking fresh. Mouthfeel is similar to an amber with the nice hoppy bite of an imperial ipa. Very drinkable, excited to have this back in my fridge. I'll have no problem polishing off a case with my buddies this upcoming bachelor party weekend.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 2 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 2 cases of 24. 2013,14,15    Writing this review so late but remembering all of the different flavors, it is imperative to get this fresh. The first case I got of this was a first order 3 hours from the brewer. A rich blast of flavors progress into a hoppy finish that dissipates into a subtle aftertaste that leaves you craving that next swig.     Drinking this bottle now, almost a year after it's shipping., tastes like a ranky amber ale.   
look: 4.25 | smell: 4.5 | taste: 3.5 | feel: 4.25 | overall: 4 
look: 3 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.75 Quite possibly my single favorite beer. Very tangerine-like flavor bursting with hops and nectar a. A must-try. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Hoptastic! Smooth and delicious. 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Too bad this is a seasonal. I'd like to have this all year long! 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured from a bottle into a tulip. Copper color, citrus and pine on the nose but was expecting more hops and a less malty taste. Solid offering, but nothing I would seek out again.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 Big and hoppy up front, but hops don’t follow through to finish (which isn’t a bad thing). Reddish copper color, small tight off white head. Citrus nose, initial hop blast, fades to malt, slightly dry. (RateBeer rated as an IPA)   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 best beer ever 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 2.5 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Copper in color with an inch of head that diminished to about an eighth. Lacing present on the side of the glass. Smell is strong citrus, pine, hops, and very mild sweetness. I would say mostly hop forward. Medium carbonation with a smooth finish. A very drinkable beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 2.25 | smell: 2.5 | taste: 2.25 | feel: 2.5 | overall: 2.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 After years of tasting and appreciating various West Coast IPAs, I've grown to appreciate beers with an eye towards hops, but with attention and variation in their malt characters. Whereas the traditional West Coast IPAs seem as an expression of hops over a blank malt, Red IPAs or Amber IPAs such as Nugget Nectar offer some complexity and contrast between the body and aroma of the beer.     Tröegs Nugget Nectar, I believe, does this very well.   The nose hints at mostly sweet honey amber malt, but it is sweet, malty and bitter (slightly floral) in taste.     As with Hopback Amber, it is a delicious beer with desire for a quick follow-up.     Only thing wanting somehow in this beer is a slightly more aggressive carbonation. It tends to feel mild on this level. If it had a little bit more of a bite it would be absolutely stellar, although once you're halfway through the pint as it is, you already want another.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
