look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Very Early hop forward - bitter 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 12oz bottle poured into a snifter. Pours a beautiful russet-amber with a 1 finger tan head. Absolutely beautiful beer to look at. Nose is fruity and hoppy, with just hind of underlying breadiness. The palate leads with hoppy citrus, but doesn't go to the almost juice-like citrus extreme of some more modern pale ales and IPAs. The fruitiness here is anchored to a solid, bitter, hop base. The bitterness carries through in the finish, with a touch of maltiness. Mouthfeel is neither too thin nor too thick. Overall, a beautifully balanced pale ale. The bright, bitter hops, and chewy malt finish make this easily one of my favorites in the style.   
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 to me its just ok. It's 3 floyd's flagship beer. look is fine, smell is ok the taste is a weak zombie dust, over all i don't think its special, they have better.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Excellent 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 3.25 | overall: 4.25 L - copper, not super see through, but a pleasant color. white head that seems to clear pretty fast  S - fruity and hops, little must which is a bit unpleasant  T - much better than the smell, sweet malts with a pleasant bitter finish - nothing earth shattering in terms of aggressive flavor but very well done and solid for the style.  F - little watery at first, but a solid effervescence - I could chug it if I wanted to waste its deliciousness - basically a nice balance of bubbles  O - pretty big fan, prob one of the best pale ales I've drank - worth coming away from reviewing beers to come back to note it for my own reference    out of a large wine glass poured out of a bottle   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Not as good of an experience as Zombie Dust, but still a highly satisfying pale ale. Not my favorite from FFF, but I would certainly drink again. A refreshing combination of malts and citrus would make me search for this again.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 On draft at The Map Room in Chicago, IL. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 Full head of foam, covers an almost Amber looking beer.   Aroma is dominate with citrus hops and a heavy malt character.  Taste is caramel and orange citrus.   Mouthfeel is nice and bold, good balance, heavier on the malts.  Overall... Been wanting to try this for some time and it's a good beer, just not my style.   
look: 4 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.75 nothing stands out in this beer compared to other 3 Floyds. I feel this is too bitter and monochromatic in complexity, 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4.5 | taste: 3 | feel: 2.75 | overall: 3 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Tons of floral, spice, herbal notes, sweet caramel malts, a touch of citrus....maybe a little orange. Drinks like an IPA. Quality APA. I've had better though that are much easier to get. I would most definitely drink again....I just wouldn't go out of my way to seek it out.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Appears amber in color. Has a relatively strong citrus smell. Taste is well balanced with a nice citrus taste at beginning and end. Has a smooth feel. Overall a great beer would definitely drink again.   
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 12 oz bottle. Pours bright coppery amber with slight haze. Head fades into lots of lacing. Big fruity bready aroma. Taste is outstanding balance of malt and citrusy flowery hops. Has a creamy mouthfeel but then ends crisp and dry. Overall a full flavored greatly balanced pale ale. Yum!   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4 | taste: 4.75 | feel: 3.75 | overall: 4.25 Poured a illustrious amber, the scent of grapefruit and juniper if delightful! Taste is well balanced... well hopped and slightly sweet. Overall, its not a beer I would have many of, it is however one that should be appreciated slowly and down to the last drop and then repeated!   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Pours a reddish amber hue with a respectable foam topping. Lacework going down the glass in an epic way leaving foam rings like clumps of styrofoam on the glass.    Aroma bright and hoppy with some floral, fruity elements, a bit of caramel and ale yeast fruit. Fresh and hoppy smelling this bottle is under a month old.    The taste has fresh hops, with pine, citrus, herb, and melon elements. A bit of fuggles type action perhaps with the tea like and herbal element. Floral, nicely bitter. Tasty. Well carbonated ale, not overly bitter but certainly fooled some blind taste subjects into thinking it was a west coast IPA. It is tasty, and has good bones, which is to say the recipe is quite good. If the price was right and I could get this all day, I would.   
look: 4 | smell: 5 | taste: 4 | feel: 5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3.25 A: Deep amber, pretty two finger head, seemingly quite effervescent  S: the perfect marriage of hops and malt, a very pale ale kinda breadiness  T: malt and a tinge of sunflower seed like bitterness and after tastes, it tastes like wort smells, very sweet in its own way, smells of fresh fruit in a generic sense, a bit of acidity in the aftertaste and some melon juiciness  M: juicy   O: oh how I wish this were as good as zombie dust, it's still quite good but nowhere close in comparison. I wish that I had tasted this first so that I could have been fair to it.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Solid pale ale that I usually grab a six of whenever I see it (unless gumball head is too). Well balanced and love the crisp look and mouth feel. I prefer more hop foward beers but this is good for pale ale.   
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 Sweet and malty. Not my favorite style, but I could still appreciate how solid this glass of beer was. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 2.25 | feel: 2.5 | overall: 2.5 L: Copper, slightly darker than expected. Pretty clear. Great lacy head.    S: Great citrus smell.    T: Strong malt and some undesirable bitterness - I love a bitter beer, but this as too malty/metallic and I didn't enjoy it. Citrus finish is the only saving grace.    F: Appropriately carbonated.    O: Good smell, look, and feel but the taste was not enjoyable for me.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 3 | taste: 5 | feel: 5 | overall: 4.75 L - copper like a penny. White head  S - not picking up much of anything. Some malt but no hops. Odd.   T - extremely surprising given smell. Plenty hops. Plenty malt. Working very well together. Hops are overbearing.   F - medium carb and just a slight tingle of hops on the tongue.   O - very well done. My first FFF and I'm excited for others   
look: 4 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours copper, dark for a pale ale. Slight citrus hop aroma covered up by sweet malt. Sweet carmel malt flavors up front followed by a fairly good citrus hop bite. Easy drinking and the malt really cuts the perceived bitterness down. A favorite pale ale but I tend to favor pale ales and ipa's with a good malt backbone to balance out the bitterness.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 I am surprised by this, I usually love everything by 3 Floyds, especially their Pale ales, unfortunately this one isn't as good    I could drink this, but I thought it was far too bitter for my liking, it was less than 2 weeks old so it wasn't a freshness issue.     Strange, but still a solid beer.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 I am drinking this a week after it was bottled from a hotel water glass. It pours brilliant amber with a moderately thick off-white foam cap. It has a spicy hop nose while the palate starts with fruit and a little sweetness to finish dry and grainy with a bitter hop accent. The carbonation is medium low and the body is medium. A very very good pale ale.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Pours a copper / light amber color. Has a nice aroma of malt and hops. This is an incredibly drinkable beer. Nice notes of hops, malt with a crisp light citrus finish. Overall a very good beer   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Caramel and malty, as advertised. Slight bitterness on the finish as well. Pine pretty subtle. Clearly a solid, quality pale ale. I prefer piney crispness to malty sweetness, but again, this is a quality ale.   
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 A real solid pale. The hoppy bitterness is well balanced by a heavy dose of malty/carmel sweetness. The smell is mostly carmel with a little herbal grassy/ hops, the taste follows suit. Has a medium body, but great for a pale ale. I did get a really fresh bottle so take that into consideration. (Bottled on 7/21/15). Do I dare say a baby Pliny the Elder?   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 A hazy copper color with an light tan head. A big fruity aroma with good citrus, peach, and some tropical fruits. Also a nice malt sweetness in the aroma as well. Flavor follows closely with big fruit and a nice balanced maltiness. A moderate pine bitterness in the middle which blends well and finishes clean. A very flavorful beer for an APA.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Stood up to its name . Really nice pale ale 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a cloudy dark copper with a creamy white head that leaves lasting lacing.  Great aroma full of fruity goodness. Citrus, peach and apple jelly.  The taste is as big and bold as the aroma. Lots of citrus pith bitter right up front, a very juicy middle that's almost puckering, a resinous and drying finish.  Mouthfeel seems about medium.  Just an outstanding pale ale with more flavor than most IPA's.   
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 No noticible bottle date. This seems to be happening a lot with FFF brews over the last few months. Pours a fiery amber-orange with perfect clarity. The head rises aggressively to the top of the glass and holds strong before fading slowly. The nose feels like it's trying to hide a spicy hop behind some sweet malts. First sip and "BINGO!" The hops are really balanced out well with a nice sweet malt presence. Great all around beer for all times of the year.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 Look is malty. Smell is malty and somewhat unappealing. The taste is pretty damn good for a pale ale. It's like lagunitas sucks without the hoppieness    Btw, bottle date is may 8, 2015   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Really great beer that's readily available. I could drink it all day. Among FFF beers, would still take Zombie Dust over it, and maybe even Gumballhead just because it's lighter and unique for a wheat beer.   
look: 4.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Dark reddish-amber brew, translucent, and topped with a massive fluffy cream-colored head. Fantastic retention and nice lacing.    Pine and grapefruit peel hop notes meet you immediately, balanced against some caramel malt.    Flavor follows, with a focus on grainy and biscuity caramel and a sweet brown sugar kiss on the back half. Hops present much the same as in the aroma, carrying a nicely balanced bitterness throughout.    Lively and smooth feel, albeit a touch watery. Fairly dry finish.    This is a very good beer, but I personally feel as though something is just missing.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 12 days old. Pours a dark amber. Piney and great smell. Taste has some fruit to it as well. Tastes better than lots of IPAs that I have had. Dry and bitter on the back end. Awesome brew.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Typical of a APA, pour if a hazy and copper with a beige head that leaves a lacy trace on the glass.  Pine, lemon, bread notes and malt.  Taste is very similar to the aroma with subtal grapefruit at the back. Delicious.  Feel is dry with great carbonation and bitterness!  Another great beer from 3F!!!   
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Pours a dark amber color with a thick white head. Smell is quite malty. I'm thinking this isn't too fresh. Date on bottle looks rubbed off. Slight citrus and pine. Taste follows the nose. Pretty malty, with a good amount of citrus. Quite bitter for an APA. Mouthfeel is a little thick but very sessionable and crisp. Overall a decent APA. A little sweet for my taste. ZD is much much much better.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
