look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 Tastes smooth for it's abv, a great ipa! 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.5 | smell: 2.5 | taste: 3 | feel: 2.75 | overall: 3 Just not my taste, I prefer lighter and hoppier 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 pours a hazy golden yellow color with a medium white head. The aroma is very citrusy, orange, grapefruit, very tropical,and some pine. The taste is more of the same.The alcohol is hidden quite well.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 2.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 Very "soft" IPA. Not a lot of aroma, nice cloudy appearance (I like cloudy). The flavor is silky smooth, no edgy bite but plenty of hop presence. 
look: 3 | smell: 3 | taste: 2 | feel: 3 | overall: 3 The most overrated beer on beer advocate....    Had in a bottle and on tap..... Both underwhelming and non descript.... Sold as a bartender in a few spots and never had a repeat sale....    Don't get this one at all....   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 This is one of my new favorite IPA'S 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Good IPA, just tried the Apex special IPA as well. 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 have had this in bottle and on draft.    this beer just has a great taste and feel. tastes like many other IPAs yet is way better. has a unique taste but seems to be the "model" for IPAs. great in so many ways.    8/4/16 National IPA Day!  pours a golden amber with a thick head, looks damn good.    smell is nice, melon and grapefruit. light malt.    taste is great, fruity flavor and light body but goes down smooth and is full of flavor. pretty damn good.    everytime i've ever had this beer i've loved it. it's still good   
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Look: Poured from a bottle into a goblet. It was a cloudy medium amber, with a giant, fluffy white head that slowly melted into a snowy hillock. I throughly cleaned and dried another glass and poured a second to test the clarity. Still cloudy.     Smell: A masterfully balanced C-hop tree from top to bottom: earth, grass, wood, and citrus. Some tropical fruit scents and a piercing smell of white pepper make for a captivating garnish.     Taste: One of those nice, round balls of complexity that fascinates as a collaboration rather than a conglomeration. Toasted, buttery malt is topped with grapefruit, mint leaves, and rosemary. A small dose of peach juice and a squeeze of caramel add just enough sweetness to keep the medium-high bitterness from being overwhelming. It's so well done, but it still begs for a little something more to set it apart from other IPAs of good caliber.     Mouthfeel: Slightly creamy, yet still smooth. Light alcohol warming and medium-high carbonation continue the theme of balance by creating an atmosphere that's both refreshing and intoxicating.     Overall: This IPA is undeniably good, but it's perhaps so well-balanced, that it becomes a little boring when compared to the wide varieties of recipes on the market today. Still, it's a sure bet, and one I will therefore continue to buy.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Excellent pour, great color and nice thick foamy head. Great taste and very smooth going down. Unique aftertaste still can't pinpoint exactly what the taste is. Leaves you smacking for another sip, which I don't mind taking.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Virtually all the elements of this beer speak to quality--look, lacing, feel and finish. But the taste is a little too plain. 
look: 4 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.5 Pours a hazy, pale golden yellow. Fairly frothy and large off white cap that has excllent rentention.     Aromas are basically non existent. Faint pale malts and citrus. Doesnt smell bad or good. Somehow, just nothing there.     Tastes good, but nothing crazy either way. I read Chinook hops. I get that. Mainly just in the form of being bitter at the end. Othherwise, just a lot of muted flavor malt, pine, citrus.     Body is nice. Full and slightly creamy.     I am not sure of the age of this beer, but it was in a cooler. I say this because it is nowhere close to the ratings for me. I know I am in the minority. It just doesnt offer me anything other than not being offensive in any way. I would score this better as a pale ale truthfully.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 Decent IPA, nothing special or standout to speak of. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I'll admit, I am reviewing this as I am drinking this at the brewery. So it may be fresher than usual. But, damn, so good! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 Historically I have not been partial to IPAs. From time to time, however, I will try one to see if my tastes have changed. You see I really would like to like them...they're just so available. Purchased a fresh 12 oz bottle of Racer 5 last night from a local deli. I can tell this is good beer, but it's still not my type. I could see having 1 or 2 of these now and then if I'm not pairing them with food but, after 1 or 2, I would need to switch to something else. And I can't see drinking it with food as I think the beer would overpower whatever I was eating.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 22oz bomber. no bottling date info provided    Pours a hazy orange body with a big one inch head (on a non aggressive pour) good retention, good lacing.    Citrus, pine, tropical fruits, a little sweet malt.This one has it all... One of the more diverse smelling beers that I have had. There is a lot going on here.     Taste isn't exactly as it smells, I didn't get much citrus or tropical fruits....   What I did get was a nice hop malt mix, Somewhat hop forward, slightly bitter. Very enjoyable.    Interesting... Average full feel. not overly carbonated, but a non aggressive pour still produced a huge head (?)    This beer is like an onion... lots of different layers . And they are all pretty good... pleasantly complex. Hard to describe (in a good way)   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of my favorite IPAs. Perfect. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 A very fine west coast IPA. It has a great hoppy flavor with a bitter after taste.The combination of the four different hops gives this beer a incredible bite in every sip. You will enjoy this beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 I don't know what differentiates an American IPA from a regular one, but if this is it I'm all in 
look: 4 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Draft. Pours a golden yellow it a thin layer of white fluffy head. Nice lacing. Smells of west coast hops. Not piney. Little citrus. Taste is clean with only a little bitterness. Tiny citrus. Mostly a mixture of hops. Not wet hops either. Abv is 7.5% so this could be dangerous on a hot day. Easy drinking. Excellent ipa.   
look: 5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.5 Nice citrus and grapefruit smells with the same on the taste with a piney lingering bitterness. The best part that really ties everything together is the body and almost drinks like a double ipa. Very nice sweet malts but still very bitter and a strong IPA. At only 7.99 in socal its a definite go to.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 5 Poured into a standard, straight sided pint glass.    A - 4.75 - Pours a nice, golden-orange juice color. Forms a good, solid finger of bright white ivory head. Medium head potential, strong head retention. Nice, thick solid rings of lacing left behind on the walls of the glass.  S - 4.5 - Pine, grapefruit rind, hops, earthiness, bitterness and a rain water freshness.   T - 4.75 - Lightly sweet grapefruit rind upfront which develops into a bitter, hoppy and piney finish. Definitely a bitter biased, west-coast IPA.  F - 5 - Nice oily, creamy quality to the body of this brew. Goes down quite smoothly.  O - 5 - Drinks easy like a session beer but packs a punch with the ABV. Refreshes and quenches your thirst like water, making this both a good standalone sipping beer or a great food pairing beer as well. Racer 5 is an unquestionably awesome representation of the standard american west-coast IPA style, and I HIGHLY recommend it to fans of the more bitter and not so sweet IPAs, you will not regret the purchase!   
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Kegged 5/08/15 Tapped 5/23/15 Wow the aroma is amazing. Flavor is a buttery,citrusy , hoppy treat for your mouth. I had a 5 gallon keg of this last fall and it was good. This keg is exceptional. Bear republic is creating some amazing beers that may rival or beat their neighbors to the south Russian River.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 MoMo's - San Francisco, CA - draft at Giants vs. Dodgers game 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours a cloudy gold color with a respectable white head. The aroma was mainly floral and piny with a tad bit citrus hops, but was pretty faint for a west coast styled IPA. The hop flavor was very reflective of the aroma, with a little malt sweetness on the back end. Overall it was a pretty tasty IPA and if it wasn't so pricy compared to other brews I would probably get it all the time.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 Had at lobster place in SF and at black hawk grille in Danville 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 Fresh 12oz bottle into a solo cup.    A: Hazy copper with about 1/2" of whitish head that recedes kinda quick. Retention actually isn't that bad, nice lacing here.    S: Some grapefruit, mostly resinous pine. (disclosure: I'm struggling with a cold so my olfactory senses suck at the moment)    T: Brilliant! Perfect balance between oily hop bitter & beefy off-sweet malt. Everything here is big, yet in absolute equilibrium. Some piney aspects lead into a grapefruity note toward the finish right before the malt hits...just awesome.    M: Burly. Dense malt with a bit of soapiness balanced against just the right amount of carb.    O: What can I say here? It's a classic & deservedly so.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 I love this beer! From the cloudy appearance to the incredibly balanced taste, it's hard to beat. It's very hoppy, but the malt offsets it nicely. Prolly my favorite right now...   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 Aroma - citrus, more orange than grapefruit, floral, grassy. Taste - similar, more malty-bready 
look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 Comes out of the bottle a slightly hazy golden amber with a good off-white head. Aroma is VERY hoppy with a fruity undertone - gets them salivary glads a-workin’! Flavor is seriously hoppy and woody, with a fruity undertone that is mainly apple and pear with a touch of banana. I get a hint of - could that be caramel? Texture is good and firm, with plenty of fizz.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Out of date, was not fresh 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 2.5 | taste: 1.25 | feel: 1.5 | overall: 1.5 Heavy and very bitter. Sharp start with a heavy, dry finish. NOT my style. Sorry. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 Pours a crystal cleargold-orange with a white fluffy head.     Smells piney and citrusy. The malt comes out in the aroma slightly.    Tastes of pine, citrus, orange peel, butter. The malt makes a caramel biscuit backbone.     Medium mouth feel with an oily slickness as it goes down. The hops contribute to a sharp bite on the back end.    I would prefer less sweetness from the malt so that the hop profile could shine through. With that in mind, overall this is s good IPA.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 5 | taste: 4.5 | feel: 3 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 pours a cloudy, bright amber with a medium head that stays around. nose; grapefruit pith, orange, sweet bread, light pine, & a solid, citrusy punch of the 4 "c hops"; cascade, chinook, centennial & columbus. taste; perfectly balanced biscuit malt, grapefruit, orange zest, mango, light pine, light mint, & floral citrus hops. medium carbonation & mouthfeel. exemplary west coast ipa - an absolute winner! this is on the bucket list for ipa fans.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 5 | overall: 4.5 Pours a hazy honey color, with a thin yet very sticky head. Very light aroma, but complex and well balanced nonetheless, I wish it was just a tad more pungent. It tastes amazing though and has an absolutely perfect texture and mouth feel. One of my favorites, I find myself going back to this one time and time again.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Pours a clear deep golden color with about a inch of foam. Foam dissipates to leave very nice lacing of the glass. Smell is faint, but very nice...featuring tropical fruits, grapefruit, and pine. Taste is of citrus and tropical fruits, leaving a very pleasant hoppy after taste. Mouth feel is lightly carbonated and extremely smooth. Overall an outstanding IPA.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 The smell is tropical and piney - it has a wonderful aroma, I just wish it was more pungent. It doesn't jump out of the glass like some other IPAs do. I actually think the taste was better than the smell. It has a very tropical fruity aftertaste, with some subtle grapefruit and pine. Not very bitter and I enjoy this beer more and more as it warms up. I will definitely buy it again, as a bomber was only $4.99 here.   
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
