look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Very nice double IPA with some great flavors and nice blend of hops. Pours a slightly darker yellow color with some faint haze, small amount of white foamy head and some spotty lingering lacing. Smells great, nice combination of citrus zest and floral hops - and those floral hops really pop at the end of a long inhale. Also a little malt, vanilla and caramel. Tastes of fruity hops - mainly grapefruit, mango, tangerine and pineapple. The floral hops are less pronounced. Nice notes of vanilla, bread, caramel and malt. Smooth, clean, crisp, mild mouthfeel and good carbonation. I didn’t experience as much bitterness as other reviews had described - instead, I was struck by the bright floral hoppy notes and good mild malt backbone that didn’t overwhelm the flavors. Very well done.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Absolutely enjoy this beer, but not really picking up on the Double IPA. I think it's a world class IPA. Double...I am not so sure of. Would be a perfect IPA out of the can. Nice IPA nose; Beautiful straw color in appearance; Very noticable bready hops. Citra fruity, Simcoe punch.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 A bright gold beer, though with the faintest bit of haze. Good-looking eggshell head fades slowly in thick sheets of lace. Despite being six months past its best before date, the beer still packs a pungent, mostly piney aroma. I'm getting some background citrus that I'm sure would have been more prominent if fresher. An intensely earthy, resinous palate never overwhelms the caramel malt base. The bitter hop finish is punctuated with some alcohol bite. Still, DirtWolf goes down pretty easy for a beer of its size and is a worthy alternative to the more tropical-tasting West Coast IPAs.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 For an 8.7%, this beer is crisp, refreshing, full of flavor, and dangerously easy to drink. This is the best beer out there. Even the bottled version is better than most Ales from the tap. Hands down my favorite. If you haven't tried Victory, get the Dirt, the Devil, and the Headwaters. No other brewery that I've tried has mastered all 3 like Victory.   
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Out of a bottle with a drink by date of Oct 20. Not too much on the nose. Overall a balanced DIPA considering the ABV but not too much more. Flavors of grapefruit and pine. Good but not great.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 This is hands down my favorite beer. Like others have mentioned one of the staples of this IPA is the noticeable lack of malt flavor and for me that can't be beat. I get turned off by IPAs that are 'excessively' malty and this beer completely avoids that dilemma.     It's gonna take awhile for this beer to be uprooted from my go-to choice, I've yet to find anything that matches it. If you live in the area, go to Victory's brew pub and get a burger with a DirtWolf on draft, you won't regret it.   
look: 4 | smell: 5 | taste: 5 | feel: 4 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 APPEARANCE - 1FH, light, foamy, clear, a little lacing.    AROMA/SCENT - Hops, malts, sweet, citrus, floral, pine.    TASTE - Hops, bitter, bread, pine.    MOUTHFEEL/PALATE/TEXTURE - A little carbonation, dry, clean, light, crisp, refreshing, smooth, lingering.    VALUE - $8 for 12-oz bottle. OK.    OVERALL/DRINKABILITY - Quaffable.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Amazing aroma, taste and mouthfeel. Not as malty as a DFH 90min but packs the same punch. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 I liked it better at the brewery. I've had it bottled several times, but it's very important to have it within 30 days. Just my opinion. I get more of that Citra blast when consumed fresh. Otherwise, it feels a bit thin to me. This is a good beer; I'm just not motivated enough to describe all the nuances. I prefer Hop Ranch.   
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 Look: Ordered this on draft, and there's a bit of a chill haze to the tulip-headed snifter. The color is an orange-tinged medium gold, the trending color for good IPA's, in my opinion! The creamy white head is petite, yet long lasting, and leaves with delicate, even rings of lace on the glass.     Smell: The upfront scent of grassy his relaxes into a scrumptious smelling combination of hot buttered toast, grapefruit, and caramel. Rich and addictive--with every sip, you look forward to the aroma as much as the taste!     Taste: A flavor profile that reminds us that the "double" in "DIPA" applies to more than just the IBU or the ABV. This is a complex beer, but not overwhelming. It still possesses that crisp, lively character we hop heads love, we hops are appropriately celebrated in this case: The dominate flavor is of various citrus rinds, and it balances well with the medium-high bitterness. Neither element possesses that common C-hop bite, but this is only because the diversity of additional flavors allows the hops to shine rather than obstruct. A swig of whiskey deepens the flavor, while Ritz crackers and toasted bread crusts keep things grounded in malt. Some pleasurable, English-style sweetness presents itself as roasted marshmallows, vanilla bean, and a quarter teaspoon of butterscotch, while apricot and peach bring further complement those hops.     Mouthfeel: Creamy, yet balanced by a crispness which is mostly derived from from medium carbonation. The body is medium tangy and as well, a continuation of the beer's theme of hearty balance.     Overall: A fantastic specimen for those of us who sometimes can't decide between an IPA and a Belgian beer--it's both refreshing and complicated, both tangy and sumptuous. For those who want a typical hop-centric DIPA without any distractions, this may not be your beer at the moment. But if you enjoy balance and complexity combined, you must give this a try.   
look: 4 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.75 Hoppy, yet very well balanced. :-) 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Four fingers of lemon white foam embrace the top quarter of a Spiegelau IIPA glass, only relenting to leave sticky patches of lace after a long while. This wolf was a dirty hazed SRM 4-5 with occasional carbonation.    The aroma is dominated by pineapple, leaving little room for spruce tips, light herbal notes, and faint grass.    The bitterness is below expectations, but grass and grapefruit hold their own, well into a mild lingering finish.    Alcohol is noticeable, yet controlled, while the dry cotton texture augments a medium body.    While this was a fine beer on its own, it fairs better with a meal.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 This beer is pretty damn good. It tastes a lot like Ballast Point Sculpin, but not quite as good, overall a very good drinkable beer. High alcohol content can sneak up on you pretty fast.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3 | smell: 4.5 | taste: 4.5 | feel: 3 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4.5 Big iPa taste and flavor 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Picked up a four-pack at Four Firkins in Minneapolis. The bottled on date suggests this is good for another two months. Poured at about 55 degrees into my Lakefront pint glass.    L: Pours a deep straw color with about an inch of eggshell head that sticks around for a good bit and leaves nice cling on the glass. Just a slight bit of haze to the beer and substantial visible carbonation.    S: Pine and floral hop notes come through in a big way. Some of that good earthy funk notes, as well. Sweet biscuit from the malts. Maybe a touch of citrus rind--but this one is definitely more resinous than fruity.    T: The flavor is not exactly what I was expecting, but it really is nice. I was expecting something of a hop bomb right off the bat, but those big hop notes from the nose are actually a bit muting coming into this one. What that does, however, is make way for a very balanced experience, with the malts having a prominent seat at the table at the start. There's pine hop notes at the front, mingled with some nice bread malts. Very smooth flavors for how big they are. The middle gets a bit more resinous, with just a bit of clear alcohol coming through. The malts continue to be felt into the back, which is wonderfully bitter without making another quick sip impossible. This is quite drinkable for a DIPA.    F: Nicely carbonated, medium-bodied, and creamy at the front. The middle is bright, with the hops asserting themselves more. The back end is a hop head's delight: wonderful bitterness without completely taking away the drinkability. Very nice feel.    O: I don't know how I never got around to trying this beer. It sure is great. I'd put it right up there with 90 Minute and Hop Stoopid--maybe a bit better, even. I normally go for DIPAs with really assertive (almost abrasive) hop flavors, but this one surprised me with how nicely balanced it is, without sacrificing those big flavors. Highly recommend.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Nice aroma and color. Great double IPA 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 Look: who cares  Smell: heavy hop  Taste: dirty with hops as a double IPA should be  Feel: appropriate 
look: 4 | smell: 3 | taste: 3 | feel: 4 | overall: 3.5 I really want to like this beer. To me it's an average double IPA. There is not a lot that stands out. Of course it is a matter of preference. My ideal DIPA will have a very pungent hop aroma and this has very little. Taste has a little piney resin on the front with some sticky earth tones on the back. Not bad, just not for me. Poured from a 12 oz bottle 30 days prior to 'enjoy by' date.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Appearance – The head came up nicely over a slightly-clouded yellowish body.    Smell – The big citrus notes aren’t overly sweet but more rindy with a light aroma of pale malt and some aggressive spicing.    Taste – The hops settle down a bit at the taste but are still big and grapefruit makes an entrance. The malts provide a nice backbone and are a little sweetish.    Mouthfeel – This ale is medium-bodied with some good bitterness and a bit of drying at the finish.    Drinkability – This was the IPA’s strong suit. Often this style doesn’t score well here, but I actually had two of these for the review and could have had a third had tomorrow not been a workday for me.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.5 Tad malty (drink by is still three months away) some citrus, mild bitterness, balance is not where it should be. Do not get the hype. 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Look: Hazy Gold with light carbonation.    Smell: Elegant foresty hops.    Taste: Whoa. It has a wonderful bitter kick but finishes with a hint of sweetness. Extremely well balanced for dipa. It seems to have the funky je ne sais quoi that I love about some English-Style IPAs that I don't often find in DIPAs.    Feel: Medium to Medium-Light bodied. Certainly creamy and leaves a wonderful tingle on the tongue and a nice zest on the roof of my mouth.    Overall: It has certain qualities that I really enjoy about all ranges of IPA styles. Its not just some over the top hoppy bitter MFer that some of the West Coast styles turn out. Deffinitly deserves the world-class rating and delivers a rather unique experience from a DIPA. Bravo.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 5 | taste: 5 | feel: 4.25 | overall: 4.75 As a fan of the Mosaic Hop this is a no brainer.. I can always detect citra and mosaic before all others and this dipa is competent it brings the decent hop punch I crave ,as an avid fan of Clown Shoes Space Cake, Dirtwolf delivers it has a slight sweetness with a robust mosaic and citra punch. I would recommend this beer to Double Inda Pale Ale fans it's refined enough to enjoy with dinner but pungent enough to keep your attention on a Saturday night. So if you crave mosaic you gotta try this. This is my first victory brew and I'm excited to try more.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Had on the enjoy by date and was alright but I think it would be awesome if it was fresher. I'd really like to try it again sometime 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
