look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 1.5 | feel: 3.5 | overall: 2.5 Had a 2013 sitting around waiting for the right time. Decided I was tired of waiting so I would celebrate our once-in-a-generation snow, ice and sleet.    You know that girl you've always wanted to date? You finally get the date and here comes the first kiss...and it's going to be awesome.     Well, that's what drinking this was like. The buildup was great, anticipation fantastic, the pour was excellent. Dark, nice aroma, crema colored head. Could. Not. Wait. To. Drink. And then I realized my awesome dreamgirl that I was kissing had just smoked a pack of cigs and I got to taste them all, too.    There were parts of the flavor that were fine (I guess, the memories are kinda hazy now) but the overwhelming flavor was burnt campfire wood. If this was aged in bourbon barrels then those barrels must have been set on fire on the inside, the charcoal scraped off, those charcoal filings left in the barrel and the beer poured in and aged.     All I can say is I'm glad I hadn't waited to share this with friends. Based on the reviews maybe I got a bad bottle, maybe I'm just overly sensitive to 'charcoal' flavors, maybe when I licked my fireplace clean that afternoon some of the taste stayed with me. Who knows?    Anyway, I would give this another shot because the other reviews are soooo good. But the next time it won't be on my dime.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 3.25 | taste: 2.5 | feel: 4 | overall: 3 I got this on tap. Was looking forward to roasty cacao and chocolate flavors. Didn't realize it was fruity, but it has dark fruit flavors. I won't say it's a bad beer, because it's not. It's just not my cup of tea. If I had to do it over, I'd still try it just to see.   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 2017    Wanted this to be amazing, but was rather disappointed. Taste was a little harsh, and I might attribute that to the partial aging in wine barrels (I'll stick to bourbon). I feel like this was the taste that hit me the most, rather than any of the other flavors listed. Not a terrible beer, but probably wouldn't buy again given the price. Still have two bottles that I'll let sit for a year or two to see if it mellows out.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 2.5 | feel: 4 | overall: 3.25 i finally got a bottle of this one, 2017. The look and smell were spectacular, dark chocolate, coffee, molasses, oak. The initial taste was similar to the nose, molasses, raisins, dark chocolate and coffee. The finish was where I began to have problems, it was extremely bitter, stronger than 100% cocoa. It kind of tasted like black walnuts. Everything else regarding this beer was spot on but the aftertaste resulted in me pouring this one out.   
look: 4.75 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3.5 Had the 2017 version. The look and feel were right and the alcohol was imperceptible but, in my opinion, the taste was too bitter and little harsh. A little more time in the bottle might smooth it out.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 2017 bottle served in a tulip glass. Pours pitch black with an espresso head. You have to pour it hard to get any head and it dissipates quickly. You can tell this is a thick stout from the pour.     The nose was dominated by a sour note and to be honest I was afraid it may be infected or something happened to my bottle. However, I remembered it is aged in wine barrels and spiced with cherry bark so maybe that had some impact on the nose. Aside from the sourness in the nose all I could get was typical stout notes of roasted malt/coffee.     The flavor consisted of espresso, roasted malt, a hint of sourness, a hint of booze, and a long lingering bitterness from the licorice. I could not detect any vanilla or bourbon/oak flavors. To me the flavor could was too dominated by espresso, a sour note, and licorice to be a very good tasting beer. The licorice gave it an incredibly long and lingering bitterness that I found unpleasant - it reminded me of aspirin, but not quite as harsh. This was nowhere near as complex and delicious as I expected.    The mouthfeel was very good as it was thick and chewy as I prefer.    Overall, I think this would be better with about 2 years of age on it so maybe the espresso/licorice would mellow. I had been very excited about this beer and expected it to be one of the best beers I had tried, but it was a major disappointment. There was not much complexity to me and it was overly bitter from the espresso and licorice that dominated the flavor profile. I couldn't even finish the bomber. I still gave it a "good" in taste because maybe it was just me based on this beer's status and I wanted to give it the benefit of the doubt. I cannot believe I am going to say this but this is probably my least favorite offering I've tried from Deschutes. Also, I had unreasonably high expectations. I'll try again someday.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 22 oz bottle (2017 reserve bottled on 10/30/17, 11.4%) poured into a tulip glass, black as night, with one and half finger dark tan head that retains well. Now that Deschutes has started distributing to NC, was finally able to come across this on a recent Brawley's visit. The aroma is apparent while even several feet away, cherry and sour notes up front, underneath is chocolate, cocoa, vanilla and licorice. Some bourbon, but faint, is in the mix as well. The taste......its all there, but melded together nicely with no flavors dominating and some mild smoke thrown in for a good measure. You can pick up some of wine and oak aging in the finish of the swig. The mouthfeel is interesting, fairly heavy but not overly so, and not sticky, with a medium level of carbonation. Overall, a interestingly different imperial stout from the regular bourbon barrel variety, and it has black strap molasses! Which I will admit, I had never heard of before, looked it up, and was glad to see that it helps relieve stress. After finishing both ends of the bomber, consider that claim correct. Recommended.   
look: 4.25 | smell: 2.5 | taste: 3 | feel: 4.25 | overall: 2.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 It pours jet black with a tan head. The aroma is of chocolate, coffee and some very restrained bourbon. The taste is very refined and contains notes of chocolate, coffee, cocoa powder, roasted malts, bourbon, chocolate milk, vanilla, and some wine must. Much less intense than other bourbon-barrel aged stouts but much more balanced. I prefer it that way. An awesomely cool beer.   
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Had this for the first time - 2017 batch. I just had it and was not impressed. The liquorice flavor was overwhelming. I think this one really needs time for the flavors to come together a bit more. It wasn't bad. It was disappointing.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 2015 Release 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 This is the 2017 Abyss. Pours a beautiful oily black, with some slight tan head which quickly dissipates. The smell is a mixture of bourbon, chocolate, and slight vanilla. The taste is amazing. By reading the label, which mentions molasses, licorice, vanilla, spices, cherry bark, and aging in several different barrels, one might think it'd be overdone with too many competing flavors, but it is quite tasty, and somewhat milder than one might expect. It starts with the bourbon & chocolate, and ends with the cherry, licorice, and a slight tartness, due (I presume) to the aging in pinot noir wine barrels. Velvety smooth, and none of the flavors are harsh or overpowering. Mouthfeel is somewhat thick, but about what I think it should be. Can't find the abv rating, but past versions of the Abyss were 11-12%, so I presume this one is also within that range. But there is no overly strong alcohol flavor. Very nicely done. Highly recommended.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 22 oz bottle poured into a teku glass. Bottled Dec 8, 2016, so just past this bottle's first birthday. Pours jet black and thick as tar, I was expecting very little head, so poured with a good bit of vigor, and got about two inches of stable, tight, tan/khaki colored head that is stable as all get out and leaves loads of lacing on the glass as you drink. Absolutely beautiful in the glass, albeit a tad unexpected. The aforementioned thick head gives off a huge nose of vanilla, oak, and chocolate, with less bourbon that I'd anticipated, and with most of the emphasis being on the chocolaty/vanilla character, with a touch of licorice. Taste brings a lot more layers of the same characteristics. You first taste the chocolate and the molasses makes its presence known, you then get a big hit of dark coffee, vanilla, bitter dark malts, and the taste finishes with oak, a touch of bourbon, and dark red wine, with a dryness similar to that of a Bordeaux Superieur, leaving you wanting another sip. In the finish, there is also a lingering hint of the licorice, which I appreciate a lot. Feel of this beer is very full in body with a thick, luxurious mouthfeel, but only the smallest trace of alcohol as you swallow. Overall, absolutely phenomenal stuff. The best part definitely being that all of the flavors of all of the different flavorings and techniques come through gracefully along the palette without blacking out any others. Complex and layered, its definitely something to sip, to let warm in your glass , and to savor over the course of a few hours. Perfect for late, cold, late december nights.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 This is the 2016 Reserve The Abyss, bottled on 12/08/16, carefully aged by me before chilling. The 22oz bottle is awkwardly topped, above the standard metal cap, with black wax. Served in a chalice style glass. The beer pours black and oily and is topped with a thick, richly colored brown head. But before you can even look at this brew the smell of bourbon is overwhelming. No, aroma has not diminished too badly with age. Inhaling deeply, I get sweet oak in addition to the boozy vanilla bourbon. The first sip is alarmingly delicate. This year was 11.1% ABV, and I was afraid it was going to be a mass of ethanol, molasses, and barrel. There's a grape-y fruit sweetness from the wine barrels and cherry bark. It may be the age (I believe this is my first experience with The Abyss), but the spicing is very subdued, only really making itself known as an anise note in the aftertaste.    More than anything I'm impressed with how complex and delicate the flavors in this beer are. It absolutely lives up to its hype, and there are no punishing, harsh, or otherwise out of balance flavors which detract from the experience. This is no session beer (...for the sane-minded...) but I would absolutely pay the price of admission again.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Pours a chocolatey dark brown with a finger-and-a-half of tan foam. Soupy lacing.    Red wine, cherry, sherry, oak, licorice, molasses and vanilla in the nose. Honestly, it's more red wine forward than I'd like and had me a little worried that it may have turned -- but I don't believe that's the case.    Kiss of sweet vanilla and chocolate up front upon sipping, then assertive bitterness with a mix dark chocolate, grassy hops, wood, leather, tobacco, molasses and red wine. Some alcohol burn lingers with the strong bitterness in the aftertaste.    Medium bodied with sufficient heft and carbonation.    I love the bitterness in this one, but the red wine character isn't my jam. Wish they'd stuck with bourbon and oak barrels, and skipped the wine barrels. Still great to try. 2012 Reserve.   
