look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 The look is a cloudy, straw yellow with plenty of bubbles, a large pillow of white foam that lasts, then settles to an eighth inch and never gets any smaller.(to the last swallow!)  This is a beer you can smell when the bottle opens, wheat, yeast, banana,& slight clove  The taste is what you smell, plus the little bubble gum on the tongue before you swallow, not bitter at all. So good!  The feel is creamy with some carbonation. Smooth!  The flavor is different than most beer styles, but I could see this flavor could become a craving. This brand is exact to the description of a German Hefe Weiss!   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Been wanting to try this one for a while. The regular version of James Rolfe (the angry video game nerd)'s favorite beer. I heard many good things about it, had to give this one a try. Got a case from Market District for $12, which was a more than reasonable price. Doing this review on the spot.    Poured into a tall glass, its very pure looking. Faint yellow, massive head, very carbonated. The head lingers a long while. The first sip burns. This is a very carbonated beer. The flavor is great upon first impressions, no bitter beer taste, virtually no hops presence. You know its a wheat beer from drinking it. I have heard others say they got hints of bubblegum and banana from this? Not me. Its citrusy, its wheaty, its good. But I would definitely not say its sweet. Its an excellent sipping beer on a warm summer night.    Look: Quite beautiful. Looks like the perfect beer should look. Massive head, bubbly, beautiful yellow color.    Smell: citrusy, pure, literally can smell the history behind the beer. Its no surprise this stuff has been around for so long.    Taste: Delish. An outstanding beer taste. Not bitter one bit. Some citrus hints underneath the carbonation (which assaults the tongue) and a great finish which leaves you begging for more.    Feel: Ouch. Burning sensation from the carbonation which I find to be stimulating. I am used to belgian ales. Anyone that drinks bottle conditioned trappist ales are used to this feeling. I expect it and look forward to it.    Overall: Outstanding beer. Its the best of all worlds, though I am a belgian ale/trappist ale kind of guy, and also love pumpkin ales, this is probably my go-to beer now if I am not forking over all my money for expensive trappist ales or when pumpkin ale is out of season. This is for the serious beer drinker who drinks for the appreciation of a fine brew. Put down the Budweiser and give this a try, you won't regret it.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 Hazy yellowish hue. You get some of the esters in the aroma. It tastes like a bouquet of banana and clove, with a nice wheat malt backbone. It is tasty, yet light and refreshing. This is, in essence, the perfect Hefeweißbier.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 Served in a Paulaner hefeweizen glass, it pours a hazy, solid yet brilliant orange of a yellow hue. It forms a three-finger foamy and creamy head with seemingly everlasting retention.   A bevy of bubbles can be seen going to the surface from the very bottom of the glass, nurturing the head of the beer.   This beer gives a nice lacing.     Lots of banana, mild bubblegum, wheat malts, very strong biscuit, honey, citrus and clove. Assertive and enticing bouquet.    Excellently rounded and subtle.   Upfront the expressive carbonation is felt, and it accompanies the flavor all throughout.   Perfect balance, the sweet notes and the hoppy bitterness are equally present in that uniform yet complex flavor that the carbonation unveils.   Notes of overripe apple, pineapple, banana, biscuit, wheat malts, hay, honey and clove.  The aftertaste is long and slightly sweeter, that crispness dissipates.   Medium to full body, slightly silky and very refreshing.     The subtleties and sophistication of this beer's flavor speak for themselves.   World class beer for sure.   
look: 5 | smell: 2.5 | taste: 2.5 | feel: 1.5 | overall: 3 Let me try to review this appropriately:  Look - Nice amber looking beer, reminds me of that girl in highschool's hair that refused to date me  Smell - a wheaty, bready smell, remind me of that girl in college who wouldn't go out with me either  Taste - Citrus, clove, bannana kinda tastes like the mouth of that girl i made out with on New Years, whose calls i won't return  Feel- Honestly kind of average, not my cup of tea. I didn't find any of the elements of this beer to be particularly special or fetching. I now know how those girls felt about me.   
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 5 | overall: 4.75 Yellow and gold, with orange reflections, cloudy. Foam white, huge, fluffy, creamy in consistency. Very durable decorations on the glass slightly.  Aroma: bananas, cloves, damp hay and "dusty concrete floor."  Taste: bananas, cloves and lemon. Next floor dusty, damp, old hay. The beer is slightly sweet, honey, is full, dense, soft until the "fat".  Gentian low (IBU 14), completely satisfactory. High saturation in the direction of the average, ideal.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 L: Nice lacing, quickly dissipating head, creamy orange honey colored  S: Flowery, banana, creamy, white wonder bread , full bodied smell  T: Smooth banana creamy taste, very nice simple hefe flavor  F: Low and slow, very nice feel, glides over tongue and down the hatch, consistent throughout  O: A fine Hefeweissbeer, very enjoyable, top 2 Hefeweizen's in my opinion.   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 L: Hazy golden orange with two fingers or frothy white head  S: Banana, clove, honey, wheat, and oranges  T: Banana check, clove check, wheat check, bubblegum dang it. Not too much though. Oh yeah oranges maybe pineapple.  F: Crisp smooth refreshing well carbonated thank god  O: Great beer. Minus the bubblegum it would be perfect.   
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 16.9oz bottle into "perfect pint" glass  4056 date code which is approx. beginning of Feb 2016  L- hazy blond, with 2-inch thick head of tightly packed bubbles  S- serious clove aroma woven with banana  T- this beer is one collage of bananas and spices that goes down in a creamy clove-scented finish  F- light bodied but so darn creamy and drinkable with a crispness as well   O- Liquid Banana Cake!!! this brew is awesome i totally understand why this is the top-rated Hefe   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Hazy orangey pour with bright white head. Subtle banana and dough on the nose with a hint of spice. Grainy fruity flavour with a medium noble hop presence. Perfect summer dinner beer   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 3.5 | feel: 2.25 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Have had at the brewery itself in Germany. Best there. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 L: It is light golden yellow with the cloudy haze from the yeast.  S: A true delight banana, clove and faint grain peaking through occasionally   T: bready wheat with banana and clove esters giving way to a lemony citrus for a clean crisp finish.   F: Light mouth feel with so many tiny bubbles it gives a very soft creamy sensation.  O:My favorite hefeweizen and a benchmark to judge others against. BANANA, CLOVE AND LEMON, YUMMY! The more beers I try of this style, the more I appreciate this beer. This is the one to sample to see if you are a fan of the style.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured 0.5l bottle into a Weizen glass.    A: Deep golden color and hazy (although clear for a Hefeweizen). Thick foamy white head, with excellent retention and very good lacing. High carbonation is visible in the glass.    S: Fresh citrusy notes (lemon/orange), followed by clove, bubblegum and hints of banana.    T: Taste follows the nose. Citrus flavors come first, clove follows, with light bubblegum flavor and banana subtly coming through in a sophisticated way. All perfectly balanced.    M: Feels light-to-medium bodied. Very smooth and crisp, with perfect amount of carbonation in the mouth.    O: Very refreshing and drinkable, with gentle velvety structure. I would call it a very sophisticated Hefeweizen. Variety of notes are delivered without allowing any of them to be too prevalent, but rather come together in a very nice balance.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Look: Pours a frosty straw color. The head is thick and white, and retains moderate to strong. A nice thin ring of foam sits on top of my beer after a few sips, with any lacing kicked up during the sip sinking back into the ring.     Aroma: Very delightful and playful with the quintessential notes of banana and clove playing a major role. A little Belgian yeast and pollen notes round it out nicely. It reminds me of summer nights spent in the farm fields here in the Midwest.     Taste: A good variety of notes are delivered, and all in balance. Those notes include banana, clove, Belgian spices, yeast, and a hint of pollen/flower. There are complexities that can be sniffed and sipped out, and yet it is just a plain ol' good beer to drink on a hot/warm day. An aftertaste leaves some Belgian yeast and spice on the palate between sips.     Mouth feel: It's well done, with a smooth, velvety texture, and a medium thickness consistency. It certainly keeps it fun and lively to drink.     Overall: This is a beer for any day drinking. The complexities in the aroma and flavor mean it can be sipped and savored or put down in under 60 at a barbecue. Very tasty and fun to drink.     Served in a 12oz snifter.   
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Pours a beautiful hazy gold-orange with short foam and little lacing that doesn't last too long. Smells of a delicious clove and banana with a subtle hint of other ingredients..     Taste is superb with immediate presence of banana and clove, but with a slight wheat/bread taste as well. Decent carbonation, refreshing, and perfectly balanced flavors for this style. Hands down my favorite Hefeweizen I have ever had.   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 This hefe pour a golden color with a thick white foamy head and a good amount of carbonation. The smell is mainly of wheat, but there is also a slight hint of banana as well. The body is light, but there is a nice full wheat and bready malt flavor and a little yeastiness as well. There is actually less fruit and spice flavor than I would have guessed with this one. There is a faint banana flavor in the aftertaste and a little bit of spiciness that lingers on the tongue, but that is about it. The finish is very crisp and a little bit dry. This is much more subdued than the dunkel. This is really an awesomely refreshing beer for a summer day. Everything here is really solidly done, but unpretentious like most German beers. I personally like the dunkel better because it’s slightly heavier and has a little more bold and complex flavors, but I could see how others might like this one better as well.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 I don't like it as much as their Vitus, but that's not saying it isn't excellent. Back when I first began brewing this is exactly what I was trying to achieve. Pours hazy golden with thin, lasting white top and some clinging. Aroma is as stated - mild clove, banana, a zesty spice and some bubblegum. Flavor is quite similar. Classic for the style. Very drinkable all day long.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Hazy pale golden colour, with an enormous head that holds all the while and leaves a great lace. Aroma of banana, coriander, cloves, peaches and citrus. Medium body, great carbonation. Taste is similar to aroma: bananas, clove, citrus... Great.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I live in England, UK. I will never forget the first time I drank this beer.    It was a guest draught at 'The Firefly' on Lowesmoor in Worcester.    The barman recommended it.    Came in a tall Weihenstephaner glass taken from the freezer.    Word's cannot really describe and sum up what I want to say about this world class beer.    It wasn't on tap very long and I tried to source the bottled (if any) variety. Some Sainsbury's in the UK stock it (Redditch one of them) and Ocado will deliver but it's quite a rarity on sale here.    I have tried many wheat beers over the years but this is heaven in a bottle.    A masterclass from Weihenstephaner.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 5 | overall: 4.5 About as good of a beer as you can make within the German beer purity laws. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Incredibly smooth hefe, almost entirely that wheat banana flavor but not overpowering. Do not pour in yeast 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Best beer ever, period. 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 3.25 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 A solid white head caps a beautiful golden pour. All the expected flavors expected are here with lots of clove and banana and some faint phenolic notes. Very crisp and refreshing. Bready yeast and some straw-like flavors are present. This is probably my favorite Hefe with Ayinger running a close second.   
look: 4 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Bought a 500ML bottle from my local Wegmans because I hadn't tried many German beers and wanted to try some. Poured into a regular Pilsner glass. Crisp golden color with a lengthy head. Has a lot of banana in the smell/taste. Goes down very easily, just a smooth wheat beer. Glad I picked this one up, thanks to other BA reviews!   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 On tap poured into pilsner glass    A: nice clear gold body good head white     S: Wheat clove banana bready     T: nice bready taste with light hints of clove and banana but not overwhelming    M: lighter clean taste with a nice body     O: fantastic beer not a fan of hefe's at all but this beer is wonderful. It is clean crisp and the clove and banana compliments the beer instead of overtaking it.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Very good. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 An absolutely great hefe. Never tasted better 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 Not my favorite style of beer, but I see why this is considered the class of the field. Nice straw yellow color with a fluffy white head, the taste of bananas comes through strong for one of the most pleasant beers you will find, especially on a hot day. My best friend who mostly drinks Bud Light says this is his favorite beer he has ever had, and I am happy to drink it with him.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is by far one of my favorite beers in the world. The look for starters is amazing a golden-honeyish hue is beautiful and the head that forms in the glass, whether it be from a bottle or on draught is perfect everytime. The smell is delicious, you get lemon, banana, wheat and i'd even go as far as to mention a hint of hazelnut. Just to die for. The taste is EPIC!!!!! Smooth, mellow, just the perfect combination of wheat, barley, hops, water and yeast. Yes, the perfect beer in my opinion.     If you see this on draught, in a bottle. DO NOT HESITATE TO BUY ONE!!! You won't regret it. I guarantee it.   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 The pinnacle of a hefeweizen. One of the best beers I've ever had the full exceeds and raises the bar of what to expect with a hefe.    A - Pours a golden, honey color with a full, 3 finger head. Incredible head retention that never fully goes away.     S - Powerful and to the point. Banana and cloves. Not much else to say aside from an incredible aroma; no hidden subtleties.     T - The taste follows perfectly in line with the aroma. Optimal blend of bitterness and sweetness, leaving a lingering, banana aftertaste. Perfect match for my personal tastes.    M - Crisp, incredibly smooth and drinkable with the perfect amount of carbonation. Medium - full bodied beer.    O - As close to perfect a beer you'll find. As a big fan of hefeweizen's, I was estatic to finally get a hold of this beer. My expectations were well surpassed. From the moment you start pouring and as the aromas dissipate in the air around you; to the last sip, this beer will not let you down. Only downside - it's now going to be hard to find something that'll compare. Will be stocking the fridge.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Appearance: Pours a light honey color with the haze one would expect from a Hefe Weissbier. Shimmering gold in the glass. Brilliant fine textured cap with good lacing.    Aroma: Clove accented spices with ripe yellow fruit undertones. No noticeable hop presence.    Taste: Very gentle in a sophisticated way. This beer displays good manners. Not as full flavored as I've experienced in the past which could be due to it's age. Bottling date is 20 OCT 15 and it certainly wasn't kept under refrigeration since then. Perhaps not since it left the Brewery. Some other subdued flavors of banana and/or something similar but not enough to identify let alone quantify.    Overall: I cannot rate this based on what it may have been, only what it is. I bought it for the tasting and figured it would still be ok and it's just that, ok. In the past I've had other Bavarian Hefes that were much fresher and were quite frankly much better. This one seemed like a slightly deflated balloon.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 5 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 You have to love the intentional cloudy haze and the welcoming warm glow of this beer, punctuated by tiny bubbles feeding a rich white head. Good lacing lingers. Also the distinctiveness of the scent and flavor. There's a reason this is such a time-tested beer.    L - cloudy gold with streaming small bubbles, rich white head  S - sniff hard and this tingles the nostrils with spice; the quintessential clove and I'd say not too overwhelming on the banana. Some citrus/lemon detected.  T - sweetness and spice. Zesty and enjoyable.   F - tongue-tingling bubbles  O - excellent. I had this side-by-side with Paulaner Hefe-Weizen and both are great. Go to Paulaner, I think, for even more unbelievable head, though this one might have the slightly zippier taste. Again, both great.   
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 Great wheat beer. Very nice flavor. 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 My 7th beer rated from this monastic brewery's 21 offerings on BA, so I think I've got a good sense of them.  It Looks like a hefe, but probably a little clearer and I got a big rocky head that dissipated.   Smells somehow lacked that classic banana I most like from the style.   Taste is balanced, the fruits and sweet wheat are kept in check with a healthy dose of hops.  Feel tells me the hops dosage is too healthy. Dry is OK, but this verges on bitter.  Overall, that bitter makes it difficult to go with food. Refreshing, yes. Food needs some sweeter malt in there for me.    Listed on the "1001", it probably very much deserves this... although I'm not a fan of spicy hefes.  Reviewed also in Roger Protz' CAMRA classic "300 Beers To Try Before You Die!"   
look: 4 | smell: 3.25 | taste: 4.5 | feel: 4 | overall: 4.25 A nice foamy beer, white and opaque white. The taste is out f the common for a white beer. This one will become easily in my top five.    The 500 ml glass bottle have a ABV of 5.4%. The foam stick to the glass and when the beer become to the room temperature, the taste change and is a bit better, drink by drink. The color is SRM 3.    Really nice beer overall.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Weihenstephaner Hefe Weissbier, 5.4% ABV, 14 IBU. Lots of head. Nose and taste is bread dough and bananas. Truly an excellent beer - if you haven't tried this then you are missing out. I took a chance on this one based on reviews and bought a 6-pack since I could not find a single. I suppose my favorite bottle shop might have cut one from the herd for me, but now I'm glad I bought the 6er. I recommend this highly, a must try. Wow!   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Pours a beautiful golden amber with a nice plump and frothy three finger head of straight white foam.    Definite notes of banana, wheat, fresh grain, slightly spicy yeasty twang, and clove.    Clove, banana, yeasty spice, cereal grains, fresh baked bread.    Light-bodied, high carbonation, soft, creamy smooth, refreshing, incredible.    Overall, this truly stands out in the style as well as in general as a truly amazing beer. With this style it's difficult to stand out in aroma and flavor due to the subtle nuances, but this beer really provides for an awesome and silky smooth experience.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Opaque gold pour; large fluffy white head; thick long lasting cap; heavy lace. Spicy clove nose and a whiff of banana. Flavors of clove and fresh baked banana bread. Medium lite mouthfeel; moderate plus carbonation. Long lasting spice and lite clove linger - unbeatable for the style.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 Cloudy bright gold, or rich caution light yellow in some light. Serious aggressive, stiff head, white and lacy on the glass as I drank. Nose, yeast and bananas, some minimal grain scents. Pleasant and balanced. Taste: smooth and full, fruity with mild spices and of course the yeast, yet not too sweet. A bit of tingle to offset the creaminess. Too easy to drink too fast. Mouthfeel clean, but almost as though you'd just eaten something, not had a drink. Solid from start to finish.    Bottle poured into glass; label stamp read "6046" and "18 (I think) : 56 : 52."   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Awesome hefe, pours a golden somewhat cloudy straw yellow with a nice white creamy foam. Clove and grains on the nose. Taste of clove and banana with some malt and a smooth yeast aftertaste. A excellent beer and spot on for the style and why shouldn't it be! It's Weihenstephan!   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 4 | feel: 3.5 | overall: 3.75 Bought a half liter, poured into a beer mug.  Look: Poured a hazy yellow with visible sediment, and a huge two-finger head that blossomed up out of the mug  Smell: Yeasty, skunky, heavy clove, and hints of mold.  Taste: Bright and sweet bubblegum flavor, undertones of banana, medium wheat body, vaguely musty  Feel: Very carbonated, rich, thick and heavy, sits in your stomach like a meal. Mildly refreshing but quite filling.  Overall: A solid traditional hefeweissen, but I noticed nothing as outstanding as other Weihenstephaner brews, like the Vitus. I'll have to pick this one up when Fall rolls around again.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Appearance: Poured a medium yellow with 2 fingers of bubbly, rocky ,slightly off white foam that reduced to a nice froth over several minutes.  Aroma: Sweet smell of fresh wet grass, wheat and yeast.  Flavor: I do not have the palate that others do so I am afraid I missed a lot of the different flavors that we're in this ale. What I did get was a delicious mix of sweetness that was crisp and clean.  Feel: Very smooth medium body with a semi-dry finish that leaves you wanting more.  Overall:Exceptionally great beer. First world class ale I have ever had.   It is a delicious and smoothe drink. I wish I had found this years ago as I now have a favorite go to beer with this.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
