look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 "break in case of emergency" 
look: 1 | smell: 2.25 | taste: 1.25 | feel: 2 | overall: 1.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1 | smell: 1.25 | taste: 1 | feel: 1.5 | overall: 1 
look: 2.5 | smell: 1.25 | taste: 1.25 | feel: 1 | overall: 1.25 Can from Jackson's d koent bin. Can't believe I haven't rated this yet. Clear pale golden, small white airy head, tons of bubbles. Aroma is a bit musty, funky, but mostly cereal grains. Taste isn't bad, its just not there. Nothing, Nada, zip. Body is watery and zero finish.   
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 4 | smell: 3.25 | taste: 3 | feel: 1 | overall: 3.5 appearance-very clear and carbonated and yellow/golden.     smell-smells like beer, smells very light and it smells different than a budweiser in my opinion.     taste-very light, smooth, no bitterness and no noticable hop flavor. very smooth.     feel-watery and fizzy    overall-good light beer. this is a get drunk beer in my opinion.   
look: 2.5 | smell: 1.5 | taste: 1 | feel: 2.25 | overall: 1.25 
look: 2 | smell: 1.75 | taste: 2 | feel: 1.75 | overall: 2 
look: 1.25 | smell: 2 | taste: 1.5 | feel: 1.25 | overall: 1.25 This is up there with Natural Light as a typical college party beer. That's to say that it lacks most qualities that make beer good and doesn't real pair well with anything other than beer pong. I can't understand how these light beers do so well in sales. It's sad that people are missing out on so many other great beers.   
look: 1.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 2.75 | smell: 2.5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 2 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Is this even a beer?  no color, no taste, no smell. is it just carbonated water with a shot of vodka in it?    Good for tailgates I guess 
look: 2.25 | smell: 2 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 2 | smell: 2 | taste: 2.25 | feel: 2.5 | overall: 2 
look: 1 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 3 tastes watered down as usual 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 3 | smell: 1.75 | taste: 1.75 | feel: 3 | overall: 1.75 
look: 1 | smell: 1 | taste: 1 | feel: 2 | overall: 1 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 It should be a crime to use the word beer in the context of this stuff. Tasted like soap. Worst brew ever. 
look: 2 | smell: 1 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 3 | smell: 1 | taste: 1 | feel: 3.75 | overall: 1.5 
look: 1.75 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Maybe the beer I like least of all time. Doesn't look, smell, or taste good. 
look: 2 | smell: 2 | taste: 1.75 | feel: 2 | overall: 2 
look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 1.75 
look: 4.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Look- Pale straw. White fizzy head.  Smell- Nothing, well maybe a little sweet malt.  Taste- When ice cold there is a fruity sweetness to it at the end. Minimal to almost non existent amounts of malt or hop presence. However, as this beer warms up it becomes undrinkable.  Feel- Fizzy carbonated water  Overall- The perfect beer to take on float trips.   
look: 1.5 | smell: 1.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 1.75 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 2 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2.25 
look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.5 
look: 3 | smell: 1 | taste: 1 | feel: 3 | overall: 2 
look: 2.5 | smell: 2.25 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.25 
look: 3 | smell: 2.25 | taste: 1.75 | feel: 1 | overall: 2 The beer pours a nice thin white head that looks very nice but dissipates very, very quickly. The beer itself is clear pale straw color. The look isn't too bad and much better than I thought it would be but it still doesn't really compare to the more solid offerings that are the same color.    The smell is disappointing and not very good. There is a slight hop bitterness to it but not enough to discern what kind of hop notes. It also has a very sweet malt note and a tiny bit of alcohol smell to it that is not really appealing. The booze note seems to be more appealing with heavier beer styles and this ain't one of them.    The taste is just bad. I mean almost fail at life bad. The taste seems promising when it's the coldest but as it warms up, you lose whatever bitter hop note was there unlike other beers where the hop notes actually open up.    The feel is just fail. In fact, I'm sure AB uses water from the great lake of fail to brew this beer. The body is watery instead of thin with a tiny bit of fizz; making this beer feel like it was made with seltzer water.    Overall, this beer is a fail. A Great Big Lake of FAIL. If you were on a desert island and needed a source of water, this might suffice but outside of that lemonade might be the better option.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1.25 | smell: 1 | taste: 1.5 | feel: 1.25 | overall: 1.25 
look: 1.75 | smell: 1.25 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 2 | smell: 2 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1.75 | smell: 2 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 2.5 | smell: 2.5 | taste: 1.5 | feel: 2 | overall: 1.75 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.25 | smell: 2.5 | taste: 2 | feel: 3 | overall: 2.5 Time to review the world's most popular light beer. I can honestly say that I have never had this before. Even before my craft beer days, I would always have selected a regular adjunct lager over one of these. Here goes: Poured into a Seattle Beer Week pint glass. Pours a pale straw amber with a faint gold tint and a bare half finger white head with good retention and light lacing. Aroma of light, sweet biscuit malt and a faint hint of grassy hops. Flavor is very mild sweet adjunct malt with a distinct rice component (not sure if it is used, but this is spot on for Japanese rice lagers) with a hint of biscuit finishes with mild grassy hops. Tastes watered down. Light bodied with active carbonation. I'm baffled by the number of people who compare this (and other adjuncts) to piss; there is no real comparison. It tastes exactly like it is intended: a light, flavor attenuated mild beer that will offend almost no one. The slightly sweet malt is as inoffensive as it is uninteresting. A watery, mildly sweet malt and mildly hopped light lager. The only surprise here is how watered down it tastes. That makes it hard to understand as a session beer; really boring. This is a one and done. There is no reason to return this (except under desert island scenarios). My apologies to my Seattle Beer Week glass; we will not speak of this again.   
look: 1 | smell: 1 | taste: 1.75 | feel: 1 | overall: 1.5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 1 | taste: 1 | feel: 2 | overall: 1.5 
look: 2.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1.5 | smell: 1.25 | taste: 2.5 | feel: 4 | overall: 2.5 
look: 3 | smell: 2 | taste: 1 | feel: 1.25 | overall: 1.25 
look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 My go to beer for every day consumption. I like Bud Light, but don't love it. Good for a mild buzz without any fuss. 
look: 1 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1 
look: 1.25 | smell: 1.25 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1 | smell: 3.5 | taste: 1 | feel: 1 | overall: 1.5 
look: 2 | smell: 2 | taste: 2 | feel: 1.75 | overall: 2.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 1.75 | smell: 1.5 | taste: 2 | feel: 1.75 | overall: 2 
look: 2 | smell: 2.75 | taste: 2 | feel: 2.25 | overall: 2.25 
look: 2.25 | smell: 1.5 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 1 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1 
look: 2.5 | smell: 2.25 | taste: 2.75 | feel: 3.5 | overall: 3 People are giving this beer too much shit, honestly it's a beer that is meant to be drank at the beach, parties, and any drunk holiday where you just don't care and don't want to be a snob. For many of us this was our first beer, yeah is it watered down piss taste maybe but still remember the nostalgic memories it deserve's.   
look: 1 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1.75 Hints of rain water and deer urine 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 You already know what this beer tastes like. It's watered down horse pee. No flavor, no hops, nothing. It just tastes like a bad beer with 75% more water. This one is only drinkable at a tailgate.   
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 3 | smell: 2.5 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 3.5 | smell: 1.75 | taste: 3.25 | feel: 4 | overall: 3 
look: 2 | smell: 1.5 | taste: 2.5 | feel: 2 | overall: 2 I think people are a little harsh on their reviews of this beer. This beer is not meant to be drunk for that great beer taste experience. It is meant to supply backyard barbeques and all day drinking at frat parties. It must be bought in 30 packs or kegs. If you buy a 6 pack and think your taste buds will be charmed by the experience, then I fear what else you may be thinking.  Don't pair this beer with a fish or steak, pair it with a hot dog or a bratwurst. And enjoy the summer before it's gone.   
look: 1.75 | smell: 1.5 | taste: 1.5 | feel: 1.75 | overall: 1.5 I poured this beer from its simple and light blue can into a standard pint glass, and noticed one of the worst looking beers I've ever seen. It's got an extremely pale yellow color, and a very insubstantial head that dissipates very quickly. The amount of bubbles tells that it's heavily carbonated.    Not only does it have almost no color, it has no smell either, except for feint hints of sweet cereal grains.    At this point I was hoping that the smell would be misleading, and that it would at least have a decent taste, but no, this tastes like carbonated water. No malts, no hops, just water and a bit of those cereal grains, which are noticeable in the aftertaste.    It feels light, thin, watery, and overcarbonated.    Overall, drinking this was a terrible experience. This is beer for people who don't like to drink beer. Don't get it? That's okay, neither do I.   
look: 1.75 | smell: 1.25 | taste: 2.25 | feel: 1.75 | overall: 2 
look: 1.5 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1 
look: 1.5 | smell: 1.25 | taste: 1 | feel: 1 | overall: 1.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1.25 
look: 1.5 | smell: 1.25 | taste: 2 | feel: 2 | overall: 2 
look: 1.75 | smell: 1.75 | taste: 2 | feel: 1.75 | overall: 1.75 
look: 2.75 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 For a light beer it is what it is. Very light and watery. Has some malts. Finish is clean crisp and dry.   I have yet to try a very good light beer. 
look: 3 | smell: 3 | taste: 2 | feel: 3 | overall: 2 Alright drink...good feel and taste meh just a ok drink for events and college parties 
look: 1 | smell: 1.5 | taste: 2 | feel: 1.75 | overall: 2 
look: 2 | smell: 3.25 | taste: 3.5 | feel: 5 | overall: 3.5 
look: 2 | smell: 1.75 | taste: 2 | feel: 1.75 | overall: 1.75 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.25 | smell: 1.75 | taste: 2.5 | feel: 2.5 | overall: 2.25 
look: 2.75 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 2 | overall: 2.25 
look: 2.25 | smell: 2 | taste: 3 | feel: 2 | overall: 2.75 As far as American light lagers go, this is my favorite. 
look: 1.75 | smell: 1.25 | taste: 1.5 | feel: 1.5 | overall: 1.5 I usually wouldnt even bother rating a beer like this, but since being forced to pay $11for a bottle at a recent ac/dc concert, i thought i owed bud light one.perhaps its shame on me for even bothering to do this, but this beer is complete dogpiss, zero body, very little flavor, zero aroma and terrible feel....this beer is strictly for college kids with no money or taste in beer.....dogpiss in a can.   
look: 3 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3 
look: 1 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1.25 
look: 1.5 | smell: 1.25 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1 
look: 4.5 | smell: 1 | taste: 1.75 | feel: 3 | overall: 2 
look: 3 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 4.25 | feel: 4.25 | overall: 4.5 My go to beer perfect for any occasion 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 1.75 
look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2 
look: 1.75 | smell: 2 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3 | smell: 2 | taste: 3 | feel: 3 | overall: 2.5 What can you say about Bud light? Its very drinkable. When the situation is right, This is a decent thing to have. Partying or When you are mowing. It isn't flavorful.The lack of flavor is probably a good thing, in some situations. Low ABV. Once again, Bud Light is good for partying. The Smell, is kind of putrid. But seriously, who would smell this willingly? Taste, is actually a strong point, Supreme Drinkability. Beery Water. Very light, With a hint of malt. Corn too. Appearance is straw yellow, and pale. In line with the style. Feel is carbonated, light and easy to drink. Not my personal choice, as i am not fond of light lagers, as they really don't have much in flavor, but I wouldn't turn one down, if it was offered, unless I wasn't in the mood to drink. Isn't bad isn't good. Boring, and forgettable. Could do worse for style though, which is Macro BMC light beer.   
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 2.5 | smell: 2.5 | taste: 3.5 | feel: 2.5 | overall: 3.75 
look: 1.5 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1.5 
look: 3 | smell: 2.25 | taste: 2.25 | feel: 2 | overall: 2.25 Another one I had to buy again just to tick off the style. Buy a Bud, drink a third of it, then fill it with water. And there ya have it - Bud Light. Don't even bother to buy one of these. Water down a real Bud instead. That way you at least have a third of a beer that's somewhat drinkable.   
look: 2.5 | smell: 3 | taste: 4 | feel: 2.25 | overall: 3.75 
look: 2 | smell: 2.25 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 2 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 2 | overall: 1 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 1.75 | taste: 2.25 | feel: 3 | overall: 2.25 Poured from a 12oz bottle (bottled 12May15) into a pilsner glass.  LOOK: Pour with two finger's worth of white foam that dissipates into a half finger's worth after two minutes. Straw yellow in color. Ascending bubbles are in excess. Lacing is high and thick.  SMELL: Has subtle aromas of bitter hops with hints of car exhaust and spicy hops. Where are the malts???   TASTE: Initial taste consists of mild water flavors with hints of bitter hops. Mild water flavors enter immediately after along with subtle spicy hops and hints of corn adjunct flavors. Finishing off this disappointing symphony, strong water flavors enter as all previously flavors fail to push through except for spicy hops, which remain subtle.  FEEL: Light-bodied and overly carbonated. Carbonation stings the tongue. This does go down somewhat smooth, despite the high levels of carbonation. This finishes crisp.   NOTE: Still better than Coors Light.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2 | smell: 1.75 | taste: 2.25 | feel: 2 | overall: 2 
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.5 | overall: 1.25 
look: 2.25 | smell: 1.75 | taste: 1 | feel: 2 | overall: 1.5 
look: 1 | smell: 1 | taste: 1 | feel: 2 | overall: 1 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1.75 | smell: 1.25 | taste: 1.25 | feel: 1 | overall: 1.25 
look: 1.25 | smell: 1 | taste: 1.75 | feel: 1.75 | overall: 1.5 
look: 1 | smell: 1.25 | taste: 1.25 | feel: 1.75 | overall: 1.5 
look: 1.5 | smell: 1.5 | taste: 1.75 | feel: 1.25 | overall: 1.5 
look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2 
look: 3 | smell: 2.5 | taste: 2.25 | feel: 1.5 | overall: 2.25 
look: 1 | smell: 1.25 | taste: 1 | feel: 1 | overall: 1 
look: 1.75 | smell: 2 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 1 | smell: 1.5 | taste: 1.5 | feel: 1.25 | overall: 1.25 
look: 4 | smell: 2.75 | taste: 2.5 | feel: 3.5 | overall: 2.5 
look: 2 | smell: 2 | taste: 1 | feel: 2 | overall: 2 Pours a very sickly light amber color. With a white head on top that goes away quickly. Has a watered down malt smell. And the taste is like drinking some kind of nasty tap water.   
look: 2 | smell: 1.25 | taste: 2.25 | feel: 3 | overall: 2.25 Light, watery, skunky, cheap. If you are OK with all of those than this is the beer for you. Not really any beer flavor here at all. Made for people who don't really enjoy the taste of beer but like social aspect of drinking throughout the day. If you take all that into account this beer does the job.   
look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 3 | smell: 2 | taste: 2.75 | feel: 1 | overall: 2.5 Bud Light, yes it’s a macro brew, yes it is severely watered down, yes it is almost tasteless, even with all that it is my go to cheap beer, especially for beer pong, why because it’s cheap, and honestly tastes bester than the other macro brews.   
look: 2 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1.5 Cant stand how people view this as "americas" beer, tastes downright gross but then again when you need to drink something cold and cheap on a hot day, some may find nothing better.   
look: 3 | smell: 1.75 | taste: 1 | feel: 1.5 | overall: 1.5 
look: 2.5 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 2 
look: 3 | smell: 2.5 | taste: 2.75 | feel: 2.75 | overall: 2.75 Poured from the can into a standard pint glass. Canning date on the bottom is June 10th, 2015.    Looks very, very pale yellow (when pouring, it's like ever-so-slightly yellowish-tinted water), very clear, with a lot of good-sized bubbles rising up from the bottom of the glass at all times. The color is a bit dull. But pale and dull as it is, it does still look like beer. Actually a decent-sized head of white foam on top, especially when poured quickly, and though it shrinks fairly fast some of it does hang around for a while. It even forms the standard "ring" around the outer edges of the glass.    Smell is... well, not the greatest at first. The first thing that comes to mind is "farty," though this is most noticeable when you first pour and fades away pretty quickly afterward. There's also a hint of a metallic sort of smell. When I had one before I picked up a bit of something that reminded me of cooked vegetables, but I'm not really getting that now. After the "farty" smell fades, the metallic kind of thing also seems to go away and you're left with only a little of a slight bready beer-like smell. The smell is very faint overall, though, so the not-so-pleasant aspects of it are not at all overpowering; you pretty much have to put your nose in the glass and sniff to pick up much of anything at all. Chances are that unless you actively try to smell this beer you will not really notice its smell at all.    The taste is overpowered by the fizziness of the carbonation at first, but once that dies down a tad there's a very light, dry bready sort of flavor there. As with the smell, it's very faint; unlike the smell, thankfully, there really aren't any unpleasant elements like farts or metal. Unfortunately, when you drink more than a sip that nice dry bready flavor shifts more to a sweeter, not as pleasant one -- reminding me mostly of white bread after you've started to chew it up, when the starches are already being broken down into sugars by your saliva. That's what it tastes like to drink a big gulp of Bud Light. I'm noticing today that I am also getting a slight bit of that "cooked veggie" thing in the taste, though thinking about it a bit I wonder if maybe it's actually closer to that funky smell rice makes when it's cooking. I suppose that would make sense, as I know I've read that the Bud line of beers uses rice as adjunct rather than corn. Overall the flavor isn't unpleasant, but it is pretty bland and one-dimensional. There's just not a lot to it -- it's pretty much just a dry-ish bready malt/rice sort of thing, no sign of hops or anything. Seriously, why not add some hops in? Most of the calories in beer come from the malt, so you'd think the "light" beers would have no reason not to add in at least as much hops as the "regular/heavy" version, if not a bit more.    Feel is like fizzy water, pretty much. By far the most insubstantial feeling beer I've ever had. If not for the carbonation it would be a whole lot like just drinking water; I haven't tried plain carbonated water so I can't say if it's *exactly* the same, but I imagine it's not far off. I suppose that's exactly what they're going for, what with this being a "light" beer and all, and it does make it easier to drink huge gulps at a time if you want (though sadly, that makes what little flavor is there not as good, so it's a little counterproductive.) As with the taste -- nothing really unpleasant about it, but there's not much there.    Overall, there's just not a whole lot to this one. I figure that's probably the defining feature of a light beer -- being weak, bland, watery, and well... light. However, I really can't rate it *that* low because, as mentioned above, there's really nothing unpleasant about it either -- it's a beer defined by its sheer blandness, for better or worse. I wouldn't ever buy this for myself, but there's nothing offensive about it either and I'd certainly drink it for free if offered -- better than a glass of water, albeit not by a whole lot. I just can't form any strong opinions on it because there's so little there to form an opinion on. I suppose if you want something that doesn't taste like much but still gets you buzzed, this might not be all that bad of a choice -- but I can't imagine that there aren't any more-flavorful alternatives even in the "light/lite" beer category.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.25 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 1.5 | smell: 1.75 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 4.5 | smell: 2.5 | taste: 2 | feel: 4 | overall: 2 
look: 2.25 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2 | smell: 1.5 | taste: 2 | feel: 1.75 | overall: 2 
look: 1.5 | smell: 1.75 | taste: 1.25 | feel: 1.5 | overall: 1.5 
look: 5 | smell: 3 | taste: 5 | feel: 3 | overall: 4 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 This is the type of beer that is embarrassing to admit that I have tried before and is even more embarrassing to admit that I drank a lot of this beer in the past. It was a different era for me in which I had not seen the light, the light of IPAs and the light of a brave new world composed of intelligent beer advocates who appreciate the subtle art and science of brewing, drinking, and reviewing great beers. This watery beer has 4.2% ABV and not much else in it.    Look-Pours a standard light yellow with some carbonation thrown in there. The head is weak and disappears with its tail in between its legs.    Smell-Smells like a beer that you shouldn’t drink, but I took a gulp anyways.    Taste-It tasted like crappy beer. Yeah, but it tastes like grains and rice with no discernible flavors that are worthy of mentioning. I guess maybe the straw and grass from a stampede trampled field.     Moutfeel-It felt like a crappy beer with carbonation.    Overall-I think you can get the theme here. Crap.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 2 | smell: 1.75 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 1.25 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 1 | smell: 1 | taste: 5 | feel: 1 | overall: 3 Test. 
look: 2.5 | smell: 1.5 | taste: 3.5 | feel: 2 | overall: 3.5 Bud Light is an odd beer. Among craft brewers it often gets a bad rap for its very plain taste, little to no aroma, and it's unremarkable standard beer color. However given its history and pedigree it remains one of the top selling beers of all-time. Popular from college campuses to football parking lots. It can be found in literally ANY bar, pub, tavern, or place that has a liquor licence in America (and dozens of other countries for that matter). It is the Diet Coke of beers. Nothing special right? Wrong! My chemistry teacher who taught me 400 level Chemistry of Fermentation, when askes what in his opinion was "the best beer in the world" responded with confidence and without hesitation "Bud Light. Anheuser Busch products are made with some of the strictest guidelines and with the most state of the art brewing equipment. Their brewing facility is kept within a tenth of a degree temptress range meaning if you have a Bud Light in Boston or Hong Kong your having the same exact beer. Not alot of breweries can pull that off." So the next time you snub you nose at a Bud light because they use rice filler just remember that they set alot of the standards that our precious micro - brews strive for in modern brewing.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 One word describes this beer: horrible 
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 2 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 1 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1 
look: 2 | smell: 2.25 | taste: 1.5 | feel: 1.75 | overall: 2 
look: 3.25 | smell: 2.75 | taste: 2 | feel: 2.75 | overall: 2.5 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.25 | overall: 1.25 No flavor, nothing to be offensive. Not really a beer at all, just some swill you drink to get a buzz. Not bad for hot summers...that's about it. 
look: 3 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4 This is the most popular beer in the United States. I shall review it now, with zero bias.  Poured into a one liter beer mug from a 25 oz. can at a reasonable temperature...    Appearance - Has a very pale yellow straw color. It has a tall, soapy head, then dissipates. Appears to have high carbonation.     Smell - Not bad, smells of cereal and of adjunct corn and rice. No sign of hops.     Taste - Tastes just like Budweiser's little bro. I can taste grain and zero hops. The taste is muted compared to Budweiser's.     Mouth feel - Very spritzy, very carbonated, and watered down.     Overall - Well, this is an excellent party beer and bar beer, but it's not a good sit-down-and-drink beer. Still far better than other light beers I have tried. I feel like it has been given an underrated score.   
look: 1.25 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 piss water at a football game 
look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1.25 | smell: 1.25 | taste: 1.5 | feel: 1.5 | overall: 1.5 sadly there's worse light beers out there. at least the ABV is above 4.0 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.75 A - clear pale straw in color. light foamy head that dissipates quickly. fast rising carbonation. 3/5    S - corn, very light malt. rice. grassy hops, but hardly any present. 2.5/5    T - corn and rice. virtually no hops. light cereal flavor. 2.5/5    M - extremely light. clean. crisp. carbonation not overpowering. 3/5    O - not a lot going on here, but that's expected. light session beer that is designed for large quantities and hot days. 2.75/5   
look: 5 | smell: 1.75 | taste: 2 | feel: 3 | overall: 1.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 More like Butt Sprite. Not even a real beer. 
look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.75 Poured into a glass can. A crystal-clear light straw color. A vigorous pour produced a modest, turbulent white head that quickly disappeared, leaving scant, splotchy remnants on top. Almost no aroma. With aggressive sniffing, I detected some grainy malt. No hop presence. For a split second, I tasted some malt on the first sip, but it quickly surrendered to a soda water sensation with vague, mild bitterness. I dug deep but came up with nothing else. Aggressively carbonated.   
look: 1.75 | smell: 1.5 | taste: 1.75 | feel: 1.25 | overall: 1.5 
look: 1.75 | smell: 1.5 | taste: 1.75 | feel: 1.5 | overall: 1.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 2 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2 Better than Budweiser, not as good as PBR. This is just your standard American beer. 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Great water clone, horrible beer 
