look: 3.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 Not my style too roasty 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Finally, an American milk stout that leans towards the sweet side vs. the dry/bitter. Really extreme glass lacing with this one: Don't think I recall anything exhibiting as much. Again, not super sweet as in say Mackeson, but very drinkable for those who enjoy this style. Smooth, easy drinking, not at all "fog-inducing," wrt the ABV. Very excited to taste the nitro version in a "head-to-head."   
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the best beers you will ever put your lips on if you haven't had it get it 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 Creamy delicious roasted mocha barley ice cream. 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 Had the Nitro, draft version. Very very nice. Try it if you have the opportunity. 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 3 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 Undated bottle at 45 degrees into shaker  Aroma of roasted malt, coffee, and bitter chocolate  Head small (1.7 cm, aggressive pour), light brown, creamy, diminishing to 3 mm ring and layer  Lacing excellent - rings of tiny bubbles forming curtains  Body dark brown, opaque  Flavor slightly sweet, light chocolate  Palate medium, creamy, carbonation soft    Appearance 4, Aroma 4.25, Flavor 4, Palate 3.5, Overall 4   
look: 3.5 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 Smooth as chocolate milk. Delicious. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Light and filling mouthfeel. Balanced roasted, malty, semi sweet. Love it! 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 I love this milk stout so creamy and tasty. Could be one of the best milk stouts ive ever had. Highly Recommend!!  4.75/5  O.B.D91 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.75 Delicious and great aroma. Must have beer. Should be on your want list. 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 3 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 Phenomenal flavors, nice body, delicious. 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 The first time I tried this beer I nearly cried tears of joy. Simply the best milk stout I've had to date. It had the smoothest feel and the taste was incredible. I prefer this version to their nitro version which is also a good beer. If you're a fan of milk stouts and want one that will rock your socks off, this is a stout that you must try.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Simply amazing! The only thing better is the same thing in Nitro :-). Left Hand Milk Stout Nitro is the greatest stout I have ever tasted, nuff said!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 One of my favorites, great taste, 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 Smooth as silk. Nice complex flavors and not overly burnt. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 3 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Malty, milky, not too sweet. A solid but unspectacular brew. Would definitely buy again, but wouldn't go out of my way to acquire. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Pours with a small, light brown head. Is black in color. The aroma of roasted malts is in abundance with a hint of chocolate. The initial taste is of roasted malts, chocolate, and milk. Hops finish the taste with the roasted malts continuing until the end. A truly amazing beer.   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 THEE milk stout if you ask me 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Dark brown/black, very smooth and delicious. Moderate head with minimal lacing. Chocolate and coffee taste stands out the most. Very decent mouth-feel with no bitterness.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is my all time fave! 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 The beer that made me open up to a new world of beers, will always love this one 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Absolutely superb milk stout by Left Hand. Rich, balanced and creamy with malt and cocoa notes. A very mildly sweet finish. Heavy bodied with some moderate lacing. Virtually no foam which is about my only disappointment. Extremely drinkable.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 on tap at The Whiskey Room in Burlington, VT 
look: 5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.75 Best craft milk stout I've ever had. Blows duck rabbit out of the water 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 on tap at Mellow Mushroom 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I love this stuff and can't get enough of it. I'm lucky enough to know someone who works at Left Hand and have been to the brewery to sample all of their beers. But the Milk Stout is by far my favorite.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 While I hoping to get more out of this for a stout, it is a solid beer. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 It is a very average beer. It isn't bad, it just isn't that memorable either. 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This beer was very good but not as good as the other left hand stout. This one was a little bitter. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 Not my style of beer but good. Espresso notes, finished clean and lingered on the pallet nice. Not bad but not my style. 
look: 4 | smell: 3.75 | taste: 3 | feel: 3.75 | overall: 3 
look: 3 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3.5 Kind of watery compared to other stouts. Smell and look is very similar to most stouts out there on the market. Tastes sweeter than most stouts, but I kinda wish it wasn't as watery. I feel if it was a tad bit thicker the sweetness would have worked better   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 The nitro version is far, far better, but this is pretty good too. 
look: 5 | smell: 4 | taste: 5 | feel: 4 | overall: 5 Was everything I look for in a beer. Thought the smell didn't do it justice but I don't like beer because of the way it smells. Perfect for my tastes. Will definitely bug them to get it to WV.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 4.5 Simply Dark and delicious. American stout. 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 Poured hard as usually instructed by Left Hand milk stouts to a two finger dark tan head. Color is a deep black with decent lacing. The taste of coffee and malt were through out. The low carbonation and sweet lactose made for a really smooth feel. One of the better milk stouts, but not as good as their Milk Stout - Nitro.   
look: 5 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3.75 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 Just a delicious, somewhat sweet beer. 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Very good... Nitro is better 
look: 4 | smell: 2 | taste: 3.5 | feel: 2 | overall: 3.25 Creamy, Rush of flavor milk and vanilla, but lack of nose and disappearing finish was disappointing. Great beer, just held my hopes a little to high. 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.5 Much nicer as it warms up. I tried it from the bottle after a long cold ride home. Flavors did not present themselves till it warmed up after pouring into a tulip glass. Pours very dark as it should but with a thin head and light lacing. syrupy but a bit on thin side for the mouth feel with very light carbonation. Strong on sugar and light malt scent and flavor but not enough notes present on the tongue to make it really interesting. A little too sweet for my tastes. Needs a little more complexity to balance it out. Overall an excellent brew to introduce novices who are afraid of the dark. Die hard stout vets may find it wanting a bit. Definitely better as it warms though.   
look: 5 | smell: 4.25 | taste: 5 | feel: 4.25 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.25 | overall: 4.5 Great taste. Well balanced and drinkable. My Dad loved it too.     Little bit sweeter,less burnt flavor than a Guiness. Though it has a creamy taste, it didn't have the creamy head like a Guiness - that kinda bummed me out. Perhaps I should've poured it "harder" into the glass? I'm curious as to the difference with the Nitro version. Anyhow, I will definitely be buying this again.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 The cap says "pour hard" i don't know what that means. There was maybe a quarter inch of creamy foam, and it was dark as expected. The taste was well balanced, but just generally not very intense. They call it "America's Stout" on the label, i guess this is probably as good as it gets as far as making a stout with wide appeal (except guinness on tap) however, i think the idea of a stout that appeals to everyone runs the risk of removing the characteristics that make it stout, and i think this goes a bit too far in that direction.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 
