look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Very piney in aroma and taste. Quite enjoyable with a nice bite to the carbonation.  Not super expensive which is nice.    I feel like this is a solid go-to if you don't want something  from the more expensive brands.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Another easy to find IPA that doesn't break the bank. New Belgium has only been in my area for the past few years and was strictly stuck on Fat Tire until I branched out. This is probably one of their better beers to me, ready to try Rampant and see what it's all about.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 A little too hoppy and bitter. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 nice fruity (grapefruit, lemon, peach) combination of sweet and an easygoing light bitterness (a little piney and grassy). Particularly nice when it's hot. Going just on the mouthful, could convince me it was much lower abv.   
look: 3.75 | smell: 4.25 | taste: 2.5 | feel: 3.75 | overall: 3.5 Had a strong metallic aftertaste. It might've been due to the keg. Lots of fruity flavors. Not bad, but I'd try something else before grab I'd grab another one.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 Tastes hoppy but did not strike me as too bitter. 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Great use of hops. Love the citrusy bitterness from the noticeable amount of cascade and simcoe. 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 Surprisingly strong grapefruit aroma, strong bitterness, full body, medium complexity, very nice if you like strong IPAs; a positive surprise! 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 Really enjoyable beer overall, light scents of citrus with much stronger aroma of pine, very pleasent on smell. Look is of a mostly clear amber color. Definite sharp bitter initial tatse that finishes really well. Overall just a genuinely enjoyable ipa, highly recommend   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 3 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One two three four five 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 N/A n/A n/a 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Overall a very good IPA. A light taste for an IPA not too much citrus taste but enough to know what kind of beer. Not the neat of the IPAs but a simple uncomplicated beer.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 feels great all the way around. pine and citrus notes make for a refreshing drink. 
look: 4 | smell: 3 | taste: 2.5 | feel: 3.5 | overall: 2.75 It is pretty good for an IPA.I'm just not a fan of IPA's 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours clear Amber with fluffy white head, smells of resiny hops slight caramel malts, tastes of crackery malt undertones with piney bitter grapefruity hops, smooth thin mouthfeel, strong barely dry finish   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 I love Ranger. It's very drinkable and is a great IPA. The hops are smooth and has a light gold appearance. Nice white head gives this beer a refreshing aftertaste.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Ranger is a totally better than OK IPA. By no means is it life altering, but its perfectly drinkable. 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Clear, light gold appearance with a solid white head. Shows moderate carbonation. Pine and grapefruit aroma with the slightest hint of malt. Flavor is of piney hops with some malt. Some citrus is also present. Light - medium mouthfeel. Smooth. Moderate bitterness. Overall, A good go-to IPA. Easy drinking and satisfying.     12 oz bottle  Enjoy By: 17MAY15  Served in a Pint glass   
look: 3 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1.25 Tastes like a mouthful of pennies 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 hops hops & more hops. sheesh. dry & highly carbonated. citrusy, grapefruit-y. did I mention hops? The flavor besides hops is a bit muted, but it's there.  it is a refreshing clean beer though, I'll give it that much hops... I mean, props.  best from new belgium I've had. is that saying much?   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 12 oz. bottle into a Sam Adams glass. Pours a very clear golden with a thin, whispy white head of foam that quickly fades down into a film. Lots of carbonation bubbles streaming up from the bottom of the glass. Floral aroma, also noted hints of spice, citrus, orange, grapefruit, and ginger. Light weight to the mouthfeel. Quite bitter, with a prominent hop taste. Grapefruit and citrus are also present. A bit boozy for 6.5%, but drinkable. Tasted a bit thin, in terms of actual flavor. Not bad, but not that good.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.5 | overall: 4 super bitter, with a linger aftertaste, great smell 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 A decent hop forward ipa. Just nothing that really stands out or sets it apart from other offerings out there.    Would Drink Again: Yes  Would Purchase Again: No   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Bomber on clearance at Albertson's for $2.74 ( bought 2 of them)  Full disclosure; It had an expiration date of Feb 2015 and this is March 15th    Poured a golden honey with a very large inch and a half head . At first I thought it was just my pouring that created this giant head but after pouring a few more I'm inclined to think it's a little overly carbonated. Good lacing all the way down the glass.    Nice floral smells. Everything you would want in an IPA smell    The taste is a good balance of hops, a little peppery too    It was a little too carbonated, not in the feel as much as the pour. (and this was a month past the expiration date ??!! )    Other then the carbonation A very nice IPA   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 This is one if my go to beers. It is consistent, and well rounded. It's tasty, and affordable, and very available. Has a nice level of bitter. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Very bitter and metallic tasting. 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A very good, if not exceptional IPA. Definitely a go-to. Can never go wrong with the Ranger. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 4 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3 | taste: 4.25 | feel: 4.5 | overall: 4.25 Lots of pine and resin on the palate. Nice fresh hop flavors. Although a little one dimensional I've found this beer to be quite consistent. Good beer overall.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 Still not an IPA fan, and New Belgium's Ranger didn't make me anymore of a fan. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 3.5 | feel: 3 | overall: 3 Piney and and hoppy. Not my favorite ipa but I'll drink it if it's available. 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 zesty citrus flavor, mild bitterness, like a crisp cool Christmas tree dripping with fresh snow and hints of evergreen sap, different with every sip, honey dew melon hints bring in a touch of sweetness on the first sip, would buy and drink again   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 thanks to my brother for this bottle, enjoyed chilled from the 12oz in an IPA glass.    The color is golden with hazy clarity and thick white head with fine bead and waves of lace with very good retention. The smell has a semi-fruity aroma with gentle tropical hop smell with slight citrus quality. The feel has a subtle malt toastiness with medium carbonation with moderately high bitterness and subtle alcohol influence with mostly dry finish.    The taste is very good with dank hop flavor and citrus quality which evokes a bitter rind aspect with slight tropical grapefruity and mild pine taste with low malt sweetness and very low alcohol flavor with slight astringency in taste with a grassy quality as it warms with a malt flavor that has a subtle toasted quality. Very good IPA I prefer this to many available on the market -I recommend this if you haven't tried it yet...I don't know why I waited to try it, perhaps I had expectations as far as New Belgium and hoppy beers.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 A sweet, decently hoppy, mass produced budget IPA that is so consistant sometimes I worry about what they put in it. The flavor is crisp, very sweet, floral orange grapefruit combo that has ok bitterness. Its biggest strength is its consistancy. I can't remember a time when it didn't taste like itself on tap or in bottle (unlike Averys sadly). Its biggest weakness is in the mouthfeel I think. It just feels thin too often but thats not to say thats a terrible thing, but the flavor ends up feeling a bit generic or mass produced at times because of it and its really better than that. Its usually priced VERY well too so that is a bonus.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Pretty good IPA. Very, very hoppy. 
look: 3.25 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 A clean, crisp, and affordable IPA. And always on tap at my local concert venue! 
look: 3.75 | smell: 4.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Clean fresh , a real hoppy ipa that has a nice pine finish. 
look: 4 | smell: 5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 I can’t say enough how much I love New Belgium. Although my favorite of this brewery has to go to Rampant, I must say that Ranger is the little brother of the Imperial counterpart. I find every aspect of this beer to be smooth, suave, drinkable and pleasant. Without saying more on this topic, I’ll dive right into the review of each part of the beer.     Appearance: The appearance is a light golden color that reflects the warm sunlight that grew the hops that went into this great beer. The head comes in full and thick with a vigorous pour, but soon settles down to a snow-kissed cap that paints a beautiful fine array of lacing on your glass. But be sure to pour this one instead of drinking from the bottle. The manufacturer can only do so much to ensure that you enjoy every aspect of this beer so you will miss out on some characteristics if you don’t pour it into a worthy glass.     Smell: I get an array of aromas when I take a deep smell of this great beer. I get a malty-cracker and toasty smell that very quickly subsides into a floral and herbal tone with noticeable bubblegum, tropical fruits like mango, and then some citrusy apricot. The smell is excellent and it is one that you really should try before taking a sip.    Taste: The taste is excellent. I get the medium-bodied maltiness which is perfect because then it gives way to the carbonation that explodes on your tongue and is accompanied by a pleasant cut of alcohol which is a respectable 6.5% ABV and 70 IBUs. The hops are delicate but present and the alcohol content is fine-tuned, but noticeable. If you were to change anything about this beer than it would fall apart, I think. This beer is so drinkable and I find it to be one of my favorite ‘go-to’ beers that are available. What is surprising is that after two of these, the alcohol really sneaks up on you so be vigilant while you toss back a few of these classic IPAs by New Belgium.     Feel: The feel is smooth and silky and begs you to take another gulp. The carbonation is pleasantly delayed and gives way to a nice zingy zest that comes from the carbonation playing with the citrus tones. The very last thing that I feel is a resin-like coating on the tongue that lingers every so pleasantly even after the carbonation and flavors have dissipated.    Overall: Overall this beer is great. I think that it has a complex flavor and a well-timed release of each component of its flavor and mouthfeel. Once again, the aroma and taste are excellent and the complexity of this beer compensates for the slightly low end ABV. I would pour through a few of these easily and I am confident that you will too.   
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 I poured this beer into a claret glass from a nice fresh bottle. I have had this beer often and I felt it was time to review it.     Look: Beautiful light gold, the light shines through with an almost heavenly glow like the sunlight that grew the hops themselves. The head depends on how vigorously you pour it but it will linger and lace with the best of them. It is white and made of semi-fine bubbles that faded to a thin cap.    Smell: The hop dominated aroma is luscious and juicy apricot, peach, tropical fruit, and bubblegum. The malt aroma is exhibited with flourishes of honeysuckle, honeycomb, and toasted cracker-like hues.     Taste: The taste follows the smell of apricots, peaches, and pine but with a definite and bold floral burst. There is a lot of spicy, peppery hops here. The malt character is sweet and delicate, almost over shone by the bitterness but in a well-done and expressive way.     Feel: Smooth yet with abundant carbonation that expanded on my tongue. The supple head embraces my lips with each sip. I found the amount of hop oil was apparent with a slightly coating feel in the mouth.     Overall: I call this beer the "Champagne of IPAs" because I love its carbonation and other characteristics, and the availability is astonishing. You should be able to find this beer anywhere and I factor that into a review because it shows the brewery that sends it to such rural areas of the country really care about who gets to try their beer. It stands proud against a desolate backdrop of silver boxes full of disgusting light domestic swill. Try not to drink six of these at a time. Cheers.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 Good easy drinking IPA. Not in my top 10 though. 
look: 5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 Good IPA at a good price! $ 7.49 + tax for a six pack in my town. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
