look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Can’t believe the low ratings here. It is a unique floraly taste but very delightful. Not real hoppy so that may be the reason but a solid tasteful PA.   
look: 3.5 | smell: 2.5 | taste: 2.75 | feel: 2.75 | overall: 3 Blue Ridge Grill (Brambleton, VA) - draft in a pint glass  A - Light golden color with surface covering head, good lace   S - Very light fruit, not much else going on here  T - Distant fruit, sort of absent anything  F - good, nothing unpleasant, nothing standing out  O - Very easy drinking, but likely becasue there isn't much to this beer in the way of dominant flavors or complexity. It tastes mass produced.   
look: 3 | smell: 4.75 | taste: 3.5 | feel: 3.75 | overall: 3.25 Appearance - 3/5  Pours an extremely clear light orange-amber. Little to no head. Can see an above average amount of carbonation rising.    Smell - 4.65/5  A very unique smell, full of many flavors. Overall mostly fruity, berries are the fruit that stands out the most. The smell is so unique that it's hard to describe, other than that it smells fruity and delicious. Perhaps a small amount of malt smell and a tiny hint of alochol smell.    Taste - 3.5/5  Tastes similar to the smell during the beginning of the sip (though the taste is much less strong than I was expecting from the smell), but then changes its character a bit and becomes much less flavorful. There is some sweet malt flavor, with a tinge of fruitiness left. The latter half of the sip is also much more alcoholic. Overall, the flavor in the taste is slightly different than the smell, less flavorful than the smell, and for the most part just not that great. Not really bad either...just "weird". An interesting brew definitely, and I give them points for creativity and uniqueness. But overall, not something I would want to go buy a 6-pack of.    Mouthfeel - 3.8/5  Fairly smooth. In between creamy and crisp (or both?). Slightly less than medium-bodied. Moderate level of carbonation.    Overall - 3.25/5  This is a unique beer, and was definitely worth trying once. I don't think I will be getting again any time soon though.   
look: 4.75 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 2 | taste: 3 | feel: 3.25 | overall: 3 
look: 4 | smell: 3.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Smooth and drinkable. No after taste and I could not taste any vegetables. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Purchased as a single at a gas station in Flit MI. Served at 6deg C in a plastic cup    A- Opens well and pours a dark golden slightly brown color.     S- Lots of fruity goodness. The raspberry comes though in spades.    T- Yup there is that raspberry again. Very light fruity beer. Long finish    M- Nice dry and crisp while being creamy at the same time. Very nice    O- An excellent brew. Will buy again if I see it    Food Pairing    This wonderful beer went well with..... Pizza- peperoni, hot peppers and pineapple.    Enjoy   
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 2.75 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 3 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 3.25 | smell: 3.25 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 2.5 | taste: 2 | feel: 3 | overall: 2.5 This tastes like cough syrup. Can't shake it. I made it through one the other night. I tried a second tonight and couldn't stomach it. I recycled the remaining four bottles.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Tastes like an expired miller highlife. So gross!! 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 2.75 | feel: 3.25 | overall: 3.25 355 ml bottle served cold into a pint glass.     Appearance-clear pale golden color. A finger of head with decent retention. Some visible carbonation.    Smell - vegetative with some apricot aroma. Apricot saves it otherwise this wouldn't be good.    Taste - starts with cooked veggies again and then a bland apricot flavor comes through. Faint apricot aftertaste, but there's a permeating bitterness through that prevents this from being sweet.    Mouthfeel - light bodied reasonably carbonated. slightly dry finish.    Overall - not a terrible fruit beer, but doesn't stand up to a lot of the other ones on the market. Worth a try especially if you like apricots and more beer like than others in the style, but not my preference.   
look: 3.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 2.5 | smell: 3 | taste: 3 | feel: 2.5 | overall: 2.75 
look: 2.5 | smell: 2 | taste: 3.75 | feel: 3 | overall: 3.75 
goast8127 
JNForsyth 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 I remember the first time I ever had this beer. I thought it was great, and it still is if what you define as "great" is more commonly defined as "not that good." It's color is darkish light, its taste is weak, and I couldn't tell you what it smells like. This was once a great beer to get you started in drinking craft beer. Now it's a great beer to ignore.   
scottspencer 
BagelFart 
mlacanne 
JeffKowalek 
vreylarss 
Watcanz 
I absolutely love this beer! This was the first beer I've drank that I would classify as "refreshing." I'd had other Magic Hat brews and brought to a BBQ and everyone made the same face when they noticed how smooth and fresh the beer was after a first sip. Pairs extremely well with food and is and ideal summer beer.   
Llemon 
[email protected] *# yall snobs! This ones for you Barb...you're my boy, blue 
ricknelson 
Jguthpsu 
It wasn't bad, and I'd get it again. Definitely is worth serving warmer than the crazy cold way we tend to serve beer here in the States. Malty, kind of sweet. Nice biscuity crispness at the end. I wouldn't buy a 6-pack, but I'd get it at a bar again. Pleasant but not particularly unique to me.   
TheRealPour 
Poured a clear golden body with a one finger bubbly white head that quickly receded leaving no lacing. A fairly boring looking beer. Scents of sweet raspberry, strawberry, blackberry, peach and light berry perfume. Overall impression of flavor is of a very fruit-forward beer, no other aromas are present. Very sweet and fitting a fruit beer, but a bit lacking in balance. Flavor begins lightly sweet and fruity with notes of peach, raspberry, lightly sour strawberry and not much else. Middle is slightly drier with the same flavors present. Finish is lightly dry with the same flavors present, but with light grainy malt in the background. Aftertaste is tart berries quickly giving way to grainy malt. Overall impression of flavor is of a very fruity beer that is balanced mostly towards berry flavors, with malt most apparent on the aftertaste. It isn't as sweet as the nose let on however and is pleasantly dry on the finish. Better than expected. Mouthfeel is light bodied with high carbonation and an effervescent slightly chalky feel. Overall impression of mouthfeel is of a very drinkable, light beer, refreshing and crisp. Overall this isn't a bad fruit beer. It has a rather pleasant sweet aroma, leading into a nicely sweet beginning flavor with a slightly dry finish aided by a crisp mouthfeel. It is refreshing, not at all cloying and fairly well done.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 It's the beer you get as a session while you wait for your bros to get to the bar so you can try some exotic pints with them. 
guenth11 
vfgccp 
dr_boost 
mamaraza 
IckyT2012 
Nick613 
AllanPatchin1016 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
julianper 
Maxwell_Smith 
Juleshick 
Ngcba415 
Zottens1 
Adam_Wenger 
asrodrig75 
dannymo24 
MaltLickyWithTheCandy 
mgi020 
Ezra-Poundit 
remy28 
John_Michael_Jepson 
Kishanti 
guyute13 
irishevans 
MattFox 
Cih26d 
LTuskai 
stephenneal 
PuttPutt44 
mpisani099 
eselvik 
PhiloFox 
Skurasky 
Ngntjp 
A fruity beer with attractive mouthfeel - very drinkable in a social setting. Definitely not for th e super-hoppy, lip-puckering beer drinker. Goes great with bar food (pretzels with mustard, wings, nacos, etc.)   
MonkeyPilates 
tikk 
Alpha309 
Gpaetzold 
loudidonato 
look: 3 | smell: 2.75 | taste: 3.5 | feel: 3 | overall: 3.5 
Morecuamanyc 
WillisTouri 
BK2084 
blipetzky 
Bearded_Buckeye 
ChuckZ77 
carbonduck 
GmAn613 
kinglycraftbrews 
A deep yellow/orange, decent 1/2 finger head retention    S fruity    T carbonated citrus juice, malt blend, sweet    M very light but numbing    O somewhat unique, but flavor left halfway through, no distinguishing flavor to write about   
Bigtiger77 
Brewsed 
I was surprised I liked this beer but it was good! I would definitely order it if they had it at a restaurant, think I will buy a 12 too! It is different no real flavors but not watery. Not bitter like many beers can be.   
Jenstrom 
ajm5108 
Gdirt 
Algar11 
Rick5150 
jsandberg 
Jcbarn5 
dabarton 
i was told this had a unique flavor...I wasn't lied too from what I tastes. Which I'm not sure what I do taste. I feel as if there is some vegtables used in the brewing process. I gain a hint a tartness that is paired well with a mild sweetness. For any of cooks out there, I do reccomend using this to marinade chicken with.   
mountainzen 
Tbone2131 
matty 
kevinmaher 
AlexBassBerger 
a77cj7 
bonertime98 
Chrisyax 
jbfarris 
Irwinnelson 
Techichi 
Josh_951 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 Pours a clear golden orange with a lace that soon disapates. Big syrupy fruit in the nose; mainly apricot and some peach. Aroma also has some buttery elements, grain and even some cinnamon. The drawback is that these aromas feel artificial. Taste has a similar fruity and syrupy apricot feel. Low hop level, and some grainy malt backbone. Crisp on the tongue and light medium mouthfeel. However, as the carbonation flattens out, the feel becomes syrupy. Another issue is that the balance is a bit off in favor of a sweet fruit extract feel that is a bit off putting.   
I was sampling beers, you know a super market cares when you can put together a six pack. Before I tried this, I was drinking a favorite IPA (Coronado, Idiot IPA), so this was a step down. It is interesting. I had two look this beer up because I thought I tasted peaches. I see it might be made with apricots. Interesting, not for a purist though, not a session beer. I would try it again on tap.   
chillwave22 
grimey68 
Jefe76 
SteamRoller_Thompson 
hseldon15 
Nburks07 
zaptone 
Levin0013 
Kandra 
pbechtel 
olradetbalder 
Doesn't knock my socks off but is a very drinkable beer.   Pours a nice amber yellow with less than a finger off foam. I prefer 3 fingers but I think 1 suits the beer.   Initial smell is fruity infused with tart- nothing specifically noticeable on the nose but nice smell.   Good taste nothing special but unique on its own. Doesn't taste like any other beer-distinct.   First few sips are better than the end few.   Not bad.   
WilliamJRileyJr 
Jikert 
racingkenny14 
ScotNH 
jmartinger 
Torey 
NoFixedForms 
bahamut6565 
Pours amber, with a one finger white head that leaves quite a fair amount of lacing behind.    Smells is interesting, nothing I can discern. (I know this beer contains apricot, but I don't think I've ever isolated an apricot scent or flavor elsewhere for reference) A sweet/sour smell.    Taste isn't as sweet as I remember, maybe it's the events of the night and my palette. Slightly sour/tart and a bit savory. Can't pick out specifics more than that.    This is a middle ground brew, nothing to clamor over, I've had it multiple times, but this is the first time I've reviewed.    Light bodied, crisp, and drinkable are points in it's favor.   
PlacementSix 
wrecknut 
BeerforBrendan 
Hellpop65 
Chinaskifan1 
WholeLottaTricks 
Anthony21014 
rvisgaitis 
bschmickley 
DrBobPierce 
DrMindbender 
jaxon53 
RavenForBeer 
RandyFlameThrower 
ryho 
JeffSK 
Puggy300 
mashtronaut 
TinkerToys 
ChrisMac27 
km02600 
jerryskid88 
HopsAround 
DCgolfpro 
Decent. Nothing amazing, but decent on tap. 
BrewtusTheBeer 
CalebDouglas 
GAMB1T 
Huskies94 
gferg10 
asams10 
Redemption575 
chrisdopeee 
beardown 
Florida9 
Had a bottle a couple of weeks ago after it had been in my fridge for a few weeks. The beer had some mild hop flavor and was OK, but there was not much that was special about it. Low ABV is sometimes desirable.   
ccapurso 
bocoroth 
JKG 
Beernado 
DHarv 
knicks19947 
jrhyland 
Pav5069 
DuffMan23 
CBodamer 
kplooki 
geneseohawk 
emptyglassagain 
ktenneydenver 
1pintatatime 
saison90 
FightinIrish88 
TheBeerSipper 
Willsull 
